date,T20_mean_x,ST_mean_x,T60_mean_x,H_mean_x,T20_min_x,ST_min_x,T60_min_x,H_min_x,T20_max_x,ST_max_x,T60_max_x,H_max_x,T20_mean_y,ST_mean_y,T60_mean_y,H_mean_y,T20_min_y,ST_min_y,T60_min_y,H_min_y,T20_max_y,ST_max_y,T60_max_y,H_max_y,T20_mean_z,ST_mean_z,T60_mean_z,H_mean_z,T20_min_z,ST_min_z,T60_min_z,H_min_z,T20_max_z,ST_max_z,T60_max_z,H_max_z,T20_mean_a,ST_mean_a,T60_mean_a,H_mean_a,T20_min_a,ST_min_a,T60_min_a,H_min_a,T20_max_a,ST_max_a,T60_max_a,H_max_a,T20_mean_b,ST_mean_b,T60_mean_b,H_mean_b,T20_min_b,ST_min_b,T60_min_b,H_min_b,T20_max_b,ST_max_b,T60_max_b,H_max_b
2019-01-14,20.03853211009174,17.259633027522934,21.65963302752293,84.62477064220184,11.8,15.7,11.9,53.1,35.1,20.4,39.8,97.9,14.781944444444447,16.50833333333334,14.791666666666666,97.09930555555557,12.5,12.6,12.4,83.9,22.2,17.4,23.3,100.0,17.947916666666668,17.510416666666664,19.03125000000001,90.79027777777782,12.7,16.0,12.6,61.6,33.1,20.3,38.7,100.0,14.265972222222224,16.700000000000014,14.379166666666666,93.62847222222221,12.0,16.2,11.9,76.3,21.1,17.3,22.7,100.0,17.87430555555555,17.65902777777778,18.541666666666668,90.21944444444446,12.6,13.7,12.4,55.3,34.2,21.6,37.4,100.0
2019-01-15,19.959633027522933,17.722018348623855,21.60091743119267,84.8348623853211,11.8,16.0,11.6,54.4,34.1,20.7,40.5,98.6,18.63125,17.497916666666665,19.795138888888882,88.10555555555555,11.8,15.7,11.9,53.1,35.1,20.4,39.8,100.0,14.781944444444447,16.50833333333334,14.791666666666666,97.09930555555557,12.5,12.6,12.4,83.9,22.2,17.4,23.3,100.0,17.947916666666668,17.510416666666664,19.03125000000001,90.79027777777782,12.7,16.0,12.6,61.6,33.1,20.3,38.7,100.0,14.265972222222224,16.700000000000014,14.379166666666666,93.62847222222221,12.0,16.2,11.9,76.3,21.1,17.3,22.7,100.0
2019-01-16,16.9,17.486238532110097,17.276146788990825,94.30275229357801,12.4,16.5,12.2,77.4,28.1,19.0,30.9,100.0,18.52777777777778,17.893749999999997,19.714583333333344,88.34166666666665,11.8,16.0,11.6,54.4,34.1,20.7,40.5,100.0,18.63125,17.497916666666665,19.795138888888882,88.10555555555555,11.8,15.7,11.9,53.1,35.1,20.4,39.8,100.0,14.781944444444447,16.50833333333334,14.791666666666666,97.09930555555557,12.5,12.6,12.4,83.9,22.2,17.4,23.3,100.0,17.947916666666668,17.510416666666664,19.03125000000001,90.79027777777782,12.7,16.0,12.6,61.6,33.1,20.3,38.7,100.0
2019-01-17,19.493577981651374,17.332110091743125,21.088073394495407,89.65229357798162,12.9,12.4,12.6,60.4,32.5,19.9,37.6,100.0,16.13125,17.440972222222225,16.365277777777777,95.68750000000003,12.4,16.5,12.2,77.4,28.1,19.0,30.9,100.0,18.52777777777778,17.893749999999997,19.714583333333344,88.34166666666665,11.8,16.0,11.6,54.4,34.1,20.7,40.5,100.0,18.63125,17.497916666666665,19.795138888888882,88.10555555555555,11.8,15.7,11.9,53.1,35.1,20.4,39.8,100.0,14.781944444444447,16.50833333333334,14.791666666666666,97.09930555555557,12.5,12.6,12.4,83.9,22.2,17.4,23.3,100.0
2019-01-18,18.494495412844042,17.63211009174312,19.422935779816513,88.51284403669723,12.7,16.4,12.4,49.5,32.6,19.8,38.0,100.0,18.165972222222226,17.493750000000006,19.292361111111116,91.86527777777775,12.9,12.4,12.6,60.4,32.5,19.9,37.6,100.0,16.13125,17.440972222222225,16.365277777777777,95.68750000000003,12.4,16.5,12.2,77.4,28.1,19.0,30.9,100.0,18.52777777777778,17.893749999999997,19.714583333333344,88.34166666666665,11.8,16.0,11.6,54.4,34.1,20.7,40.5,100.0,18.63125,17.497916666666665,19.795138888888882,88.10555555555555,11.8,15.7,11.9,53.1,35.1,20.4,39.8,100.0
2019-01-19,19.19266055045871,17.633027522935766,20.581651376146795,87.31743119266056,12.9,13.9,12.6,56.6,34.3,21.6,37.0,100.0,17.438888888888897,17.674999999999997,18.072916666666668,91.3048611111111,12.7,16.4,12.4,49.5,32.6,19.8,38.0,100.0,18.165972222222226,17.493750000000006,19.292361111111116,91.86527777777775,12.9,12.4,12.6,60.4,32.5,19.9,37.6,100.0,16.13125,17.440972222222225,16.365277777777777,95.68750000000003,12.4,16.5,12.2,77.4,28.1,19.0,30.9,100.0,18.52777777777778,17.893749999999997,19.714583333333344,88.34166666666665,11.8,16.0,11.6,54.4,34.1,20.7,40.5,100.0
2019-01-20,19.853211009174316,18.20091743119266,21.29633027522936,84.27247706422015,12.7,16.2,12.4,55.6,34.2,22.2,38.5,97.4,17.952777777777772,17.78749999999999,18.918055555555565,89.70833333333336,12.9,13.9,12.6,56.6,34.3,21.6,37.0,100.0,17.438888888888897,17.674999999999997,18.072916666666668,91.3048611111111,12.7,16.4,12.4,49.5,32.6,19.8,38.0,100.0,18.165972222222226,17.493750000000006,19.292361111111116,91.86527777777775,12.9,12.4,12.6,60.4,32.5,19.9,37.6,100.0,16.13125,17.440972222222225,16.365277777777777,95.68750000000003,12.4,16.5,12.2,77.4,28.1,19.0,30.9,100.0
2019-01-21,15.759633027522936,17.318348623853208,16.018348623853214,92.79357798165135,12.6,16.6,12.4,71.1,26.7,18.7,31.4,100.0,18.511111111111113,18.420833333333338,19.542361111111113,87.49236111111111,12.7,16.2,12.4,55.6,34.2,22.2,38.5,99.8,17.952777777777772,17.78749999999999,18.918055555555565,89.70833333333336,12.9,13.9,12.6,56.6,34.3,21.6,37.0,100.0,17.438888888888897,17.674999999999997,18.072916666666668,91.3048611111111,12.7,16.4,12.4,49.5,32.6,19.8,38.0,100.0,18.165972222222226,17.493750000000006,19.292361111111116,91.86527777777775,12.9,12.4,12.6,60.4,32.5,19.9,37.6,100.0
2019-01-22,19.043119266055047,17.549541284403674,20.46697247706422,86.31009174311927,12.4,15.0,12.3,50.4,34.1,21.1,38.3,98.0,15.292361111111113,17.322916666666668,15.467361111111106,94.38125,12.6,16.6,12.4,71.1,26.7,18.7,31.4,100.0,18.511111111111113,18.420833333333338,19.542361111111113,87.49236111111111,12.7,16.2,12.4,55.6,34.2,22.2,38.5,99.8,17.952777777777772,17.78749999999999,18.918055555555565,89.70833333333336,12.9,13.9,12.6,56.6,34.3,21.6,37.0,100.0,17.438888888888897,17.674999999999997,18.072916666666668,91.3048611111111,12.7,16.4,12.4,49.5,32.6,19.8,38.0,100.0
2019-01-23,17.653211009174306,17.575229357798154,18.00275229357798,90.16146788990828,12.6,16.3,12.0,62.3,30.9,19.8,34.8,100.0,17.813194444444445,17.712500000000006,18.795833333333334,88.92083333333333,12.4,15.0,12.3,50.4,34.1,21.1,38.3,99.3,15.292361111111113,17.322916666666668,15.467361111111106,94.38125,12.6,16.6,12.4,71.1,26.7,18.7,31.4,100.0,18.511111111111113,18.420833333333338,19.542361111111113,87.49236111111111,12.7,16.2,12.4,55.6,34.2,22.2,38.5,99.8,17.952777777777772,17.78749999999999,18.918055555555565,89.70833333333336,12.9,13.9,12.6,56.6,34.3,21.6,37.0,100.0
