Date/Time,T20,ST,T60,H
2019/6/24 16:20,29.5,27.2,29.8,57.4
2019/6/24 16:40,28.8,27.9,28.8,58.6
2019/6/24 17:00,29.2,27,28.5,60.1
2019/6/24 17:20,28.1,26.5,28.8,61.6
2019/6/24 17:40,27.1,26,27.4,64.5
2019/6/24 18:00,27.1,25.8,27.7,66.8
2019/6/24 18:20,25.1,25.3,25.2,72.7
2019/6/24 18:40,24.6,24.9,24.7,75.7
2019/6/24 19:00,23.5,24.5,23.7,80.9
2019/6/24 19:20,23.2,24.2,23.3,83.3
2019/6/24 19:40,22.7,24,22.9,86.4
2019/6/24 20:00,22.8,23.9,23,86.3
2019/6/24 20:20,22.8,23.9,23,88.7
2019/6/24 20:40,23,23.9,23.3,87.5
2019/6/24 21:00,23.1,23.9,23.3,87
2019/6/24 21:20,23.1,23.8,23.2,87.3
2019/6/24 21:40,23,23.8,23.1,88.5
2019/6/24 22:00,22.8,23.7,22.9,88.5
2019/6/24 22:20,23,23.6,23.1,87.3
2019/6/24 22:40,22.5,23.5,22.6,90.8
2019/6/24 23:00,22.7,23.5,22.9,91
2019/6/24 23:20,22.8,23.5,23,89.7
2019/6/24 23:40,22.4,23.4,22.6,91.2
2019/6/25 0:00,21.9,23.2,22,93.5
2019/6/25 0:20,21.4,23,21.5,93.8
2019/6/25 0:40,21.1,22.8,21.1,95
2019/6/25 1:00,20.7,22.5,20.6,95.8
2019/6/25 1:20,20.5,22.4,20.6,96.2
2019/6/25 1:40,20.3,22.2,20.4,96.9
2019/6/25 2:00,20,22,20.1,97
2019/6/25 2:20,19.6,21.8,19.7,97
2019/6/25 2:40,19.7,21.8,19.8,97.8
2019/6/25 3:00,19.4,21.6,19.5,97.6
2019/6/25 3:20,19.2,21.5,19.4,98.1
2019/6/25 3:40,19.1,21.4,19.2,98.5
2019/6/25 4:00,19.1,21.3,19.2,99
2019/6/25 4:20,19,21.2,19,98.9
2019/6/25 4:40,18.8,21.1,18.9,98.5
2019/6/25 5:00,19,21.1,19.1,97.9
2019/6/25 5:20,19.9,21.3,20.2,95.3
2019/6/25 5:40,21.3,21.8,21.8,93.1
2019/6/25 6:00,24.6,22.8,26.1,83.2
2019/6/25 6:20,26,24,26.2,78
2019/6/25 6:40,26.5,24.3,27.5,75.7
2019/6/25 7:00,29.2,26.2,31.9,72.5
2019/6/25 7:20,29.3,26.6,28.7,70.9
2019/6/25 7:40,28.7,26.4,29.6,74.8
2019/6/25 8:00,29.8,26.7,32.6,75.2
2019/6/25 8:20,30.3,27,33.4,64.3
2019/6/25 8:40,31.7,27,32.8,58.6
2019/6/25 9:00,32.2,27.8,32.8,57.7
2019/6/25 9:20,32.3,22.8,32.9,56.7
2019/6/25 9:40,31.3,26.2,32.5,54.6
2019/6/25 10:00,34.1,27.3,32.5,53.3
2019/6/25 10:20,34.2,28.1,32.9,51.5
2019/6/25 10:40,35.4,28.5,33.7,48.3
2019/6/25 11:00,35.3,29.9,33,48.7
2019/6/25 11:20,35.2,32.8,33.2,47.3
2019/6/25 11:40,33.1,31.7,31.5,54.3
2019/6/25 12:00,30.1,29.7,29.8,63.9
2019/6/25 12:20,30.5,30.3,30,63.2
2019/6/25 12:40,32.6,31.4,32.2,57.2
2019/6/25 13:00,33.2,31.3,32.4,55.3
2019/6/25 13:20,35.4,31.3,33.1,53.1
2019/6/25 13:40,30.7,29.6,31.1,63.3
2019/6/25 14:00,30.8,29.3,31.3,65.1
2019/6/25 14:20,31.2,29.2,31.9,65.8
2019/6/25 14:40,30.2,28.7,30.5,64.5
2019/6/25 15:00,30.3,28.7,30.8,64.6
2019/6/25 15:20,35,29.3,33.2,51.3
2019/6/25 15:40,33.3,29.1,34.1,58
2019/6/25 16:00,30.7,28.5,33,62.1
2019/6/25 16:20,29.7,28.3,30.3,63.9
2019/6/25 16:40,30.4,28.7,30.4,64.4
2019/6/25 17:00,31.9,28.7,31.6,62.4
2019/6/25 17:20,31.1,28.4,32.5,61.7
2019/6/25 17:40,29.9,28,31.5,65.4
2019/6/25 18:00,28.6,27.7,29.9,66.3
2019/6/25 18:20,27.4,27.1,30,69.8
2019/6/25 18:40,26.2,26.4,27,74.2
2019/6/25 19:00,24.8,25.7,25.1,75.5
2019/6/25 19:20,23.8,25.2,24,81.2
2019/6/25 19:40,23.3,24.9,23.5,85.2
2019/6/25 20:00,23.1,24.7,23.2,88.6
2019/6/25 20:20,22.8,24.4,23,88.3
2019/6/25 20:40,22.7,24.3,22.9,89.5
2019/6/25 21:00,22.5,24.2,22.6,91.2
2019/6/25 21:20,22.2,24,22.3,92.5
2019/6/25 21:40,21.8,23.7,21.9,92.8
2019/6/25 22:00,21.6,23.5,21.8,93.6
2019/6/25 22:20,21.6,23.5,21.7,94.3
2019/6/25 22:40,21.7,23.4,21.8,94.8
2019/6/25 23:00,21.9,23.5,22.1,95.5
2019/6/25 23:20,21.8,23.4,22,94.9
2019/6/25 23:40,21.5,23.2,21.6,94.8
2019/6/26 0:00,21.5,23.2,21.6,95.9
2019/6/26 0:20,21.2,23,21.2,95.3
2019/6/26 0:40,20.9,22.8,21,95.6
2019/6/26 1:00,20.9,22.8,21,96.3
2019/6/26 1:20,20.7,22.6,20.8,96.2
2019/6/26 1:40,20.6,22.5,20.7,96.4
2019/6/26 2:00,20.5,22.4,20.6,96.7
2019/6/26 2:20,20.2,22.3,20.3,97
2019/6/26 2:40,20.1,22.2,20.2,97.5
2019/6/26 3:00,20,22.1,20.2,98.2
2019/6/26 3:20,20.1,22.1,20.1,98.4
2019/6/26 3:40,19.8,21.9,19.9,98.1
2019/6/26 4:00,19.7,21.8,19.8,98.3
2019/6/26 4:20,19.6,21.7,19.7,98.3
2019/6/26 4:40,19.6,21.7,19.7,98.6
2019/6/26 5:00,19.8,21.7,19.8,98.3
2019/6/26 5:20,20.3,21.9,20.5,96.6
2019/6/26 5:40,21.8,22.3,22.3,91.8
2019/6/26 6:00,22.7,22.7,23.4,86.4
2019/6/26 6:20,22.8,22.8,23.1,86.1
2019/6/26 6:40,24.2,23.4,24.6,82.7
2019/6/26 7:00,25,23.7,25.6,80.3
2019/6/26 7:20,25.9,24.2,26.4,78.6
2019/6/26 7:40,27.3,24.9,28.1,75.3
2019/6/26 8:00,29.6,25.8,30.7,70.6
2019/6/26 8:20,27.3,25.4,27.2,74
2019/6/26 8:40,29.7,26.2,30.5,70.8
2019/6/26 9:00,27.2,26,27.8,70.3
2019/6/26 9:20,30.8,27.1,30.6,60.1
2019/6/26 9:40,33.8,26,33.2,54.1
2019/6/26 10:00,33.4,25.5,32.6,56
2019/6/26 10:20,32.3,25.8,32.1,57.8
2019/6/26 10:40,35.8,26.2,34.9,52.2
2019/6/26 11:00,35.6,26.6,33.7,52.1
2019/6/26 11:20,36.8,27.2,34.4,46.8
2019/6/26 11:40,35.6,27.8,34.4,51.6
2019/6/26 12:00,36.4,28.3,35.5,49.6
2019/6/26 12:20,31.1,28.5,32.1,61.8
2019/6/26 12:40,30.2,28.2,31,61.8
2019/6/26 13:00,29.4,27.9,30.5,65.6
2019/6/26 13:20,31.1,27.8,31.8,59.6
2019/6/26 13:40,31,27.7,32.4,64.1
2019/6/26 14:00,30,27.7,31.3,63.2
2019/6/26 14:20,25,27.5,25.2,92.4
2019/6/26 14:40,27,27.3,28,74.8
2019/6/26 15:00,28.9,27.2,29.8,72
2019/6/26 15:20,29.2,27.2,29.5,66.4
2019/6/26 15:40,27.7,27.1,28.1,69.4
2019/6/26 16:00,29,27,29.4,70.3
2019/6/26 16:20,29,26.9,29.4,68.9
2019/6/26 16:40,27.8,26.9,28.7,70
2019/6/26 17:00,27.7,26.9,28.4,67.3
2019/6/26 17:20,26.8,26.7,27.5,66.6
2019/6/26 17:40,26.5,26.6,27,67.1
2019/6/26 18:00,26.1,26.5,26.6,67.5
2019/6/26 18:20,25.7,26.3,26.1,67
2019/6/26 18:40,25.2,26.2,25.7,69
2019/6/26 19:00,24.7,26,25.2,72.8
2019/6/26 19:20,24.3,25.8,24.8,77.2
2019/6/26 19:40,24.1,25.7,24.7,80.7
2019/6/26 20:00,24,25.6,24.6,80.6
2019/6/26 20:20,24,25.5,24.6,84.5
2019/6/26 20:40,24,25.4,24.6,86.2
2019/6/26 21:00,23.9,25.4,24.5,87.6
2019/6/26 21:20,23.9,25.3,24.4,89.5
2019/6/26 21:40,23.8,25.3,24.3,90.4
2019/6/26 22:00,23.5,25.2,23.8,91.9
2019/6/26 22:20,23.1,25.1,23.3,93.3
2019/6/26 22:40,22.9,25.1,23.1,93.6
2019/6/26 23:00,22.8,25,23.2,93.9
2019/6/26 23:20,22.9,25,23.4,94.2
2019/6/26 23:40,23.1,24.9,23.4,92
2019/6/27 0:00,23,24.8,23.4,91.7
2019/6/27 0:20,23,24.8,23.4,94.3
2019/6/27 0:40,23,24.8,23.3,94.1
2019/6/27 1:00,22.9,24.8,23.3,93.4
2019/6/27 1:20,23.1,24.7,23.5,95.3
2019/6/27 1:40,23,24.7,23.5,96.7
2019/6/27 2:00,23.1,24.7,23.6,97.9
2019/6/27 2:20,23.1,24.7,23.6,98.1
2019/6/27 2:40,23.1,24.7,23.5,97.8
2019/6/27 3:00,22.5,24.7,22.9,93.6
2019/6/27 3:20,22.2,24.6,22.4,94.5
2019/6/27 3:40,22,24.5,22.2,94.3
2019/6/27 4:00,21.8,24.4,22.1,94.3
2019/6/27 4:20,21.8,24.3,22.1,94.3
2019/6/27 4:40,21.8,24.3,22.2,95.6
2019/6/27 5:00,21.9,24.3,22.3,94.8
2019/6/27 5:20,22.3,24.2,22.6,93
2019/6/27 5:40,22.6,24.2,22.8,91
2019/6/27 6:00,23,24.2,23.2,89.2
2019/6/27 6:20,23,24.2,23.4,91.5
2019/6/27 6:40,24.8,24.3,25.3,86.6
2019/6/27 7:00,26.4,24.4,26.9,81.8
2019/6/27 7:20,25.6,24.5,25.9,82.7
2019/6/27 7:40,25.2,24.6,25.6,86.3
2019/6/27 8:00,25,24.7,25.5,88.8
2019/6/27 8:20,25.4,24.7,25.7,87.6
2019/6/27 8:40,26.3,24.8,26.4,85.6
2019/6/27 9:00,26.6,24.9,27.4,89.4
2019/6/27 9:20,26.8,25,27.6,88.8
2019/6/27 9:40,26.2,25.1,27.1,92.6
2019/6/27 10:00,26.7,25.2,27.6,90.6
2019/6/27 10:20,27.5,25.3,28.2,83.3
2019/6/27 10:40,27.5,25.4,28.5,87.1
2019/6/27 11:00,27.2,25.5,27.7,83.6
2019/6/27 11:20,26.8,25.6,27.2,85.6
2019/6/27 11:40,26.2,25.6,26.6,88.2
2019/6/27 12:00,26.5,25.7,27.1,90.4
2019/6/27 12:20,26.2,25.7,26.5,90.9
2019/6/27 12:40,27.2,25.7,27.4,89.7
2019/6/27 13:00,28.5,25.8,28.9,83.9
2019/6/27 13:20,27.2,25.9,27.3,86.7
2019/6/27 13:40,26.2,25.9,26.4,90.3
2019/6/27 14:00,26.3,25.9,26.5,91.2
2019/6/27 14:20,25.5,25.9,25.7,94
2019/6/27 14:40,25.7,25.9,25.9,93.7
2019/6/27 15:00,25.9,25.9,26.1,92.5
2019/6/27 15:20,25.8,25.9,26,92.5
2019/6/27 15:40,25.5,25.9,25.6,93.9
2019/6/27 16:00,25.4,25.8,25.6,94.6
2019/6/27 16:20,25.3,25.8,25.5,95.1
2019/6/27 16:40,25.3,25.8,25.4,95.7
2019/6/27 17:00,25.2,25.8,25.4,95.8
2019/6/27 17:20,24.9,25.7,25.1,96.9
2019/6/27 17:40,24.8,25.7,25.1,97.5
2019/6/27 18:00,24.7,25.7,24.9,98.6
2019/6/27 18:20,24.5,25.6,24.8,99.5
2019/6/27 18:40,24.5,25.6,24.7,100
2019/6/27 19:00,24.4,25.6,24.7,100
2019/6/27 19:20,24.3,25.5,24.7,100
2019/6/27 19:40,24.3,25.5,24.6,100
2019/6/27 20:00,24.3,25.5,24.6,100
2019/6/27 20:20,24.3,25.4,24.6,100
2019/6/27 20:40,24.3,25.4,24.7,100
2019/6/27 21:00,24.3,25.4,24.7,100
2019/6/27 21:20,24.3,25.4,24.7,100
2019/6/27 21:40,24.3,25.4,24.7,100
2019/6/27 22:00,24.3,25.4,24.7,100
2019/6/27 22:20,24.3,25.4,24.7,100
2019/6/27 22:40,24.3,25.4,24.7,100
2019/6/27 23:00,24.3,25.3,24.7,100
2019/6/27 23:20,24.3,25.4,24.6,100
2019/6/27 23:40,24.2,25.3,24.5,100
2019/6/28 0:00,24.1,25.3,24.5,100
2019/6/28 0:20,24,25.3,24.3,100
2019/6/28 0:40,23.8,25.3,24.1,100
2019/6/28 1:00,23.7,25.2,24,100
2019/6/28 1:20,23.6,25.2,23.9,100
2019/6/28 1:40,23.5,25.2,23.8,100
2019/6/28 2:00,23.2,25.1,23.5,100
2019/6/28 2:20,23.2,25.1,23.4,100
2019/6/28 2:40,23.1,25,23.4,100
2019/6/28 3:00,22.9,25,23.1,100
2019/6/28 3:20,22.8,24.9,23.1,100
2019/6/28 3:40,22.8,24.9,23.1,100
2019/6/28 4:00,22.7,24.8,23,100
2019/6/28 4:20,22.6,24.7,22.8,100
2019/6/28 4:40,22.5,24.7,22.6,100
2019/6/28 5:00,22.7,24.6,22.9,100
2019/6/28 5:20,23.4,24.7,23.7,100
2019/6/28 5:40,23.8,24.7,24.3,100
2019/6/28 6:00,24.2,24.7,24.6,99
2019/6/28 6:20,24.7,24.8,25.1,93.9
2019/6/28 6:40,25.5,24.9,25.9,91.6
2019/6/28 7:00,26.1,24.9,26.4,90.4
2019/6/28 7:20,26.9,25.1,27.4,87.5
2019/6/28 7:40,27.4,25.3,27.9,82.8
2019/6/28 8:00,29.2,25.5,30.9,80.4
2019/6/28 8:20,30.9,25.7,32.8,72.9
2019/6/28 8:40,32.8,26,33.1,70.1
2019/6/28 9:00,29.9,25.6,30.6,76.3
2019/6/28 9:20,34.4,25.9,33.6,62.7
2019/6/28 9:40,32,26.2,32.4,71.3
2019/6/28 10:00,35.5,26.5,35.8,63.2
