date,T20_x,ST_x,T60_x,H_x,T20_y,ST_y,T60_y,H_y,T20,ST,T60,H
2019-07-29,29.574999999999996,28.70416666666667,30.66388888888889,61.86944444444449,24.9,27.4,24.9,41.9,36.7,30.1,40.4,81.5
2019-07-30,30.04861111111111,29.054166666666667,31.116666666666667,62.518055555555556,25.8,27.5,25.8,38.1,37.6,30.6,42.2,82.7
2019-07-31,29.48472222222223,28.954166666666676,30.459722222222226,62.022222222222204,25.4,28.0,25.3,45.8,34.4,30.0,37.2,80.2
2019-08-01,29.248611111111117,28.901388888888878,30.180555555555557,65.64305555555556,25.6,27.8,25.6,44.4,33.7,29.8,36.9,83.8
2019-08-02,28.96527777777778,28.931944444444444,29.581944444444446,68.47361111111111,25.7,28.2,25.4,51.9,33.3,29.9,35.8,87.2
2019-08-03,28.679166666666667,28.501388888888894,29.295833333333334,65.99583333333334,24.8,27.5,24.7,41.2,37.3,29.9,36.9,84.8
2019-08-04,28.78611111111111,28.573611111111102,29.53472222222222,63.870833333333344,25.5,27.7,25.5,37.7,36.6,29.8,36.5,87.0
2019-08-05,28.297222222222224,28.268055555555556,29.212499999999995,65.4347222222222,24.0,27.1,23.6,49.9,32.9,29.3,37.3,80.8
2019-08-06,29.695833333333344,28.970833333333335,30.68333333333333,65.0888888888889,26.0,27.9,26.1,44.2,36.3,30.5,40.1,84.6
2019-08-07,29.341666666666665,28.897222222222222,30.405555555555573,65.575,25.1,27.9,25.0,43.4,35.9,30.2,41.3,86.9
2019-08-08,28.94444444444444,28.649999999999995,29.76805555555556,65.43333333333334,24.7,27.4,24.5,38.0,37.0,30.2,40.0,86.2
2019-08-09,29.387500000000003,28.75972222222222,30.576388888888882,64.32777777777775,25.1,27.6,24.8,43.8,36.4,30.3,40.3,82.9
2019-08-10,29.24444444444445,28.75555555555555,30.398611111111116,64.35138888888889,24.8,27.6,24.7,45.0,35.3,30.1,39.4,87.2
2019-08-11,29.24027777777778,28.79722222222223,30.136111111111113,66.83194444444442,25.2,27.5,25.0,45.6,35.3,30.3,39.7,85.9
2019-08-12,29.19583333333334,28.90277777777778,30.077777777777776,65.4125,25.1,27.8,24.8,48.6,35.7,30.3,39.9,80.8
2019-08-13,29.915277777777774,29.204166666666666,30.863888888888898,61.395833333333336,25.7,27.9,25.6,45.3,35.8,30.8,39.4,76.4
2019-08-14,28.894444444444453,28.98611111111111,29.495833333333344,68.86805555555557,26.5,28.0,26.3,50.0,34.5,30.0,38.0,79.9
2019-08-15,28.21666666666667,28.85277777777776,28.738888888888887,77.0,26.8,28.5,26.9,64.8,31.1,29.3,33.1,86.1
2019-08-16,28.94027777777778,28.994444444444444,29.809722222222238,71.46527777777777,26.4,28.2,26.3,50.4,34.8,30.4,38.0,89.4
2019-08-17,28.80277777777778,28.74305555555556,29.716666666666665,68.26249999999999,25.0,27.8,24.8,43.6,34.8,29.9,38.5,88.0
2019-08-18,29.10138888888889,28.89583333333334,29.841666666666672,68.32361111111112,25.3,27.6,25.1,49.1,36.0,30.5,38.4,83.6
2019-08-19,28.483333333333334,28.818055555555556,29.108333333333334,71.44166666666668,24.7,27.5,24.3,53.2,34.7,30.4,36.8,84.2
2019-08-20,27.78333333333334,28.358333333333334,28.35694444444445,77.44027777777778,25.6,27.6,25.5,60.3,31.2,29.1,33.7,89.4
2019-08-21,28.749999999999986,28.591666666666672,29.51805555555556,71.14305555555558,25.0,27.7,24.8,43.8,36.3,29.6,37.5,87.5
2019-08-22,28.03472222222223,28.487499999999997,28.488888888888894,72.19305555555556,25.4,27.9,25.2,51.1,32.8,29.1,34.4,85.6
2019-08-23,25.194444444444446,27.304166666666664,25.331944444444442,78.40694444444445,23.1,26.1,22.9,63.5,27.7,28.1,28.8,88.8
2019-08-24,26.605555555555554,26.691666666666663,27.309722222222227,64.5138888888889,23.2,25.6,23.1,44.0,32.7,27.8,36.2,88.0
2019-08-25,26.990277777777777,26.816666666666674,27.629166666666666,57.43611111111112,23.3,25.9,23.2,42.7,32.3,28.0,35.3,79.0
2019-08-26,25.697222222222234,26.09166666666667,26.16666666666666,58.03055555555555,21.0,24.9,20.6,42.8,32.2,27.1,34.2,78.2
2019-08-27,24.27916666666666,25.586111111111116,24.50833333333334,73.4402777777778,21.8,24.8,21.5,56.5,30.1,26.7,32.2,85.4
2019-08-28,25.181944444444444,25.94027777777778,25.45694444444444,79.8833333333333,22.8,25.1,22.6,66.4,28.7,26.9,29.8,94.1
2019-08-29,27.143055555555563,26.672222222222217,27.791666666666668,72.37083333333332,22.5,25.2,22.3,51.3,34.1,28.0,36.3,88.5
2019-08-30,25.75416666666667,26.84444444444445,26.011111111111106,82.34861111111114,24.4,26.5,24.3,58.3,31.4,27.4,33.3,92.8
2019-08-31,26.573611111111116,26.858333333333338,27.023611111111116,70.38611111111112,23.4,26.2,23.2,49.0,33.0,27.9,35.2,91.6
2019-09-01,26.334722222222215,26.572222222222226,26.77499999999999,68.19861111111112,22.4,25.5,22.2,47.3,31.7,27.6,33.4,87.5
2019-09-02,26.923611111111125,26.756944444444443,27.488888888888898,68.34027777777777,22.0,25.3,21.7,49.1,33.7,28.3,34.9,85.4
2019-09-03,27.75694444444444,27.43888888888889,28.301388888888887,70.21388888888887,24.2,26.3,24.2,44.4,33.7,28.7,34.9,87.8
2019-09-04,27.225000000000005,27.50555555555556,27.690277777777784,73.24027777777775,24.0,26.6,24.1,54.2,32.0,28.5,33.2,88.4
2019-09-05,25.75555555555555,26.90694444444446,26.10277777777778,78.43055555555554,24.4,26.6,24.4,63.2,29.7,27.4,31.4,87.1
2019-09-06,27.441666666666666,27.397222222222222,28.02777777777778,72.23055555555555,23.7,26.1,23.7,50.1,33.1,28.9,34.6,87.8
2019-09-07,27.290277777777774,27.323611111111113,27.749999999999996,68.17638888888891,23.4,26.2,23.6,50.4,33.9,28.8,35.6,83.2
2019-09-08,28.39583333333333,27.752777777777784,28.950000000000003,65.05000000000001,24.8,26.6,24.8,46.9,34.1,29.0,35.6,84.9
2019-09-09,29.174999999999997,28.050000000000004,29.699999999999996,60.12916666666667,26.0,27.1,26.0,43.3,33.4,29.0,34.4,87.1
2019-09-10,28.3875,28.013888888888886,28.908333333333335,72.12083333333335,24.8,27.0,24.8,45.9,34.3,29.2,35.5,89.0
2019-09-11,28.67222222222221,28.28888888888889,29.18055555555555,70.00277777777778,25.9,27.5,26.1,49.7,33.8,29.5,35.0,90.2
2019-09-12,26.195833333333336,26.92222222222222,26.476388888888888,61.2652777777778,23.6,26.0,23.6,49.0,28.9,27.7,29.9,69.2
2019-09-13,23.64305555555556,25.10972222222223,23.849999999999998,59.474999999999994,21.8,24.1,21.8,47.1,26.0,26.0,26.5,73.4
2019-09-14,24.587499999999995,24.758333333333336,24.95694444444444,58.933333333333344,20.5,23.5,20.4,43.9,31.5,26.3,33.4,74.6
2019-09-15,25.83888888888889,25.44722222222223,26.241666666666674,63.87361111111113,20.9,23.9,20.9,45.6,31.5,26.9,33.1,83.5
2019-09-16,26.495833333333337,25.805555555555554,26.829166666666666,59.17222222222223,23.5,25.1,23.5,44.0,30.7,26.6,31.2,81.1
2019-09-17,25.862499999999997,25.79305555555557,26.243055555555557,65.7861111111111,23.7,25.1,23.6,51.7,28.5,26.5,29.7,81.1
2019-09-18,23.265277777777772,25.040277777777778,23.438888888888883,75.52083333333331,21.0,24.1,21.0,59.2,25.1,25.9,25.5,85.9
2019-09-19,23.170833333333327,24.137500000000003,23.476388888888877,65.1222222222222,19.8,23.4,19.6,42.4,28.6,25.2,30.7,86.8
2019-09-20,23.0486111111111,23.611111111111114,23.319444444444446,61.58055555555555,19.4,22.5,19.2,46.5,27.5,24.5,28.8,81.1
2019-09-21,22.947222222222216,23.580555555555552,23.198611111111106,62.48194444444443,20.9,23.1,20.8,45.0,26.4,24.2,27.4,82.4
2019-09-22,24.123611111111103,23.659722222222207,24.388888888888893,60.508333333333326,21.1,22.7,21.0,49.1,29.0,24.6,29.6,74.9
2019-09-23,25.74583333333333,25.298611111111114,26.209722222222233,61.32361111111109,22.3,24.0,22.4,32.2,31.3,26.7,32.5,98.1
2019-09-24,22.755555555555553,23.99999999999999,22.99861111111111,42.32222222222223,20.7,23.4,20.7,33.2,25.7,24.5,26.5,49.9
2019-09-25,23.55694444444445,23.740277777777777,23.92638888888889,40.42361111111111,19.3,22.6,19.3,20.1,30.3,25.1,30.6,57.5
2019-09-26,24.037500000000005,24.045833333333327,24.32916666666667,41.60138888888886,20.1,22.7,20.1,22.7,30.0,25.3,31.1,54.2
2019-09-27,24.25416666666667,24.290277777777774,24.58055555555556,42.518055555555556,21.1,23.4,21.3,27.0,30.0,25.1,31.1,57.4
2019-09-28,23.525000000000006,24.134722222222216,23.81527777777778,45.71805555555555,21.1,23.5,21.1,27.8,28.0,24.9,28.4,60.0
2019-09-29,24.326388888888886,24.19027777777778,24.680555555555557,43.21666666666666,20.9,23.1,20.9,24.7,29.2,25.3,29.9,62.3
2019-09-30,24.561111111111117,24.82361111111111,25.14722222222222,52.06527777777777,21.1,23.8,21.6,32.0,30.1,26.1,30.6,71.1
2019-10-01,24.859722222222217,25.040277777777778,25.352777777777774,46.53611111111111,21.4,24.1,21.9,24.8,30.7,26.2,31.9,64.1
2019-10-02,23.54722222222223,24.469444444444445,24.13333333333334,48.231944444444444,20.8,23.6,21.1,29.7,29.1,25.7,30.0,64.2
2019-10-03,23.880555555555553,24.338888888888892,24.248611111111106,46.19999999999999,21.7,23.8,22.0,27.1,29.2,25.1,29.9,59.8
2019-10-04,23.863888888888887,24.068055555555556,24.206944444444435,40.53472222222221,21.0,22.9,21.0,24.0,27.0,24.9,27.8,62.1
2019-10-05,23.018055555555563,23.186111111111114,23.397222222222226,36.21805555555555,19.2,22.1,19.3,22.2,27.9,24.4,29.0,50.7
2019-10-06,22.786111111111115,22.85,23.11944444444445,35.131944444444464,18.4,21.8,18.4,17.0,28.9,24.3,29.9,58.5
2019-10-07,20.993055555555564,22.20833333333333,21.234722222222224,46.093055555555566,18.8,21.5,18.8,27.6,25.5,23.0,26.4,57.5
2019-10-08,21.55555555555556,22.486111111111107,21.843055555555566,50.78055555555555,18.7,21.7,18.7,33.4,26.8,23.4,27.2,60.7
2019-10-09,20.725000000000005,21.559722222222224,21.120833333333337,38.286111111111104,16.0,20.2,16.0,16.0,27.0,23.0,27.9,59.7
2019-10-10,21.736111111111107,21.77361111111112,22.13888888888889,43.74999999999999,15.9,20.0,15.8,18.3,29.8,23.3,30.5,59.7
2019-10-11,23.21944444444445,22.986111111111118,23.698611111111113,52.0347222222222,19.6,21.9,19.8,32.3,27.6,23.9,28.5,72.6
2019-10-12,21.429166666666667,23.254166666666656,22.2111111111111,81.12638888888885,20.5,23.1,21.1,66.1,22.5,23.5,23.6,88.7
2019-10-13,24.166666666666664,23.73157894736842,24.91578947368422,55.49298245614034,19.7,22.7,20.4,26.2,30.3,25.1,31.2,87.7
