Date/Time,T20,ST,T60,H
2019/6/24 16:20,30,28.2,29.2,53.8
2019/6/24 16:40,28.9,27.9,28.3,56.3
2019/6/24 17:00,28.6,27.6,28.2,59.7
2019/6/24 17:20,27.5,27.3,28.5,60.5
2019/6/24 17:40,26.5,27,26.8,64.7
2019/6/24 18:00,26.1,26.8,26.5,66.2
2019/6/24 18:20,25.1,26.5,24.9,70.4
2019/6/24 18:40,24.7,26.2,24.5,73.3
2019/6/24 19:00,23.9,26.1,23.6,77.8
2019/6/24 19:20,23.6,25.9,23.5,80
2019/6/24 19:40,23,25.7,22.9,84.6
2019/6/24 20:00,23.2,25.5,23.1,80.4
2019/6/24 20:20,23.1,25.4,23.1,85.3
2019/6/24 20:40,23.4,25.3,23.3,84.6
2019/6/24 21:00,23.4,25.2,23.3,83.1
2019/6/24 21:20,23.3,25.1,23.3,82.8
2019/6/24 21:40,23.3,25.1,23.2,84.2
2019/6/24 22:00,23.1,24.9,23,83.9
2019/6/24 22:20,23.2,24.9,23.1,83.5
2019/6/24 22:40,22.8,24.8,22.6,88.5
2019/6/24 23:00,23,24.8,22.9,86.8
2019/6/24 23:20,23.1,24.7,23,86.3
2019/6/24 23:40,22.7,24.7,22.5,87.8
2019/6/25 0:00,22.1,24.6,22,90
2019/6/25 0:20,21.6,24.5,21.5,90.1
2019/6/25 0:40,21.4,24.4,21.2,90.7
2019/6/25 1:00,21,24.3,20.8,91.1
2019/6/25 1:20,20.8,24.2,20.7,91.7
2019/6/25 1:40,20.6,24,20.5,91.7
2019/6/25 2:00,20.4,23.9,20.4,92.1
2019/6/25 2:20,20.3,23.8,20,91.9
2019/6/25 2:40,20,23.7,19.9,92
2019/6/25 3:00,19.8,23.6,19.7,92.7
2019/6/25 3:20,19.6,23.5,19.5,93.1
2019/6/25 3:40,19.5,23.3,19.4,93.3
2019/6/25 4:00,19.5,23.2,19.3,93.4
2019/6/25 4:20,19.2,23.1,19.1,92.9
2019/6/25 4:40,19.2,23,19.1,93.2
2019/6/25 5:00,19.4,22.9,19.3,92.3
2019/6/25 5:20,20.2,22.9,20,93.3
2019/6/25 5:40,21.8,22.9,21.4,89.8
2019/6/25 6:00,25.7,23,24.2,78
2019/6/25 6:20,26.7,23.3,25.4,75.3
2019/6/25 6:40,27.4,23.6,26.9,69.6
2019/6/25 7:00,31.7,24.2,29.6,63.4
2019/6/25 7:20,31.1,24.9,28.7,64
2019/6/25 7:40,29.8,25.4,29.2,71.2
2019/6/25 8:00,31.1,25.7,33.3,71.9
2019/6/25 8:20,30.9,26.1,33.8,61
2019/6/25 8:40,32.1,26.5,31.2,56.2
2019/6/25 9:00,33.6,27.2,32.3,54
2019/6/25 9:20,32.6,27.6,31.4,57.2
2019/6/25 9:40,33.9,27.6,30.9,50.1
2019/6/25 10:00,34,28,31.1,53.7
2019/6/25 10:20,33.7,28.2,31.8,50.1
2019/6/25 10:40,34.6,28.3,32.2,46.6
2019/6/25 11:00,33.6,28.4,31.6,51.1
2019/6/25 11:20,34.3,28.5,32.1,50.5
2019/6/25 11:40,32.8,28.7,31.1,54.5
2019/6/25 12:00,31.2,28.8,29.4,61
2019/6/25 12:20,31.3,28.8,29.7,62.2
2019/6/25 12:40,33.2,28.9,31.2,58.4
2019/6/25 13:00,34,29,31.6,56.4
2019/6/25 13:20,34.8,29.2,32.6,51.8
2019/6/25 13:40,31,29.3,30.2,61.8
2019/6/25 14:00,31,29.2,30.3,63.8
2019/6/25 14:20,31.5,29.2,31.3,66.3
2019/6/25 14:40,30.7,29,29.7,61.6
2019/6/25 15:00,31,28.9,30.4,63.6
2019/6/25 15:20,33.5,29,31.8,54
2019/6/25 15:40,35.1,29,32.7,51.4
2019/6/25 16:00,31.1,28.9,31.6,61.1
2019/6/25 16:20,30.3,28.7,29.7,61.3
2019/6/25 16:40,30.6,28.6,29.7,61.9
2019/6/25 17:00,31.4,28.5,31.3,63.5
2019/6/25 17:20,30.8,28.6,31.8,61.8
2019/6/25 17:40,29.5,28.3,30.4,65.5
2019/6/25 18:00,28.6,28.2,28.3,64.9
2019/6/25 18:20,27.6,28,28,69
2019/6/25 18:40,26.5,27.7,26.8,73.8
2019/6/25 19:00,25.2,27.5,25.2,73.3
2019/6/25 19:20,24.3,27.1,24.2,78.7
2019/6/25 19:40,23.8,26.9,23.7,82.5
2019/6/25 20:00,23.4,26.7,23.4,84.4
2019/6/25 20:20,23.2,26.4,23.1,85.2
2019/6/25 20:40,23.1,26.2,23.1,86.9
2019/6/25 21:00,22.9,26.1,22.8,88.1
2019/6/25 21:20,22.7,26,22.5,89.5
2019/6/25 21:40,22.4,25.8,22.3,89.3
2019/6/25 22:00,22.3,25.7,22.2,89.3
2019/6/25 22:20,22.2,25.5,22,89.4
2019/6/25 22:40,22.2,25.4,22.2,91.3
2019/6/25 23:00,22.5,25.3,22.4,91
2019/6/25 23:20,22.4,25.2,22.3,89.9
2019/6/25 23:40,22,25.1,21.9,89.9
2019/6/26 0:00,21.9,25,21.8,90.7
2019/6/26 0:20,21.6,24.9,21.5,90.6
2019/6/26 0:40,21.5,24.8,21.4,90.7
2019/6/26 1:00,21.3,24.7,21.2,91
2019/6/26 1:20,21.3,24.6,21.2,90.9
2019/6/26 1:40,21,24.5,21,91.2
2019/6/26 2:00,21,24.4,20.9,91.5
2019/6/26 2:20,20.9,24.3,20.7,92.3
2019/6/26 2:40,20.8,24.2,20.6,93
2019/6/26 3:00,20.5,24.1,20.4,92.9
2019/6/26 3:20,20.4,24,20.4,92.9
2019/6/26 3:40,20.3,23.9,20.2,92.8
2019/6/26 4:00,20.2,23.8,20.1,93.3
2019/6/26 4:20,20,23.7,20,93.3
2019/6/26 4:40,20,23.6,20,93.3
2019/6/26 5:00,20.2,23.5,20.1,93
2019/6/26 5:20,20.6,23.5,20.7,90.7
2019/6/26 5:40,21.9,23.5,22.2,87.6
2019/6/26 6:00,22.7,23.5,22.9,82.8
2019/6/26 6:20,22.5,23.6,23.1,84.2
2019/6/26 6:40,23.8,23.6,24.6,80.4
2019/6/26 7:00,24.7,23.8,25.5,77.6
2019/6/26 7:20,25.7,24,26.6,77
2019/6/26 7:40,27.4,24.3,28.8,74.8
2019/6/26 8:00,29.1,24.7,31,71.3
2019/6/26 8:20,27.5,25,27.1,71.5
2019/6/26 8:40,29.5,25.2,29.9,69.6
2019/6/26 9:00,28.8,25.8,27.5,65.9
2019/6/26 9:20,32.3,26.1,29.7,55.4
2019/6/26 9:40,34.9,26.1,32.1,54
2019/6/26 10:00,33.3,26.7,31.3,55.7
2019/6/26 10:20,32.6,27.2,30.6,58
2019/6/26 10:40,34.5,27.4,34,56.1
2019/6/26 11:00,34.3,27.7,32.8,52.4
2019/6/26 11:20,34.6,27.9,33.7,51.4
2019/6/26 11:40,34.8,28.1,33.7,52.9
2019/6/26 12:00,35.2,28.5,34.2,54.5
2019/6/26 12:20,31.8,28.6,31.1,59.2
2019/6/26 12:40,31.2,28.6,30.1,59.1
2019/6/26 13:00,30.2,28.5,29.6,62.5
2019/6/26 13:20,31.3,28.5,30.5,58.6
2019/6/26 13:40,31,28.5,30.8,62.7
2019/6/26 14:00,30.3,28.4,29.8,61.6
2019/6/26 14:20,25.6,28.3,26.1,89.2
2019/6/26 14:40,27.1,28.1,27.8,74.7
2019/6/26 15:00,28.5,27.8,29.2,72.7
2019/6/26 15:20,29.6,27.9,28.6,67.2
2019/6/26 15:40,28,27.8,27.5,66.5
2019/6/26 16:00,28.7,27.7,28.3,70.4
2019/6/26 16:20,28.9,27.6,28.6,68.9
2019/6/26 16:40,28.3,27.6,28.4,68.4
2019/6/26 17:00,28.2,27.5,27.8,64.9
2019/6/26 17:20,27.1,27.4,27,66.1
2019/6/26 17:40,26.7,27.2,26.6,65.4
2019/6/26 18:00,26.3,27,26.3,66.8
2019/6/26 18:20,25.8,26.8,26,68.4
2019/6/26 18:40,25.4,26.6,25.7,69.4
2019/6/26 19:00,24.9,26.5,25.1,74
2019/6/26 19:20,24.6,26.3,24.8,76.8
2019/6/26 19:40,24.4,26.2,24.7,77.2
2019/6/26 20:00,24.3,26.1,24.6,78.5
2019/6/26 20:20,24.3,26,24.6,78.9
2019/6/26 20:40,24.3,25.9,24.6,83.5
2019/6/26 21:00,24.3,25.8,24.5,83.9
2019/6/26 21:20,24.3,25.8,24.5,85.7
2019/6/26 21:40,24.2,25.8,24.4,86.6
2019/6/26 22:00,24,25.8,24,87.6
2019/6/26 22:20,23.5,25.7,23.4,87
2019/6/26 22:40,23.4,25.6,23.3,87.6
2019/6/26 23:00,23.4,25.5,23.4,88.1
2019/6/26 23:20,23.5,25.4,23.6,88.7
2019/6/26 23:40,23.6,25.4,23.5,86.4
2019/6/27 0:00,23.5,25.4,23.5,88.1
2019/6/27 0:20,23.5,25.3,23.6,88.7
2019/6/27 0:40,23.4,25.2,23.5,89.6
2019/6/27 1:00,23.4,25.2,23.4,86.8
2019/6/27 1:20,23.5,25.2,23.6,91.6
2019/6/27 1:40,23.5,25.1,23.6,92
2019/6/27 2:00,23.6,25.1,23.7,93.9
2019/6/27 2:20,23.6,25.1,23.7,94.5
2019/6/27 2:40,23.6,25.2,23.6,93.2
2019/6/27 3:00,23.1,25.1,23.1,89
2019/6/27 3:20,22.7,25,22.6,89
2019/6/27 3:40,22.4,24.9,22.4,87.9
2019/6/27 4:00,22.3,24.8,22.3,88
2019/6/27 4:20,22.3,24.7,22.3,89
2019/6/27 4:40,22.4,24.6,22.3,88.9
2019/6/27 5:00,22.4,24.5,22.4,89.9
2019/6/27 5:20,22.7,24.5,22.8,87.8
2019/6/27 5:40,22.8,24.5,23,87.4
2019/6/27 6:00,23.2,24.5,23.3,85.5
2019/6/27 6:20,23.2,24.5,23.5,88.4
2019/6/27 6:40,24.7,24.5,25.4,85.4
2019/6/27 7:00,26,24.6,27,81.1
2019/6/27 7:20,25.4,24.8,26,81.6
2019/6/27 7:40,25.1,24.9,25.5,82.9
2019/6/27 8:00,25.1,25,25.7,86.2
2019/6/27 8:20,25.4,25,25.9,85.8
2019/6/27 8:40,25.9,25.1,26.5,83.6
2019/6/27 9:00,26.4,25.2,27.1,88.9
2019/6/27 9:20,26.7,25.4,27.4,87
2019/6/27 9:40,26.3,25.5,26.8,90.9
2019/6/27 10:00,26.8,25.6,27.3,89.2
2019/6/27 10:20,27.7,25.7,27.3,81
2019/6/27 10:40,27.7,25.8,28.1,85.3
2019/6/27 11:00,27.6,26,27.1,81.6
2019/6/27 11:20,27.1,26,26.6,82.5
2019/6/27 11:40,26.6,26.1,26.4,85.2
2019/6/27 12:00,26.7,26.1,26.8,87.8
2019/6/27 12:20,26.5,26.2,26.3,87.7
2019/6/27 12:40,27.2,26.2,27,87.2
2019/6/27 13:00,28.4,26.2,27.7,82
2019/6/27 13:20,27.4,26.4,26.8,84.2
2019/6/27 13:40,26.5,26.4,26.2,86.4
2019/6/27 14:00,26.6,26.4,26.3,87.9
2019/6/27 14:20,25.9,26.4,25.5,90
2019/6/27 14:40,26,26.3,25.6,89.1
2019/6/27 15:00,26.1,26.3,25.7,88.6
2019/6/27 15:20,26.1,26.3,25.9,89.1
2019/6/27 15:40,25.8,26.2,25.4,90.3
2019/6/27 16:00,25.8,26.2,25.5,90.8
2019/6/27 16:20,25.6,26.2,25.3,90.8
2019/6/27 16:40,25.6,26.1,25.3,91.8
2019/6/27 17:00,25.5,26.1,25.3,91.9
2019/6/27 17:20,25.4,26.1,25.1,92.8
2019/6/27 17:40,25.3,26.1,25.1,93.3
2019/6/27 18:00,25.1,26,25,94.5
2019/6/27 18:20,24.9,26,24.9,95.8
2019/6/27 18:40,24.9,26,24.9,96.8
2019/6/27 19:00,24.8,25.9,24.8,97.1
2019/6/27 19:20,24.8,25.9,24.8,97.7
2019/6/27 19:40,24.8,25.8,24.8,97.7
2019/6/27 20:00,24.7,25.7,24.8,97.9
2019/6/27 20:20,24.7,25.7,24.8,98.2
2019/6/27 20:40,24.8,25.7,24.8,97.9
2019/6/27 21:00,24.8,25.7,24.8,98
2019/6/27 21:20,24.8,25.7,24.9,98
2019/6/27 21:40,24.8,25.7,25,97.4
2019/6/27 22:00,24.8,25.7,24.9,97
2019/6/27 22:20,24.8,25.7,24.9,96.8
2019/6/27 22:40,24.7,25.6,24.8,97
2019/6/27 23:00,24.7,25.6,24.8,97.4
2019/6/27 23:20,24.7,25.6,24.8,97.1
2019/6/27 23:40,24.7,25.5,24.7,96.8
2019/6/28 0:00,24.6,25.5,24.7,97.7
2019/6/28 0:20,24.4,25.5,24.5,98
2019/6/28 0:40,24.3,25.4,24.3,98.1
2019/6/28 1:00,24.2,25.5,24.2,97.8
2019/6/28 1:20,24.1,25.4,24.1,97.9
2019/6/28 1:40,23.9,25.4,24,96.7
2019/6/28 2:00,23.7,25.3,23.7,96.6
2019/6/28 2:20,23.6,25.2,23.6,96.8
2019/6/28 2:40,23.6,25.2,23.5,96.7
2019/6/28 3:00,23.4,25.1,23.3,96.2
2019/6/28 3:20,23.3,25,23.3,95.8
2019/6/28 3:40,23.3,25,23.3,96
2019/6/28 4:00,23.2,24.9,23.3,96.1
2019/6/28 4:20,23.2,24.9,23.1,96.3
2019/6/28 4:40,23,24.8,22.9,96.7
2019/6/28 5:00,23.1,24.8,23.1,97.1
2019/6/28 5:20,23.8,24.8,24,94.7
2019/6/28 5:40,24.1,24.8,24.2,92.6
2019/6/28 6:00,24.4,24.8,24.4,91
2019/6/28 6:20,24.9,24.9,24.8,89.6
2019/6/28 6:40,25.4,25,25.4,88.2
2019/6/28 7:00,25.7,25,25.7,88.1
2019/6/28 7:20,26.5,25.2,26.7,87.1
2019/6/28 7:40,27.1,25.4,27,81.8
2019/6/28 8:00,28.8,25.5,29.5,79.1
2019/6/28 8:20,29.5,25.9,30.1,74.8
2019/6/28 8:40,30.5,26.2,31.3,74.2
2019/6/28 9:00,28.9,26.5,29,78.8
2019/6/28 9:20,31.2,26.7,31.2,70.3
2019/6/28 9:40,30.9,27.1,30.8,74.1
2019/6/28 10:00,32.7,27.3,33.5,69.1
