date,T20_mean,ST_mean,T60_mean,H_mean,T20_min,ST_min,T60_min,H_min,T20_max,ST_max,T60_max,H_max
2018-10-27,20.08819444444445,20.67013888888887,20.19513888888889,88.54375000000002,14.9,19.5,14.8,63.0,29.3,22.2,30.8,99.2
2018-10-28,18.193749999999998,19.559722222222227,18.41597222222223,80.25833333333333,12.3,17.8,11.9,52.7,28.2,21.5,29.4,94.6
2018-10-29,17.524305555555554,18.734027777777776,17.711111111111116,81.53472222222229,10.7,16.5,10.2,55.3,27.1,20.9,28.7,93.7
2018-10-30,17.378472222222218,18.564583333333335,17.659027777777776,80.79166666666664,11.0,16.5,10.6,51.2,28.4,20.8,29.8,95.4
2018-10-31,16.574305555555554,18.06597222222222,16.983333333333334,83.37361111111112,11.8,16.6,11.5,52.8,26.5,20.1,29.1,95.0
2018-11-01,15.455555555555552,17.434722222222224,16.06041666666666,85.87986111111114,10.0,15.7,9.9,60.2,24.8,19.4,27.0,96.9
2018-11-02,16.684027777777775,17.507638888888888,17.159027777777773,82.2777777777777,9.4,15.3,9.3,48.9,27.6,19.5,30.0,96.1
2018-11-03,18.12361111111111,18.434027777777775,18.341666666666686,90.40694444444445,14.7,17.3,14.5,56.4,25.2,19.9,26.4,99.3
2018-11-04,18.10972222222222,18.812499999999996,18.215277777777775,96.18055555555556,15.5,18.0,15.4,85.2,23.2,19.6,24.2,100.0
2018-11-05,20.175694444444435,19.54444444444444,20.40625,93.90902777777788,15.8,18.2,15.6,70.2,27.9,21.0,29.4,100.0
2018-11-06,20.183333333333323,20.343749999999986,20.316666666666656,97.52499999999998,17.9,19.9,18.0,77.4,24.8,21.2,25.6,100.0
2018-11-07,20.332638888888884,20.37777777777778,20.61597222222221,91.43402777777777,16.5,19.1,16.3,66.2,27.3,21.8,28.6,100.0
2018-11-08,20.876388888888894,20.731250000000003,21.16180555555555,89.78819444444446,17.0,19.4,16.8,56.5,29.2,22.4,31.0,100.0
2018-11-09,19.354861111111113,20.24374999999999,19.462499999999995,98.66111111111108,17.6,19.8,17.6,86.7,24.0,20.9,24.9,100.0
