"Date/Time","Date/Time","No.1","No.2"
"Date/Time","Date/Time","TR-72wf Ch.1","TR-72wf Ch.2"
"","","°C","%"
"2018-10-27 00:00:00","43400.0000000000","18.2","96.0"
"2018-10-27 00:10:00","43400.0069444444","18.2","96.0"
"2018-10-27 00:20:00","43400.0138888889","18.3","96.4"
"2018-10-27 00:30:00","43400.0208333333","18.3","96.5"
"2018-10-27 00:40:00","43400.0277777778","18.3","96.6"
"2018-10-27 00:50:00","43400.0347222222","18.3","96.6"
"2018-10-27 01:00:00","43400.0416666667","18.2","96.5"
"2018-10-27 01:10:00","43400.0486111111","18.2","96.3"
"2018-10-27 01:20:00","43400.0555555556","18.2","96.4"
"2018-10-27 01:30:00","43400.0625000000","18.2","96.7"
"2018-10-27 01:40:00","43400.0694444444","18.2","96.3"
"2018-10-27 01:50:00","43400.0763888889","18.1","96.4"
"2018-10-27 02:00:00","43400.0833333333","18.1","96.8"
"2018-10-27 02:10:00","43400.0902777778","18.2","97.2"
"2018-10-27 02:20:00","43400.0972222222","18.1","97.0"
"2018-10-27 02:30:00","43400.1041666667","18.0","96.9"
"2018-10-27 02:40:00","43400.1111111111","18.0","96.9"
"2018-10-27 02:50:00","43400.1180555556","18.0","97.1"
"2018-10-27 03:00:00","43400.1250000000","18.0","97.1"
"2018-10-27 03:10:00","43400.1319444444","17.9","97.2"
"2018-10-27 03:20:00","43400.1388888889","17.9","97.5"
"2018-10-27 03:30:00","43400.1458333333","17.9","97.8"
"2018-10-27 03:40:00","43400.1527777778","17.9","98.0"
"2018-10-27 03:50:00","43400.1597222222","18.0","98.0"
"2018-10-27 04:00:00","43400.1666666667","18.0","98.1"
"2018-10-27 04:10:00","43400.1736111111","18.0","98.1"
"2018-10-27 04:20:00","43400.1805555556","17.9","98.2"
"2018-10-27 04:30:00","43400.1875000000","17.9","98.2"
"2018-10-27 04:40:00","43400.1944444444","18.1","98.4"
"2018-10-27 04:50:00","43400.2013888889","18.1","98.4"
"2018-10-27 05:00:00","43400.2083333333","18.1","98.3"
"2018-10-27 05:10:00","43400.2152777778","18.0","98.6"
"2018-10-27 05:20:00","43400.2222222222","18.0","98.7"
"2018-10-27 05:30:00","43400.2291666667","18.0","98.7"
"2018-10-27 05:40:00","43400.2361111111","18.0","98.7"
"2018-10-27 05:50:00","43400.2430555556","18.0","98.6"
"2018-10-27 06:00:00","43400.2500000000","18.1","98.4"
"2018-10-27 06:10:00","43400.2569444444","18.1","98.5"
"2018-10-27 06:20:00","43400.2638888889","18.1","98.7"
"2018-10-27 06:30:00","43400.2708333333","18.1","98.7"
"2018-10-27 06:40:00","43400.2777777778","18.2","98.9"
"2018-10-27 06:50:00","43400.2847222222","18.3","99.1"
"2018-10-27 07:00:00","43400.2916666667","18.8","99.2"
"2018-10-27 07:10:00","43400.2986111111","19.2","99.0"
"2018-10-27 07:20:00","43400.3055555556","19.3","98.1"
"2018-10-27 07:30:00","43400.3125000000","19.3","97.2"
"2018-10-27 07:40:00","43400.3194444444","19.3","96.9"
"2018-10-27 07:50:00","43400.3263888889","19.3","96.9"
"2018-10-27 08:00:00","43400.3333333333","19.4","96.8"
"2018-10-27 08:10:00","43400.3402777778","19.6","96.4"
"2018-10-27 08:20:00","43400.3472222222","19.9","96.2"
"2018-10-27 08:30:00","43400.3541666667","20.5","95.4"
"2018-10-27 08:40:00","43400.3611111111","21.3","94.5"
"2018-10-27 08:50:00","43400.3680555556","21.5","94.4"
"2018-10-27 09:00:00","43400.3750000000","21.7","94.3"
"2018-10-27 09:10:00","43400.3819444444","22.3","94.9"
"2018-10-27 09:20:00","43400.3888888889","22.8","94.7"
"2018-10-27 09:30:00","43400.3958333333","22.6","91.6"
"2018-10-27 09:40:00","43400.4027777778","22.8","92.9"
"2018-10-27 09:50:00","43400.4097222222","22.9","93.1"
"2018-10-27 10:00:00","43400.4166666667","22.9","93.5"
"2018-10-27 10:10:00","43400.4236111111","22.9","94.5"
"2018-10-27 10:20:00","43400.4305555556","22.9","96.9"
"2018-10-27 10:30:00","43400.4375000000","22.8","97.0"
"2018-10-27 10:40:00","43400.4444444444","23.3","92.8"
"2018-10-27 10:50:00","43400.4513888889","24.2","84.7"
"2018-10-27 11:00:00","43400.4583333333","24.3","83.1"
"2018-10-27 11:10:00","43400.4652777778","24.5","82.6"
"2018-10-27 11:20:00","43400.4722222222","24.9","81.5"
"2018-10-27 11:30:00","43400.4791666667","24.7","82.2"
"2018-10-27 11:40:00","43400.4861111111","24.7","82.1"
"2018-10-27 11:50:00","43400.4930555556","26.7","72.9"
"2018-10-27 12:00:00","43400.5000000000","27.4","69.9"
"2018-10-27 12:10:00","43400.5069444444","28.4","71.4"
"2018-10-27 12:20:00","43400.5138888889","29.3","66.1"
"2018-10-27 12:30:00","43400.5208333333","29.2","64.1"
"2018-10-27 12:40:00","43400.5277777778","29.1","63.8"
"2018-10-27 12:50:00","43400.5347222222","29.0","63.7"
"2018-10-27 13:00:00","43400.5416666667","28.8","67.5"
"2018-10-27 13:10:00","43400.5486111111","28.7","65.6"
"2018-10-27 13:20:00","43400.5555555556","28.2","63.0"
"2018-10-27 13:30:00","43400.5625000000","26.8","73.8"
"2018-10-27 13:40:00","43400.5694444444","25.0","82.0"
"2018-10-27 13:50:00","43400.5763888889","24.3","80.6"
"2018-10-27 14:00:00","43400.5833333333","23.5","86.6"
"2018-10-27 14:10:00","43400.5902777778","23.2","90.2"
"2018-10-27 14:20:00","43400.5972222222","23.6","91.7"
"2018-10-27 14:30:00","43400.6041666667","23.6","87.0"
"2018-10-27 14:40:00","43400.6111111111","23.4","75.3"
"2018-10-27 14:50:00","43400.6180555556","24.0","74.9"
"2018-10-27 15:00:00","43400.6250000000","23.8","72.8"
"2018-10-27 15:10:00","43400.6319444444","23.8","71.6"
"2018-10-27 15:20:00","43400.6388888889","23.7","70.4"
"2018-10-27 15:30:00","43400.6458333333","23.7","73.2"
"2018-10-27 15:40:00","43400.6527777778","23.8","78.8"
"2018-10-27 15:50:00","43400.6597222222","23.8","73.2"
"2018-10-27 16:00:00","43400.6666666667","23.7","74.1"
"2018-10-27 16:10:00","43400.6736111111","23.5","79.5"
"2018-10-27 16:20:00","43400.6805555556","23.2","74.6"
