"Date/Time","Date/Time","No.1","No.2"
"Date/Time","Date/Time","TR-72wf Ch.1","TR-72wf Ch.2"
"","","ÅãC","%"
"2019-03-07 10:00:00","43531.4166666667","25.7","100"
"2019-03-07 10:20:00","43531.4305555556","26.1","100"
"2019-03-07 10:40:00","43531.4444444444","26.2","100"
"2019-03-07 11:00:00","43531.4583333333","25.6","100"
"2019-03-07 11:20:00","43531.4722222222","23.5","100"
"2019-03-07 11:40:00","43531.4861111111","25.2","98"
"2019-03-07 12:00:00","43531.5000000000","25.3","93"
"2019-03-07 12:20:00","43531.5138888889","26.1","71"
"2019-03-07 12:40:00","43531.5277777778","24.1","78"
"2019-03-07 13:00:00","43531.5416666667","23.5","52"
"2019-03-07 13:20:00","43531.5555555556","24.0","53"
"2019-03-07 13:40:00","43531.5694444444","25.4","58"
"2019-03-07 14:00:00","43531.5833333333","27.8","49"
"2019-03-07 14:20:00","43531.5972222222","27.8","47"
"2019-03-07 14:40:00","43531.6111111111","27.9","46"
"2019-03-07 15:00:00","43531.6250000000","28.0","50"
"2019-03-07 15:20:00","43531.6388888889","28.2","55"
"2019-03-07 15:40:00","43531.6527777778","27.7","60"
"2019-03-07 16:00:00","43531.6666666667","27.2","66"
"2019-03-07 16:20:00","43531.6805555556","26.6","68"
"2019-03-07 16:40:00","43531.6944444444","25.4","77"
"2019-03-07 17:00:00","43531.7083333333","23.9","85"
"2019-03-07 17:20:00","43531.7222222222","22.4","91"
"2019-03-07 17:40:00","43531.7361111111","21.3","93"
"2019-03-07 18:00:00","43531.7500000000","20.2","93"
"2019-03-07 18:20:00","43531.7638888889","19.7","94"
"2019-03-07 18:40:00","43531.7777777778","19.2","95"
"2019-03-07 19:00:00","43531.7916666667","18.6","95"
"2019-03-07 19:20:00","43531.8055555556","18.1","96"
"2019-03-07 19:40:00","43531.8194444444","17.7","96"
"2019-03-07 20:00:00","43531.8333333333","17.6","97"
"2019-03-07 20:20:00","43531.8472222222","17.3","97"
"2019-03-07 20:40:00","43531.8611111111","17.0","96"
"2019-03-07 21:00:00","43531.8750000000","16.7","97"
"2019-03-07 21:20:00","43531.8888888889","16.5","97"
"2019-03-07 21:40:00","43531.9027777778","16.3","98"
"2019-03-07 22:00:00","43531.9166666667","16.1","98"
"2019-03-07 22:20:00","43531.9305555556","15.8","97"
"2019-03-07 22:40:00","43531.9444444444","15.7","98"
"2019-03-07 23:00:00","43531.9583333333","15.7","99"
"2019-03-07 23:20:00","43531.9722222222","15.4","98"
"2019-03-07 23:40:00","43531.9861111111","15.4","100"
"2019-03-08 00:00:00","43532.0000000000","15.2","100"
"2019-03-08 00:20:00","43532.0138888889","15.1","99"
"2019-03-08 00:40:00","43532.0277777778","14.8","98"
"2019-03-08 01:00:00","43532.0416666667","14.8","100"
"2019-03-08 01:20:00","43532.0555555556","14.6","100"
"2019-03-08 01:40:00","43532.0694444444","14.4","100"
"2019-03-08 02:00:00","43532.0833333333","14.3","100"
"2019-03-08 02:20:00","43532.0972222222","14.1","100"
"2019-03-08 02:40:00","43532.1111111111","14.6","100"
"2019-03-08 03:00:00","43532.1250000000","14.2","100"
"2019-03-08 03:20:00","43532.1388888889","14.5","100"
"2019-03-08 03:40:00","43532.1527777778","14.1","100"
"2019-03-08 04:00:00","43532.1666666667","14.3","100"
"2019-03-08 04:20:00","43532.1805555556","13.9","100"
"2019-03-08 04:40:00","43532.1944444444","14.2","100"
"2019-03-08 05:00:00","43532.2083333333","14.1","100"
"2019-03-08 05:20:00","43532.2222222222","13.8","100"
"2019-03-08 05:40:00","43532.2361111111","13.9","100"
"2019-03-08 06:00:00","43532.2500000000","14.0","100"
"2019-03-08 06:20:00","43532.2638888889","13.6","100"
"2019-03-08 06:40:00","43532.2777777778","13.8","100"
"2019-03-08 07:00:00","43532.2916666667","13.8","100"
"2019-03-08 07:20:00","43532.3055555556","14.3","100"
"2019-03-08 07:40:00","43532.3194444444","14.8","100"
"2019-03-08 08:00:00","43532.3333333333","15.5","100"
"2019-03-08 08:20:00","43532.3472222222","16.9","100"
"2019-03-08 08:40:00","43532.3611111111","18.3","100"
"2019-03-08 09:00:00","43532.3750000000","19.7","99"
"2019-03-08 09:20:00","43532.3888888889","21.0","100"
"2019-03-08 09:40:00","43532.4027777778","24.7","84"
"2019-03-08 10:00:00","43532.4166666667","25.8","69"
"2019-03-08 10:20:00","43532.4305555556","27.5","60"
"2019-03-08 10:40:00","43532.4444444444","28.1","63"
"2019-03-08 11:00:00","43532.4583333333","28.4","61"
"2019-03-08 11:20:00","43532.4722222222","26.1","53"
"2019-03-08 11:40:00","43532.4861111111","27.1","56"
"2019-03-08 12:00:00","43532.5000000000","27.0","50"
"2019-03-08 12:20:00","43532.5138888889","28.5","40"
"2019-03-08 12:40:00","43532.5277777778","29.4","44"
"2019-03-08 13:00:00","43532.5416666667","27.6","47"
"2019-03-08 13:20:00","43532.5555555556","25.6","45"
"2019-03-08 13:40:00","43532.5694444444","26.9","47"
"2019-03-08 14:00:00","43532.5833333333","28.2","48"
