Date/Time,T20,ST,T60,H
2018-05-29 00:00:00,20.1,22.1,20.1,91.2
2018-05-29 00:10:00,20.1,22.1,20.0,91.9
2018-05-29 00:20:00,19.8,22.1,19.8,91.7
2018-05-29 00:30:00,19.7,22.0,19.7,92.0
2018-05-29 00:40:00,19.7,22.0,19.7,92.3
2018-05-29 00:50:00,19.8,22.0,19.7,92.8
2018-05-29 01:00:00,19.7,21.9,19.7,92.2
2018-05-29 01:10:00,19.5,21.9,19.5,92.1
2018-05-29 01:20:00,19.5,21.8,19.5,92.2
2018-05-29 01:30:00,19.2,21.8,19.3,92.1
2018-05-29 01:40:00,19.2,21.8,19.2,92.6
2018-05-29 01:50:00,19.3,21.7,19.2,92.9
2018-05-29 02:00:00,19.3,21.7,19.3,93.1
2018-05-29 02:10:00,19.3,21.7,19.3,93.3
2018-05-29 02:20:00,19.3,21.6,19.3,93.6
2018-05-29 02:30:00,19.5,21.6,19.4,93.6
2018-05-29 02:40:00,19.5,21.6,19.4,93.6
2018-05-29 02:50:00,19.4,21.6,19.4,93.5
2018-05-29 03:00:00,19.3,21.5,19.3,93.7
2018-05-29 03:10:00,19.4,21.5,19.3,93.7
2018-05-29 03:20:00,19.3,21.5,19.3,93.3
2018-05-29 03:30:00,19.2,21.5,19.2,93.3
2018-05-29 03:40:00,19.3,21.5,19.2,93.2
2018-05-29 03:50:00,19.3,21.4,19.3,93.3
2018-05-29 04:00:00,19.1,21.4,19.1,93.0
2018-05-29 04:10:00,19.1,21.4,19.1,93.0
2018-05-29 04:20:00,19.1,21.3,19.0,93.1
2018-05-29 04:30:00,19.0,21.3,19.0,92.4
2018-05-29 04:40:00,18.9,21.3,18.9,92.1
2018-05-29 04:50:00,18.9,21.2,18.9,92.4
2018-05-29 05:00:00,19.0,21.2,18.9,92.1
2018-05-29 05:10:00,19.1,21.2,19.1,92.4
2018-05-29 05:20:00,19.2,21.2,19.1,91.7
2018-05-29 05:30:00,19.5,21.2,19.4,90.7
2018-05-29 05:40:00,19.7,21.2,19.6,88.9
2018-05-29 05:50:00,19.9,21.2,19.8,88.9
2018-05-29 06:00:00,20.1,21.2,20.1,87.8
2018-05-29 06:10:00,20.4,21.2,20.3,87.0
2018-05-29 06:20:00,20.6,21.2,20.5,84.2
2018-05-29 06:30:00,21.0,21.2,21.0,83.1
2018-05-29 06:40:00,21.7,21.3,21.6,81.6
2018-05-29 06:50:00,22.4,21.4,22.3,77.7
2018-05-29 07:00:00,23.0,21.5,22.9,75.2
2018-05-29 07:10:00,23.2,21.5,23.0,74.3
2018-05-29 07:20:00,23.6,21.6,23.1,75.8
2018-05-29 07:30:00,23.4,21.7,23.0,74.4
2018-05-29 07:40:00,24.1,21.7,23.6,74.7
2018-05-29 07:50:00,25.0,21.8,24.3,73.7
2018-05-29 08:00:00,25.4,21.9,24.8,73.4
2018-05-29 08:10:00,25.2,22.0,24.6,67.7
2018-05-29 08:20:00,26.0,22.1,25.6,67.2
2018-05-29 08:30:00,26.4,22.2,26.0,68.3
2018-05-29 08:40:00,27.1,22.3,26.5,67.4
2018-05-29 08:50:00,28.3,22.4,27.3,68.6
2018-05-29 09:00:00,28.6,22.5,27.7,70.0
2018-05-29 09:10:00,27.3,21.6,26.7,71.6
2018-05-29 09:20:00,27.0,22.0,26.4,73.5
2018-05-29 09:30:00,26.7,22.1,26.2,68.6
2018-05-29 09:40:00,27.0,22.3,26.0,71.4
2018-05-29 09:50:00,26.9,22.4,26.7,72.4
2018-05-29 10:00:00,26.7,22.6,27.0,64.7
2018-05-29 10:10:00,27.1,22.7,27.4,63.3
2018-05-29 10:20:00,27.6,22.8,27.6,67.2
2018-05-29 10:30:00,26.7,22.9,27.1,64.2
2018-05-29 10:40:00,26.6,23.0,26.8,64.9
2018-05-29 10:50:00,25.9,23.1,26.0,64.3
2018-05-29 11:00:00,26.2,23.1,26.4,63.2
2018-05-29 11:10:00,26.1,23.1,26.2,64.9
2018-05-29 11:20:00,26.4,23.2,26.6,63.3
2018-05-29 11:30:00,26.0,23.2,26.1,65.2
2018-05-29 11:40:00,26.1,23.2,26.3,65.3
2018-05-29 11:50:00,26.4,23.2,26.4,65.4
2018-05-29 12:00:00,26.4,23.2,26.6,63.4
2018-05-29 12:10:00,25.9,23.2,26.0,65.6
2018-05-29 12:20:00,26.7,23.3,26.8,65.4
2018-05-29 12:30:00,25.7,23.3,26.0,65.8
2018-05-29 12:40:00,25.5,23.3,25.5,68.7
2018-05-29 12:50:00,25.6,23.3,25.7,67.5
2018-05-29 13:00:00,25.9,23.2,25.8,67.9
2018-05-29 13:10:00,25.4,23.3,25.2,69.2
2018-05-29 13:20:00,25.6,23.2,25.6,67.5
2018-05-29 13:30:00,26.0,23.3,26.1,66.8
2018-05-29 13:40:00,27.3,23.3,23.8,99.3
2018-05-29 13:50:00,29.4,23.4,25.6,100.0
2018-05-29 14:00:00,30.0,23.5,26.5,95.6
2018-05-29 14:10:00,24.8,23.6,25.7,86.2
2018-05-29 14:20:00,27.9,23.7,25.5,89.0
2018-05-29 14:30:00,27.1,23.7,25.0,80.9
2018-05-29 14:40:00,26.2,23.6,24.8,74.7
2018-05-29 14:50:00,25.5,23.6,24.6,73.7
2018-05-29 15:00:00,25.4,23.5,23.6,83.0
2018-05-29 15:10:00,25.7,23.5,25.1,70.4
2018-05-29 15:20:00,26.6,23.5,26.1,70.0
2018-05-29 15:30:00,25.7,23.5,25.5,67.4
2018-05-29 15:40:00,26.8,23.5,27.0,64.2
2018-05-29 15:50:00,27.1,23.6,27.4,64.6
2018-05-29 16:00:00,28.1,23.7,28.1,63.4
