date,T20_mean_x,ST_mean_x,T60_mean_x,H_mean_x,T20_min_x,ST_min_x,T60_min_x,H_min_x,T20_max_x,ST_max_x,T60_max_x,H_max_x
2019-04-17,17.874545454545455,16.496363636363636,18.994545454545452,61.08727272727274,6.9,13.3,5.6,37.1,30.6,20.7,33.8,81.0
2019-04-18,14.14181818181818,16.145454545454548,13.994545454545454,90.44,11.7,15.6,10.9,85.2,16.8,16.8,17.9,95.2
2019-04-19,19.48909090909091,17.28909090909091,20.174545454545456,74.28727272727274,10.3,14.7,9.4,41.3,29.4,20.1,31.3,98.2
2019-04-20,20.20545454545455,18.1909090909091,21.44181818181818,74.71818181818182,13.2,16.3,12.4,46.9,29.4,20.7,35.1,93.4
2019-04-21,20.740000000000002,18.23818181818182,22.334545454545463,67.89818181818181,9.9,15.1,9.0,44.0,33.4,21.6,37.5,87.0
2019-04-22,20.914545454545458,18.88181818181819,21.312727272727273,72.88909090909094,12.0,16.3,11.1,40.8,31.2,21.7,34.0,93.4
2019-04-23,21.927272727272722,19.947272727272733,22.679999999999996,76.32545454545453,15.7,18.4,14.8,53.4,28.8,21.2,32.3,97.6
2019-04-24,22.54909090909091,20.300000000000004,23.776363636363637,78.3018181818182,15.9,18.7,15.3,54.9,29.8,22.2,33.2,100.0
2019-04-25,19.70727272727273,20.116363636363634,19.84909090909091,93.38363636363637,17.8,19.6,17.5,85.7,22.3,20.5,23.4,100.0
2019-04-26,22.979999999999997,21.029090909090908,23.854545454545452,86.69090909090914,18.7,20.0,18.4,67.3,29.0,22.5,33.3,100.0
2019-04-27,21.585454545454542,20.645454545454545,22.430909090909093,81.97636363636363,17.6,19.5,17.2,58.3,28.7,21.9,31.8,100.0
2019-04-28,19.05818181818182,18.881818181818183,20.529090909090904,61.090909090909115,13.0,17.5,12.5,39.4,26.4,20.4,30.6,88.2
2019-04-29,15.858181818181816,16.272727272727273,15.912727272727272,57.58363636363636,7.6,13.9,6.3,35.6,24.9,18.6,25.8,77.4
2019-04-30,17.592727272727267,17.38,18.147272727272735,76.73636363636363,13.4,16.3,13.0,55.3,25.6,19.0,29.0,93.3
2019-05-27,18.100000000000005,18.561818181818182,17.89272727272727,85.8636363636364,13.8,16.8,13.2,60.4,25.6,23.4,24.6,100.0
2019-05-28,27.867272727272724,26.99454545454545,27.503636363636367,64.81818181818181,17.5,17.6,17.6,34.5,39.7,38.0,39.5,95.1
2019-05-29,23.027272727272727,24.20000000000001,22.921818181818182,83.46181818181819,19.5,23.5,19.3,68.7,26.4,24.8,26.2,89.6
2019-05-30,23.641818181818184,24.3,23.643636363636364,62.07454545454543,18.4,21.2,18.3,34.1,31.2,28.8,30.9,98.3
2019-05-31,25.292727272727262,24.312727272727273,24.609090909090913,49.39454545454545,11.4,17.7,11.4,28.8,36.2,31.4,34.2,86.1
2019-06-01,24.854545454545455,24.44727272727273,24.494545454545452,67.2309090909091,18.1,21.4,18.1,39.0,34.4,28.8,33.4,88.0
2019-06-02,25.901818181818186,25.45454545454545,25.54363636363636,62.34363636363636,18.0,21.4,18.1,30.6,36.2,30.5,32.5,92.5
2019-06-03,23.90909090909091,23.896363636363635,23.75454545454545,74.17454545454547,17.6,21.2,17.6,51.6,31.5,26.5,31.1,89.8
2019-06-04,26.198181818181816,25.578181818181818,25.652727272727265,66.72545454545457,17.9,21.0,17.9,40.9,36.1,31.5,35.0,94.0
2019-06-05,26.94909090909091,26.04,26.576363636363638,65.91999999999999,18.0,21.7,18.0,44.2,35.7,30.8,35.3,93.5
2019-06-06,26.30181818181818,25.33454545454545,25.74727272727273,70.34909090909093,19.5,22.4,19.5,42.3,37.7,31.0,34.0,91.0
2019-06-07,27.792727272727276,26.66,27.34909090909091,61.058181818181815,18.5,22.2,18.6,31.5,38.3,32.7,36.9,95.1
2019-06-08,20.87454545454546,23.367272727272724,21.512727272727272,90.38,17.9,22.6,19.6,74.8,26.7,24.4,26.5,100.0
2019-06-09,26.15090909090909,25.325454545454548,25.676363636363636,72.28363636363638,19.7,22.2,19.8,47.0,34.1,30.4,32.7,99.4
2019-06-10,22.594545454545454,23.187272727272727,22.296363636363637,76.80727272727273,18.2,21.7,18.2,47.7,30.9,26.2,30.5,95.2
2019-06-11,22.203636363636363,23.199999999999996,22.467272727272732,88.77454545454547,19.1,21.8,19.2,68.5,26.7,24.5,26.9,100.0
2019-06-12,24.263636363636362,24.24727272727273,24.10181818181819,78.02909090909091,16.9,20.7,16.9,45.6,34.3,29.2,33.3,100.0
2019-06-13,24.843636363636364,24.24909090909091,24.41090909090909,73.08545454545454,17.2,21.0,17.2,47.7,33.9,29.2,32.9,97.0
2019-06-14,27.11999999999999,25.119999999999994,26.63636363636363,66.41454545454545,16.9,20.8,16.9,39.4,41.4,30.7,39.9,94.1
2019-06-15,26.36545454545455,25.210909090909098,25.970909090909085,69.31090909090908,18.9,22.2,18.9,40.1,36.4,28.6,35.0,100.0
2019-06-16,22.058181818181822,22.181818181818183,22.11454545454545,77.88181818181818,17.6,20.4,17.7,53.9,31.4,24.8,30.3,93.4
2019-06-17,25.78727272727274,24.160000000000007,24.830909090909085,62.616363636363644,19.4,21.6,19.6,36.3,35.7,28.2,33.9,96.6
2019-06-18,27.152727272727276,24.143636363636364,25.943636363636358,54.64909090909092,17.5,20.4,17.6,35.1,39.2,29.2,36.2,79.0
2019-06-19,26.36,24.241818181818186,25.496363636363633,68.91818181818184,16.5,21.0,16.7,45.5,35.0,27.4,33.7,95.6
2019-06-20,29.119999999999994,25.241818181818182,28.10363636363636,67.1963636363636,16.9,21.3,17.2,40.6,40.5,30.2,38.8,98.3
2019-06-21,27.74,25.60909090909091,27.51090909090909,73.16000000000001,18.9,22.7,19.2,45.2,38.1,30.8,36.6,100.0
2019-06-22,26.238181818181822,25.405454545454553,26.38363636363637,81.55272727272728,20.5,23.0,20.9,48.1,36.7,28.8,34.2,100.0
2019-06-23,26.73454545454545,25.14727272727274,26.74909090909091,76.53636363636363,20.3,23.0,20.6,50.2,35.8,27.9,34.6,100.0
2019-06-24,25.201818181818172,24.658181818181816,25.619999999999997,74.70363636363638,20.4,23.1,20.7,54.9,32.2,26.4,32.2,91.1
