Date/Time,T20,ST,T60,H
2019/3/7 10:00,24.9,19,27.8,88.4
2019/3/7 10:20,25.5,19.2,28.5,88.6
2019/3/7 10:40,26.1,19.3,29,85.1
2019/3/7 11:00,28.8,19.5,33.4,62
2019/3/7 11:20,28.4,19.7,32.6,59
2019/3/7 11:40,29.6,19.8,36.5,58.6
2019/3/7 12:00,30.2,20.1,34.8,56.9
2019/3/7 12:20,28.7,20.2,31.5,52.3
2019/3/7 12:40,25.8,20.4,29.1,73.2
2019/3/7 13:00,25.3,20.4,30.1,53.2
2019/3/7 13:20,25.3,20.4,30,55.1
2019/3/7 13:40,26.7,20.4,30,57.5
2019/3/7 14:00,29.2,20.6,31.4,52.4
2019/3/7 14:20,29.6,20.7,31.6,46.9
2019/3/7 14:40,30.9,21,35.9,45.3
2019/3/7 15:00,30.6,21.2,36.9,50.9
2019/3/7 15:20,30.8,21.4,35,54.7
2019/3/7 15:40,30,21.6,34,60.9
2019/3/7 16:00,28.9,21.7,34,61.6
2019/3/7 16:20,28.1,21.8,32.4,68.8
2019/3/7 16:40,26.3,21.8,29.7,73.7
2019/3/7 17:00,24.4,21.8,25.2,87.8
2019/3/7 17:20,22.3,21.7,21.9,93.3
2019/3/7 17:40,21,21.6,20.7,96.2
2019/3/7 18:00,20.2,21.5,19.7,98
2019/3/7 18:20,19.7,21.4,19.1,99.2
2019/3/7 18:40,19.2,21.2,18.5,99.3
2019/3/7 19:00,18.7,21,18,99.2
2019/3/7 19:20,18.3,20.9,17.5,99.4
2019/3/7 19:40,18,20.7,17.1,99.7
2019/3/7 20:00,17.4,20.6,16.7,99.1
2019/3/7 20:20,17,20.5,16.4,100
2019/3/7 20:40,16.8,20.4,16.1,100
2019/3/7 21:00,16.5,20.2,15.8,100
2019/3/7 21:20,16.3,20.1,15.6,100
2019/3/7 21:40,16.3,19.9,15.4,100
2019/3/7 22:00,15.9,19.8,15.1,100
2019/3/7 22:20,15.8,19.7,14.9,100
2019/3/7 22:40,15.4,19.6,14.7,100
2019/3/7 23:00,15.5,19.5,14.6,100
2019/3/7 23:20,15.3,19.4,14.5,100
2019/3/7 23:40,15.3,19.3,14.3,100
2019/3/8 0:00,15.2,19.2,14.3,100
2019/3/8 0:20,15,19.1,14.1,100
2019/3/8 0:40,14.9,19,13.9,100
2019/3/8 1:00,14.7,18.9,13.7,100
2019/3/8 1:20,14.4,18.8,13.5,100
2019/3/8 1:40,14.4,18.7,13.3,100
2019/3/8 2:00,14.1,18.6,13.2,100
2019/3/8 2:20,14,18.5,13,100
2019/3/8 2:40,14.4,18.5,13.9,100
2019/3/8 3:00,13.4,18.4,13,100
2019/3/8 3:20,14,18.3,14,100
2019/3/8 3:40,13.3,18.2,12.9,100
2019/3/8 4:00,14,18.2,13.8,100
2019/3/8 4:20,13.2,18.1,12.6,100
2019/3/8 4:40,13.9,18,13.2,100
2019/3/8 5:00,13.6,18,13.8,100
2019/3/8 5:20,13.1,17.9,12.6,100
2019/3/8 5:40,14,17.9,13.2,100
2019/3/8 6:00,13.6,17.8,13.9,99.8
2019/3/8 6:20,13.1,17.8,12.6,100
2019/3/8 6:40,13.8,17.7,13.3,100
2019/3/8 7:00,13.6,17.7,13.1,100
2019/3/8 7:20,14,17.7,13.7,100
2019/3/8 7:40,14.4,17.7,14.4,100
2019/3/8 8:00,15.5,17.7,15.9,100
2019/3/8 8:20,16.8,17.8,18,99.3
2019/3/8 8:40,18.4,17.9,20.5,97.1
2019/3/8 9:00,20,18,22.9,95
2019/3/8 9:20,21.6,18.2,25,92.7
2019/3/8 9:40,26.4,18.4,36.4,79.3
2019/3/8 10:00,27.5,18.6,36.6,71.2
2019/3/8 10:20,28.6,18.8,36.3,70.1
2019/3/8 10:40,31.1,19.1,39.4,57.7
2019/3/8 11:00,31.9,19.4,36.1,54.6
2019/3/8 11:20,27.6,19.6,32,59.9
2019/3/8 11:40,28.7,19.8,35.1,63
2019/3/8 12:00,29.3,20,34.8,55
2019/3/8 12:20,32,20.2,34,43.3
2019/3/8 12:40,35.9,20.5,41.2,40.4
2019/3/8 13:00,30.6,20.7,40.2,47.7
2019/3/8 13:20,27.2,20.8,32.8,49.6
2019/3/8 13:40,27.7,20.9,30.3,47.6
2019/3/8 14:00,29,20.9,30.6,55.2
2019/3/8 14:20,29.8,21.1,30.9,44.4
2019/3/8 14:40,31,21.3,36,45.3
2019/3/8 15:00,30.6,21.5,36.4,48.6
2019/3/8 15:20,31,21.7,36.3,49.5
2019/3/8 15:40,30.4,21.8,36.5,52.9
2019/3/8 16:00,29.7,21.9,35.9,54.8
2019/3/8 16:20,28.1,22,32.2,63.7
2019/3/8 16:40,27.3,22,31,70.6
2019/3/8 17:00,26,22,28.4,81.6
2019/3/8 17:20,24.9,21.9,28.1,85.6
2019/3/8 17:40,22.8,21.9,23.1,89.9
2019/3/8 18:00,21.1,21.7,20.4,93.5
2019/3/8 18:20,19.4,21.6,18.5,95.1
2019/3/8 18:40,18.3,21.4,17.6,96.7
2019/3/8 19:00,17.5,21.2,16.8,97.3
2019/3/8 19:20,16.8,20.9,16.1,97.7
2019/3/8 19:40,16.8,20.7,15.8,99
2019/3/8 20:00,16,20.5,15.3,98.6
2019/3/8 20:20,15.6,20.4,14.8,99.1
2019/3/8 20:40,15.4,20.1,14.5,99.5
2019/3/8 21:00,15.2,19.9,14.1,99.8
2019/3/8 21:20,14.4,19.8,13.8,99.2
2019/3/8 21:40,14.1,19.6,13.3,99.2
2019/3/8 22:00,14.5,19.4,13.9,98.4
2019/3/8 22:20,13.9,19.3,13.3,97.6
2019/3/8 22:40,13.6,19.1,12.9,96.6
2019/3/8 23:00,13.8,19,13.1,97.9
2019/3/8 23:20,13.7,18.9,13.4,97.2
2019/3/8 23:40,13.9,18.8,13.8,95.2
2019/3/9 0:00,13.9,18.7,13.7,94.7
2019/3/9 0:20,13.4,18.6,12.8,94.4
2019/3/9 0:40,13.3,18.5,12.5,94.1
2019/3/9 1:00,13.5,18.4,12.6,94.3
2019/3/9 1:20,13.5,18.3,12.7,93.5
2019/3/9 1:40,13.6,18.2,12.9,92.8
2019/3/9 2:00,13.5,18.1,13.3,91.8
2019/3/9 2:20,13.4,18,13.4,92.2
2019/3/9 2:40,13.2,18,13.3,92.4
2019/3/9 3:00,13.1,17.9,12.9,92
2019/3/9 3:20,12.8,17.8,12.6,94.1
2019/3/9 3:40,12.6,17.7,12.1,93.7
2019/3/9 4:00,12.5,17.7,11.8,92.7
2019/3/9 4:20,12.6,17.6,11.8,91.8
2019/3/9 4:40,12.7,17.6,12,92.3
2019/3/9 5:00,12.9,17.5,12.2,92.8
2019/3/9 5:20,12.8,17.4,12.5,91.7
2019/3/9 5:40,12.9,17.4,12.7,92.5
2019/3/9 6:00,12.9,17.3,12.9,92.8
2019/3/9 6:20,12.9,17.3,13.1,92.2
2019/3/9 6:40,13.1,17.2,13.4,93
2019/3/9 7:00,12.5,17.2,12.6,95.6
