Date/Time,T20,ST
2017/8/14 17:00,29.6,28.5
2017/8/14 17:10,29.4,28.5
2017/8/14 17:20,29,28.4
2017/8/14 17:30,28.9,28.4
2017/8/14 17:40,28.8,28.4
2017/8/14 17:50,28.6,28.3
2017/8/14 18:00,28.5,28.3
2017/8/14 18:10,28.4,28.3
2017/8/14 18:20,28.1,28.2
2017/8/14 18:30,28.1,28.2
2017/8/14 18:40,27.9,28.1
2017/8/14 18:50,27.9,28.1
2017/8/14 19:00,27.5,28.1
2017/8/14 19:10,27.3,28.1
2017/8/14 19:20,27,28
2017/8/14 19:30,26.9,28
2017/8/14 19:40,26.8,28
2017/8/14 19:50,26.6,27.9
2017/8/14 20:00,26.8,27.9
2017/8/14 20:10,26.7,27.8
2017/8/14 20:20,26.6,27.8
2017/8/14 20:30,26.6,27.8
2017/8/14 20:40,26.5,27.7
2017/8/14 20:50,26.4,27.7
2017/8/14 21:00,26.4,27.7
2017/8/14 21:10,26.3,27.7
2017/8/14 21:20,26.3,27.6
2017/8/14 21:30,26.4,27.7
2017/8/14 21:40,26.4,27.7
2017/8/14 21:50,26.3,27.6
2017/8/14 22:00,26.2,27.6
2017/8/14 22:10,26.2,27.6
2017/8/14 22:20,26.1,27.6
2017/8/14 22:30,26.1,27.5
2017/8/14 22:40,25.9,27.6
2017/8/14 22:50,25.8,27.5
2017/8/14 23:00,26,27.5
2017/8/14 23:10,26,27.5
2017/8/14 23:20,26,27.5
2017/8/14 23:30,25.9,27.5
2017/8/14 23:40,25.9,27.4
2017/8/14 23:50,25.8,27.4
2017/8/15 0:00,25.7,27.4
2017/8/15 0:10,25.7,27.4
2017/8/15 0:20,25.8,27.4
2017/8/15 0:30,25.6,27.4
2017/8/15 0:40,25.5,27.3
2017/8/15 0:50,25.4,27.3
2017/8/15 1:00,25.3,27.3
2017/8/15 1:10,25.2,27.3
2017/8/15 1:20,25.2,27.3
2017/8/15 1:30,25.3,27.2
2017/8/15 1:40,25.2,27.2
2017/8/15 1:50,25.3,27.2
2017/8/15 2:00,25.4,27.2
2017/8/15 2:10,25.2,27.2
2017/8/15 2:20,25.1,27.1
2017/8/15 2:30,25.2,27.1
2017/8/15 2:40,25,27.1
2017/8/15 2:50,25.1,27.1
2017/8/15 3:00,25,27.1
2017/8/15 3:10,24.9,27.1
2017/8/15 3:20,24.9,27.1
2017/8/15 3:30,25,27.1
2017/8/15 3:40,24.9,27
2017/8/15 3:50,24.9,27
2017/8/15 4:00,25.1,27
2017/8/15 4:10,24.9,27
2017/8/15 4:20,24.9,27
2017/8/15 4:30,24.7,27
2017/8/15 4:40,24.7,27
2017/8/15 4:50,24.6,26.9
2017/8/15 5:00,23.8,26.9
2017/8/15 5:10,23.8,26.9
2017/8/15 5:20,23.7,26.9
2017/8/15 5:30,23.6,26.8
2017/8/15 5:40,24.1,26.7
2017/8/15 5:50,23.8,26.7
2017/8/15 6:00,23.8,26.7
2017/8/15 6:10,23.8,26.7
2017/8/15 6:20,23.9,26.7
2017/8/15 6:30,23.8,26.6
2017/8/15 6:40,23.9,26.6
2017/8/15 6:50,23.8,26.6
2017/8/15 7:00,23.7,26.5
2017/8/15 7:10,23.8,26.5
2017/8/15 7:20,24.1,26.5
2017/8/15 7:30,24.1,26.5
2017/8/15 7:40,24.7,26.5
2017/8/15 7:50,25.6,26.5
2017/8/15 8:00,25.8,26.5
2017/8/15 8:10,25.7,26.5
2017/8/15 8:20,26.3,26.5
2017/8/15 8:30,26,26.5
2017/8/15 8:40,28,26.6
2017/8/15 8:50,28.6,26.6
2017/8/15 9:00,28.2,26.6
2017/8/15 9:10,28.4,26.7
2017/8/15 9:20,28.5,26.7
2017/8/15 9:30,28.4,26.8
2017/8/15 9:40,27.5,26.9
2017/8/15 9:50,29.4,26.9
2017/8/15 10:00,29.5,26.9
2017/8/15 10:10,29.9,27
2017/8/15 10:20,29.5,27
2017/8/15 10:30,29.6,27.1
2017/8/15 10:40,29.8,27.1
2017/8/15 10:50,30.7,27.1
2017/8/15 11:00,32.1,27.2
2017/8/15 11:10,32.5,27.3
2017/8/15 11:20,33.1,27.4
2017/8/15 11:30,31.7,27.4
2017/8/15 11:40,32.3,27.5
2017/8/15 11:50,31.7,27.6
2017/8/15 12:00,31.8,27.7
2017/8/15 12:10,30.5,27.7
2017/8/15 12:20,31.1,27.8
2017/8/15 12:30,32.8,27.8
2017/8/15 12:40,31.8,27.8
2017/8/15 12:50,29.2,27.9
2017/8/15 13:00,29.4,27.9
2017/8/15 13:10,31.1,27.9
2017/8/15 13:20,32.4,27.9
2017/8/15 13:30,32.1,27.9
2017/8/15 13:40,31.5,28
2017/8/15 13:50,30.8,28
2017/8/15 14:00,31.9,28
2017/8/15 14:10,32.2,28
2017/8/15 14:20,31.3,28.1
2017/8/15 14:30,30.5,28.1
2017/8/15 14:40,29.1,28.1
2017/8/15 14:50,28.8,28.1
2017/8/15 15:00,28.9,28.1
2017/8/15 15:10,29,28.1
2017/8/15 15:20,28.6,28
2017/8/15 15:30,28.4,28.1
2017/8/15 15:40,28.2,28
2017/8/15 15:50,27.9,28
2017/8/15 16:00,27.1,27.9
2017/8/15 16:10,26.8,27.9
2017/8/15 16:20,26.7,27.8
2017/8/15 16:30,26.8,27.8
2017/8/15 16:40,26.8,27.7
2017/8/15 16:50,26.6,27.7
2017/8/15 17:00,26.7,27.7
2017/8/15 17:10,26.6,27.7
2017/8/15 17:20,26.7,27.6
2017/8/15 17:30,26.4,27.6
2017/8/15 17:40,26.6,27.6
2017/8/15 17:50,26.1,27.6
2017/8/15 18:00,26,27.5
2017/8/15 18:10,25.9,27.5
2017/8/15 18:20,25.9,27.5
2017/8/15 18:30,25.8,27.5
2017/8/15 18:40,25.8,27.4
2017/8/15 18:50,25.7,27.5
2017/8/15 19:00,25.7,27.4
2017/8/15 19:10,25.5,27.4
2017/8/15 19:20,25.4,27.3
2017/8/15 19:30,25.3,27.3
2017/8/15 19:40,25.3,27.3
2017/8/15 19:50,25.3,27.3
2017/8/15 20:00,25.1,27.2
2017/8/15 20:10,25.2,27.3
2017/8/15 20:20,25.2,27.3
2017/8/15 20:30,25.1,27.2
2017/8/15 20:40,25.2,27.2
2017/8/15 20:50,25.1,27.2
2017/8/15 21:00,25,27.1
2017/8/15 21:10,25.2,27.1
2017/8/15 21:20,25,27.1
2017/8/15 21:30,25.1,27
2017/8/15 21:40,25,27
2017/8/15 21:50,25.3,27
2017/8/15 22:00,25.2,27
2017/8/15 22:10,25.2,27
2017/8/15 22:20,25.3,27
2017/8/15 22:30,25.3,27
2017/8/15 22:40,25.2,27
2017/8/15 22:50,25.2,26.9
2017/8/15 23:00,25.3,26.9
2017/8/15 23:10,25.2,26.9
2017/8/15 23:20,25.2,26.9
2017/8/15 23:30,25.3,26.9
2017/8/15 23:40,25.1,26.9
2017/8/15 23:50,25,26.8
2017/8/16 0:00,24.8,26.8
2017/8/16 0:10,24.7,26.8
2017/8/16 0:20,24.7,26.8
2017/8/16 0:30,24.7,26.8
2017/8/16 0:40,24.7,26.7
2017/8/16 0:50,24.7,26.7
2017/8/16 1:00,24.7,26.7
2017/8/16 1:10,24.6,26.7
2017/8/16 1:20,24.6,26.7
2017/8/16 1:30,24.5,26.6
2017/8/16 1:40,24.5,26.6
2017/8/16 1:50,24.6,26.6
2017/8/16 2:00,24.5,26.5
2017/8/16 2:10,24.7,26.5
2017/8/16 2:20,24.7,26.5
2017/8/16 2:30,24.6,26.5
2017/8/16 2:40,24.4,26.5
2017/8/16 2:50,24.3,26.5
2017/8/16 3:00,24.3,26.4
2017/8/16 3:10,24.4,26.4
2017/8/16 3:20,24.5,26.4
2017/8/16 3:30,24.2,26.4
2017/8/16 3:40,23.9,26.4
2017/8/16 3:50,23.8,26.3
2017/8/16 4:00,23.7,26.3
2017/8/16 4:10,23.7,26.3
2017/8/16 4:20,23.7,26.3
2017/8/16 4:30,23.7,26.3
2017/8/16 4:40,23.6,26.2
2017/8/16 4:50,23.6,26.2
2017/8/16 5:00,23.7,26.2
2017/8/16 5:10,23.7,26.2
2017/8/16 5:20,23.7,26.1
2017/8/16 5:30,23.5,26.1
2017/8/16 5:40,23.5,26.1
2017/8/16 5:50,23.7,26.1
2017/8/16 6:00,23.7,26.1
2017/8/16 6:10,23.8,26.1
2017/8/16 6:20,24,26.1
2017/8/16 6:30,24.1,26.1
2017/8/16 6:40,23.7,26.1
2017/8/16 6:50,23.8,26.1
2017/8/16 7:00,23.9,26
2017/8/16 7:10,24,26.1
2017/8/16 7:20,24,26
2017/8/16 7:30,24.4,26.1
2017/8/16 7:40,24.5,26.1
2017/8/16 7:50,24.6,26
2017/8/16 8:00,25.1,26.1
2017/8/16 8:10,24.2,26.1
2017/8/16 8:20,24.4,26.1
2017/8/16 8:30,25.3,26.1
2017/8/16 8:40,26,26.1
2017/8/16 8:50,27,26.1
2017/8/16 9:00,26.6,26.1
2017/8/16 9:10,27.5,26.1
2017/8/16 9:20,28.8,26.2
2017/8/16 9:30,28.5,26.2
2017/8/16 9:40,27.2,26.3
2017/8/16 9:50,27.3,26.2
2017/8/16 10:00,28.2,26.3
2017/8/16 10:10,32.1,26.3
2017/8/16 10:20,33.2,26.4
2017/8/16 10:30,35.4,26.5
2017/8/16 10:40,35.8,26.6
2017/8/16 10:50,34.2,26.7
2017/8/16 11:00,32.8,26.9
2017/8/16 11:10,31,26.9
2017/8/16 11:20,30.9,27
2017/8/16 11:30,31.2,27.1
2017/8/16 11:40,32.5,27.1
2017/8/16 11:50,31.7,27.2
2017/8/16 12:00,32.6,27.2
2017/8/16 12:10,32.5,27.3
2017/8/16 12:20,31.2,27.4
2017/8/16 12:30,29.8,27.4
2017/8/16 12:40,29.1,27.4
2017/8/16 12:50,29.1,27.4
2017/8/16 13:00,28.3,27.4
2017/8/16 13:10,28.2,27.4
2017/8/16 13:20,28.6,27.4
2017/8/16 13:30,30.2,27.4
2017/8/16 13:40,32.7,27.4
2017/8/16 13:50,32.8,27.4
2017/8/16 14:00,32.9,27.4
2017/8/16 14:10,31.2,27.5
2017/8/16 14:20,31.8,27.6
2017/8/16 14:30,32.1,27.6
2017/8/16 14:40,32,27.7
2017/8/16 14:50,31.3,27.7
2017/8/16 15:00,30.2,27.8
2017/8/16 15:10,30,27.8
2017/8/16 15:20,31.1,27.8
2017/8/16 15:30,31.4,27.8
2017/8/16 15:40,31.1,27.9
2017/8/16 15:50,30.9,27.8
2017/8/16 16:00,31.3,27.9
2017/8/16 16:10,31.2,27.9
2017/8/16 16:20,31.3,27.9
2017/8/16 16:30,32.4,28
2017/8/16 16:40,32.4,28
2017/8/16 16:50,31.4,28
2017/8/16 17:00,31.5,28.1
2017/8/16 17:10,29.8,28.1
2017/8/16 17:20,28.7,28.2
2017/8/16 17:30,28.3,28.2
2017/8/16 17:40,28,28.2
2017/8/16 17:50,27.6,28.1
2017/8/16 18:00,27.6,28.1
2017/8/16 18:10,27.3,28.1
2017/8/16 18:20,27.1,28
2017/8/16 18:30,27,27.9
2017/8/16 18:40,26.7,27.9
2017/8/16 18:50,26.6,27.9
2017/8/16 19:00,26.2,27.8
2017/8/16 19:10,26.1,27.8
2017/8/16 19:20,26.1,27.7
2017/8/16 19:30,26,27.7
2017/8/16 19:40,25.9,27.6
2017/8/16 19:50,26,27.6
2017/8/16 20:00,25.9,27.6
2017/8/16 20:10,26,27.5
2017/8/16 20:20,26,27.5
2017/8/16 20:30,25.9,27.5
2017/8/16 20:40,25.9,27.4
2017/8/16 20:50,25.9,27.4
2017/8/16 21:00,25.8,27.4
2017/8/16 21:10,25.8,27.3
2017/8/16 21:20,25.6,27.3
2017/8/16 21:30,25.5,27.3
2017/8/16 21:40,25.5,27.3
2017/8/16 21:50,25.6,27.2
2017/8/16 22:00,25.3,27.2
2017/8/16 22:10,25.5,27.2
2017/8/16 22:20,25.5,27.1
2017/8/16 22:30,25.5,27.1
2017/8/16 22:40,25.3,27.1
2017/8/16 22:50,25.4,27.1
2017/8/16 23:00,25.2,27.1
2017/8/16 23:10,25.4,27
2017/8/16 23:20,25.2,27
2017/8/16 23:30,25.3,27
2017/8/16 23:40,25.2,27
2017/8/16 23:50,25.3,27
2017/8/17 0:00,25.3,27
2017/8/17 0:10,25.1,26.9
2017/8/17 0:20,25,27
2017/8/17 0:30,25.1,26.9
2017/8/17 0:40,25.1,26.9
2017/8/17 0:50,25,26.9
2017/8/17 1:00,24.9,26.8
2017/8/17 1:10,25.2,26.9
2017/8/17 1:20,25.1,26.9
2017/8/17 1:30,24.9,26.8
2017/8/17 1:40,25.1,26.8
2017/8/17 1:50,25,26.8
2017/8/17 2:00,24.9,26.8
2017/8/17 2:10,24.9,26.8
2017/8/17 2:20,24.9,26.7
2017/8/17 2:30,24.9,26.7
2017/8/17 2:40,24.8,26.7
2017/8/17 2:50,25,26.7
2017/8/17 3:00,24.9,26.7
2017/8/17 3:10,25,26.6
2017/8/17 3:20,24.9,26.6
2017/8/17 3:30,24.8,26.7
2017/8/17 3:40,24.9,26.7
2017/8/17 3:50,24.8,26.6
2017/8/17 4:00,24.7,26.7
2017/8/17 4:10,24.7,26.7
2017/8/17 4:20,24.7,26.6
2017/8/17 4:30,24.7,26.6
2017/8/17 4:40,24.6,26.6
2017/8/17 4:50,24.6,26.6
2017/8/17 5:00,24.7,26.6
2017/8/17 5:10,24.5,26.6
2017/8/17 5:20,24.6,26.6
2017/8/17 5:30,24.6,26.5
2017/8/17 5:40,24.7,26.5
2017/8/17 5:50,24.8,26.5
2017/8/17 6:00,25.1,26.5
2017/8/17 6:10,25.2,26.5
2017/8/17 6:20,25.5,26.5
2017/8/17 6:30,25.5,26.5
2017/8/17 6:40,25.9,26.5
2017/8/17 6:50,26,26.5
2017/8/17 7:00,26.1,26.5
2017/8/17 7:10,26.5,26.5
2017/8/17 7:20,27.2,26.5
2017/8/17 7:30,27.9,26.5
2017/8/17 7:40,28.1,26.6
2017/8/17 7:50,29.6,26.6
2017/8/17 8:00,29.9,26.7
2017/8/17 8:10,29,26.7
2017/8/17 8:20,28.3,26.7
2017/8/17 8:30,29.5,26.8
2017/8/17 8:40,29.6,26.8
2017/8/17 8:50,32.7,26.9
2017/8/17 9:00,31.4,27
2017/8/17 9:10,30.5,27.1
2017/8/17 9:20,31.2,27.1
2017/8/17 9:30,32,27.2
2017/8/17 9:40,31.1,27.3
2017/8/17 9:50,30.5,27.4
2017/8/17 10:00,31.7,27.4
2017/8/17 10:10,32.7,27.5
2017/8/17 10:20,32.7,27.6
2017/8/17 10:30,31.8,27.7
2017/8/17 10:40,31,27.7
2017/8/17 10:50,29.5,27.8
2017/8/17 11:00,29.4,27.8
2017/8/17 11:10,29.1,27.8
2017/8/17 11:20,28.8,27.8
2017/8/17 11:30,28.4,27.8
2017/8/17 11:40,30.1,27.8
2017/8/17 11:50,36.5,27.7
2017/8/17 12:00,35.1,27.8
2017/8/17 12:10,34.8,28
2017/8/17 12:20,35.7,28
2017/8/17 12:30,40.2,28.2
2017/8/17 12:40,35.5,28.4
2017/8/17 12:50,39.3,28.6
2017/8/17 13:00,39.5,28.6
2017/8/17 13:10,35.3,28.7
2017/8/17 13:20,36.6,28.9
2017/8/17 13:30,37.1,28.9
2017/8/17 13:40,35.9,28.9
2017/8/17 13:50,33.5,29
2017/8/17 14:00,35,29
2017/8/17 14:10,34.5,29
2017/8/17 14:20,34.7,29
2017/8/17 14:30,34.9,29
2017/8/17 14:40,35,29.1
2017/8/17 14:50,34.1,29.1
2017/8/17 15:00,34.6,29.1
2017/8/17 15:10,34.9,29.2
2017/8/17 15:20,34.6,29.2
2017/8/17 15:30,33.1,29.3
2017/8/17 15:40,34.4,29.3
2017/8/17 15:50,33.2,29.3
2017/8/17 16:00,34.7,29.3
2017/8/17 16:10,32.5,29.3
2017/8/17 16:20,32.7,29.3
2017/8/17 16:30,33,29.3
2017/8/17 16:40,31.9,29.3
2017/8/17 16:50,31.9,29.3
2017/8/17 17:00,30.9,29.3
2017/8/17 17:10,31.2,29.2
2017/8/17 17:20,31.6,29.2
2017/8/17 17:30,30.4,29.2
2017/8/17 17:40,29,29.1
2017/8/17 17:50,29.1,29.1
2017/8/17 18:00,28.7,29
2017/8/17 18:10,28,28.9
2017/8/17 18:20,27.6,28.9
2017/8/17 18:30,27.4,28.8
2017/8/17 18:40,27.1,28.8
2017/8/17 18:50,27.3,28.7
2017/8/17 19:00,27,28.6
2017/8/17 19:10,27.1,28.5
2017/8/17 19:20,27.1,28.5
2017/8/17 19:30,27.2,28.5
2017/8/17 19:40,26.9,28.4
2017/8/17 19:50,27,28.4
2017/8/17 20:00,27,28.3
2017/8/17 20:10,27,28.2
2017/8/17 20:20,27,28.2
2017/8/17 20:30,26.9,28.2
2017/8/17 20:40,26.8,28.1
2017/8/17 20:50,26.5,28.1
2017/8/17 21:00,26.2,28.1
2017/8/17 21:10,26,28.1
2017/8/17 21:20,25.9,28.1
2017/8/17 21:30,25.8,28
2017/8/17 21:40,25.7,28
2017/8/17 21:50,25.8,27.9
2017/8/17 22:00,25.8,27.9
2017/8/17 22:10,26,27.9
2017/8/17 22:20,25.8,27.8
2017/8/17 22:30,25.7,27.8
2017/8/17 22:40,26,27.7
2017/8/17 22:50,26.3,27.7
2017/8/17 23:00,26.3,27.7
2017/8/17 23:10,26.4,27.7
2017/8/17 23:20,26.3,27.7
2017/8/17 23:30,26.2,27.7
2017/8/17 23:40,26,27.6
2017/8/17 23:50,26.2,27.6
2017/8/18 0:00,26.2,27.6
2017/8/18 0:10,26.3,27.6
2017/8/18 0:20,26.3,27.5
2017/8/18 0:30,26.2,27.5
2017/8/18 0:40,26.2,27.5
2017/8/18 0:50,26.2,27.5
2017/8/18 1:00,26,27.5
2017/8/18 1:10,25.8,27.5
2017/8/18 1:20,25.9,27.5
2017/8/18 1:30,26.1,27.4
2017/8/18 1:40,26.2,27.5
2017/8/18 1:50,26.2,27.4
2017/8/18 2:00,26.2,27.4
2017/8/18 2:10,26.3,27.4
2017/8/18 2:20,26.2,27.4
2017/8/18 2:30,26.1,27.3
2017/8/18 2:40,26,27.4
2017/8/18 2:50,25.8,27.4
2017/8/18 3:00,25.5,27.4
2017/8/18 3:10,25.3,27.3
2017/8/18 3:20,25.3,27.3
2017/8/18 3:30,25.4,27.3
2017/8/18 3:40,25.3,27.2
2017/8/18 3:50,25.3,27.3
2017/8/18 4:00,25.3,27.3
2017/8/18 4:10,25.2,27.3
2017/8/18 4:20,25.1,27.2
2017/8/18 4:30,25,27.1
2017/8/18 4:40,24.9,27.2
2017/8/18 4:50,24.7,27.1
2017/8/18 5:00,24.9,27.1
2017/8/18 5:10,25,27.1
2017/8/18 5:20,25.2,27.1
2017/8/18 5:30,25.4,27.1
2017/8/18 5:40,25.6,27
2017/8/18 5:50,26.1,27.1
2017/8/18 6:00,26.6,27
2017/8/18 6:10,26.9,27
2017/8/18 6:20,27.1,27.1
2017/8/18 6:30,26.9,27.1
2017/8/18 6:40,27.3,27.1
2017/8/18 6:50,27.7,27.1
2017/8/18 7:00,28.1,27.2
2017/8/18 7:10,28.1,27.1
2017/8/18 7:20,27.5,27.2
2017/8/18 7:30,27.7,27.2
2017/8/18 7:40,27.6,27.2
2017/8/18 7:50,27.8,27.3
2017/8/18 8:00,28.1,27.3
2017/8/18 8:10,30.2,27.3
2017/8/18 8:20,29.4,27.3
2017/8/18 8:30,29.4,27.5
2017/8/18 8:40,29,27.4
2017/8/18 8:50,29.8,27.5
2017/8/18 9:00,29.1,27.5
2017/8/18 9:10,29.2,27.6
2017/8/18 9:20,30.1,27.6
2017/8/18 9:30,29,27.6
2017/8/18 9:40,29,27.7
2017/8/18 9:50,29.6,27.7
2017/8/18 10:00,31.8,27.7
2017/8/18 10:10,31,27.8
2017/8/18 10:20,31.4,27.9
2017/8/18 10:30,29.8,27.9
2017/8/18 10:40,28.7,27.9
2017/8/18 10:50,27.8,27.9
2017/8/18 11:00,28.8,27.9
2017/8/18 11:10,30.7,28
2017/8/18 11:20,29.7,27.9
2017/8/18 11:30,31,27.9
2017/8/18 11:40,30.4,27.9
2017/8/18 11:50,31.7,28
2017/8/18 12:00,29.7,28
2017/8/18 12:10,29,28.1
2017/8/18 12:20,29.5,28.1
2017/8/18 12:30,31.5,28.1
2017/8/18 12:40,33.8,28.1
2017/8/18 12:50,30.9,28.2
2017/8/18 13:00,31,28.2
2017/8/18 13:10,34.9,28.3
2017/8/18 13:20,35,28.4
2017/8/18 13:30,35,28.4
2017/8/18 13:40,31.7,28.6
2017/8/18 13:50,31.3,28.6
2017/8/18 14:00,30.7,28.6
2017/8/18 14:10,30.8,28.7
2017/8/18 14:20,30.2,28.7
2017/8/18 14:30,29.1,28.7
2017/8/18 14:40,29.1,28.7
2017/8/18 14:50,29.4,28.6
2017/8/18 15:00,30.6,28.6
2017/8/18 15:10,30.3,28.5
2017/8/18 15:20,31.2,28.5
2017/8/18 15:30,31.4,28.6
2017/8/18 15:40,30.6,28.5
2017/8/18 15:50,31.2,28.6
2017/8/18 16:00,32.2,28.6
2017/8/18 16:10,29.6,28.6
2017/8/18 16:20,30.6,28.7
2017/8/18 16:30,30.2,28.6
2017/8/18 16:40,30.9,28.6
2017/8/18 16:50,29.8,28.6
2017/8/18 17:00,30.1,28.6
2017/8/18 17:10,29.3,28.6
2017/8/18 17:20,29.1,28.6
2017/8/18 17:30,28.9,28.6
2017/8/18 17:40,28.6,28.6
2017/8/18 17:50,29,28.6
2017/8/18 18:00,28.6,28.5
2017/8/18 18:10,28.2,28.5
2017/8/18 18:20,27.7,28.4
2017/8/18 18:30,27.3,28.5
2017/8/18 18:40,27.3,28.4
2017/8/18 18:50,27,28.4
2017/8/18 19:00,26.9,28.4
2017/8/18 19:10,26.7,28.3
2017/8/18 19:20,26.6,28.3
2017/8/18 19:30,26.4,28.2
2017/8/18 19:40,26.3,28.2
2017/8/18 19:50,26.3,28.2
2017/8/18 20:00,26.2,28.1
2017/8/18 20:10,26.4,28.1
2017/8/18 20:20,26.2,28.1
2017/8/18 20:30,26.3,28
2017/8/18 20:40,26.3,28
2017/8/18 20:50,26.2,28
2017/8/18 21:00,26.3,28
2017/8/18 21:10,26.3,27.9
2017/8/18 21:20,26.6,27.9
2017/8/18 21:30,26.1,27.9
2017/8/18 21:40,26,27.9
2017/8/18 21:50,26.3,27.8
2017/8/18 22:00,26.2,27.8
2017/8/18 22:10,26.2,27.8
2017/8/18 22:20,26,27.7
2017/8/18 22:30,26.1,27.7
2017/8/18 22:40,26.2,27.8
2017/8/18 22:50,26.1,27.7
2017/8/18 23:00,25.9,27.7
2017/8/18 23:10,25.7,27.6
2017/8/18 23:20,25.9,27.7
2017/8/18 23:30,25.9,27.7
2017/8/18 23:40,25.8,27.6
2017/8/18 23:50,25.2,27.6
2017/8/19 0:00,25.4,27.5
2017/8/19 0:10,25.2,27.6
2017/8/19 0:20,25.2,27.5
2017/8/19 0:30,25.3,27.5
2017/8/19 0:40,25.3,27.4
2017/8/19 0:50,25.2,27.5
2017/8/19 1:00,25.4,27.3
2017/8/19 1:10,25.4,27.4
2017/8/19 1:20,25.3,27.3
2017/8/19 1:30,24.8,27.3
2017/8/19 1:40,24.9,27.3
2017/8/19 1:50,24.7,27.3
2017/8/19 2:00,24.6,27.2
2017/8/19 2:10,24.7,27.2
2017/8/19 2:20,24.4,27.2
2017/8/19 2:30,24.3,27.2
2017/8/19 2:40,24.5,27.1
2017/8/19 2:50,24.3,27.1
2017/8/19 3:00,24,27.1
2017/8/19 3:10,24.1,27.1
2017/8/19 3:20,24.4,27
2017/8/19 3:30,23.9,27
2017/8/19 3:40,23.9,26.9
2017/8/19 3:50,23.8,26.9
2017/8/19 4:00,24,26.9
2017/8/19 4:10,23.9,26.9
2017/8/19 4:20,23.7,26.9
2017/8/19 4:30,24.1,26.9
2017/8/19 4:40,24,26.8
2017/8/19 4:50,24.3,26.8
2017/8/19 5:00,24.2,26.7
2017/8/19 5:10,24.3,26.7
2017/8/19 5:20,24.5,26.7
2017/8/19 5:30,24.6,26.7
2017/8/19 5:40,24.7,26.7
2017/8/19 5:50,24.9,26.7
2017/8/19 6:00,24.9,26.7
2017/8/19 6:10,25,26.7
2017/8/19 6:20,25.4,26.7
2017/8/19 6:30,25.8,26.7
2017/8/19 6:40,26,26.7
2017/8/19 6:50,27.1,26.7
2017/8/19 7:00,27.3,26.7
2017/8/19 7:10,28.6,26.7
2017/8/19 7:20,28.2,26.8
2017/8/19 7:30,28.1,26.8
2017/8/19 7:40,28.5,26.9
2017/8/19 7:50,28.4,26.9
2017/8/19 8:00,28.5,27
2017/8/19 8:10,27.5,27
2017/8/19 8:20,28.4,27
2017/8/19 8:30,27.8,27.1
2017/8/19 8:40,29.3,27.1
2017/8/19 8:50,30.5,27.1
2017/8/19 9:00,31.9,27.2
2017/8/19 9:10,29.4,27.3
2017/8/19 9:20,31.4,27.3
2017/8/19 9:30,30.6,27.4
2017/8/19 9:40,34,27.5
2017/8/19 9:50,30.5,27.6
2017/8/19 10:00,34,27.7
2017/8/19 10:10,32,27.9
2017/8/19 10:20,34.9,28
2017/8/19 10:30,32,28.1
2017/8/19 10:40,32.7,28.2
2017/8/19 10:50,33.2,28.3
2017/8/19 11:00,37.1,28.3
2017/8/19 11:10,35.6,28.4
2017/8/19 11:20,36,28.5
2017/8/19 11:30,35.8,28.6
2017/8/19 11:40,38.7,28.8
2017/8/19 11:50,37.5,28.9
2017/8/19 12:00,35,29
2017/8/19 12:10,36.7,29.1
2017/8/19 12:20,37,29.3
2017/8/19 12:30,38.8,29.4
2017/8/19 12:40,38.5,29.4
2017/8/19 12:50,38.7,29.6
2017/8/19 13:00,37.5,29.6
2017/8/19 13:10,37.9,29.7
2017/8/19 13:20,35.2,29.7
2017/8/19 13:30,37.9,29.7
2017/8/19 13:40,37.9,29.8
2017/8/19 13:50,37.3,29.7
2017/8/19 14:00,35.6,29.8
2017/8/19 14:10,35.3,29.8
2017/8/19 14:20,35,29.8
2017/8/19 14:30,35.5,29.8
2017/8/19 14:40,35.7,29.8
2017/8/19 14:50,35.8,29.8
2017/8/19 15:00,35.5,29.8
2017/8/19 15:10,35.3,29.9
2017/8/19 15:20,34.9,29.9
2017/8/19 15:30,34.7,29.9
2017/8/19 15:40,35,29.9
2017/8/19 15:50,35.1,29.9
2017/8/19 16:00,35.3,29.9
2017/8/19 16:10,34.5,29.9
2017/8/19 16:20,34.4,29.9
2017/8/19 16:30,34,29.9
2017/8/19 16:40,34,29.9
2017/8/19 16:50,33.9,29.8
2017/8/19 17:00,32,29.8
2017/8/19 17:10,31.6,29.8
2017/8/19 17:20,32,29.8
2017/8/19 17:30,31.1,29.8
2017/8/19 17:40,30.6,29.7
2017/8/19 17:50,29.8,29.6
2017/8/19 18:00,29.4,29.6
2017/8/19 18:10,29.3,29.5
2017/8/19 18:20,28.5,29.4
2017/8/19 18:30,28.1,29.4
2017/8/19 18:40,28,29.3
2017/8/19 18:50,27.6,29.2
2017/8/19 19:00,27.5,29.1
2017/8/19 19:10,28,29.1
2017/8/19 19:20,27.7,29
2017/8/19 19:30,27.2,29
2017/8/19 19:40,27.2,29
2017/8/19 19:50,27,28.9
2017/8/19 20:00,26.8,28.8
2017/8/19 20:10,27,28.8
2017/8/19 20:20,27,28.7
2017/8/19 20:30,27.4,28.7
2017/8/19 20:40,27.6,28.7
2017/8/19 20:50,27.7,28.7
2017/8/19 21:00,27.2,28.6
2017/8/19 21:10,27.2,28.5
2017/8/19 21:20,27.2,28.5
2017/8/19 21:30,27.1,28.5
2017/8/19 21:40,26.6,28.4
2017/8/19 21:50,26.5,28.4
2017/8/19 22:00,26.6,28.4
2017/8/19 22:10,26.4,28.4
2017/8/19 22:20,26.5,28.4
