Date/Time,T20,ST,T60,H
2019/3/7 10:00,23.9,17.9,27.9,81.7
2019/3/7 10:20,24.4,18.1,28.5,79.1
2019/3/7 10:40,25.2,18.3,29.2,74.8
2019/3/7 11:00,27.5,18.5,32.8,65.1
2019/3/7 11:20,29.1,18.9,33.3,60.3
2019/3/7 11:40,29.9,19.3,34.5,64.5
2019/3/7 12:00,30.4,19.6,34.2,64.3
2019/3/7 12:20,29.7,19.9,32.8,55.3
2019/3/7 12:40,26,20.1,28.6,73.2
2019/3/7 13:00,25.4,20.2,29,54.6
2019/3/7 13:20,25.9,20.3,29.2,53
2019/3/7 13:40,26.9,20.4,29.9,63.6
2019/3/7 14:00,29,20.6,30.8,57
2019/3/7 14:20,30.2,21.1,31.3,51.2
2019/3/7 14:40,30.7,21.5,34.8,45.4
2019/3/7 15:00,30.5,21.8,35.7,53.2
2019/3/7 15:20,29.6,21.9,33.4,53.1
2019/3/7 15:40,29.4,22,33.5,56.2
2019/3/7 16:00,28.2,22.1,32.9,62.6
2019/3/7 16:20,26.7,22.1,29.1,65.9
2019/3/7 16:40,24.8,22,26.3,69.7
2019/3/7 17:00,23.6,21.8,24.7,84.4
2019/3/7 17:20,21.6,21.7,21.4,85.7
2019/3/7 17:40,20.4,21.5,20,88.5
2019/3/7 18:00,19.5,21.2,19.1,89.4
2019/3/7 18:20,18.8,21,18.3,89.8
2019/3/7 18:40,18.3,20.8,17.8,90.3
2019/3/7 19:00,17.8,20.6,17.3,90.5
2019/3/7 19:20,17.3,20.4,16.8,90.5
2019/3/7 19:40,16.9,20.2,16.4,90.8
2019/3/7 20:00,16.6,20,16,90.9
2019/3/7 20:20,16.3,19.8,15.8,91
2019/3/7 20:40,16,19.6,15.5,90.9
2019/3/7 21:00,15.7,19.4,15.2,91
2019/3/7 21:20,15.5,19.2,14.9,90.7
2019/3/7 21:40,15.2,19.1,14.7,90.7
2019/3/7 22:00,15,18.9,14.4,90.4
2019/3/7 22:20,14.8,18.7,14.2,90.6
2019/3/7 22:40,14.7,18.6,14.1,90.7
2019/3/7 23:00,14.5,18.4,13.9,90.7
2019/3/7 23:20,14.3,18.3,13.8,90.5
2019/3/7 23:40,14.1,18.1,13.6,90.8
2019/3/8 0:00,14,18,13.5,90.6
2019/3/8 0:20,13.8,17.9,13.3,90.6
2019/3/8 0:40,13.6,17.8,13.1,90.4
2019/3/8 1:00,13.3,17.6,13,90.6
2019/3/8 1:20,13.2,17.5,12.7,90.6
2019/3/8 1:40,13,17.4,12.6,91
2019/3/8 2:00,12.8,17.2,12.4,90.9
2019/3/8 2:20,12.7,17.1,12.2,91.1
2019/3/8 2:40,13.4,17,13.3,94.5
2019/3/8 3:00,12.8,17,12.5,91.4
2019/3/8 3:20,13.4,16.9,13.5,94.4
2019/3/8 3:40,12.8,16.8,12.3,91.6
2019/3/8 4:00,13.2,16.7,13.1,94.3
2019/3/8 4:20,12.7,16.7,12.2,91.3
2019/3/8 4:40,12.9,16.6,12.8,92.2
2019/3/8 5:00,13.3,16.5,13.4,94
2019/3/8 5:20,12.5,16.5,12,91.2
2019/3/8 5:40,12.8,16.4,12.7,92.8
2019/3/8 6:00,13.2,16.3,13.4,94.3
2019/3/8 6:20,12.6,16.3,12.2,91.8
2019/3/8 6:40,12.8,16.3,12.7,92.3
2019/3/8 7:00,12.6,16.2,12.3,92.2
2019/3/8 7:20,12.8,16.2,12.8,93.6
2019/3/8 7:40,13.2,16.1,13.4,91.2
2019/3/8 8:00,14.1,16.1,15,89.8
2019/3/8 8:20,15.4,16.2,17.1,88.7
2019/3/8 8:40,17,16.3,19.7,87.5
2019/3/8 9:00,18.8,16.4,21.9,85.2
2019/3/8 9:20,20.4,16.7,23.9,81.2
2019/3/8 9:40,25.4,17,34.9,76.8
2019/3/8 10:00,27.8,17.4,36.7,67.8
2019/3/8 10:20,28.9,17.9,36.6,71
2019/3/8 10:40,29,18.3,33.3,58
2019/3/8 11:00,29.5,18.7,31.3,52.8
2019/3/8 11:20,28.6,19.1,33,57.2
2019/3/8 11:40,29.3,19.4,34.3,65.2
2019/3/8 12:00,29.2,19.7,33.5,60.3
2019/3/8 12:20,31.3,20,33.9,52.5
2019/3/8 12:40,33.7,20.4,38.1,41.5
2019/3/8 13:00,30.8,20.8,35.2,49.1
2019/3/8 13:20,28.8,20.9,33.3,55.4
2019/3/8 13:40,28.7,21,31.8,55.5
2019/3/8 14:00,29.2,21.2,30.9,54.2
2019/3/8 14:20,30.4,21.7,30.7,47.5
2019/3/8 14:40,30.6,22.1,33.7,42.1
2019/3/8 15:00,30.6,22.3,34.9,44.5
2019/3/8 15:20,30,22.4,33.2,48.8
2019/3/8 15:40,29.3,22.4,33.8,49.8
2019/3/8 16:00,28.1,22.4,32.3,55.3
2019/3/8 16:20,26.9,22.3,30.1,60.3
2019/3/8 16:40,25.5,22.2,27.3,67.6
2019/3/8 17:00,24.9,22.1,26.9,82.3
2019/3/8 17:20,24.4,22,25.1,88
2019/3/8 17:40,23,21.9,22.7,85.7
2019/3/8 18:00,20.5,21.7,19.7,83.6
2019/3/8 18:20,18.7,21.5,17.9,86.4
2019/3/8 18:40,17.6,21.1,16.8,87.7
2019/3/8 19:00,16.8,20.8,16.1,87.7
2019/3/8 19:20,16.2,20.5,15.5,88.5
2019/3/8 19:40,15.7,20.2,15,88.5
2019/3/8 20:00,15.3,19.9,14.6,89.1
2019/3/8 20:20,15,19.7,14.2,88.9
2019/3/8 20:40,14.6,19.4,13.8,89.5
2019/3/8 21:00,14.3,19.2,13.5,88.8
2019/3/8 21:20,13.9,19,13,88.4
2019/3/8 21:40,13.6,18.7,12.6,88.6
2019/3/8 22:00,13.9,18.5,13.2,89.4
2019/3/8 22:20,13.8,18.4,13.3,90.9
2019/3/8 22:40,13.3,18.2,12.5,88.1
2019/3/8 23:00,13.2,18,12.4,86.3
2019/3/8 23:20,13.4,17.9,12.8,87.4
2019/3/8 23:40,13.6,17.8,13.4,90.5
2019/3/9 0:00,13.6,17.6,13.5,91.1
2019/3/9 0:20,13.2,17.5,12.6,89.3
2019/3/9 0:40,13.1,17.4,12.2,88.1
2019/3/9 1:00,12.9,17.3,12,86.7
2019/3/9 1:20,12.7,17.2,11.9,85.6
2019/3/9 1:40,12.8,17.1,12.2,86.7
2019/3/9 2:00,13,17,12.7,89.4
2019/3/9 2:20,13,16.9,13.1,91
2019/3/9 2:40,12.9,16.8,13,90.5
2019/3/9 3:00,12.8,16.7,12.5,90.5
2019/3/9 3:20,12.6,16.6,12.2,89.9
2019/3/9 3:40,12.6,16.5,11.8,89.2
2019/3/9 4:00,12.3,16.4,11.5,88.1
2019/3/9 4:20,12.3,16.4,11.5,87.5
2019/3/9 4:40,12.2,16.3,11.5,87.3
2019/3/9 5:00,12.1,16.3,11.6,87.1
2019/3/9 5:20,12.2,16.2,11.8,88.9
2019/3/9 5:40,12.2,16.1,12.1,91.1
2019/3/9 6:00,12.4,16.1,12.5,92.3
2019/3/9 6:20,12.4,16,12.7,91.9
2019/3/9 6:40,12.5,15.9,12.9,91.8
2019/3/9 7:00,11.8,15.9,11.6,88.5
2019/3/9 7:20,12,15.9,12.5,87.9
2019/3/9 7:40,13.6,15.9,15,88.9
2019/3/9 8:00,16,15.9,18.8,90.1
2019/3/9 8:20,19,16.1,25.9,85.5
2019/3/9 8:40,22.5,16.4,31.3,79.2
2019/3/9 9:00,23.1,16.5,33.1,77.1
2019/3/9 9:20,24.3,16.8,33,68.9
2019/3/9 9:40,26.5,17.2,36.5,74.7
2019/3/9 10:00,28.1,17.7,38,71.8
2019/3/9 10:20,30.2,18.1,38.1,67.3
2019/3/9 10:40,31.6,18.6,40.5,71.7
2019/3/9 11:00,32.4,19.1,38.9,63.3
2019/3/9 11:20,33.5,19.5,39.2,71.4
2019/3/9 11:40,32.7,20,37.6,66.4
2019/3/9 12:00,31.9,20.3,35.1,59.4
2019/3/9 12:20,33.2,20.6,34.9,50.5
2019/3/9 12:40,36.5,21.2,41.3,48.7
2019/3/9 13:00,34.6,21.6,40.3,56
2019/3/9 13:20,33.5,21.8,38.3,64.2
2019/3/9 13:40,33.1,22,38.1,64.9
2019/3/9 14:00,32.6,22.2,35.3,61.7
2019/3/9 14:20,33.9,22.6,35.8,55
2019/3/9 14:40,34.1,23.1,37.5,52.2
2019/3/9 15:00,34,23.4,38,50.7
2019/3/9 15:20,33,23.6,37.5,51.1
2019/3/9 15:40,32.1,23.7,37.7,53.1
2019/3/9 16:00,29.1,23.6,34.7,57.4
2019/3/9 16:20,28.4,23.4,33.6,66.6
2019/3/9 16:40,28.4,23.3,32.7,76.6
2019/3/9 17:00,25.9,23.2,26.4,85.9
2019/3/9 17:20,25.1,23.1,25.7,88.8
2019/3/9 17:40,24.4,23,24.5,89.2
2019/3/9 18:00,22.6,22.8,21.9,87.2
2019/3/9 18:20,20.9,22.5,20,86.9
2019/3/9 18:40,19.7,22.2,18.8,87.7
2019/3/9 19:00,18.8,22,18,88.8
2019/3/9 19:20,18.2,21.6,17.3,89.4
2019/3/9 19:40,17.7,21.4,16.8,89.7
2019/3/9 20:00,17.3,21.1,16.5,89.9
2019/3/9 20:20,17.2,20.8,16.6,91.1
2019/3/9 20:40,17,20.6,16.3,91
2019/3/9 21:00,16.6,20.4,15.8,90.3
2019/3/9 21:20,16.3,20.2,15.6,90.5
2019/3/9 21:40,16.3,20,15.5,91.2
2019/3/9 22:00,16.2,19.9,15.6,91.3
2019/3/9 22:20,16.1,19.7,15.4,90.8
2019/3/9 22:40,15.9,19.5,15.2,90.7
2019/3/9 23:00,15.7,19.4,15,90.9
2019/3/9 23:20,15.6,19.3,14.9,91
2019/3/9 23:40,15.3,19.1,14.5,90.3
2019/3/10 0:00,14.8,19,14.1,89.7
2019/3/10 0:20,14.5,18.8,13.8,89.7
2019/3/10 0:40,14.3,18.7,13.5,90.2
2019/3/10 1:00,14.1,18.5,13.4,90.2
2019/3/10 1:20,13.9,18.4,13.2,90.4
2019/3/10 1:40,13.7,18.2,13,90.5
2019/3/10 2:00,13.6,18.1,12.8,90.7
2019/3/10 2:20,13.4,17.9,12.8,90.6
2019/3/10 2:40,13.6,17.8,12.9,91.9
2019/3/10 3:00,13.9,17.7,13.1,92.9
2019/3/10 3:20,13.8,17.6,13.1,92.3
2019/3/10 3:40,13.6,17.6,12.9,92.1
2019/3/10 4:00,13.6,17.5,12.9,92.6
2019/3/10 4:20,13.3,17.4,12.8,92.2
2019/3/10 4:40,13.3,17.3,12.6,92.7
2019/3/10 5:00,13.2,17.2,12.5,93.1
2019/3/10 5:20,13.2,17.2,12.6,93.7
2019/3/10 5:40,13.3,17.1,12.7,94
2019/3/10 6:00,13.5,17,12.9,94.6
2019/3/10 6:20,13.6,17,13,94.7
2019/3/10 6:40,13.6,16.9,13.3,94.5
2019/3/10 7:00,14.2,16.9,14.2,94.6
2019/3/10 7:20,14.7,16.9,14.8,93.8
2019/3/10 7:40,14.7,16.9,14.9,93
2019/3/10 8:00,15.7,17,16.6,93.2
2019/3/10 8:20,17.2,17.1,18.8,92.4
2019/3/10 8:40,18.1,17.2,19.6,91.3
2019/3/10 9:00,17.7,17.3,18.2,89.7
2019/3/10 9:20,16.9,17.4,17,90.6
2019/3/10 9:40,17.1,17.5,17.8,91.7
2019/3/10 10:00,18,17.5,19.1,91.2
2019/3/10 10:20,18,17.6,18.7,89.8
2019/3/10 10:40,18.6,17.7,19.8,90.2
