"Date/Time","Date/Time","No.1","No.2"
"Date/Time","Date/Time","TR-72wf Ch.1","TR-72wf Ch.2"
"","","ÅãC","%"
"2019-03-07 10:00:00","43531.4166666667","23.9","81.7"
"2019-03-07 10:20:00","43531.4305555556","24.4","79.1"
"2019-03-07 10:40:00","43531.4444444444","25.2","74.8"
"2019-03-07 11:00:00","43531.4583333333","27.5","65.1"
"2019-03-07 11:20:00","43531.4722222222","29.1","60.3"
"2019-03-07 11:40:00","43531.4861111111","29.9","64.5"
"2019-03-07 12:00:00","43531.5000000000","30.4","64.3"
"2019-03-07 12:20:00","43531.5138888889","29.7","55.3"
"2019-03-07 12:40:00","43531.5277777778","26.0","73.2"
"2019-03-07 13:00:00","43531.5416666667","25.4","54.6"
"2019-03-07 13:20:00","43531.5555555556","25.9","53.0"
"2019-03-07 13:40:00","43531.5694444444","26.9","63.6"
"2019-03-07 14:00:00","43531.5833333333","29.0","57.0"
"2019-03-07 14:20:00","43531.5972222222","30.2","51.2"
"2019-03-07 14:40:00","43531.6111111111","30.7","45.4"
"2019-03-07 15:00:00","43531.6250000000","30.5","53.2"
"2019-03-07 15:20:00","43531.6388888889","29.6","53.1"
"2019-03-07 15:40:00","43531.6527777778","29.4","56.2"
"2019-03-07 16:00:00","43531.6666666667","28.2","62.6"
"2019-03-07 16:20:00","43531.6805555556","26.7","65.9"
"2019-03-07 16:40:00","43531.6944444444","24.8","69.7"
"2019-03-07 17:00:00","43531.7083333333","23.6","84.4"
"2019-03-07 17:20:00","43531.7222222222","21.6","85.7"
"2019-03-07 17:40:00","43531.7361111111","20.4","88.5"
"2019-03-07 18:00:00","43531.7500000000","19.5","89.4"
"2019-03-07 18:20:00","43531.7638888889","18.8","89.8"
"2019-03-07 18:40:00","43531.7777777778","18.3","90.3"
"2019-03-07 19:00:00","43531.7916666667","17.8","90.5"
"2019-03-07 19:20:00","43531.8055555556","17.3","90.5"
"2019-03-07 19:40:00","43531.8194444444","16.9","90.8"
"2019-03-07 20:00:00","43531.8333333333","16.6","90.9"
"2019-03-07 20:20:00","43531.8472222222","16.3","91.0"
"2019-03-07 20:40:00","43531.8611111111","16.0","90.9"
"2019-03-07 21:00:00","43531.8750000000","15.7","91.0"
"2019-03-07 21:20:00","43531.8888888889","15.5","90.7"
"2019-03-07 21:40:00","43531.9027777778","15.2","90.7"
"2019-03-07 22:00:00","43531.9166666667","15.0","90.4"
"2019-03-07 22:20:00","43531.9305555556","14.8","90.6"
"2019-03-07 22:40:00","43531.9444444444","14.7","90.7"
"2019-03-07 23:00:00","43531.9583333333","14.5","90.7"
"2019-03-07 23:20:00","43531.9722222222","14.3","90.5"
"2019-03-07 23:40:00","43531.9861111111","14.1","90.8"
"2019-03-08 00:00:00","43532.0000000000","14.0","90.6"
"2019-03-08 00:20:00","43532.0138888889","13.8","90.6"
"2019-03-08 00:40:00","43532.0277777778","13.6","90.4"
"2019-03-08 01:00:00","43532.0416666667","13.3","90.6"
"2019-03-08 01:20:00","43532.0555555556","13.2","90.6"
"2019-03-08 01:40:00","43532.0694444444","13.0","91.0"
"2019-03-08 02:00:00","43532.0833333333","12.8","90.9"
"2019-03-08 02:20:00","43532.0972222222","12.7","91.1"
"2019-03-08 02:40:00","43532.1111111111","13.4","94.5"
"2019-03-08 03:00:00","43532.1250000000","12.8","91.4"
"2019-03-08 03:20:00","43532.1388888889","13.4","94.4"
"2019-03-08 03:40:00","43532.1527777778","12.8","91.6"
"2019-03-08 04:00:00","43532.1666666667","13.2","94.3"
"2019-03-08 04:20:00","43532.1805555556","12.7","91.3"
"2019-03-08 04:40:00","43532.1944444444","12.9","92.2"
"2019-03-08 05:00:00","43532.2083333333","13.3","94.0"
"2019-03-08 05:20:00","43532.2222222222","12.5","91.2"
"2019-03-08 05:40:00","43532.2361111111","12.8","92.8"
"2019-03-08 06:00:00","43532.2500000000","13.2","94.3"
"2019-03-08 06:20:00","43532.2638888889","12.6","91.8"
"2019-03-08 06:40:00","43532.2777777778","12.8","92.3"
"2019-03-08 07:00:00","43532.2916666667","12.6","92.2"
"2019-03-08 07:20:00","43532.3055555556","12.8","93.6"
"2019-03-08 07:40:00","43532.3194444444","13.2","91.2"
"2019-03-08 08:00:00","43532.3333333333","14.1","89.8"
"2019-03-08 08:20:00","43532.3472222222","15.4","88.7"
"2019-03-08 08:40:00","43532.3611111111","17.0","87.5"
"2019-03-08 09:00:00","43532.3750000000","18.8","85.2"
"2019-03-08 09:20:00","43532.3888888889","20.4","81.2"
"2019-03-08 09:40:00","43532.4027777778","25.4","76.8"
"2019-03-08 10:00:00","43532.4166666667","27.8","67.8"
"2019-03-08 10:20:00","43532.4305555556","28.9","71.0"
"2019-03-08 10:40:00","43532.4444444444","29.0","58.0"
"2019-03-08 11:00:00","43532.4583333333","29.5","52.8"
"2019-03-08 11:20:00","43532.4722222222","28.6","57.2"
"2019-03-08 11:40:00","43532.4861111111","29.3","65.2"
"2019-03-08 12:00:00","43532.5000000000","29.2","60.3"
