date,T20_mean_x,ST_mean_x,T60_mean_x,H_mean_x,T20_min_x,ST_min_x,T60_min_x,H_min_x,T20_max_x,ST_max_x,T60_max_x,H_max_x,T20_mean_y,ST_mean_y,T60_mean_y,H_mean_y,T20_min_y,ST_min_y,T60_min_y,H_min_y,T20_max_y,ST_max_y,T60_max_y,H_max_y,T20_mean_z,ST_mean_z,T60_mean_z,H_mean_z,T20_min_z,ST_min_z,T60_min_z,H_min_z,T20_max_z,ST_max_z,T60_max_z,H_max_z,T20_mean_a,ST_mean_a,T60_mean_a,H_mean_a,T20_min_a,ST_min_a,T60_min_a,H_min_a,T20_max_a,ST_max_a,T60_max_a,H_max_a,T20_mean_b,ST_mean_b,T60_mean_b,H_mean_b,T20_min_b,ST_min_b,T60_min_b,H_min_b,T20_max_b,ST_max_b,T60_max_b,H_max_b
2017-01-29,20.99174311926605,17.994495412844035,18.908256880733944,85.45871559633028,12.9,16.2,13.7,53.0,33.2,20.9,27.2,100.0,17.819444444444443,17.672916666666662,17.14791666666666,91.375,12.5,15.9,13.3,66.0,31.6,19.9,25.6,100.0,18.47708333333334,17.628472222222218,17.345138888888883,85.49305555555556,12.5,15.8,13.0,56.0,34.2,20.6,27.3,100.0,18.686111111111117,17.391666666666666,17.288194444444443,85.52777777777777,12.6,15.6,13.2,54.0,33.7,20.3,26.6,100.0,18.00347222222222,16.84097222222223,16.483333333333338,87.72222222222223,12.5,15.6,12.6,68.0,33.5,19.4,25.8,96.0
2017-01-30,19.27431192660551,17.982568807339444,17.99174311926605,90.91743119266054,12.6,16.2,13.3,67.0,32.2,20.6,25.7,100.0,19.45208333333332,18.056250000000002,18.07222222222222,87.27083333333333,12.9,16.2,13.7,53.0,33.2,20.9,27.2,100.0,17.819444444444443,17.672916666666662,17.14791666666666,91.375,12.5,15.9,13.3,66.0,31.6,19.9,25.6,100.0,18.47708333333334,17.628472222222218,17.345138888888883,85.49305555555556,12.5,15.8,13.0,56.0,34.2,20.6,27.3,100.0,18.686111111111117,17.391666666666666,17.288194444444443,85.52777777777777,12.6,15.6,13.2,54.0,33.7,20.3,26.6,100.0
2017-01-31,17.152293577981656,17.344036697247716,16.680733944954135,97.27522935779817,13.5,16.5,14.1,74.0,29.2,19.3,23.9,100.0,18.190972222222225,17.97361111111111,17.436805555555548,93.11111111111111,12.6,16.2,13.3,67.0,32.2,20.6,25.7,100.0,19.45208333333332,18.056250000000002,18.07222222222222,87.27083333333333,12.9,16.2,13.7,53.0,33.2,20.9,27.2,100.0,17.819444444444443,17.672916666666662,17.14791666666666,91.375,12.5,15.9,13.3,66.0,31.6,19.9,25.6,100.0,18.47708333333334,17.628472222222218,17.345138888888883,85.49305555555556,12.5,15.8,13.0,56.0,34.2,20.6,27.3,100.0
2017-02-01,20.363302752293578,17.82752293577981,18.499082568807342,86.4770642201835,13.1,16.1,13.7,57.0,34.5,20.8,26.9,100.0,16.559027777777786,17.35694444444445,16.338888888888896,97.11805555555556,13.5,16.5,14.1,74.0,29.2,19.3,23.9,100.0,18.190972222222225,17.97361111111111,17.436805555555548,93.11111111111111,12.6,16.2,13.3,67.0,32.2,20.6,25.7,100.0,19.45208333333332,18.056250000000002,18.07222222222222,87.27083333333333,12.9,16.2,13.7,53.0,33.2,20.9,27.2,100.0,17.819444444444443,17.672916666666662,17.14791666666666,91.375,12.5,15.9,13.3,66.0,31.6,19.9,25.6,100.0
2017-02-02,18.969724770642205,17.447706422018353,17.248623853211008,90.45871559633028,12.4,16.0,13.3,70.0,31.9,19.5,24.5,100.0,18.940972222222225,17.847222222222214,17.698611111111116,87.54166666666667,13.1,16.1,13.7,57.0,34.5,20.8,26.9,100.0,16.559027777777786,17.35694444444445,16.338888888888896,97.11805555555556,13.5,16.5,14.1,74.0,29.2,19.3,23.9,100.0,18.190972222222225,17.97361111111111,17.436805555555548,93.11111111111111,12.6,16.2,13.3,67.0,32.2,20.6,25.7,100.0,19.45208333333332,18.056250000000002,18.07222222222222,87.27083333333333,12.9,16.2,13.7,53.0,33.2,20.9,27.2,100.0
2017-02-03,20.011926605504584,17.656880733944952,18.024770642201837,87.5045871559633,12.7,15.9,13.4,60.0,33.4,20.3,25.4,100.0,17.861805555555563,17.42222222222223,16.717361111111114,91.83333333333333,12.4,16.0,13.3,70.0,31.9,19.5,24.5,100.0,18.940972222222225,17.847222222222214,17.698611111111116,87.54166666666667,13.1,16.1,13.7,57.0,34.5,20.8,26.9,100.0,16.559027777777786,17.35694444444445,16.338888888888896,97.11805555555556,13.5,16.5,14.1,74.0,29.2,19.3,23.9,100.0,18.190972222222225,17.97361111111111,17.436805555555548,93.11111111111111,12.6,16.2,13.3,67.0,32.2,20.6,25.7,100.0
2017-02-04,20.515596330275233,18.069724770642207,18.757798165137615,84.63302752293578,13.0,16.3,13.8,52.0,34.8,21.0,27.5,100.0,18.67847222222221,17.690277777777773,17.36388888888889,88.86111111111111,12.7,15.9,13.4,60.0,33.4,20.3,25.4,100.0,17.861805555555563,17.42222222222223,16.717361111111114,91.83333333333333,12.4,16.0,13.3,70.0,31.9,19.5,24.5,100.0,18.940972222222225,17.847222222222214,17.698611111111116,87.54166666666667,13.1,16.1,13.7,57.0,34.5,20.8,26.9,100.0,16.559027777777786,17.35694444444445,16.338888888888896,97.11805555555556,13.5,16.5,14.1,74.0,29.2,19.3,23.9,100.0
2017-02-05,21.378899082568804,18.298165137614674,19.256880733944957,82.05504587155963,12.8,16.3,13.7,49.0,34.7,21.4,27.6,98.0,19.092361111111106,18.037500000000005,17.93819444444445,86.11805555555556,13.0,16.3,13.8,52.0,34.8,21.0,27.5,100.0,18.67847222222221,17.690277777777773,17.36388888888889,88.86111111111111,12.7,15.9,13.4,60.0,33.4,20.3,25.4,100.0,17.861805555555563,17.42222222222223,16.717361111111114,91.83333333333333,12.4,16.0,13.3,70.0,31.9,19.5,24.5,100.0,18.940972222222225,17.847222222222214,17.698611111111116,87.54166666666667,13.1,16.1,13.7,57.0,34.5,20.8,26.9,100.0
2017-02-06,14.140366972477064,16.635779816513743,14.522935779816505,97.26605504587155,12.6,16.3,13.5,88.0,15.3,17.4,15.4,100.0,19.761111111111102,18.341666666666658,18.38125000000001,84.09027777777777,12.8,16.3,13.7,49.0,34.7,21.4,27.6,98.0,19.092361111111106,18.037500000000005,17.93819444444445,86.11805555555556,13.0,16.3,13.8,52.0,34.8,21.0,27.5,100.0,18.67847222222221,17.690277777777773,17.36388888888889,88.86111111111111,12.7,15.9,13.4,60.0,33.4,20.3,25.4,100.0,17.861805555555563,17.42222222222223,16.717361111111114,91.83333333333333,12.4,16.0,13.3,70.0,31.9,19.5,24.5,100.0
2017-02-07,19.15871559633027,17.224770642201822,17.695412844036692,90.92660550458716,13.0,15.8,13.7,59.0,32.9,19.9,25.6,100.0,14.118055555555557,16.52499999999997,14.488194444444439,97.93055555555556,12.6,16.1,13.5,88.0,15.4,17.4,15.4,100.0,19.761111111111102,18.341666666666658,18.38125000000001,84.09027777777777,12.8,16.3,13.7,49.0,34.7,21.4,27.6,98.0,19.092361111111106,18.037500000000005,17.93819444444445,86.11805555555556,13.0,16.3,13.8,52.0,34.8,21.0,27.5,100.0,18.67847222222221,17.690277777777773,17.36388888888889,88.86111111111111,12.7,15.9,13.4,60.0,33.4,20.3,25.4,100.0
2017-02-08,19.939449541284404,17.50091743119266,17.543119266055044,89.41284403669725,12.8,16.0,13.6,68.0,33.8,20.2,24.8,100.0,17.99513888888889,17.29374999999999,17.063888888888876,91.31944444444444,13.0,15.8,13.7,59.0,32.9,19.9,25.6,100.0,14.118055555555557,16.52499999999997,14.488194444444439,97.93055555555556,12.6,16.1,13.5,88.0,15.4,17.4,15.4,100.0,19.761111111111102,18.341666666666658,18.38125000000001,84.09027777777777,12.8,16.3,13.7,49.0,34.7,21.4,27.6,98.0,19.092361111111106,18.037500000000005,17.93819444444445,86.11805555555556,13.0,16.3,13.8,52.0,34.8,21.0,27.5,100.0
2017-02-09,20.303669724770646,17.813761467889904,18.54770642201835,84.45871559633028,12.6,15.9,13.0,57.0,34.2,20.8,26.7,100.0,18.549305555555556,17.454861111111114,16.902083333333334,90.03472222222223,12.8,16.0,13.6,68.0,33.8,20.2,24.8,100.0,17.99513888888889,17.29374999999999,17.063888888888876,91.31944444444444,13.0,15.8,13.7,59.0,32.9,19.9,25.6,100.0,14.118055555555557,16.52499999999997,14.488194444444439,97.93055555555556,12.6,16.1,13.5,88.0,15.4,17.4,15.4,100.0,19.761111111111102,18.341666666666658,18.38125000000001,84.09027777777777,12.8,16.3,13.7,49.0,34.7,21.4,27.6,98.0
2017-02-10,16.04128440366972,17.206422018348622,15.996330275229353,97.75229357798165,12.9,16.4,13.5,89.0,21.7,18.3,19.8,100.0,18.893055555555563,17.84652777777778,17.799305555555552,86.51388888888889,12.6,15.9,13.0,57.0,34.2,20.8,26.7,100.0,18.549305555555556,17.454861111111114,16.902083333333334,90.03472222222223,12.8,16.0,13.6,68.0,33.8,20.2,24.8,100.0,17.99513888888889,17.29374999999999,17.063888888888876,91.31944444444444,13.0,15.8,13.7,59.0,32.9,19.9,25.6,100.0,14.118055555555557,16.52499999999997,14.488194444444439,97.93055555555556,12.6,16.1,13.5,88.0,15.4,17.4,15.4,100.0
2017-02-11,19.865137614678904,17.353211009174316,17.69908256880733,86.71559633027523,12.5,15.7,13.2,52.0,36.0,19.9,25.8,100.0,15.45277777777778,17.02638888888889,15.504166666666666,98.28472222222223,12.6,16.1,13.4,89.0,21.7,18.3,19.8,100.0,18.893055555555563,17.84652777777778,17.799305555555552,86.51388888888889,12.6,15.9,13.0,57.0,34.2,20.8,26.7,100.0,18.549305555555556,17.454861111111114,16.902083333333334,90.03472222222223,12.8,16.0,13.6,68.0,33.8,20.2,24.8,100.0,17.99513888888889,17.29374999999999,17.063888888888876,91.31944444444444,13.0,15.8,13.7,59.0,32.9,19.9,25.6,100.0
2017-02-12,18.79908256880734,17.119266055045866,16.95871559633028,89.07339449541284,12.3,15.8,13.2,56.0,35.0,19.4,23.8,100.0,18.38472222222222,17.311111111111117,16.932638888888878,87.80555555555556,12.5,15.7,13.2,52.0,36.0,19.9,25.8,100.0,15.45277777777778,17.02638888888889,15.504166666666666,98.28472222222223,12.6,16.1,13.4,89.0,21.7,18.3,19.8,100.0,18.893055555555563,17.84652777777778,17.799305555555552,86.51388888888889,12.6,15.9,13.0,57.0,34.2,20.8,26.7,100.0,18.549305555555556,17.454861111111114,16.902083333333334,90.03472222222223,12.8,16.0,13.6,68.0,33.8,20.2,24.8,100.0
2017-02-13,20.880733944954134,17.57155963302752,18.310091743119266,84.06422018348624,12.2,15.7,13.1,54.0,36.4,20.5,26.0,100.0,17.527083333333323,17.07708333333333,16.347916666666666,89.97222222222223,12.3,15.8,13.2,56.0,35.0,19.4,23.8,100.0,18.38472222222222,17.311111111111117,16.932638888888878,87.80555555555556,12.5,15.7,13.2,52.0,36.0,19.9,25.8,100.0,15.45277777777778,17.02638888888889,15.504166666666666,98.28472222222223,12.6,16.1,13.4,89.0,21.7,18.3,19.8,100.0,18.893055555555563,17.84652777777778,17.799305555555552,86.51388888888889,12.6,15.9,13.0,57.0,34.2,20.8,26.7,100.0
2017-02-14,21.17889908256881,18.027522935779814,18.738532110091747,81.98165137614679,12.3,16.0,13.3,49.0,36.7,20.8,26.7,100.0,19.181250000000013,17.632638888888884,17.519444444444446,85.66666666666667,12.2,15.7,13.1,54.0,36.4,20.5,26.0,100.0,17.527083333333323,17.07708333333333,16.347916666666666,89.97222222222223,12.3,15.8,13.2,56.0,35.0,19.4,23.8,100.0,18.38472222222222,17.311111111111117,16.932638888888878,87.80555555555556,12.5,15.7,13.2,52.0,36.0,19.9,25.8,100.0,15.45277777777778,17.02638888888889,15.504166666666666,98.28472222222223,12.6,16.1,13.4,89.0,21.7,18.3,19.8,100.0
2017-02-15,21.53302752293578,18.276146788990825,18.87614678899083,82.86238532110092,12.4,16.3,13.4,52.0,37.3,21.0,26.5,100.0,19.511805555555558,18.06527777777778,17.92152777777779,83.90972222222223,12.3,16.0,13.3,49.0,36.7,20.8,26.7,100.0,19.181250000000013,17.632638888888884,17.519444444444446,85.66666666666667,12.2,15.7,13.1,54.0,36.4,20.5,26.0,100.0,17.527083333333323,17.07708333333333,16.347916666666666,89.97222222222223,12.3,15.8,13.2,56.0,35.0,19.4,23.8,100.0,18.38472222222222,17.311111111111117,16.932638888888878,87.80555555555556,12.5,15.7,13.2,52.0,36.0,19.9,25.8,100.0
2017-02-16,21.801834862385324,18.460550458715584,19.34403669724772,81.13761467889908,12.6,16.4,13.6,47.0,38.6,21.3,27.2,100.0,19.774305555555557,18.292361111111113,18.03194444444445,84.65277777777777,12.4,16.3,13.4,52.0,37.3,21.0,26.5,100.0,19.511805555555558,18.06527777777778,17.92152777777779,83.90972222222223,12.3,16.0,13.3,49.0,36.7,20.8,26.7,100.0,19.181250000000013,17.632638888888884,17.519444444444446,85.66666666666667,12.2,15.7,13.1,54.0,36.4,20.5,26.0,100.0,17.527083333333323,17.07708333333333,16.347916666666666,89.97222222222223,12.3,15.8,13.2,56.0,35.0,19.4,23.8,100.0
2017-02-17,21.992660550458712,18.58715596330275,19.445871559633026,82.8348623853211,12.6,16.5,13.6,49.0,37.8,21.2,28.4,100.0,20.064583333333342,18.51597222222221,18.472916666666677,83.17361111111111,12.6,16.4,13.6,47.0,38.6,21.3,27.2,100.0,19.774305555555557,18.292361111111113,18.03194444444445,84.65277777777777,12.4,16.3,13.4,52.0,37.3,21.0,26.5,100.0,19.511805555555558,18.06527777777778,17.92152777777779,83.90972222222223,12.3,16.0,13.3,49.0,36.7,20.8,26.7,100.0,19.181250000000013,17.632638888888884,17.519444444444446,85.66666666666667,12.2,15.7,13.1,54.0,36.4,20.5,26.0,100.0
2017-02-18,15.484403669724768,17.344954128440346,15.712844036697252,97.09174311926606,13.1,16.8,14.0,92.0,22.3,18.0,19.9,100.0,20.211805555555554,18.611805555555556,18.550694444444453,85.70833333333333,12.6,16.5,13.6,49.0,37.8,21.2,28.4,100.0,20.064583333333342,18.51597222222221,18.472916666666677,83.17361111111111,12.6,16.4,13.6,47.0,38.6,21.3,27.2,100.0,19.774305555555557,18.292361111111113,18.03194444444445,84.65277777777777,12.4,16.3,13.4,52.0,37.3,21.0,26.5,100.0,19.511805555555558,18.06527777777778,17.92152777777779,83.90972222222223,12.3,16.0,13.3,49.0,36.7,20.8,26.7,100.0
2017-02-19,20.98073394495413,18.197247706422008,19.238532110091743,87.59633027522936,13.2,16.3,13.9,50.0,33.2,20.7,26.3,100.0,15.147916666666662,17.243749999999995,15.4951388888889,97.79861111111111,13.1,16.7,14.0,92.0,22.3,18.0,19.9,100.0,20.211805555555554,18.611805555555556,18.550694444444453,85.70833333333333,12.6,16.5,13.6,49.0,37.8,21.2,28.4,100.0,20.064583333333342,18.51597222222221,18.472916666666677,83.17361111111111,12.6,16.4,13.6,47.0,38.6,21.3,27.2,100.0,19.774305555555557,18.292361111111113,18.03194444444445,84.65277777777777,12.4,16.3,13.4,52.0,37.3,21.0,26.5,100.0
2017-02-20,21.551376146788982,18.598165137614693,19.469724770642195,81.9908256880734,12.9,16.6,13.8,46.0,35.6,21.4,26.6,100.0,19.51597222222222,18.29027777777777,18.45069444444444,89.23611111111111,13.2,16.3,13.9,50.0,33.2,20.7,26.3,100.0,15.147916666666662,17.243749999999995,15.4951388888889,97.79861111111111,13.1,16.7,14.0,92.0,22.3,18.0,19.9,100.0,20.211805555555554,18.611805555555556,18.550694444444453,85.70833333333333,12.6,16.5,13.6,49.0,37.8,21.2,28.4,100.0,20.064583333333342,18.51597222222221,18.472916666666677,83.17361111111111,12.6,16.4,13.6,47.0,38.6,21.3,27.2,100.0
2017-02-21,18.15871559633028,18.06880733944954,17.65321100917431,95.69724770642202,13.1,16.8,14.0,83.0,28.0,19.9,23.4,100.0,19.770138888888876,18.60000000000001,18.471527777777776,83.84027777777777,12.9,16.6,13.8,46.0,35.6,21.4,26.6,100.0,19.51597222222222,18.29027777777777,18.45069444444444,89.23611111111111,13.2,16.3,13.9,50.0,33.2,20.7,26.3,100.0,15.147916666666662,17.243749999999995,15.4951388888889,97.79861111111111,13.1,16.7,14.0,92.0,22.3,18.0,19.9,100.0,20.211805555555554,18.611805555555556,18.550694444444453,85.70833333333333,12.6,16.5,13.6,49.0,37.8,21.2,28.4,100.0
2017-02-22,20.86880733944955,18.2348623853211,18.900917431192667,83.73394495412845,12.7,16.3,13.6,46.0,35.8,20.9,26.2,100.0,17.289583333333333,18.015277777777776,17.12986111111111,96.07638888888889,13.1,16.8,14.0,83.0,28.0,19.9,23.4,100.0,19.770138888888876,18.60000000000001,18.471527777777776,83.84027777777777,12.9,16.6,13.8,46.0,35.6,21.4,26.6,100.0,19.51597222222222,18.29027777777777,18.45069444444444,89.23611111111111,13.2,16.3,13.9,50.0,33.2,20.7,26.3,100.0,15.147916666666662,17.243749999999995,15.4951388888889,97.79861111111111,13.1,16.7,14.0,92.0,22.3,18.0,19.9,100.0
2017-02-23,19.51834862385321,18.022018348623853,18.062385321100916,92.04587155963303,12.5,16.3,13.5,79.0,31.0,20.4,24.3,100.0,19.206249999999997,18.251388888888886,18.037500000000016,84.90972222222223,12.7,16.3,13.6,46.0,35.8,20.9,26.2,100.0,17.289583333333333,18.015277777777776,17.12986111111111,96.07638888888889,13.1,16.8,14.0,83.0,28.0,19.9,23.4,100.0,19.770138888888876,18.60000000000001,18.471527777777776,83.84027777777777,12.9,16.6,13.8,46.0,35.6,21.4,26.6,100.0,19.51597222222222,18.29027777777777,18.45069444444444,89.23611111111111,13.2,16.3,13.9,50.0,33.2,20.7,26.3,100.0
2017-02-24,17.56605504587156,17.833944954128444,17.35504587155963,99.97247706422019,14.1,17.1,14.9,99.0,24.2,19.2,21.7,100.0,18.457638888888887,18.11388888888889,17.587499999999995,93.45833333333333,12.5,16.3,13.5,79.0,31.0,20.4,24.3,100.0,19.206249999999997,18.251388888888886,18.037500000000016,84.90972222222223,12.7,16.3,13.6,46.0,35.8,20.9,26.2,100.0,17.289583333333333,18.015277777777776,17.12986111111111,96.07638888888889,13.1,16.8,14.0,83.0,28.0,19.9,23.4,100.0,19.770138888888876,18.60000000000001,18.471527777777776,83.84027777777777,12.9,16.6,13.8,46.0,35.6,21.4,26.6,100.0
2017-02-25,21.770642201834864,18.519266055045875,19.732110091743113,83.60550458715596,13.1,16.4,13.9,43.0,34.2,21.4,27.2,100.0,16.89930555555556,17.83680555555556,16.94444444444444,99.75694444444444,13.8,17.1,14.7,97.0,24.2,19.2,21.7,100.0,18.457638888888887,18.11388888888889,17.587499999999995,93.45833333333333,12.5,16.3,13.5,79.0,31.0,20.4,24.3,100.0,19.206249999999997,18.251388888888886,18.037500000000016,84.90972222222223,12.7,16.3,13.6,46.0,35.8,20.9,26.2,100.0,17.289583333333333,18.015277777777776,17.12986111111111,96.07638888888889,13.1,16.8,14.0,83.0,28.0,19.9,23.4,100.0
2017-02-26,21.462385321100914,18.608256880733954,19.491743119266054,83.80733944954129,12.5,16.5,13.5,48.0,36.2,21.5,27.0,100.0,20.043750000000003,18.568055555555556,18.79930555555556,85.11805555555556,13.1,16.4,13.9,43.0,34.2,21.4,27.2,100.0,16.89930555555556,17.83680555555556,16.94444444444444,99.75694444444444,13.8,17.1,14.7,97.0,24.2,19.2,21.7,100.0,18.457638888888887,18.11388888888889,17.587499999999995,93.45833333333333,12.5,16.3,13.5,79.0,31.0,20.4,24.3,100.0,19.206249999999997,18.251388888888886,18.037500000000016,84.90972222222223,12.7,16.3,13.6,46.0,35.8,20.9,26.2,100.0
2017-02-27,21.022935779816518,18.78256880733945,19.31009174311926,83.85321100917432,12.8,16.7,13.7,47.0,35.4,21.6,26.6,100.0,19.919444444444444,18.707638888888894,18.71666666666667,85.375,12.5,16.5,13.5,48.0,36.2,21.5,27.0,100.0,20.043750000000003,18.568055555555556,18.79930555555556,85.11805555555556,13.1,16.4,13.9,43.0,34.2,21.4,27.2,100.0,16.89930555555556,17.83680555555556,16.94444444444444,99.75694444444444,13.8,17.1,14.7,97.0,24.2,19.2,21.7,100.0,18.457638888888887,18.11388888888889,17.587499999999995,93.45833333333333,12.5,16.3,13.5,79.0,31.0,20.4,24.3,100.0
