"Date/Time","Date/Time","No.1","No.2"
"Date/Time","Date/Time","TR-72 temp","TR-72 hum"
"","","°C","%"
"2017-05-12 00:00:00","42867.0000000000","16.6","89"
"2017-05-12 00:10:00","42867.0069444444","16.2","91"
"2017-05-12 00:20:00","42867.0138888889","16.2","91"
"2017-05-12 00:30:00","42867.0208333333","15.8","91"
"2017-05-12 00:40:00","42867.0277777778","15.8","92"
"2017-05-12 00:50:00","42867.0347222222","15.5","94"
"2017-05-12 01:00:00","42867.0416666667","15.5","94"
"2017-05-12 01:10:00","42867.0486111111","15.3","96"
"2017-05-12 01:20:00","42867.0555555556","15.1","97"
"2017-05-12 01:30:00","42867.0625000000","15.2","96"
"2017-05-12 01:40:00","42867.0694444444","15.1","95"
"2017-05-12 01:50:00","42867.0763888889","14.8","96"
"2017-05-12 02:00:00","42867.0833333333","14.6","98"
"2017-05-12 02:10:00","42867.0902777778","14.8","97"
"2017-05-12 02:20:00","42867.0972222222","14.8","97"
"2017-05-12 02:30:00","42867.1041666667","14.7","97"
"2017-05-12 02:40:00","42867.1111111111","14.5","98"
"2017-05-12 02:50:00","42867.1180555556","14.4","99"
"2017-05-12 03:00:00","42867.1250000000","14.5","99"
"2017-05-12 03:10:00","42867.1319444444","14.4","99"
"2017-05-12 03:20:00","42867.1388888889","14.1","99"
"2017-05-12 03:30:00","42867.1458333333","14.1","100"
"2017-05-12 03:40:00","42867.1527777778","14.0","100"
"2017-05-12 03:50:00","42867.1597222222","13.9","100"
"2017-05-12 04:00:00","42867.1666666667","13.8","100"
"2017-05-12 04:10:00","42867.1736111111","13.8","100"
"2017-05-12 04:20:00","42867.1805555556","13.8","100"
"2017-05-12 04:30:00","42867.1875000000","13.8","100"
"2017-05-12 04:40:00","42867.1944444444","13.8","100"
"2017-05-12 04:50:00","42867.2013888889","13.8","100"
"2017-05-12 05:00:00","42867.2083333333","13.8","100"
"2017-05-12 05:10:00","42867.2152777778","13.8","100"
"2017-05-12 05:20:00","42867.2222222222","14.1","100"
"2017-05-12 05:30:00","42867.2291666667","14.6","99"
"2017-05-12 05:40:00","42867.2361111111","15.3","95"
"2017-05-12 05:50:00","42867.2430555556","16.3","90"
"2017-05-12 06:00:00","42867.2500000000","16.9","87"
"2017-05-12 06:10:00","42867.2569444444","17.0","84"
"2017-05-12 06:20:00","42867.2638888889","17.6","84"
"2017-05-12 06:30:00","42867.2708333333","18.4","80"
"2017-05-12 06:40:00","42867.2777777778","19.3","76"
"2017-05-12 06:50:00","42867.2847222222","20.0","73"
"2017-05-12 07:00:00","42867.2916666667","21.4","70"
"2017-05-12 07:10:00","42867.2986111111","22.4","69"
"2017-05-12 07:20:00","42867.3055555556","23.3","65"
"2017-05-12 07:30:00","42867.3125000000","24.1","63"
"2017-05-12 07:40:00","42867.3194444444","25.1","58"
"2017-05-12 07:50:00","42867.3263888889","26.0","57"
"2017-05-12 08:00:00","42867.3333333333","27.9","53"
"2017-05-12 08:10:00","42867.3402777778","27.8","51"
"2017-05-12 08:20:00","42867.3472222222","27.0","47"
"2017-05-12 08:30:00","42867.3541666667","25.7","58"
"2017-05-12 08:40:00","42867.3611111111","26.3","53"
"2017-05-12 08:50:00","42867.3680555556","26.8","52"
"2017-05-12 09:00:00","42867.3750000000","25.9","55"
"2017-05-12 09:10:00","42867.3819444444","25.8","54"
"2017-05-12 09:20:00","42867.3888888889","29.1","49"
"2017-05-12 09:30:00","42867.3958333333","29.7","49"
"2017-05-12 09:40:00","42867.4027777778","29.3","46"
"2017-05-12 09:50:00","42867.4097222222","29.1","48"
"2017-05-12 10:00:00","42867.4166666667","29.8","46"
"2017-05-12 10:10:00","42867.4236111111","29.9","44"
"2017-05-12 10:20:00","42867.4305555556","31.1","42"
"2017-05-12 10:30:00","42867.4375000000","31.0","42"
"2017-05-12 10:40:00","42867.4444444444","31.7","40"
"2017-05-12 10:50:00","42867.4513888889","31.7","40"
"2017-05-12 11:00:00","42867.4583333333","31.7","40"
"2017-05-12 11:10:00","42867.4652777778","32.8","41"
"2017-05-12 11:20:00","42867.4722222222","32.8","39"
"2017-05-12 11:30:00","42867.4791666667","33.0","38"
"2017-05-12 11:40:00","42867.4861111111","29.3","45"
"2017-05-12 11:50:00","42867.4930555556","31.0","40"
"2017-05-12 12:00:00","42867.5000000000","31.6","41"
"2017-05-12 12:10:00","42867.5069444444","31.9","40"
"2017-05-12 12:20:00","42867.5138888889","30.9","40"
"2017-05-12 12:30:00","42867.5208333333","29.6","43"
"2017-05-12 12:40:00","42867.5277777778","31.1","42"
"2017-05-12 12:50:00","42867.5347222222","29.5","42"
"2017-05-12 13:00:00","42867.5416666667","29.1","44"
"2017-05-12 13:10:00","42867.5486111111","29.0","45"
"2017-05-12 13:20:00","42867.5555555556","29.4","42"
"2017-05-12 13:30:00","42867.5625000000","29.4","40"
"2017-05-12 13:40:00","42867.5694444444","29.8","42"
"2017-05-12 13:50:00","42867.5763888889","29.0","41"
"2017-05-12 14:00:00","42867.5833333333","30.9","39"
"2017-05-12 14:10:00","42867.5902777778","29.3","41"
"2017-05-12 14:20:00","42867.5972222222","28.3","43"
"2017-05-12 14:30:00","42867.6041666667","28.2","43"
"2017-05-12 14:40:00","42867.6111111111","29.7","39"
"2017-05-12 14:50:00","42867.6180555556","31.6","35"
"2017-05-12 15:00:00","42867.6250000000","31.5","38"
"2017-05-12 15:10:00","42867.6319444444","30.2","37"
"2017-05-12 15:20:00","42867.6388888889","29.0","40"
"2017-05-12 15:30:00","42867.6458333333","28.6","42"
"2017-05-12 15:40:00","42867.6527777778","28.1","41"
"2017-05-12 15:50:00","42867.6597222222","27.5","44"
"2017-05-12 16:00:00","42867.6666666667","27.4","45"
"2017-05-12 16:10:00","42867.6736111111","26.4","53"
"2017-05-12 16:20:00","42867.6805555556","26.0","54"
"2017-05-12 16:30:00","42867.6875000000","26.2","52"
"2017-05-12 16:40:00","42867.6944444444","26.4","52"
"2017-05-12 16:50:00","42867.7013888889","27.1","49"
"2017-05-12 17:00:00","42867.7083333333","26.4","49"
"2017-05-12 17:10:00","42867.7152777778","25.4","53"
"2017-05-12 17:20:00","42867.7222222222","24.6","55"
"2017-05-12 17:30:00","42867.7291666667","24.4","57"
"2017-05-12 17:40:00","42867.7361111111","23.9","63"
"2017-05-12 17:50:00","42867.7430555556","23.6","68"
"2017-05-12 18:00:00","42867.7500000000","23.3","68"
"2017-05-12 18:10:00","42867.7569444444","23.0","68"
"2017-05-12 18:20:00","42867.7638888889","22.7","65"
"2017-05-12 18:30:00","42867.7708333333","22.3","64"
"2017-05-12 18:40:00","42867.7777777778","22.0","67"
"2017-05-12 18:50:00","42867.7847222222","21.7","67"
"2017-05-12 19:00:00","42867.7916666667","21.5","66"
"2017-05-12 19:10:00","42867.7986111111","21.5","68"
"2017-05-12 19:20:00","42867.8055555556","21.4","68"
"2017-05-12 19:30:00","42867.8125000000","21.3","68"
"2017-05-12 19:40:00","42867.8194444444","21.1","69"
"2017-05-12 19:50:00","42867.8263888889","21.0","72"
"2017-05-12 20:00:00","42867.8333333333","21.0","73"
"2017-05-12 20:10:00","42867.8402777778","21.0","71"
"2017-05-12 20:20:00","42867.8472222222","21.0","70"
"2017-05-12 20:30:00","42867.8541666667","20.9","68"
"2017-05-12 20:40:00","42867.8611111111","21.0","67"
"2017-05-12 20:50:00","42867.8680555556","20.8","69"
"2017-05-12 21:00:00","42867.8750000000","20.7","72"
"2017-05-12 21:10:00","42867.8819444444","20.6","73"
"2017-05-12 21:20:00","42867.8888888889","20.5","75"
"2017-05-12 21:30:00","42867.8958333333","20.5","76"
"2017-05-12 21:40:00","42867.9027777778","20.4","76"
"2017-05-12 21:50:00","42867.9097222222","20.4","76"
"2017-05-12 22:00:00","42867.9166666667","20.4","76"
"2017-05-12 22:10:00","42867.9236111111","20.2","77"
"2017-05-12 22:20:00","42867.9305555556","20.0","78"
"2017-05-12 22:30:00","42867.9375000000","20.0","79"
"2017-05-12 22:40:00","42867.9444444444","20.1","80"
"2017-05-12 22:50:00","42867.9513888889","20.0","80"
"2017-05-12 23:00:00","42867.9583333333","20.0","79"
"2017-05-12 23:10:00","42867.9652777778","20.0","80"
"2017-05-12 23:20:00","42867.9722222222","19.9","80"
"2017-05-12 23:30:00","42867.9791666667","20.0","80"
"2017-05-12 23:40:00","42867.9861111111","20.1","79"
"2017-05-12 23:50:00","42867.9930555556","20.1","79"
"2017-05-13 00:00:00","42868.0000000000","20.0","79"
"2017-05-13 00:10:00","42868.0069444444","20.0","80"
"2017-05-13 00:20:00","42868.0138888889","19.9","81"
"2017-05-13 00:30:00","42868.0208333333","19.8","82"
"2017-05-13 00:40:00","42868.0277777778","19.6","84"
"2017-05-13 00:50:00","42868.0347222222","19.4","86"
"2017-05-13 01:00:00","42868.0416666667","19.3","89"
"2017-05-13 01:10:00","42868.0486111111","19.0","91"
"2017-05-13 01:20:00","42868.0555555556","18.8","93"
"2017-05-13 01:30:00","42868.0625000000","18.7","95"
"2017-05-13 01:40:00","42868.0694444444","18.6","95"
"2017-05-13 01:50:00","42868.0763888889","18.4","96"
"2017-05-13 02:00:00","42868.0833333333","18.3","95"
"2017-05-13 02:10:00","42868.0902777778","18.2","95"
"2017-05-13 02:20:00","42868.0972222222","18.1","94"
"2017-05-13 02:30:00","42868.1041666667","18.0","94"
"2017-05-13 02:40:00","42868.1111111111","17.9","93"
"2017-05-13 02:50:00","42868.1180555556","17.9","91"
"2017-05-13 03:00:00","42868.1250000000","17.9","91"
"2017-05-13 03:10:00","42868.1319444444","17.9","91"
"2017-05-13 03:20:00","42868.1388888889","18.0","90"
"2017-05-13 03:30:00","42868.1458333333","18.0","90"
"2017-05-13 03:40:00","42868.1527777778","17.9","92"
"2017-05-13 03:50:00","42868.1597222222","17.8","92"
"2017-05-13 04:00:00","42868.1666666667","17.7","92"
"2017-05-13 04:10:00","42868.1736111111","17.7","92"
"2017-05-13 04:20:00","42868.1805555556","17.6","91"
"2017-05-13 04:30:00","42868.1875000000","17.5","90"
"2017-05-13 04:40:00","42868.1944444444","17.5","89"
"2017-05-13 04:50:00","42868.2013888889","17.5","88"
"2017-05-13 05:00:00","42868.2083333333","17.6","83"
"2017-05-13 05:10:00","42868.2152777778","17.6","81"
"2017-05-13 05:20:00","42868.2222222222","17.5","83"
"2017-05-13 05:30:00","42868.2291666667","17.5","83"
"2017-05-13 05:40:00","42868.2361111111","17.6","84"
"2017-05-13 05:50:00","42868.2430555556","17.5","86"
"2017-05-13 06:00:00","42868.2500000000","17.6","86"
"2017-05-13 06:10:00","42868.2569444444","17.5","87"
"2017-05-13 06:20:00","42868.2638888889","17.4","87"
"2017-05-13 06:30:00","42868.2708333333","17.5","86"
"2017-05-13 06:40:00","42868.2777777778","17.5","84"
"2017-05-13 06:50:00","42868.2847222222","17.4","83"
"2017-05-13 07:00:00","42868.2916666667","17.3","84"
"2017-05-13 07:10:00","42868.2986111111","17.3","83"
"2017-05-13 07:20:00","42868.3055555556","17.2","84"
"2017-05-13 07:30:00","42868.3125000000","17.3","84"
"2017-05-13 07:40:00","42868.3194444444","17.2","84"
"2017-05-13 07:50:00","42868.3263888889","17.7","83"
"2017-05-13 08:00:00","42868.3333333333","17.9","82"
"2017-05-13 08:10:00","42868.3402777778","17.6","81"
"2017-05-13 08:20:00","42868.3472222222","17.5","82"
"2017-05-13 08:30:00","42868.3541666667","17.5","83"
"2017-05-13 08:40:00","42868.3611111111","17.5","82"
"2017-05-13 08:50:00","42868.3680555556","17.2","83"
"2017-05-13 09:00:00","42868.3750000000","17.2","83"
"2017-05-13 09:10:00","42868.3819444444","17.4","84"
"2017-05-13 09:20:00","42868.3888888889","17.1","85"
"2017-05-13 09:30:00","42868.3958333333","17.1","85"
"2017-05-13 09:40:00","42868.4027777778","16.9","86"
"2017-05-13 09:50:00","42868.4097222222","16.9","87"
"2017-05-13 10:00:00","42868.4166666667","17.1","86"
"2017-05-13 10:10:00","42868.4236111111","17.7","85"
"2017-05-13 10:20:00","42868.4305555556","18.0","84"
"2017-05-13 10:30:00","42868.4375000000","17.8","83"
"2017-05-13 10:40:00","42868.4444444444","17.7","84"
"2017-05-13 10:50:00","42868.4513888889","18.2","84"
"2017-05-13 11:00:00","42868.4583333333","18.6","82"
"2017-05-13 11:10:00","42868.4652777778","18.5","82"
"2017-05-13 11:20:00","42868.4722222222","18.7","83"
"2017-05-13 11:30:00","42868.4791666667","18.5","82"
"2017-05-13 11:40:00","42868.4861111111","18.3","82"
"2017-05-13 11:50:00","42868.4930555556","17.9","84"
"2017-05-13 12:00:00","42868.5000000000","17.8","85"
"2017-05-13 12:10:00","42868.5069444444","17.8","86"
"2017-05-13 12:20:00","42868.5138888889","17.5","87"
"2017-05-13 12:30:00","42868.5208333333","18.3","84"
"2017-05-13 12:40:00","42868.5277777778","18.7","82"
"2017-05-13 12:50:00","42868.5347222222","18.4","83"
"2017-05-13 13:00:00","42868.5416666667","18.4","83"
"2017-05-13 13:10:00","42868.5486111111","18.4","83"
"2017-05-13 13:20:00","42868.5555555556","18.4","86"
"2017-05-13 13:30:00","42868.5625000000","19.6","83"
"2017-05-13 13:40:00","42868.5694444444","19.7","83"
"2017-05-13 13:50:00","42868.5763888889","19.6","83"
"2017-05-13 14:00:00","42868.5833333333","19.9","82"
"2017-05-13 14:10:00","42868.5902777778","20.3","81"
"2017-05-13 14:20:00","42868.5972222222","21.4","81"
"2017-05-13 14:30:00","42868.6041666667","21.6","76"
"2017-05-13 14:40:00","42868.6111111111","21.2","79"
"2017-05-13 14:50:00","42868.6180555556","20.5","80"
"2017-05-13 15:00:00","42868.6250000000","21.2","78"
"2017-05-13 15:10:00","42868.6319444444","20.8","79"
"2017-05-13 15:20:00","42868.6388888889","20.8","80"
"2017-05-13 15:30:00","42868.6458333333","20.4","80"
"2017-05-13 15:40:00","42868.6527777778","20.5","81"
"2017-05-13 15:50:00","42868.6597222222","20.1","82"
"2017-05-13 16:00:00","42868.6666666667","20.1","83"
"2017-05-13 16:10:00","42868.6736111111","19.8","83"
"2017-05-13 16:20:00","42868.6805555556","19.9","83"
