Date/Time,T20,ST,T60,H
2016/11/16 0:00,11.2,16.2,11.4,89
2016/11/16 0:10,11.2,16.2,11.4,85
2016/11/16 0:20,11.3,16.1,11.4,86
2016/11/16 0:30,11.3,16.1,11.5,89
2016/11/16 0:40,11.1,16,11.3,88
2016/11/16 0:50,10.8,15.9,11.1,88
2016/11/16 1:00,10.3,15.9,10.9,86
2016/11/16 1:10,10.4,15.9,10.8,88
2016/11/16 1:20,10.4,15.8,10.6,89
2016/11/16 1:30,10.2,15.7,10.6,89
2016/11/16 1:40,10.2,15.7,10.5,90
2016/11/16 1:50,10.2,15.7,10.5,90
2016/11/16 2:00,10.3,15.6,10.4,90
2016/11/16 2:10,10.1,15.6,10.4,88
2016/11/16 2:20,9.7,15.5,10.2,88
2016/11/16 2:30,10.1,15.5,10.2,90
2016/11/16 2:40,10,15.4,10.2,91
2016/11/16 2:50,9.6,15.4,10,88
2016/11/16 3:00,9.2,15.3,9.7,91
2016/11/16 3:10,8.7,15.3,9.5,93
2016/11/16 3:20,9.1,15.2,9.4,94
2016/11/16 3:30,8.9,15.2,9.4,94
2016/11/16 3:40,9.1,15.1,9.4,92
2016/11/16 3:50,8.8,15.1,9.3,91
2016/11/16 4:00,8.4,15,9,92
2016/11/16 4:10,8.3,15,8.9,92
2016/11/16 4:20,8.6,15,8.9,92
2016/11/16 4:30,8.2,14.9,8.8,93
2016/11/16 4:40,8.5,14.9,8.8,92
2016/11/16 4:50,8.5,14.8,8.8,92
2016/11/16 5:00,8.7,14.8,8.8,92
2016/11/16 5:10,8.5,14.7,8.9,90
2016/11/16 5:20,8.5,14.7,8.8,89
2016/11/16 5:30,8.3,14.7,8.7,88
2016/11/16 5:40,8.2,14.6,8.6,88
2016/11/16 5:50,8.3,14.6,8.6,90
2016/11/16 6:00,8.3,14.5,8.5,91
2016/11/16 6:10,8.1,14.5,8.5,90
2016/11/16 6:20,8,14.4,8.3,91
2016/11/16 6:30,7.7,14.4,8.2,93
2016/11/16 6:40,7.7,14.4,8.1,94
2016/11/16 6:50,8,14.3,8.2,92
2016/11/16 7:00,8.1,14.3,8.3,90
2016/11/16 7:10,8,14.3,8.2,90
2016/11/16 7:20,8.3,14.2,8.4,93
2016/11/16 7:30,8,14.2,8.5,93
2016/11/16 7:40,8.4,14.2,8.6,90
2016/11/16 7:50,8.8,14.1,9,92
2016/11/16 8:00,9.3,14.1,9.4,94
2016/11/16 8:10,10,14.1,9.9,94
2016/11/16 8:20,10.4,14.1,10.3,90
2016/11/16 8:30,11,14.1,10.6,84
2016/11/16 8:40,11.7,14.1,11,81
2016/11/16 8:50,12.3,14.1,11.5,78
2016/11/16 9:00,12.8,14.1,12,75
2016/11/16 9:10,13.3,14.2,12.5,75
2016/11/16 9:20,14.1,14.2,12.9,76
2016/11/16 9:30,15.2,14.2,13.7,77
2016/11/16 9:40,16.6,14.3,14.7,77
2016/11/16 9:50,17.7,14.4,15.6,76
2016/11/16 10:00,17.9,14.5,16,73
2016/11/16 10:10,18.3,14.5,16.4,72
2016/11/16 10:20,19.5,14.6,17.3,71
2016/11/16 10:30,20,14.7,17.7,68
2016/11/16 10:40,20.2,14.8,18,65
2016/11/16 10:50,21,14.9,18.3,68
2016/11/16 11:00,20.5,15.1,19,61
2016/11/16 11:10,20.4,15.1,18.4,58
2016/11/16 11:20,20.8,15.2,18.6,59
2016/11/16 11:30,21.7,15.3,19.3,57
2016/11/16 11:40,21.9,15.4,19.7,57
2016/11/16 11:50,22.3,15.6,20,52
2016/11/16 12:00,22.6,15.6,20.4,54
2016/11/16 12:10,23.5,15.7,22.6,52
2016/11/16 12:20,24.2,15.8,22.3,53
2016/11/16 12:30,24.3,16,22,54
2016/11/16 12:40,24.8,16.1,22.3,58
2016/11/16 12:50,24.9,16.2,22.6,57
2016/11/16 13:00,24.7,16.3,22.6,57
2016/11/16 13:10,26.3,16.4,22.7,55
2016/11/16 13:20,24.5,16.4,22.5,60
2016/11/16 13:30,24.9,16.5,22.8,63
2016/11/16 13:40,24.1,16.6,22.2,60
2016/11/16 13:50,24.4,16.7,21.9,61
2016/11/16 14:00,23.8,16.7,21.6,63
2016/11/16 14:10,22.8,16.7,21.3,67
2016/11/16 14:20,22,16.8,20.9,68
2016/11/16 14:30,20.3,16.8,19.9,67
2016/11/16 14:40,19.7,16.9,19,73
2016/11/16 14:50,19.4,16.9,18.7,74
2016/11/16 15:00,18.6,16.9,18.1,73
2016/11/16 15:10,17.7,16.9,17.6,78
2016/11/16 15:20,17.4,16.8,17.3,80
2016/11/16 15:30,17,16.8,16.9,81
2016/11/16 15:40,16,16.8,16.3,77
2016/11/16 15:50,14.9,16.8,15.4,74
2016/11/16 16:00,14.5,16.8,14.7,85
2016/11/16 16:10,13.9,16.7,14.1,83
2016/11/16 16:20,13.4,16.6,13.6,85
2016/11/16 16:30,13,16.6,13.3,88
2016/11/16 16:40,12.4,16.5,12.7,89
2016/11/16 16:50,12,16.4,12.4,91
2016/11/16 17:00,11.6,16.4,12,92
2016/11/16 17:10,11.3,16.3,11.6,91
2016/11/16 17:20,11.1,16.2,11.4,91
2016/11/16 17:30,11,16.1,11.3,92
2016/11/16 17:40,10.9,16,11.3,93
2016/11/16 17:50,10.6,15.9,11.1,95
2016/11/16 18:00,10.4,15.9,10.8,97
2016/11/16 18:10,10.3,15.8,10.6,98
2016/11/16 18:20,10.2,15.7,10.5,98
2016/11/16 18:30,10.1,15.7,10.4,97
2016/11/16 18:40,9.9,15.6,10.2,98
2016/11/16 18:50,9.7,15.5,10.1,99
2016/11/16 19:00,9.6,15.5,10,99
2016/11/16 19:10,9.4,15.4,9.9,99
2016/11/16 19:20,9.3,15.3,9.7,99
2016/11/16 19:30,9.5,15.3,9.8,99
2016/11/16 19:40,9.6,15.2,9.9,99
2016/11/16 19:50,9.9,15.2,10,99
2016/11/16 20:00,10.1,15.1,10.2,99
2016/11/16 20:10,10.3,15.1,10.5,99
2016/11/16 20:20,10.6,15.1,10.7,99
2016/11/16 20:30,10.7,15,10.7,99
2016/11/16 20:40,10.6,15,10.8,99
2016/11/16 20:50,10.7,15,10.9,99
2016/11/16 21:00,10.8,15,10.9,99
2016/11/16 21:10,10.9,14.9,11,99
2016/11/16 21:20,11,14.9,11,99
2016/11/16 21:30,10.9,14.9,10.9,99
2016/11/16 21:40,10.8,14.9,10.9,99
2016/11/16 21:50,10.8,14.9,10.9,99
2016/11/16 22:00,10.8,14.9,11,99
2016/11/16 22:10,10.7,14.8,10.9,99
2016/11/16 22:20,10.6,14.8,10.8,99
2016/11/16 22:30,10.7,14.8,10.8,99
2016/11/16 22:40,10.7,14.8,10.8,99
2016/11/16 22:50,10.7,14.8,10.9,99
2016/11/16 23:00,10.5,14.8,10.8,99
2016/11/16 23:10,10.2,14.8,10.4,99
2016/11/16 23:20,9.6,14.8,10,99
2016/11/16 23:30,9.4,14.7,9.7,99
2016/11/16 23:40,8.9,14.6,9.4,99
2016/11/16 23:50,8.7,14.7,8.9,99
2016/11/17 0:00,8.5,14.6,8.9,99
2016/11/17 0:10,8.4,14.6,8.7,99
2016/11/17 0:20,8.3,14.6,8.3,99
2016/11/17 0:30,8.4,14.5,8.6,99
2016/11/17 0:40,8.5,14.4,8.6,99
2016/11/17 0:50,8.4,14.4,8.6,99
2016/11/17 1:00,8.4,14.4,8.5,99
2016/11/17 1:10,8.3,14.3,8.3,99
2016/11/17 1:20,8.3,14.2,8.2,99
2016/11/17 1:30,8.3,14.2,8.3,99
2016/11/17 1:40,8.4,14.2,8.3,99
2016/11/17 1:50,8.4,14.1,8.3,99
2016/11/17 2:00,8.3,14.1,8.3,99
2016/11/17 2:10,8.2,14.1,8.1,99
2016/11/17 2:20,8.3,14.1,8.3,99
2016/11/17 2:30,8.4,14,8.5,99
2016/11/17 2:40,8.7,14,8.8,99
2016/11/17 2:50,8.6,14,8.8,99
2016/11/17 3:00,8.2,14,8.5,99
2016/11/17 3:10,7.9,13.9,8.3,99
2016/11/17 3:20,7.8,13.9,8,99
2016/11/17 3:30,7.5,13.9,7.5,99
2016/11/17 3:40,7.3,13.8,7.2,99
2016/11/17 3:50,7.2,13.8,7.2,99
2016/11/17 4:00,7.2,13.7,7.3,99
2016/11/17 4:10,7.4,13.7,7.2,99
2016/11/17 4:20,7.4,13.7,7.5,99
2016/11/17 4:30,7.1,13.6,7.2,99
2016/11/17 4:40,7.1,13.6,7.2,99
2016/11/17 4:50,6.9,13.6,6.8,99
2016/11/17 5:00,6.9,13.6,6.9,99
2016/11/17 5:10,6.9,13.5,6.9,99
2016/11/17 5:20,6.7,13.5,6.9,99
2016/11/17 5:30,6.4,13.4,6.6,99
2016/11/17 5:40,6.6,13.4,6.7,99
2016/11/17 5:50,6.5,13.4,6.8,99
2016/11/17 6:00,6.5,13.3,6.9,99
2016/11/17 6:10,6.5,13.3,6.9,99
2016/11/17 6:20,6.6,13.2,6.8,99
2016/11/17 6:30,6.7,13.2,6.9,99
2016/11/17 6:40,7,13.2,7,99
2016/11/17 6:50,7.3,13.2,7.3,99
2016/11/17 7:00,7.9,13.2,7.9,99
2016/11/17 7:10,8.4,13.1,8.4,99
2016/11/17 7:20,8.7,13.1,8.7,99
2016/11/17 7:30,9.1,13.1,9.1,99
2016/11/17 7:40,9.5,13.2,9.5,99
2016/11/17 7:50,10,13.1,9.8,99
2016/11/17 8:00,10.4,13.2,10.2,99
2016/11/17 8:10,11.1,13.2,10.7,99
2016/11/17 8:20,12.1,13.2,11.3,99
2016/11/17 8:30,13,13.2,11.9,99
2016/11/17 8:40,14.2,13.3,12.6,96
2016/11/17 8:50,15.3,13.4,13.6,87
2016/11/17 9:00,16.3,13.4,14.5,84
2016/11/17 9:10,16,13.5,15,78
2016/11/17 9:20,14.9,13.6,14.5,77
2016/11/17 9:30,15.1,13.7,14.5,78
2016/11/17 9:40,15.6,13.7,14.9,76
2016/11/17 9:50,16.3,13.8,15.4,74
2016/11/17 10:00,16.8,13.8,15.9,74
2016/11/17 10:10,17.4,14,16.4,70
2016/11/17 10:20,18.3,14,17,67
2016/11/17 10:30,18.5,14.1,17.5,64
2016/11/17 10:40,18.3,14.2,17.6,62
2016/11/17 10:50,18.6,14.2,17.6,62
2016/11/17 11:00,19.5,14.3,18.3,59
2016/11/17 11:10,20,14.4,18.8,57
2016/11/17 11:20,20.1,14.5,19.1,54
2016/11/17 11:30,20.6,14.6,19.5,53
2016/11/17 11:40,20.5,14.6,19.6,52
2016/11/17 11:50,21,14.8,19.8,53
2016/11/17 12:00,20.5,14.8,19.8,51
2016/11/17 12:10,21,14.9,19.8,52
2016/11/17 12:20,21.8,15,20.2,53
2016/11/17 12:30,22,15.1,20.6,51
2016/11/17 12:40,21.2,15.1,20.5,50
2016/11/17 12:50,20.9,15.2,20,53
2016/11/17 13:00,21.1,15.3,20.2,53
2016/11/17 13:10,21.3,15.3,20.2,53
2016/11/17 13:20,21.2,15.4,20.3,52
2016/11/17 13:30,21.1,15.4,20.2,51
2016/11/17 13:40,21,15.5,20,57
2016/11/17 13:50,20,15.5,19.6,60
2016/11/17 14:00,19.1,15.6,18.6,61
2016/11/17 14:10,19,15.6,18.3,63
2016/11/17 14:20,19,15.6,18.3,64
2016/11/17 14:30,18.7,15.7,18.3,63
2016/11/17 14:40,17.9,15.7,17.7,67
2016/11/17 14:50,17.1,15.7,17.1,68
2016/11/17 15:00,16.3,15.8,16.4,75
2016/11/17 15:10,16,15.7,16.1,78
2016/11/17 15:20,16,15.7,15.9,77
2016/11/17 15:30,16.1,15.7,16,76
2016/11/17 15:40,16.1,15.7,16,78
2016/11/17 15:50,15.7,15.7,15.8,79
2016/11/17 16:00,15.4,15.7,15.5,81
2016/11/17 16:10,15,15.6,15.1,81
2016/11/17 16:20,14.5,15.6,14.7,82
2016/11/17 16:30,14.1,15.6,14.3,86
2016/11/17 16:40,13.8,15.6,14.1,87
2016/11/17 16:50,13.3,15.5,13.7,89
2016/11/17 17:00,13,15.5,13.4,90
2016/11/17 17:10,12.7,15.4,13.1,91
2016/11/17 17:20,12.8,15.4,13,94
2016/11/17 17:30,12.8,15.4,12.9,95
2016/11/17 17:40,12.6,15.4,12.8,94
2016/11/17 17:50,12.4,15.3,12.6,95
2016/11/17 18:00,12.5,15.3,12.6,96
2016/11/17 18:10,12.4,15.3,12.5,95
2016/11/17 18:20,12.3,15.2,12.5,96
