Date/Time,T20,ST,T60,H
2017-08-01 00:00:00,26.6,27.4,27.0,91
2017-08-01 00:10:00,26.3,27.4,26.8,91
2017-08-01 00:20:00,26.2,27.4,26.7,92
2017-08-01 00:30:00,26.4,27.3,26.8,93
2017-08-01 00:40:00,26.6,27.3,26.9,93
2017-08-01 00:50:00,26.3,27.3,26.8,93
2017-08-01 01:00:00,26.1,27.3,26.7,92
2017-08-01 01:10:00,26.3,27.3,26.7,94
2017-08-01 01:20:00,26.5,27.3,26.8,94
2017-08-01 01:30:00,26.2,27.2,26.7,94
2017-08-01 01:40:00,25.9,27.2,26.6,94
2017-08-01 01:50:00,25.9,27.2,26.6,94
2017-08-01 02:00:00,25.8,27.1,26.5,94
2017-08-01 02:10:00,25.6,27.1,26.5,95
2017-08-01 02:20:00,25.6,27.0,26.4,95
2017-08-01 02:30:00,25.4,27.0,26.2,95
2017-08-01 02:40:00,25.5,26.9,26.3,95
2017-08-01 02:50:00,25.3,26.9,26.1,95
2017-08-01 03:00:00,25.2,26.9,26.1,95
2017-08-01 03:10:00,25.3,26.8,26.1,95
2017-08-01 03:20:00,25.4,26.8,26.2,96
2017-08-01 03:30:00,25.1,26.8,26.1,96
2017-08-01 03:40:00,25.3,26.8,26.2,96
2017-08-01 03:50:00,24.9,26.7,26.0,95
2017-08-01 04:00:00,24.9,26.7,25.8,95
2017-08-01 04:10:00,24.9,26.6,25.9,96
2017-08-01 04:20:00,24.8,26.6,25.9,97
2017-08-01 04:30:00,25.0,26.6,25.9,97
2017-08-01 04:40:00,25.1,26.6,25.9,97
2017-08-01 04:50:00,25.1,26.6,25.9,97
2017-08-01 05:00:00,25.1,26.5,25.9,97
2017-08-01 05:10:00,25.2,26.5,25.9,97
2017-08-01 05:20:00,25.2,26.5,26.0,97
2017-08-01 05:30:00,25.6,26.5,26.2,97
2017-08-01 05:40:00,26.0,26.6,26.3,97
2017-08-01 05:50:00,26.1,26.6,26.2,96
2017-08-01 06:00:00,26.0,26.6,26.5,96
2017-08-01 06:10:00,26.6,26.7,26.6,95
2017-08-01 06:20:00,26.9,26.7,26.9,96
2017-08-01 06:30:00,27.0,26.7,26.6,92
2017-08-01 06:40:00,27.4,26.8,26.7,93
2017-08-01 06:50:00,27.8,26.8,26.8,91
2017-08-01 07:00:00,28.4,26.9,27.4,93
2017-08-01 07:10:00,28.8,27.0,27.4,90
2017-08-01 07:20:00,29.0,27.1,27.6,88
2017-08-01 07:30:00,29.4,27.2,27.9,88
2017-08-01 07:40:00,30.1,27.3,28.2,86
2017-08-01 07:50:00,32.9,27.5,29.0,88
2017-08-01 08:00:00,33.0,27.7,29.7,82
2017-08-01 08:10:00,31.9,27.9,29.7,80
2017-08-01 08:20:00,31.0,28.0,29.4,79
2017-08-01 08:30:00,31.3,28.0,29.3,80
2017-08-01 08:40:00,33.5,28.2,30.0,80
2017-08-01 08:50:00,33.7,28.3,30.6,76
2017-08-01 09:00:00,34.6,28.6,31.3,72
2017-08-01 09:10:00,35.4,28.8,31.6,77
2017-08-01 09:20:00,34.9,29.0,31.7,73
2017-08-01 09:30:00,35.9,29.1,31.9,77
2017-08-01 09:40:00,36.2,29.4,32.5,70
2017-08-01 09:50:00,34.7,29.4,31.8,71
2017-08-01 10:00:00,37.2,29.6,32.8,75
2017-08-01 10:10:00,37.2,29.9,33.2,73
2017-08-01 10:20:00,37.2,30.1,33.5,75
2017-08-01 10:30:00,34.4,30.0,32.3,73
2017-08-01 10:40:00,35.5,30.0,32.3,77
2017-08-01 10:50:00,36.2,30.2,33.0,74
2017-08-01 11:00:00,35.6,30.2,32.6,76
2017-08-01 11:10:00,35.6,30.2,32.7,77
2017-08-01 11:20:00,35.9,30.4,33.1,75
2017-08-01 11:30:00,38.1,30.6,33.9,74
2017-08-01 11:40:00,37.0,30.8,33.9,67
2017-08-01 11:50:00,37.4,30.9,34.0,71
2017-08-01 12:00:00,37.5,31.0,34.3,67
2017-08-01 12:10:00,37.3,31.2,34.6,66
2017-08-01 12:20:00,36.9,31.1,34.2,68
2017-08-01 12:30:00,37.9,31.3,34.6,65
2017-08-01 12:40:00,37.6,31.4,34.7,65
2017-08-01 12:50:00,37.9,31.5,34.8,67
2017-08-01 13:00:00,38.1,31.6,34.9,67
2017-08-01 13:10:00,38.0,31.7,35.0,68
2017-08-01 13:20:00,36.7,31.5,34.3,67
2017-08-01 13:30:00,37.7,31.5,34.4,68
2017-08-01 13:40:00,36.9,31.5,34.4,65
2017-08-01 13:50:00,37.2,31.6,34.6,65
2017-08-01 14:00:00,37.9,31.6,34.5,67
2017-08-01 14:10:00,37.0,31.4,34.0,67
2017-08-01 14:20:00,37.4,31.5,34.3,69
2017-08-01 14:30:00,36.9,31.4,34.1,68
2017-08-01 14:40:00,35.4,31.3,33.6,71
2017-08-01 14:50:00,33.9,31.0,32.7,71
2017-08-01 15:00:00,33.5,30.8,32.3,72
2017-08-01 15:10:00,33.5,30.7,32.1,73
2017-08-01 15:20:00,34.2,30.7,32.4,72
2017-08-01 15:30:00,34.7,30.7,32.8,73
2017-08-01 15:40:00,34.8,30.8,33.1,70
