"Date/Time","Date/Time","No.1","No.2"
"Date/Time","Date/Time","TR-71wf Ch.1","TR-71wf Ch.2"
"","","°C","°C"
"2018-05-29 00:00:00","43249.0000000000","20.1","22.1"
"2018-05-29 00:10:00","43249.0069444444","20.1","22.1"
"2018-05-29 00:20:00","43249.0138888889","19.8","22.1"
"2018-05-29 00:30:00","43249.0208333333","19.7","22.0"
"2018-05-29 00:40:00","43249.0277777778","19.7","22.0"
"2018-05-29 00:50:00","43249.0347222222","19.8","22.0"
"2018-05-29 01:00:00","43249.0416666667","19.7","21.9"
"2018-05-29 01:10:00","43249.0486111111","19.5","21.9"
"2018-05-29 01:20:00","43249.0555555556","19.5","21.8"
"2018-05-29 01:30:00","43249.0625000000","19.2","21.8"
"2018-05-29 01:40:00","43249.0694444444","19.2","21.8"
"2018-05-29 01:50:00","43249.0763888889","19.3","21.7"
"2018-05-29 02:00:00","43249.0833333333","19.3","21.7"
"2018-05-29 02:10:00","43249.0902777778","19.3","21.7"
"2018-05-29 02:20:00","43249.0972222222","19.3","21.6"
"2018-05-29 02:30:00","43249.1041666667","19.5","21.6"
"2018-05-29 02:40:00","43249.1111111111","19.5","21.6"
"2018-05-29 02:50:00","43249.1180555556","19.4","21.6"
"2018-05-29 03:00:00","43249.1250000000","19.3","21.5"
"2018-05-29 03:10:00","43249.1319444444","19.4","21.5"
"2018-05-29 03:20:00","43249.1388888889","19.3","21.5"
"2018-05-29 03:30:00","43249.1458333333","19.2","21.5"
"2018-05-29 03:40:00","43249.1527777778","19.3","21.5"
"2018-05-29 03:50:00","43249.1597222222","19.3","21.4"
"2018-05-29 04:00:00","43249.1666666667","19.1","21.4"
"2018-05-29 04:10:00","43249.1736111111","19.1","21.4"
"2018-05-29 04:20:00","43249.1805555556","19.1","21.3"
"2018-05-29 04:30:00","43249.1875000000","19.0","21.3"
"2018-05-29 04:40:00","43249.1944444444","18.9","21.3"
"2018-05-29 04:50:00","43249.2013888889","18.9","21.2"
"2018-05-29 05:00:00","43249.2083333333","19.0","21.2"
"2018-05-29 05:10:00","43249.2152777778","19.1","21.2"
"2018-05-29 05:20:00","43249.2222222222","19.2","21.2"
"2018-05-29 05:30:00","43249.2291666667","19.5","21.2"
"2018-05-29 05:40:00","43249.2361111111","19.7","21.2"
"2018-05-29 05:50:00","43249.2430555556","19.9","21.2"
"2018-05-29 06:00:00","43249.2500000000","20.1","21.2"
"2018-05-29 06:10:00","43249.2569444444","20.4","21.2"
"2018-05-29 06:20:00","43249.2638888889","20.6","21.2"
"2018-05-29 06:30:00","43249.2708333333","21.0","21.2"
"2018-05-29 06:40:00","43249.2777777778","21.7","21.3"
"2018-05-29 06:50:00","43249.2847222222","22.4","21.4"
"2018-05-29 07:00:00","43249.2916666667","23.0","21.5"
"2018-05-29 07:10:00","43249.2986111111","23.2","21.5"
"2018-05-29 07:20:00","43249.3055555556","23.6","21.6"
"2018-05-29 07:30:00","43249.3125000000","23.4","21.7"
"2018-05-29 07:40:00","43249.3194444444","24.1","21.7"
"2018-05-29 07:50:00","43249.3263888889","25.0","21.8"
"2018-05-29 08:00:00","43249.3333333333","25.4","21.9"
"2018-05-29 08:10:00","43249.3402777778","25.2","22.0"
"2018-05-29 08:20:00","43249.3472222222","26.0","22.1"
"2018-05-29 08:30:00","43249.3541666667","26.4","22.2"
"2018-05-29 08:40:00","43249.3611111111","27.1","22.3"
"2018-05-29 08:50:00","43249.3680555556","28.3","22.4"
"2018-05-29 09:00:00","43249.3750000000","28.6","22.5"
"2018-05-29 09:10:00","43249.3819444444","27.3","21.6"
"2018-05-29 09:20:00","43249.3888888889","27.0","22.0"
"2018-05-29 09:30:00","43249.3958333333","26.7","22.1"
"2018-05-29 09:40:00","43249.4027777778","27.0","22.3"
"2018-05-29 09:50:00","43249.4097222222","26.9","22.4"
"2018-05-29 10:00:00","43249.4166666667","26.7","22.6"
"2018-05-29 10:10:00","43249.4236111111","27.1","22.7"
"2018-05-29 10:20:00","43249.4305555556","27.6","22.8"
"2018-05-29 10:30:00","43249.4375000000","26.7","22.9"
"2018-05-29 10:40:00","43249.4444444444","26.6","23.0"
"2018-05-29 10:50:00","43249.4513888889","25.9","23.1"
"2018-05-29 11:00:00","43249.4583333333","26.2","23.1"
"2018-05-29 11:10:00","43249.4652777778","26.1","23.1"
"2018-05-29 11:20:00","43249.4722222222","26.4","23.2"
"2018-05-29 11:30:00","43249.4791666667","26.0","23.2"
"2018-05-29 11:40:00","43249.4861111111","26.1","23.2"
"2018-05-29 11:50:00","43249.4930555556","26.4","23.2"
"2018-05-29 12:00:00","43249.5000000000","26.4","23.2"
"2018-05-29 12:10:00","43249.5069444444","25.9","23.2"
"2018-05-29 12:20:00","43249.5138888889","26.7","23.3"
"2018-05-29 12:30:00","43249.5208333333","25.7","23.3"
"2018-05-29 12:40:00","43249.5277777778","25.5","23.3"
"2018-05-29 12:50:00","43249.5347222222","25.6","23.3"
"2018-05-29 13:00:00","43249.5416666667","25.9","23.2"
"2018-05-29 13:10:00","43249.5486111111","25.4","23.3"
"2018-05-29 13:20:00","43249.5555555556","25.6","23.2"
"2018-05-29 13:30:00","43249.5625000000","26.0","23.3"
"2018-05-29 13:40:00","43249.5694444444","27.3","23.3"
"2018-05-29 13:50:00","43249.5763888889","29.4","23.4"
"2018-05-29 14:00:00","43249.5833333333","30.0","23.5"
"2018-05-29 14:10:00","43249.5902777778","24.8","23.6"
"2018-05-29 14:20:00","43249.5972222222","27.9","23.7"
"2018-05-29 14:30:00","43249.6041666667","27.1","23.7"
"2018-05-29 14:40:00","43249.6111111111","26.2","23.6"
"2018-05-29 14:50:00","43249.6180555556","25.5","23.6"
"2018-05-29 15:00:00","43249.6250000000","25.4","23.5"
"2018-05-29 15:10:00","43249.6319444444","25.7","23.5"
"2018-05-29 15:20:00","43249.6388888889","26.6","23.5"
"2018-05-29 15:30:00","43249.6458333333","25.7","23.5"
"2018-05-29 15:40:00","43249.6527777778","26.8","23.5"
"2018-05-29 15:50:00","43249.6597222222","27.1","23.6"
"2018-05-29 16:00:00","43249.6666666667","28.1","23.7"
"2018-05-29 16:10:00","43249.6736111111","26.4","23.7"
"2018-05-29 16:20:00","43249.6805555556","26.7","23.7"
"2018-05-29 16:30:00","43249.6875000000","28.2","23.7"
"2018-05-29 16:40:00","43249.6944444444","26.1","23.7"
"2018-05-29 16:50:00","43249.7013888889","25.6","23.7"
"2018-05-29 17:00:00","43249.7083333333","25.4","23.7"
"2018-05-29 17:10:00","43249.7152777778","25.6","23.6"
"2018-05-29 17:20:00","43249.7222222222","25.4","23.6"
"2018-05-29 17:30:00","43249.7291666667","24.9","23.6"
"2018-05-29 17:40:00","43249.7361111111","24.5","23.5"
"2018-05-29 17:50:00","43249.7430555556","24.1","23.5"
"2018-05-29 18:00:00","43249.7500000000","23.7","23.4"
"2018-05-29 18:10:00","43249.7569444444","23.7","23.4"
"2018-05-29 18:20:00","43249.7638888889","23.4","23.3"
"2018-05-29 18:30:00","43249.7708333333","23.0","23.2"
"2018-05-29 18:40:00","43249.7777777778","22.8","23.2"
"2018-05-29 18:50:00","43249.7847222222","22.5","23.1"
"2018-05-29 19:00:00","43249.7916666667","22.4","23.1"
"2018-05-29 19:10:00","43249.7986111111","22.2","23.0"
"2018-05-29 19:20:00","43249.8055555556","22.0","23.0"
"2018-05-29 19:30:00","43249.8125000000","21.9","22.9"
"2018-05-29 19:40:00","43249.8194444444","21.7","22.9"
"2018-05-29 19:50:00","43249.8263888889","21.7","22.8"
"2018-05-29 20:00:00","43249.8333333333","21.7","22.8"
"2018-05-29 20:10:00","43249.8402777778","21.6","22.7"
"2018-05-29 20:20:00","43249.8472222222","21.5","22.7"
"2018-05-29 20:30:00","43249.8541666667","21.5","22.6"
"2018-05-29 20:40:00","43249.8611111111","21.5","22.6"
"2018-05-29 20:50:00","43249.8680555556","21.5","22.6"
"2018-05-29 21:00:00","43249.8750000000","21.5","22.6"
"2018-05-29 21:10:00","43249.8819444444","21.4","22.6"
"2018-05-29 21:20:00","43249.8888888889","21.4","22.5"
"2018-05-29 21:30:00","43249.8958333333","21.4","22.5"
"2018-05-29 21:40:00","43249.9027777778","21.4","22.5"
"2018-05-29 21:50:00","43249.9097222222","21.3","22.4"
"2018-05-29 22:00:00","43249.9166666667","21.1","22.4"
"2018-05-29 22:10:00","43249.9236111111","21.1","22.4"
"2018-05-29 22:20:00","43249.9305555556","21.2","22.3"
"2018-05-29 22:30:00","43249.9375000000","21.2","22.3"
"2018-05-29 22:40:00","43249.9444444444","21.1","22.3"
"2018-05-29 22:50:00","43249.9513888889","21.0","22.3"
"2018-05-29 23:00:00","43249.9583333333","20.9","22.2"
"2018-05-29 23:10:00","43249.9652777778","20.8","22.2"
"2018-05-29 23:20:00","43249.9722222222","20.7","22.2"
"2018-05-29 23:30:00","43249.9791666667","20.6","22.1"
"2018-05-29 23:40:00","43249.9861111111","20.5","22.1"
"2018-05-29 23:50:00","43249.9930555556","20.5","22.1"
"2018-05-30 00:00:00","43250.0000000000","20.3","22.0"
"2018-05-30 00:10:00","43250.0069444444","20.2","22.0"
"2018-05-30 00:20:00","43250.0138888889","20.1","22.0"
"2018-05-30 00:30:00","43250.0208333333","20.2","21.9"
"2018-05-30 00:40:00","43250.0277777778","20.1","21.9"
"2018-05-30 00:50:00","43250.0347222222","20.1","21.9"
"2018-05-30 01:00:00","43250.0416666667","19.9","21.8"
"2018-05-30 01:10:00","43250.0486111111","19.9","21.8"
"2018-05-30 01:20:00","43250.0555555556","19.7","21.8"
"2018-05-30 01:30:00","43250.0625000000","19.6","21.7"
"2018-05-30 01:40:00","43250.0694444444","19.7","21.7"
"2018-05-30 01:50:00","43250.0763888889","19.8","21.7"
"2018-05-30 02:00:00","43250.0833333333","19.8","21.6"
"2018-05-30 02:10:00","43250.0902777778","19.9","21.6"
"2018-05-30 02:20:00","43250.0972222222","20.0","21.6"
"2018-05-30 02:30:00","43250.1041666667","20.0","21.6"
"2018-05-30 02:40:00","43250.1111111111","20.0","21.6"
"2018-05-30 02:50:00","43250.1180555556","19.9","21.6"
"2018-05-30 03:00:00","43250.1250000000","20.0","21.5"
"2018-05-30 03:10:00","43250.1319444444","19.9","21.5"
"2018-05-30 03:20:00","43250.1388888889","19.8","21.5"
"2018-05-30 03:30:00","43250.1458333333","19.8","21.5"
"2018-05-30 03:40:00","43250.1527777778","19.8","21.5"
"2018-05-30 03:50:00","43250.1597222222","19.8","21.5"
"2018-05-30 04:00:00","43250.1666666667","19.8","21.4"
"2018-05-30 04:10:00","43250.1736111111","19.8","21.4"
"2018-05-30 04:20:00","43250.1805555556","19.8","21.4"
"2018-05-30 04:30:00","43250.1875000000","19.8","21.4"
"2018-05-30 04:40:00","43250.1944444444","19.8","21.4"
"2018-05-30 04:50:00","43250.2013888889","19.8","21.4"
"2018-05-30 05:00:00","43250.2083333333","20.0","21.4"
"2018-05-30 05:10:00","43250.2152777778","20.3","21.4"
"2018-05-30 05:20:00","43250.2222222222","20.7","21.4"
"2018-05-30 05:30:00","43250.2291666667","20.9","21.4"
"2018-05-30 05:40:00","43250.2361111111","21.1","21.4"
