date,T20_mean_x,ST_mean_x,T60_mean_x,H_mean_x,T20_min_x,ST_min_x,T60_min_x,H_min_x,T20_max_x,ST_max_x,T60_max_x,H_max_x,T20_mean_y,ST_mean_y,T60_mean_y,H_mean_y,T20_min_y,ST_min_y,T60_min_y,H_min_y,T20_max_y,ST_max_y,T60_max_y,H_max_y,T20_mean_z,ST_mean_z,T60_mean_z,H_mean_z,T20_min_z,ST_min_z,T60_min_z,H_min_z,T20_max_z,ST_max_z,T60_max_z,H_max_z
2017-05-25,24.621100917431193,25.12477064220183,23.436697247706427,67.64220183486239,17.8,21.0,10.7,40.0,32.4,32.2,33.3,100.0,24.29791666666666,25.84027777777777,23.13642857142858,68.3125,16.7,20.4,4.5,30.0,33.0,33.8,36.1,100.0,24.09652777777779,25.571527777777774,24.76180555555555,68.34722222222223,17.1,20.5,16.7,34.0,32.1,33.0,34.9,95.0
2017-05-26,21.965137614678895,22.08899082568808,22.117431192660565,81.58715596330275,19.7,19.7,19.5,61.0,27.8,25.4,28.7,94.0,23.86458333333332,24.254861111111097,23.000694444444452,70.63888888888889,17.8,21.0,10.7,40.0,32.4,32.2,33.3,100.0,24.29791666666666,25.84027777777777,23.13642857142858,68.3125,16.7,20.4,4.5,30.0,33.0,33.8,36.1,100.0
2017-05-27,22.797247706422027,22.67339449541285,22.7559633027523,81.90825688073394,18.5,20.6,18.0,54.0,30.4,29.2,31.1,100.0,21.597222222222218,22.12777777777778,21.64583333333334,84.31944444444444,19.7,19.7,19.5,61.0,27.8,25.4,28.7,97.0,23.86458333333332,24.254861111111097,23.000694444444452,70.63888888888889,17.8,21.0,10.7,40.0,32.4,32.2,33.3,100.0
2017-05-28,24.555963302752307,23.067889908256873,25.245871559633024,49.11926605504587,15.2,18.3,15.0,26.0,33.5,28.5,33.8,91.0,21.963194444444454,22.479861111111113,21.875694444444434,84.92361111111111,16.6,20.2,16.5,54.0,30.4,29.2,31.1,100.0,21.597222222222218,22.12777777777778,21.64583333333334,84.31944444444444,19.7,19.7,19.5,61.0,27.8,25.4,28.7,97.0
2017-05-29,24.801834862385324,22.230275229357805,25.400917431192656,52.706422018348626,13.5,13.5,13.4,26.0,34.5,29.0,36.2,100.0,23.093750000000007,21.968749999999993,23.609722222222224,51.09027777777778,15.2,16.5,15.0,26.0,33.5,28.5,33.8,91.0,21.963194444444454,22.479861111111113,21.875694444444434,84.92361111111111,16.6,20.2,16.5,54.0,30.4,29.2,31.1,100.0
2017-05-30,24.85412844036698,24.114678899082577,25.699082568807356,59.91743119266055,14.7,19.4,14.3,31.0,33.5,29.6,35.9,97.0,23.55624999999999,22.295833333333334,23.97361111111111,56.40277777777778,13.5,13.5,13.4,26.0,34.5,29.0,36.2,100.0,23.093750000000007,21.968749999999993,23.609722222222224,51.09027777777778,15.2,16.5,15.0,26.0,33.5,28.5,33.8,91.0
2017-05-31,26.053211009174312,24.661467889908256,26.636697247706405,59.43119266055046,16.2,20.3,16.0,31.0,34.8,30.1,36.6,98.0,23.681944444444447,23.984027777777783,24.27986111111112,64.01388888888889,14.7,19.4,14.3,31.0,33.5,29.6,35.9,97.0,23.55624999999999,22.295833333333334,23.97361111111111,56.40277777777778,13.5,13.5,13.4,26.0,34.5,29.0,36.2,100.0
2017-06-01,25.522935779816514,24.903669724770637,26.17064220183485,72.06422018348624,20.9,22.9,20.4,49.0,32.3,27.4,33.8,100.0,25.12500000000001,24.65416666666666,25.497222222222216,65.48611111111111,16.2,20.3,16.0,31.0,34.8,30.1,36.6,98.0,23.681944444444447,23.984027777777783,24.27986111111112,64.01388888888889,14.7,19.4,14.3,31.0,33.5,29.6,35.9,97.0
2017-06-02,25.615596330275228,24.664220183486236,22.411926605504583,76.61467889908256,19.7,22.2,6.0,40.0,34.7,28.2,36.1,100.0,24.706250000000008,24.668055555555544,22.844680851063824,78.7062937062937,20.9,22.9,2.4,49.0,32.3,27.4,33.8,100.0,25.12500000000001,24.65416666666666,25.497222222222216,65.48611111111111,16.2,20.3,16.0,31.0,34.8,30.1,36.6,98.0
2017-06-03,23.86788990825688,23.91284403669725,24.335779816513778,61.10091743119266,15.9,21.0,14.5,24.0,32.4,27.8,35.5,100.0,24.65694444444444,24.55902777777778,22.178472222222222,78.38888888888889,19.7,22.2,6.0,40.0,34.7,28.2,36.1,100.0,24.706250000000008,24.668055555555544,22.844680851063824,78.7062937062937,20.9,22.9,2.4,49.0,32.3,27.4,33.8,100.0
2017-06-04,23.619266055045873,22.339449541284413,24.171559633027517,47.31192660550459,14.3,18.6,14.0,27.0,32.1,26.4,34.6,92.0,22.395833333333336,23.288194444444443,22.72916666666667,59.71527777777778,15.9,20.0,14.5,24.0,32.4,27.8,35.5,100.0,24.65694444444444,24.55902777777778,22.178472222222222,78.38888888888889,19.7,22.2,6.0,40.0,34.7,28.2,36.1,100.0
2017-06-05,25.08807339449542,23.266972477064208,26.056880733944954,39.981651376146786,14.9,18.5,14.6,20.0,34.9,28.9,36.8,64.0,22.520833333333332,22.18125000000001,22.90416666666666,47.645833333333336,14.3,18.6,14.0,27.0,32.1,26.4,34.6,92.0,22.395833333333336,23.288194444444443,22.72916666666667,59.71527777777778,15.9,20.0,14.5,24.0,32.4,27.8,35.5,100.0
2017-06-06,24.00642201834862,22.96697247706422,25.1605504587156,50.22018348623853,11.9,18.7,11.6,24.0,33.3,26.9,36.1,90.0,23.642361111111118,23.1923611111111,24.31736111111111,44.875,14.9,18.5,14.6,20.0,34.9,28.9,36.8,82.0,22.520833333333332,22.18125000000001,22.90416666666666,47.645833333333336,14.3,18.6,14.0,27.0,32.1,26.4,34.6,92.0
2017-06-07,24.561467889908272,23.427522935779812,25.14311926605505,63.99082568807339,15.6,20.1,14.7,32.0,35.4,26.6,37.6,100.0,22.881249999999998,22.947222222222226,23.68819444444445,57.71527777777778,11.9,18.7,11.6,24.0,33.3,26.9,36.1,92.0,23.642361111111118,23.1923611111111,24.31736111111111,44.875,14.9,18.5,14.6,20.0,34.9,28.9,36.8,82.0
2017-06-08,22.272477064220183,22.537614678899082,21.84495412844037,79.92660550458716,18.1,21.0,16.6,48.0,30.0,24.3,31.9,100.0,23.441666666666677,23.333333333333325,23.746527777777782,68.46527777777777,15.6,20.1,14.7,32.0,35.4,26.6,37.6,100.0,22.881249999999998,22.947222222222226,23.68819444444445,57.71527777777778,11.9,18.7,11.6,24.0,33.3,26.9,36.1,92.0
2017-06-09,20.62844036697247,21.36146788990826,20.290825688073383,88.77981651376147,17.3,20.3,16.6,65.0,27.1,23.6,27.6,100.0,21.35763888888888,22.345138888888886,20.911805555555564,83.5,17.6,21.0,16.6,48.0,30.0,24.3,31.9,100.0,23.441666666666677,23.333333333333325,23.746527777777782,68.46527777777777,15.6,20.1,14.7,32.0,35.4,26.6,37.6,100.0
2017-06-10,25.506422018348623,23.335779816513764,25.40550458715596,66.55045871559633,15.5,19.7,15.0,39.0,35.4,27.1,36.3,100.0,20.53402777777777,21.572222222222226,20.13680555555555,88.54861111111111,17.3,20.3,16.6,65.0,27.1,23.6,27.6,100.0,21.35763888888888,22.345138888888886,20.911805555555564,83.5,17.6,21.0,16.6,48.0,30.0,24.3,31.9,100.0
2017-06-11,27.413761467889916,24.209174311926606,26.91559633027524,67.1651376146789,15.6,19.7,15.0,30.0,38.4,29.0,40.2,100.0,24.201388888888886,23.18819444444445,24.04305555555556,71.40972222222223,15.5,19.7,15.0,39.0,35.4,27.1,36.3,100.0,20.53402777777777,21.572222222222226,20.13680555555555,88.54861111111111,17.3,20.3,16.6,65.0,27.1,23.6,27.6,100.0
2017-06-12,24.409174311926602,22.54770642201833,24.10642201834863,53.22935779816514,18.8,20.4,18.3,28.0,33.5,25.2,33.7,75.0,26.428472222222226,24.12152777777778,25.965277777777782,64.32638888888889,15.6,19.7,15.0,30.0,38.4,29.0,40.2,100.0,24.201388888888886,23.18819444444445,24.04305555555556,71.40972222222223,15.5,19.7,15.0,39.0,35.4,27.1,36.3,100.0
2017-06-13,25.64036697247706,23.289908256880736,26.126605504587154,40.22018348623853,16.4,18.5,16.2,19.0,36.2,29.2,39.0,58.0,23.33125,22.440277777777762,23.03472222222223,55.25,18.4,20.4,18.1,28.0,33.5,25.2,33.7,75.0,26.428472222222226,24.12152777777778,25.965277777777782,64.32638888888889,15.6,19.7,15.0,30.0,38.4,29.0,40.2,100.0
2017-06-14,24.386238532110088,22.800917431192666,23.94495412844037,59.12844036697248,13.9,19.2,13.9,33.0,33.2,26.1,33.8,90.0,24.14583333333333,23.160416666666677,24.513888888888882,45.06944444444444,16.4,18.5,16.2,19.0,36.2,29.2,39.0,69.0,23.33125,22.440277777777762,23.03472222222223,55.25,18.4,20.4,18.1,28.0,33.5,25.2,33.7,75.0
2017-06-15,25.0348623853211,24.311926605504592,24.595412844036694,68.0,15.8,19.8,15.2,29.0,34.2,31.1,33.7,100.0,23.19583333333333,22.693055555555556,22.8125,66.20833333333333,13.9,19.2,13.9,33.0,33.2,26.1,33.8,100.0,24.14583333333333,23.160416666666677,24.513888888888882,45.06944444444444,16.4,18.5,16.2,19.0,36.2,29.2,39.0,69.0
2017-06-16,25.932110091743127,23.911009174311925,25.844954128440367,64.27522935779817,15.4,19.3,15.0,29.0,36.6,29.2,37.9,100.0,23.626388888888894,23.852083333333336,23.204166666666666,72.94444444444444,15.8,19.8,15.2,29.0,34.2,31.1,33.7,100.0,23.19583333333333,22.693055555555556,22.8125,66.20833333333333,13.9,19.2,13.9,33.0,33.2,26.1,33.8,100.0
2017-06-17,27.447706422018353,24.103669724770647,26.305504587155966,63.174311926605505,15.9,19.7,15.6,31.0,37.4,28.8,36.3,100.0,24.631944444444443,23.71388888888889,24.43541666666667,67.63888888888889,15.4,19.3,15.0,29.0,36.6,29.2,37.9,100.0,23.626388888888894,23.852083333333336,23.204166666666666,72.94444444444444,15.8,19.8,15.2,29.0,34.2,31.1,33.7,100.0
2017-06-18,26.261467889908257,23.37981651376147,25.559633027522928,58.440366972477065,16.3,19.0,15.9,37.0,35.8,28.2,35.6,87.0,25.82430555555556,23.519444444444446,24.760416666666675,63.25,15.9,19.7,15.6,31.0,37.4,28.8,36.3,100.0,24.631944444444443,23.71388888888889,24.43541666666667,67.63888888888889,15.4,19.3,15.0,29.0,36.6,29.2,37.9,100.0
2017-06-19,22.597247706422024,22.585321100917426,21.800917431192662,81.41284403669725,18.5,21.2,17.9,70.0,27.3,24.2,25.8,99.0,25.15208333333333,23.34305555555555,24.56388888888888,62.423611111111114,16.3,19.0,15.9,37.0,35.8,28.2,35.6,87.0,25.82430555555556,23.519444444444446,24.760416666666675,63.25,15.9,19.7,15.6,31.0,37.4,28.8,36.3,100.0
2017-06-20,27.82935779816514,24.33853211009174,27.007339449541288,65.57798165137615,17.8,20.3,17.4,41.0,36.7,28.7,36.9,97.0,21.9763888888889,22.476388888888888,21.290277777777774,83.35416666666667,18.5,21.2,17.9,70.0,27.3,24.2,25.8,99.0,25.15208333333333,23.34305555555555,24.56388888888888,62.423611111111114,16.3,19.0,15.9,37.0,35.8,28.2,35.6,87.0
2017-06-21,26.92293577981651,24.681651376146792,25.942201834862374,73.4954128440367,16.8,20.6,16.3,44.0,39.4,29.7,39.1,100.0,26.422916666666666,24.259027777777774,25.732638888888886,69.35416666666667,17.8,20.3,17.4,41.0,36.7,28.7,36.9,97.0,21.9763888888889,22.476388888888888,21.290277777777774,83.35416666666667,18.5,21.2,17.9,70.0,27.3,24.2,25.8,99.0
2017-06-22,22.755045871559634,23.08990825688074,22.278899082568817,91.13761467889908,18.3,21.2,18.0,75.0,30.8,25.4,30.1,100.0,26.046527777777772,24.66666666666667,25.28055555555556,76.57638888888889,16.8,20.6,16.3,44.0,39.4,29.7,39.1,100.0,26.422916666666666,24.259027777777774,25.732638888888886,69.35416666666667,17.8,20.3,17.4,41.0,36.7,28.7,36.9,97.0
2017-06-23,25.266972477064233,23.134862385321107,24.389908256880734,67.79816513761467,19.7,20.5,19.6,50.0,34.5,26.6,31.9,77.0,22.64027777777777,23.19375,22.312500000000014,90.35416666666667,18.3,21.2,18.0,75.0,30.8,25.4,30.1,100.0,26.046527777777772,24.66666666666667,25.28055555555556,76.57638888888889,16.8,20.6,16.3,44.0,39.4,29.7,39.1,100.0
2017-06-24,27.869724770642208,25.30733944954128,27.48623853211008,70.1743119266055,18.1,21.2,18.0,46.0,37.9,29.7,38.0,100.0,24.371527777777782,23.19166666666667,23.686805555555555,72.85416666666667,19.7,20.5,19.6,50.0,34.5,26.6,31.9,97.0,22.64027777777777,23.19375,22.312500000000014,90.35416666666667,18.3,21.2,18.0,75.0,30.8,25.4,30.1,100.0
2017-06-25,26.910091743119253,25.176146788990813,26.152293577981666,73.93577981651376,19.7,22.3,19.2,46.0,37.0,28.8,35.6,100.0,26.418750000000006,25.086805555555554,26.171527777777765,74.125,18.1,21.2,18.0,46.0,37.9,29.7,38.0,100.0,24.371527777777782,23.19166666666667,23.686805555555555,72.85416666666667,19.7,20.5,19.6,50.0,34.5,26.6,31.9,97.0
2017-06-26,23.81100917431192,24.102752293577975,23.702752293577976,87.5137614678899,20.6,22.8,20.3,73.0,28.9,25.3,27.8,95.0,26.004166666666652,25.05694444444443,25.469444444444456,76.65277777777777,19.7,22.3,19.2,46.0,37.0,28.8,35.6,100.0,26.418750000000006,25.086805555555554,26.171527777777765,74.125,18.1,21.2,18.0,46.0,37.9,29.7,38.0,100.0
2017-06-27,25.93577981651376,24.354128440366974,25.200917431192654,79.85321100917432,21.1,22.4,21.1,56.0,31.4,26.4,29.9,100.0,23.474999999999984,23.987500000000008,23.46388888888888,88.68055555555556,20.6,22.8,20.3,73.0,28.9,25.3,27.8,95.0,26.004166666666652,25.05694444444443,25.469444444444456,76.65277777777777,19.7,22.3,19.2,46.0,37.0,28.8,35.6,100.0
2017-06-28,25.99908256880735,24.50550458715596,25.082568807339452,79.74311926605505,20.7,22.5,19.1,52.0,35.0,27.4,32.7,100.0,25.080555555555545,24.171527777777783,24.481944444444437,79.80555555555556,21.1,22.4,21.1,56.0,31.4,26.4,29.9,100.0,23.474999999999984,23.987500000000008,23.46388888888888,88.68055555555556,20.6,22.8,20.3,73.0,28.9,25.3,27.8,95.0
2017-06-29,25.436697247706412,24.657798165137613,25.234862385321097,87.04587155963303,21.5,23.1,22.0,62.0,31.9,27.3,30.7,99.0,25.191666666666684,24.436805555555555,24.604166666666682,82.88194444444444,20.7,22.5,19.1,52.0,35.0,27.4,32.7,100.0,25.080555555555545,24.171527777777783,24.481944444444437,79.80555555555556,21.1,22.4,21.1,56.0,31.4,26.4,29.9,100.0
2017-06-30,25.592660550458717,24.621100917431217,25.23577981651376,86.5229357798165,21.4,23.2,22.0,62.0,30.8,26.5,29.4,100.0,24.781944444444434,24.637499999999996,24.727083333333333,87.77083333333333,21.5,23.1,22.0,62.0,31.9,27.3,30.7,99.0,25.191666666666684,24.436805555555555,24.604166666666682,82.88194444444444,20.7,22.5,19.1,52.0,35.0,27.4,32.7,100.0
2017-07-01,25.137614678899077,24.32201834862385,24.811009174311934,89.70642201834862,21.3,23.1,21.8,72.0,31.4,26.7,29.4,99.0,24.82083333333334,24.538888888888906,24.632638888888888,87.29861111111111,21.0,23.2,21.6,62.0,30.8,26.5,29.4,100.0,24.781944444444434,24.637499999999996,24.727083333333333,87.77083333333333,21.5,23.1,22.0,62.0,31.9,27.3,30.7,99.0
2017-07-02,29.9394495412844,27.05779816513763,29.68899082568808,77.46788990825688,22.4,23.8,23.4,46.0,39.6,30.5,39.2,100.0,24.758333333333336,24.473611111111108,24.631944444444446,90.85416666666667,21.3,23.1,21.8,72.0,31.4,26.7,29.4,100.0,24.82083333333334,24.538888888888906,24.632638888888888,87.29861111111111,21.0,23.2,21.6,62.0,30.8,26.5,29.4,100.0
2017-07-03,30.983486238532105,28.193577981651377,30.430275229357804,75.10091743119266,22.9,24.8,23.5,51.0,39.9,32.6,40.0,100.0,28.810416666666665,27.0013888888889,28.686805555555566,80.625,22.4,23.8,23.4,46.0,39.6,30.5,39.2,100.0,24.758333333333336,24.473611111111108,24.631944444444446,90.85416666666667,21.3,23.1,21.8,72.0,31.4,26.7,29.4,100.0
2017-07-04,31.880733944954144,30.311926605504578,31.428440366972474,70.08256880733946,24.1,25.6,24.4,46.0,39.8,36.3,39.7,98.0,29.980555555555554,28.03888888888889,29.568750000000023,77.15972222222223,22.9,24.8,23.5,51.0,39.9,32.6,40.0,100.0,28.810416666666665,27.0013888888889,28.686805555555566,80.625,22.4,23.8,23.4,46.0,39.6,30.5,39.2,100.0
2017-07-05,30.18807339449541,28.5256880733945,29.17614678899084,81.14678899082568,26.1,26.2,25.9,62.0,38.1,32.6,35.9,99.0,31.121527777777786,29.79861111111111,30.71388888888889,70.11111111111111,24.1,25.6,24.4,46.0,39.8,36.3,39.7,98.0,29.980555555555554,28.03888888888889,29.568750000000023,77.15972222222223,22.9,24.8,23.5,51.0,39.9,32.6,40.0,100.0
2017-07-06,28.372477064220178,27.165137614678912,27.834862385321095,77.60550458715596,23.3,24.5,23.8,53.0,37.4,32.1,36.0,96.0,29.020138888888894,27.936805555555562,28.356944444444448,83.63194444444444,24.7,25.3,25.0,62.0,38.1,32.6,35.9,99.0,31.121527777777786,29.79861111111111,30.71388888888889,70.11111111111111,24.1,25.6,24.4,46.0,39.8,36.3,39.7,98.0
