Date/Time,T20,ST,T60,H
2017-05-12 00:00:00,16.7,19.4,16.6,89.0
2017-05-12 00:10:00,16.4,19.4,16.2,91.0
2017-05-12 00:20:00,16.4,19.3,16.2,91.0
2017-05-12 00:30:00,16.1,19.1,15.8,91.0
2017-05-12 00:40:00,16.1,19.1,15.8,92.0
2017-05-12 00:50:00,15.9,19.0,15.5,94.0
2017-05-12 01:00:00,15.9,18.9,15.5,94.0
2017-05-12 01:10:00,15.7,18.8,15.3,96.0
2017-05-12 01:20:00,15.6,18.7,15.1,97.0
2017-05-12 01:30:00,15.7,18.7,15.2,96.0
2017-05-12 01:40:00,15.4,18.6,15.1,95.0
2017-05-12 01:50:00,15.3,18.5,14.8,96.0
2017-05-12 02:00:00,15.1,18.4,14.6,98.0
2017-05-12 02:10:00,15.2,18.4,14.8,97.0
2017-05-12 02:20:00,15.2,18.3,14.8,97.0
2017-05-12 02:30:00,15.1,18.3,14.7,97.0
2017-05-12 02:40:00,15.0,18.2,14.5,98.0
2017-05-12 02:50:00,14.9,18.1,14.4,99.0
2017-05-12 03:00:00,15.0,18.0,14.5,99.0
2017-05-12 03:10:00,15.0,18.0,14.4,99.0
2017-05-12 03:20:00,14.6,17.9,14.1,99.0
2017-05-12 03:30:00,14.7,17.9,14.1,100.0
2017-05-12 03:40:00,14.7,17.8,14.0,100.0
2017-05-12 03:50:00,14.5,17.7,13.9,100.0
2017-05-12 04:00:00,14.5,17.7,13.8,100.0
2017-05-12 04:10:00,14.5,17.6,13.8,100.0
2017-05-12 04:20:00,14.5,17.6,13.8,100.0
2017-05-12 04:30:00,14.5,17.6,13.8,100.0
2017-05-12 04:40:00,14.5,17.5,13.8,100.0
2017-05-12 04:50:00,14.4,17.4,13.8,100.0
2017-05-12 05:00:00,14.4,17.4,13.8,100.0
2017-05-12 05:10:00,14.4,17.4,13.8,100.0
2017-05-12 05:20:00,14.6,17.4,14.1,100.0
2017-05-12 05:30:00,15.2,17.4,14.6,99.0
2017-05-12 05:40:00,15.8,17.5,15.3,95.0
2017-05-12 05:50:00,16.5,17.6,16.3,90.0
2017-05-12 06:00:00,17.1,17.8,16.9,87.0
2017-05-12 06:10:00,17.1,17.9,17.0,84.0
2017-05-12 06:20:00,17.8,18.0,17.6,84.0
2017-05-12 06:30:00,18.5,18.3,18.4,80.0
2017-05-12 06:40:00,19.4,18.5,19.3,76.0
2017-05-12 06:50:00,20.1,18.8,20.0,73.0
2017-05-12 07:00:00,21.5,19.3,21.4,70.0
2017-05-12 07:10:00,22.3,19.7,22.4,69.0
2017-05-12 07:20:00,23.1,20.1,23.3,65.0
2017-05-12 07:30:00,23.7,20.6,24.1,63.0
2017-05-12 07:40:00,24.9,21.1,25.1,58.0
2017-05-12 07:50:00,26.1,21.6,26.0,57.0
2017-05-12 08:00:00,27.6,22.1,27.9,53.0
2017-05-12 08:10:00,27.5,22.7,27.8,51.0
2017-05-12 08:20:00,26.4,23.1,27.0,47.0
2017-05-12 08:30:00,25.2,23.2,25.7,58.0
2017-05-12 08:40:00,25.7,23.3,26.3,53.0
2017-05-12 08:50:00,26.2,23.5,26.8,52.0
2017-05-12 09:00:00,25.4,23.6,25.9,55.0
