,0
0,0.7464377088519489
1,0.3001973333769207
2,0.09904777789379718
3,0.6571012611016404
4,0.23647523949104415
5,0.6048439694073343
6,0.8565940127383055
7,0.7777473331274829
8,0.4501598570938414
9,0.5829666848992299
10,0.6724460526627082
11,0.6506015112422135
12,0.7319607657710351
13,0.9392234896368784
14,0.5103110396343832
15,0.8661057063768192
16,0.3057320993532139
17,0.3404162262864842
18,0.8234249441226218
19,0.907601859855401
20,0.7279169038154383
21,0.5214307361954144
22,0.6596904721150875
23,0.479773494483386
24,0.5302144842390915
25,0.3442639988352948
26,0.2439377760079473
27,0.23391941064537464
28,0.30467446692515643
29,0.31285919638675747
30,0.32870562006315823
31,0.8288599494037617
32,0.2560166167388348
33,0.6729753727776624
34,0.3569349057320307
35,0.3734754055322635
36,0.3291282120188881
37,0.3100161298627737
38,0.4581031579621751
39,0.3603990296250044
40,0.440036897498269
41,0.31580664971782757
42,0.5801082396681199
43,0.47772083651668407
44,0.34965441831591204
45,0.3506877132998826
46,0.344828112282351
47,0.4573976832728697
48,0.5731287908484194
49,0.9323530692488081
50,0.7122779537163724
51,0.6256903804203957
52,0.7021884968760639
53,0.4743741974293718
54,0.6313766873416174
55,0.6298671783398709
56,0.6183278779192283
57,0.7355719854868552
58,0.8596056153406683
59,0.7823370824933645
60,0.7807910503827379
61,0.5280573815191709
62,0.9157672845907814
63,0.5205530858342885
64,0.7684096015869868
65,0.6429619896656432
66,0.44280141046070276
67,0.8331218278644118
68,0.7808847621070757
69,0.6888081951049879
70,0.7356940119326666
71,0.7002445990929002
72,0.7308927003674024
73,0.9241147706988697
74,0.6424854070085065
75,0.2893192637813336
76,0.4286411844543204
77,0.143758023353323
78,0.8799994564346276
79,0.9738882381412507
80,0.993187760853903
81,0.9221459607160367
82,0.4160500967682604
83,0.6214790590341641
84,0.8466022980109089
85,0.8587865725806735
86,0.9329635008726689
87,0.532995902291661
88,0.819896337826815
89,0.9048018125025306
90,0.9890490044825687
91,0.8848496692688486
92,0.9820277153047569
93,0.7618192783665927
94,0.942151307660239
95,0.780479263047884
96,0.8704842810011756
97,0.292308697716674
98,0.8823462231613578
99,0.8546659339546923
100,0.4447039939853209
101,0.888990280961285
102,0.12111371588670178
103,0.9168470542365498
104,0.48915364037700204
105,0.7093299467860801
106,0.8191288571573607
107,0.2656566892125714
108,0.6380502310276908
109,0.15829417983694874
110,0.8763056655053307
111,0.25473139403487444
112,0.3026888884321765
113,0.3909454622413752
114,0.20943413061781804
115,0.19162649337204718
116,0.15638224829032432
117,0.23946521435130885
118,0.41136789383837297
119,0.1671938495272188
120,0.14870692107519287
121,0.3984726014037466
122,0.4105064181265281
123,0.12991930839215574
124,0.1525136322607865
125,0.4014616062361854
126,0.6634018303092525
127,0.3039704779620813
128,0.15616478669248007
129,0.8990155644003851
130,0.17728495218642792
131,0.4130332561102734
132,0.2981863201271075
133,0.2150053225480439
134,0.22529084131227545
135,0.23842380906756472
136,0.26022454095717096
137,0.9104418840560219
138,0.8973445763400928
139,0.2824902129284672
140,0.9416511874047377
141,0.23255935170174946
142,0.2637149093783344
143,0.6549226780758045
144,0.7397267556969409
145,0.2625911932249743
146,0.40849911849339043
147,0.2660857900010063
148,0.7804497378116415
149,0.22275200776360934
150,0.4147778777470684
151,0.2498996747113492
152,0.3685290368557417
153,0.27934373936389817
154,0.5572366019397342
155,0.33210795997493514
156,0.3162919217945222
157,0.7753735659695393
158,0.3402589908997109
159,0.5
160,0.788101629311569
161,0.22394719499284338
162,0.8882253465120714
163,0.7926427843450333
164,0.3973379432334985
165,0.4453895310308211
166,0.3974848903381423
167,0.3743230288675399
168,0.3124381602909457
169,0.4532354974155429
170,0.5144128604972231
171,0.535070629031842
172,0.6248389584819846
173,0.5106600681673392
174,0.8356313480285372
175,0.3312036136693379
176,0.5
177,0.5252383451609849
178,0.2501847808614993
179,0.9465784683255478
180,0.8858757379249413
181,0.7092643444155452
182,0.9410716097906411
183,0.6851729239485278
184,0.9650748338065697
185,0.7974941351439873
186,0.9540432055388889
187,0.9447337167464637
188,0.9230326498905782
189,0.36735384688995826
190,0.35199175371040314
191,0.717888620099258
192,0.6511234678850651
193,0.1469685737679908
194,0.38696837221059405
195,0.08788076712131397
196,0.2783045221897801
197,0.3127348610147373
198,0.3949433214102698
199,0.9660271890724765
200,0.5162639569923763
201,0.914571876168843
202,0.18287947100548993
203,0.41848261525368247
204,0.1828487834774359
205,0.1274632147576264
206,0.08141008990728997
207,0.18829786396309156
208,0.37503725925999926
209,0.1462936505548711
210,0.3467759912430504
211,0.14009369855129947
212,0.7471065049226764
213,0.7353381813838415
214,0.17866301385687838
