,0
0,0.61358947
1,0.83623654
2,0.109655514
3,0.8940492
4,0.72689307
5,0.92539436
6,0.96488637
7,0.99308735
8,0.96826774
9,0.9881087
10,0.74568486
11,0.94285685
12,0.26952505
13,0.8212989
14,0.2065541
15,0.89381236
16,0.37184277
17,0.70524216
18,0.7937907
19,0.2016881
20,0.6643299
21,0.7960776
22,0.7320261
23,0.89463353
24,0.9812789
25,0.89692074
26,0.9574547
27,0.8633109
28,0.97251666
29,0.9931712
30,0.99661714
31,0.9906358
32,0.99458474
33,0.81331587
34,0.75777483
35,0.783689
36,0.026382118
37,0.6304826
38,0.310146
39,0.93089783
40,0.9416072
41,0.9716405
42,0.98319215
43,0.9987255
44,0.98850584
45,0.9368639
46,0.39549878
47,0.5740322
48,0.26308972
49,0.2122569
50,0.93609023
51,0.9833989
52,0.9517357
53,0.70584744
54,0.26390553
55,0.81435925
56,0.105464004
57,0.006244821
58,0.000576231
59,0.017208591
60,0.0008594962
61,0.019529311
62,0.008889468
63,0.0057431166
64,0.053156734
65,0.011545605
66,0.116205625
67,0.19842057
68,0.003864885
69,0.025849462
70,0.001274245
71,0.0015602732
72,0.004149622
73,0.023783373
74,0.008098674
75,0.010872852
76,0.001373849
77,0.011092902
78,0.0036094394
79,0.01851247
80,0.048313167
81,0.10877574
82,0.26212412
83,0.047113903
84,0.159618
85,0.036177717
86,0.010578451
87,0.022603966
88,0.009247174
89,0.018045112
90,0.025122877
91,0.0640939
92,0.16979255
93,0.02392117
94,0.048215803
95,0.05123687
96,0.043855254
97,0.49569273
98,0.004968215
99,0.18542683
100,0.27588603
101,0.025457332
102,0.048096016
103,0.011732613
104,0.02140159
105,0.08412261
106,0.07797466
107,0.018338958
108,0.12507954
109,0.043021634
110,0.0053028455
111,0.15676223
112,0.0014671114
113,0.077873975
114,0.005125742
115,0.0024894243
116,0.004477691
117,0.0047291075
118,0.018279986
119,0.0041307793
120,0.0013529442
121,0.00590871
122,0.024650114
123,0.09086413
124,0.07668733
125,0.027437968
126,0.1246274
127,0.0042048446
128,0.003142352
129,0.004520661
130,0.031476915
131,0.0065123294
132,0.38288885
133,0.027794983
134,0.07312843
135,0.372187
136,0.0063090352
137,0.064513385
138,0.023376688
139,0.033213094
140,0.06814873
141,0.009872455
142,0.09146459
143,0.07295101
144,0.0029924333
145,0.029251058
146,0.005039938
147,0.04596329
148,0.007940067
149,0.06119574
150,0.024795573
151,0.83808434
152,0.10968037
153,0.009288956
154,0.0038782214
155,0.0049579027
156,0.0014843195
157,0.14183094
158,0.1386138
159,0.6687705
160,0.05730095
161,0.4189112
162,0.4446981
163,0.41938078
164,0.27146867
165,0.21756174
166,0.8034634
167,0.8640524
168,0.511508
169,0.44421545
170,0.7610932
171,0.15065664
172,0.7827122
173,0.70645916
174,0.8769569
175,0.5458883
176,0.44102687
177,0.7110606
178,0.23711324
179,0.46472234
180,0.59823614
181,0.14498352
182,0.1437476
183,0.6567426
184,0.9492941
185,0.8846382
186,0.36358106
187,0.38509148
188,0.32164565
189,0.42682704
190,0.60365933
191,0.17560081
192,0.10929064
193,0.36682487
194,0.09229087
195,0.045312516
196,0.07123034
197,0.09586781
198,0.35688555
199,0.6094781
200,0.89256835
201,0.8380164
202,0.906441
203,0.9498585
204,0.30057412
205,0.12408802
206,0.63421625
207,0.039295558
208,0.5245734
209,0.5588348
210,0.8299992
211,0.66373575
212,0.10283968
213,0.94712764
214,0.7000156
215,0.9803019
216,0.07713679
217,0.92979264
218,0.7046089
219,0.98453045
220,0.5164727
221,0.60015327
222,0.56961864
223,0.97957283
224,0.68567
225,0.8790995
226,0.19259913
227,0.5905164
228,0.79995424
229,0.9764166
230,0.33219132
231,0.28682303
232,0.9925621
233,0.8637286
234,0.8183139
235,0.7822233
236,0.06893184
237,0.3606361
238,0.58570975
239,0.9901753
240,0.72670543
241,0.20891753
242,0.41483146
243,0.14520687
244,0.20971239
245,0.27274203
246,0.54578424
247,0.9988211
248,0.9909603
249,0.860531
250,0.7281706
251,0.24996483
252,0.15513355
253,0.27664194
254,0.97696567
255,0.91205484
256,0.43843144
257,0.0020671368
258,0.011144666
259,0.9596293
260,0.99956053
261,0.9293102
262,0.93037724
263,0.9819328
264,0.9888313
265,0.78973764
266,0.9123445
267,0.12569718
268,0.5441453
269,0.026034871
270,0.72983027
271,0.9924967
272,0.7881611
273,0.9187778
274,0.90035254
275,0.92510235
276,0.47997898
277,0.004018449
278,0.3773022
279,0.094622105
280,0.44172135
281,0.47615105
282,0.16072352
283,0.15154614
284,0.3843732
285,0.02746997
286,0.01964433
287,0.59176767
288,0.30616665
289,0.003577186
290,0.020514246
291,0.012856417
292,0.16910487
293,0.10519135
294,0.061092205
295,0.003173295
