,0
0,0.6954545454545454
1,0.5649122807017544
2,0.7148028442146089
3,0.6636828644501278
4,0.49000000000000005
5,0.41428571428571426
6,0.5650793650793651
7,0.6126984126984127
8,0.4095238095238095
9,0.6581529581529582
10,0.5238095238095237
11,0.5615384615384615
12,0.6153034547152194
13,0.5857142857142857
14,0.3595652173913043
15,0.6178571428571429
16,0.6412698412698413
17,0.7984126984126985
18,0.7428571428571429
19,0.818867243867244
20,0.8734126984126984
21,0.642530345471522
22,0.7805555555555556
23,0.7396732026143791
24,0.7805555555555556
25,0.625
26,0.76
27,0.875
28,0.5014202172096909
29,0.3315789473684211
30,0.12115384615384617
31,0.5267080745341616
32,0.3315789473684211
33,0.86
34,0.8395891690009337
35,0.5178571428571429
36,0.7325890483785221
37,0.3071428571428571
38,0.8734126984126984
39,0.9555555555555555
40,0.6555555555555556
41,0.7555555555555555
42,0.7055555555555555
43,0.24484126984126986
44,0.23543956043956044
45,0.4457889936150806
46,0.2715109187487704
47,0.3347402597402597
48,0.7841176470588235
49,0.5692857142857143
50,0.475
51,0.3042016806722689
52,0.5526143790849674
53,0.5642857142857143
54,0.3021671826625387
55,0.12230769230769231
56,0.3311036789297659
57,0.06956521739130435
58,0.0
59,0.0
60,0.36363636363636365
61,0.2
62,0.0
63,0.12
64,0.16363636363636364
65,0.45961538461538465
66,0.24900452488687783
67,0.0
68,0.06153846153846154
69,0.04
70,0.22999999999999998
71,0.031578947368421054
72,0.031578947368421054
73,0.03
74,0.06153846153846154
75,0.0
76,0.0
77,0.04
78,0.0
79,0.01
80,0.0
81,0.2533333333333333
82,0.5428571428571429
83,0.25
84,0.46333333333333326
85,0.4615384615384615
86,0.42242236024844715
87,0.21000000000000002
88,0.4
89,0.46333333333333326
90,0.2
91,0.6533333333333333
92,0.6061904761904762
93,0.72
94,0.2246153846153846
95,0.31487179487179484
96,0.4124223602484472
97,0.2687179487179487
98,0.6307692307692307
99,0.2533333333333333
100,0.07956521739130434
101,0.3078005115089514
102,0.2733333333333333
103,0.0941025641025641
104,0.2515686274509804
105,0.45
106,0.3461904761904762
107,0.5074025974025973
108,0.46724386724386713
109,0.684040404040404
110,0.6165079365079366
111,0.4974025974025974
112,0.3519480519480519
113,0.3805194805194805
114,0.3623376623376623
115,0.42588744588744587
116,0.6776334776334776
117,0.6258874458874459
118,0.6776334776334776
119,0.49050604567845946
120,0.4645320197044335
121,0.7697546897546899
122,0.7268975468975469
123,0.7268975468975469
124,0.7879365079365079
125,0.43477633477633476
126,0.33376623376623377
127,0.37662337662337664
128,0.4051948051948052
129,0.2869264069264069
130,0.8141991341991341
