,0
0,0.3186274509803922
1,0.21880341880341883
2,0.00625
3,0.6093406593406593
4,0.13076923076923078
5,0.38333333333333336
6,0.6
7,0.6442857142857144
8,0.36018099547511306
9,0.39880952380952384
10,0.533982683982684
11,0.7077922077922079
12,0.6896103896103896
13,0.8329545454545455
14,0.26279411764705884
15,0.6482683982683983
16,0.5057142857142857
17,0.6894117647058823
18,0.9875
19,1.0
20,0.8416666666666668
21,0.45928571428571435
22,0.845934065934066
23,0.48731601731601737
24,0.7607142857142858
25,0.5580952380952381
26,0.33076923076923076
27,0.4864285714285715
28,0.705
29,0.4838095238095238
30,0.49050116550116557
31,0.6988888888888889
32,0.5395238095238095
33,0.819047619047619
34,0.7045920745920746
35,0.6885714285714286
36,0.5739427239427239
37,0.5857142857142857
38,0.4311904761904762
39,0.33352272727272725
40,0.5996969696969697
41,0.5504707792207791
42,0.592857142857143
43,0.42857142857142855
44,0.5895238095238095
45,0.6258874458874459
46,0.49625
47,0.5835497835497836
48,0.62004662004662
49,0.8202272727272728
50,0.6721212121212121
51,0.3987912087912088
52,0.5382142857142858
53,0.36857142857142855
54,0.7022977022977023
55,0.8006093906093905
56,0.6107142857142857
57,0.9071428571428571
58,0.6714285714285715
59,0.762262443438914
60,0.25666666666666665
61,0.34083857319151434
62,0.6614285714285715
63,0.19
64,0.7679487179487179
65,0.4101809954751131
66,0.6035714285714285
67,0.8739743589743589
68,0.6594405594405595
69,0.9846153846153847
70,0.9512820512820515
71,0.6996969696969698
72,0.8942857142857144
73,0.775
74,0.6530769230769231
75,0.4744047619047619
76,0.5587912087912088
77,0.23846153846153845
78,0.7208874458874459
79,0.6244588744588745
80,0.6222222222222222
81,0.7875
82,0.6600378787878788
83,0.786147186147186
84,0.6900000000000001
85,0.7307142857142856
86,0.8474999999999999
87,0.9107142857142858
88,0.7426587301587301
89,0.953409090909091
90,0.6475
91,0.915
92,0.7875
93,0.9857142857142858
94,0.8329545454545455
95,0.7662878787878789
96,0.9666666666666668
97,0.5242857142857142
98,0.7392857142857143
99,0.8171428571428571
100,0.7057900432900432
101,0.4172435897435897
102,0.3995238095238095
103,0.8296550671550673
104,0.6102319902319903
105,0.580934065934066
106,1.0
