,0
0,0.3250145142531971
1,0.13766895825479133
2,0.36215567676802507
3,0.3825773871525837
4,0.4200385856567713
5,0.4290155292443159
6,0.6683348159628827
7,0.5902317714663956
8,0.5902317714663956
9,0.6814189860782677
10,0.25024451479319615
11,0.26043344866634055
12,0.2752440538192504
13,0.552834277802917
14,0.4981416301532585
15,0.7134800547805578
16,0.7595220305747549
17,0.7595220305747549
18,0.7595220305747549
19,0.7595220305747549
20,0.7595220305747549
21,0.7595220305747549
22,0.7595220305747549
23,0.8132578569620794
24,0.7595220305747549
25,0.7595220305747549
26,0.7595220305747549
27,0.5965083319446178
28,0.255471312357054
29,0.4019877839994123
30,0.3533470983157375
31,0.4981416301532585
32,0.32388473950292523
33,0.4352920897225382
34,0.4019877839994123
35,0.6814189860782677
36,0.5650014826295493
37,0.7915830992770448
38,0.8704007141049365
39,0.6814189860782677
40,0.5965083319446178
41,0.547867646260943
42,0.3104334486663406
43,0.1642796025124944
44,0.25024451479319615
45,0.34639836094704235
46,0.34639836094704235
47,0.3250145142531971
48,0.4495009444695837
49,0.3250145142531971
50,0.3366269060501722
51,0.3704826100312914
52,0.12178944474986256
53,0.08428944474986257
54,0.21464828223503457
55,0.11738468284510066
56,0.21464828223503457
57,0.16095611141652924
58,0.16095611141652924
59,0.2697263800873778
60,0.16095611141652924
61,0.3666773221637352
62,0.2697263800873778
63,0.21464828223503457
64,0.25790705349288656
65,0.21464828223503457
66,0.21464828223503457
67,0.16095611141652924
68,0.21464828223503457
69,0.25790705349288656
70,0.21464828223503457
71,0.21464828223503457
72,0.21464828223503457
73,0.16095611141652924
74,0.16095611141652924
75,0.3234185509058832
76,0.3234185509058832
77,0.2296943006423975
78,0.16828187126386643
79,0.16828187126386643
80,0.2296943006423975
81,0.2296943006423975
82,0.2296943006423975
83,0.2296943006423975
84,0.2296943006423975
85,0.3234185509058832
86,0.3234185509058832
87,0.2296943006423975
88,0.2296943006423975
89,0.3234185509058832
90,0.3234185509058832
91,0.3666773221637352
92,0.3234185509058832
93,0.2296943006423975
94,0.3234185509058832
95,0.2296943006423975
96,0.2296943006423975
97,0.16828187126386643
98,0.2296943006423975
99,0.2296943006423975
100,0.2296943006423975
101,0.2296943006423975
102,0.2296943006423975
103,0.16828187126386643
104,0.1145897004453611
105,0.1145897004453611
106,0.1145897004453611
107,0.2296943006423975
108,0.16828187126386643
109,0.1145897004453611
110,0.1145897004453611
111,0.1145897004453611
112,0.1145897004453611
113,0.17309437334255737
114,0.17309437334255737
115,0.1145897004453611
116,0.16828187126386643
117,0.1145897004453611
118,0.1145897004453611
119,0.1145897004453611
120,0.17309437334255737
121,0.1145897004453611
122,0.1145897004453611
123,0.1145897004453611
124,0.1145897004453611
125,0.1145897004453611
126,0.16828187126386643
127,0.36059437334255734
128,0.17309437334255737
129,0.1145897004453611
130,0.17309437334255737
131,0.16828187126386643
132,0.16828187126386643
133,0.16828187126386643
134,0.2296943006423975
135,0.2296943006423975
136,0.16828187126386643
137,0.2296943006423975
138,0.2296943006423975
139,0.2296943006423975
140,0.16828187126386643
141,0.2296943006423975
142,0.2296943006423975
143,0.2296943006423975
144,0.16828187126386643
145,0.16828187126386643
146,0.16828187126386643
147,0.2296943006423975
148,0.16828187126386643
149,0.16828187126386643
150,0.16828187126386643
151,0.16828187126386643
152,0.16828187126386643
153,0.16828187126386643
154,0.2296943006423975
155,0.2296943006423975
156,0.3234185509058832
157,0.2296943006423975
158,0.2296943006423975
159,0.2296943006423975
160,0.2296943006423975
161,0.3666773221637352
162,0.25790705349288656
163,0.3666773221637352
164,0.3666773221637352
165,0.2296943006423975
166,0.3666773221637352
167,0.3666773221637352
168,0.3666773221637352
169,0.3666773221637352
170,0.3666773221637352
171,0.3666773221637352
172,0.3234185509058832
173,0.2296943006423975
174,0.3666773221637352
175,0.3666773221637352
176,0.3666773221637352
177,0.3666773221637352
178,0.25790705349288656
179,0.25790705349288656
180,0.25790705349288656
181,0.1812403868262199
182,0.1812403868262199
183,0.3666773221637352
184,0.4375900707916019
185,0.27177178550660247
186,0.33796395632510784
187,0.27177178550660247
188,0.33796395632510784
189,0.27177178550660247
190,0.33796395632510784
191,0.27177178550660247
192,0.33796395632510784
193,0.4375900707916019
194,0.4375900707916019
195,0.4375900707916019
196,0.4375900707916019
197,0.3713978999730966
198,0.5720276515648913
199,0.4375900707916019
200,0.3751051188399358
201,0.24581011017126167
202,0.4375900707916019
203,0.3713978999730966
204,0.33796395632510784
205,0.4375900707916019
206,0.4375900707916019
207,0.24581011017126167
208,0.4375900707916019
209,0.4375900707916019
210,0.3454362246377557
211,0.33796395632510784
212,0.4375900707916019
213,0.4375900707916019
214,0.474769557971089
215,0.4375900707916019
216,0.4375900707916019
217,0.2724320966707795
218,0.3713978999730966
219,0.5269456843517766
220,0.4375900707916019
221,0.5182918251775669
222,0.474769557971089
223,0.39639836094704234
224,0.4375900707916019
225,0.33796395632510784
226,0.5182918251775669
227,0.3250145142531971
228,0.43357784812652944
229,0.34639836094704235
230,0.34639836094704235
231,0.3250145142531971
232,0.2338228044086375
233,0.38692538793117887
234,0.4495009444695837
235,0.4981416301532585
236,0.7595220305747549
237,0.3522928401686857
238,0.37729330114263143
239,0.6327783003945928
240,0.45320816333642294
241,0.7123536470167735
242,0.3522928401686857
243,0.7595220305747549
244,0.6112552304245858
245,0.4681294074881861
246,0.6381602148204157
247,0.7595220305747549
248,0.7595220305747549
249,0.7915830992770448
250,0.7595220305747549
251,0.7595220305747549
252,0.7595220305747549
253,0.7595220305747549
254,0.47588016615973094
255,0.7073870154747994
256,0.7595220305747549
257,0.7595220305747549
258,0.6814189860782677
259,0.5851516776538577
260,0.5530906089515676
261,0.5044499232678927
262,0.552834277802917
263,0.3825773871525837
264,0.6014749634865919
265,0.8132578569620794
266,0.8132578569620794
267,0.7595220305747549
268,0.6814189860782677
269,0.7595220305747549
270,0.7595220305747549
271,0.5553166221000583
272,0.1210208312546424
273,0.2142796025124944
274,0.30024451479319614
275,0.31048947107530417
276,0.1812403868262199
277,0.2338228044086375
278,0.1812403868262199
279,0.1905640331507855
280,0.2338228044086375
281,0.2338228044086375
282,0.1812403868262199
283,0.16504821600771458
284,0.29381594336462474
285,0.3057268170426065
286,0.1812403868262199
287,0.2338228044086375
288,0.13766895825479133
289,0.1812403868262199
290,0.1812403868262199
