,0
0,0.2340034012190203
1,0.2071088310738809
2,0.3247074794815305
3,0.5069798034011297
4,0.4404001248483617
5,0.4733731396226398
6,0.5269190957279893
7,0.4942341603478804
8,0.36033510118329204
9,0.2908794638657403
10,0.3742154610460358
11,0.27398403101667274
12,0.15548063822371017
13,0.25937632252245624
14,0.22061831745578447
15,0.22331363142601585
16,0.24833884857334787
17,0.38664872594818833
18,0.36653122893357243
19,0.35887039592269315
20,0.3178759217684896
21,0.3473064177430133
22,0.3887505861827186
23,0.34489798293967217
24,0.4396054487546588
25,0.3731282566287945
26,0.33224509385452317
27,0.19561693341073483
28,0.12717869700716522
29,0.11048699029150401
30,0.09220268229544389
31,0.0845221651191915
32,0.07419816719955875
33,0.09736145543627273
34,0.0808194040412486
35,0.09629203030873477
36,0.09966961473353725
37,0.1307500710619488
38,0.15517961579974737
39,0.11712822384712013
40,0.0930893587311314
41,0.08055363849658594
42,0.0724592473130337
43,0.0662304104308464
44,0.0764246909844457
45,0.07611044726445115
46,0.07117361997168924
47,0.08386922544628139
48,0.128236470223384
49,0.12005189316769972
50,0.11793362265322592
51,0.15673564942340187
52,0.19408798795401314
53,0.19095187302467187
54,0.18779519343748016
55,0.2603668271052391
56,0.4145874333245749
57,0.41294141652635014
58,0.3173104987380537
59,0.3117349606129103
60,0.33600037153187595
61,0.29554089213370643
62,0.23722303397756606
63,0.30569608970562545
64,0.32996673143995503
65,0.3467743444371456
66,0.2470111980933464
67,0.2524913461176618
68,0.2490413773921681
69,0.3147858970749962
70,0.2829047064040045
71,0.2881269981805864
72,0.26107099069071676
73,0.21868371373156553
74,0.1779287322773636
75,0.183090509611385
76,0.23430837966465023
77,0.34548614571381714
78,0.34106180492116006
79,0.32112093739415964
80,0.30168934868972874
81,0.3033513395862113
82,0.3631834028383843
83,0.3944195529242076
84,0.43965833138400195
85,0.528626350428394
86,0.5048139507619716
87,0.3568356906265569
88,0.4584621531321682
89,0.416005052858609
90,0.3910538220255168
91,0.36786190298829574
92,0.39006103879703363
93,0.31048314570813496
94,0.34323456085803966
95,0.3538129433788841
96,0.40303668803728976
97,0.39333028281673427
98,0.4104113418035281
99,0.36441605609529304
100,0.3416851122607988
101,0.3842385204752416
102,0.4034551112423875
103,0.3672243638293205
104,0.34619516444896914
105,0.43079471001038283
106,0.5503343578174031
107,0.24808277714999255
108,0.16336090757779292
109,0.18780336632087277
110,0.21002028427582417
111,0.24504408739292657
112,0.16479563559754906
113,0.172465022192044
114,0.14058006948339072
115,0.1132740331436122
116,0.09443213219510944
117,0.11379570222058218
118,0.16415838143185307
119,0.22824872755873907
120,0.4925594653892876
121,0.46873630298423213
122,0.47427196253539394
123,0.38384041337149527
124,0.3798962908826789
125,0.19139916331595733
126,0.3303352273732516
127,0.2961956524519169
128,0.3110450777768252
129,0.42972824366973045
130,0.39384052928823815
131,0.2857663927521262
132,0.24826072944142652
133,0.37617589345814545
134,0.2275129848708447
135,0.21139211796227064
136,0.20980594095211447
137,0.3364266314439795
138,0.22192864291120734
139,0.17509819932633838
140,0.15596192734642578
141,0.4176707776558922
142,0.20450117668859932
143,0.5145480617575158
144,0.48403181961871977
145,0.4908523818634151
146,0.24071301838317005
147,0.49963858275339784
148,0.20116901100977663
149,0.20346930646093175
150,0.2176488632808361
151,0.2356319889563331
152,0.10433664652953799
153,0.1267526429853762
154,0.13081034404912126
155,0.14023539310885777
156,0.13576727463419486
157,0.15798580219996028
158,0.15515513806039724
159,0.15922327447527335
160,0.23623521630111505
161,0.22516859422594326
162,0.2969973802574219
163,0.42890443008415224
164,0.5853950573706502
165,0.5622569990960764
166,0.48396942065741844
167,0.4324942366182644
168,0.2742776659006411
169,0.22744375336663492
170,0.13560550405298857
171,0.17224831675646587
172,0.1610264639691387
173,0.14016148404078024
174,0.13043013484087201
175,0.1532335262163147
176,0.21030999575157241
177,0.32957021293951355
178,0.26255127780140647
179,0.36248535305192187
180,0.33654858169408325
181,0.2716045295329878
182,0.2144318922650017
183,0.23640568189014236
184,0.2999118622601397
185,0.34284771688904214
186,0.41104224972687675
187,0.3697763784163158
188,0.38734593391362654
189,0.24520185146980936
190,0.14866388532323105
191,0.13140694495142766
192,0.12127447610990866
193,0.12046700368772824
194,0.11523100478938464
195,0.1366118163663284
196,0.13725298521749094
197,0.17588317006437498
198,0.22003353853686788
199,0.23220223521080663
200,0.27209763571515355
201,0.23369689274972438
202,0.22512144648979904
203,0.2632128594705995
204,0.4259255998045988
205,0.23638237075404778
206,0.20526553174391368
207,0.21045306874792533
208,0.19008922100613906
209,0.06595466201582086
210,0.20042114689650845
211,0.19467906442035599
212,0.21373574912635387
213,0.19879628390631285
