Date/Time,T20,ST,T60,H
2020/1/30 15:40,28.2,23,27.1,52.2
2020/1/30 16:00,28.4,23.3,27.5,53
2020/1/30 16:20,25.1,23,24.5,69.3
2020/1/30 16:40,24,22.7,23.3,71.7
2020/1/30 17:00,21.7,22.2,21.2,75.3
2020/1/30 17:20,20.4,21.7,19.6,85.7
2020/1/30 17:40,19.4,21.2,18.2,87.2
2020/1/30 18:00,18.6,20.7,17.4,87.9
2020/1/30 18:20,18,20.2,16.8,89
2020/1/30 18:40,17.6,19.9,16.3,89.4
2020/1/30 19:00,17.2,19.5,15.8,89.6
2020/1/30 19:20,16.8,19.2,15.4,90
2020/1/30 19:40,16.5,18.9,15.1,90.3
2020/1/30 20:00,16.1,18.6,14.8,90.6
2020/1/30 20:20,15.8,18.3,14.4,90.5
2020/1/30 20:40,15.7,18.1,14.2,90.5
2020/1/30 21:00,15.5,17.8,14,90.5
2020/1/30 21:20,15.3,17.6,13.7,90.6
2020/1/30 21:40,15.1,17.4,13.5,90.6
2020/1/30 22:00,14.9,17.2,13.3,90.6
2020/1/30 22:20,14.7,17,13.1,90.9
2020/1/30 22:40,16.2,17.1,14.7,85.8
2020/1/30 23:00,15.1,16.9,13.5,88.1
2020/1/30 23:20,15.4,16.7,13.5,90.6
2020/1/30 23:40,15.5,16.7,13.8,84.2
2020/1/31 0:00,14.9,16.5,13.1,88.6
2020/1/31 0:20,15.7,16.6,14.1,82.9
2020/1/31 0:40,16,16.4,14,89.4
2020/1/31 1:00,15.4,16.4,13.7,83
2020/1/31 1:20,17.4,16.5,15.5,87.5
2020/1/31 1:40,14.9,16.3,13.2,84.3
2020/1/31 2:00,16.1,16.2,14.6,79.3
2020/1/31 2:20,16.2,16.1,14.2,88.1
2020/1/31 2:40,15.2,16.1,13.5,82.4
2020/1/31 3:00,16.7,16.1,15.2,81.3
2020/1/31 3:20,15.9,16,13.9,87.4
2020/1/31 3:40,15.3,16,13.6,81.5
2020/1/31 4:00,16.7,16,15,79
2020/1/31 4:20,16.7,15.9,14.8,86.3
2020/1/31 4:40,15,15.8,13.2,82.6
2020/1/31 5:00,15.7,15.8,14.2,79.1
2020/1/31 5:20,17.1,15.9,15.4,81.7
2020/1/31 5:40,16.3,15.7,14.3,86
2020/1/31 6:00,14.9,15.6,13.1,82
2020/1/31 6:20,15.7,15.7,14.1,79.1
2020/1/31 6:40,17,15.7,15.5,81.7
2020/1/31 7:00,16.3,15.6,14.4,85.8
2020/1/31 7:20,15.3,15.6,13.5,81.8
2020/1/31 7:40,17,15.8,15.4,80.9
2020/1/31 8:00,16,15.9,14.2,85
2020/1/31 8:20,16.6,16,14.9,87
2020/1/31 8:40,17.6,16.2,16,85.5
2020/1/31 9:00,25.8,16.4,23.5,52.1
2020/1/31 9:20,29.1,18,21.8,44.4
2020/1/31 9:40,25.3,18.8,25.7,59.8
2020/1/31 10:00,30.4,18.1,29.3,47.3
2020/1/31 10:20,27.1,18.6,27.2,45.6
2020/1/31 10:40,22.5,18.7,22.8,47.2
2020/1/31 11:00,22.1,18.7,20.4,45.8
2020/1/31 11:20,22.3,18.6,20.6,44
2020/1/31 11:40,26.1,18.9,25.1,45.9
2020/1/31 12:00,23.2,19.3,22,41.7
2020/1/31 12:20,24.2,19.5,21.9,38.2
2020/1/31 12:40,24.2,19.7,23,40
2020/1/31 13:00,24.2,19.9,23.7,39.6
2020/1/31 13:20,21.8,20,20.7,34.4
2020/1/31 13:40,26.8,20.4,25,33.8
2020/1/31 14:00,26.5,20.7,27.8,42.4
2020/1/31 14:20,25.9,21,25.9,40.4
2020/1/31 14:40,23.8,21,26.1,44
2020/1/31 15:00,24.2,20.9,23.3,47.9
2020/1/31 15:20,24.4,20.9,22.9,49.1
2020/1/31 15:40,28.9,20.9,28.7,45.5
2020/1/31 16:00,26.1,21,26.4,60.4
2020/1/31 16:20,25.6,21.1,24.4,55.7
2020/1/31 16:40,24.2,21,22.5,65.8
2020/1/31 17:00,21.2,20.8,20.8,79.7
2020/1/31 17:20,19.2,20.5,18.3,85.3
2020/1/31 17:40,18.1,20.1,16.9,85.6
2020/1/31 18:00,17.2,19.7,16,86.5
2020/1/31 18:20,16.5,19.3,15.2,87.6
2020/1/31 18:40,16.1,19,14.7,88.6
2020/1/31 19:00,15.7,18.6,14.2,89.2
2020/1/31 19:20,15.4,18.4,13.9,89.4
2020/1/31 19:40,15.1,18.1,13.5,89.4
2020/1/31 20:00,14.9,17.8,13.3,89.6
2020/1/31 20:20,14.6,17.6,13,89.7
2020/1/31 20:40,16,17.4,14.4,83.5
2020/1/31 21:00,14.9,17.3,13.2,86.8
2020/1/31 21:20,16.1,17.1,14.5,80.7
2020/1/31 21:40,14.7,16.9,12.8,86
2020/1/31 22:00,15.4,16.8,13.8,80.6
2020/1/31 22:20,17.2,16.7,15.4,85.6
2020/1/31 22:40,14.7,16.7,12.8,84.1
2020/1/31 23:00,15.5,16.5,13.7,79.3
2020/1/31 23:20,17.3,16.4,15.4,83.8
2020/1/31 23:40,15.2,16.3,13.2,85.2
2020/2/1 0:00,15,16.2,13.3,80.7
2020/2/1 0:20,15.9,16.2,14.3,78
2020/2/1 0:40,17.3,16.1,15.6,82.9
