"Date/Time","Date/Time","No.1","No.2"
"Date/Time","Date/Time","TR-71wf Ch.1","TR-71wf Ch.2"
"","","ÅãC","ÅãC"
"2019-01-09 00:00:00","43474.0000000000","13.4","15.2"
"2019-01-09 00:10:00","43474.0069444444","13.1","15.1"
"2019-01-09 00:20:00","43474.0138888889","12.9","15.0"
"2019-01-09 00:30:00","43474.0208333333","12.7","15.0"
"2019-01-09 00:40:00","43474.0277777778","13.5","15.1"
"2019-01-09 00:50:00","43474.0347222222","13.6","15.1"
"2019-01-09 01:00:00","43474.0416666667","13.3","15.1"
"2019-01-09 01:10:00","43474.0486111111","13.1","15.0"
"2019-01-09 01:20:00","43474.0555555556","12.8","14.9"
"2019-01-09 01:30:00","43474.0625000000","12.7","14.8"
"2019-01-09 01:40:00","43474.0694444444","14.0","15.1"
"2019-01-09 01:50:00","43474.0763888889","13.3","14.9"
"2019-01-09 02:00:00","43474.0833333333","12.9","14.8"
"2019-01-09 02:10:00","43474.0902777778","12.9","14.8"
"2019-01-09 02:20:00","43474.0972222222","13.7","15.0"
"2019-01-09 02:30:00","43474.1041666667","12.8","14.8"
"2019-01-09 02:40:00","43474.1111111111","12.5","14.7"
"2019-01-09 02:50:00","43474.1180555556","13.8","14.9"
"2019-01-09 03:00:00","43474.1250000000","12.6","14.7"
"2019-01-09 03:10:00","43474.1319444444","12.5","14.6"
"2019-01-09 03:20:00","43474.1388888889","13.7","14.8"
"2019-01-09 03:30:00","43474.1458333333","12.3","14.6"
"2019-01-09 03:40:00","43474.1527777778","13.0","14.6"
"2019-01-09 03:50:00","43474.1597222222","13.0","14.6"
"2019-01-09 04:00:00","43474.1666666667","12.3","14.5"
"2019-01-09 04:10:00","43474.1736111111","13.7","14.7"
"2019-01-09 04:20:00","43474.1805555556","12.5","14.5"
"2019-01-09 04:30:00","43474.1875000000","12.7","14.5"
"2019-01-09 04:40:00","43474.1944444444","13.3","14.6"
"2019-01-09 04:50:00","43474.2013888889","12.2","14.3"
"2019-01-09 05:00:00","43474.2083333333","13.6","14.6"
"2019-01-09 05:10:00","43474.2152777778","12.7","14.5"
"2019-01-09 05:20:00","43474.2222222222","12.5","14.4"
"2019-01-09 05:30:00","43474.2291666667","13.6","14.6"
