"Date/Time","Date/Time","No.1","No.2"
"Date/Time","Date/Time","TR-72wf Ch.1","TR-72wf Ch.2"
"","","ÅãC","%"
"2019-06-24 16:20:00","43640.6805555556","31.0","47.3"
"2019-06-24 16:40:00","43640.6944444444","29.2","52.3"
"2019-06-24 17:00:00","43640.7083333333","29.0","56.1"
"2019-06-24 17:20:00","43640.7222222222","27.7","56.8"
"2019-06-24 17:40:00","43640.7361111111","26.9","58.9"
"2019-06-24 18:00:00","43640.7500000000","26.2","61.4"
"2019-06-24 18:20:00","43640.7638888889","25.0","66.3"
"2019-06-24 18:40:00","43640.7777777778","24.6","69.1"
"2019-06-24 19:00:00","43640.7916666667","23.6","74.8"
"2019-06-24 19:20:00","43640.8055555556","23.1","77.6"
"2019-06-24 19:40:00","43640.8194444444","22.7","80.3"
"2019-06-24 20:00:00","43640.8333333333","22.7","79.6"
"2019-06-24 20:20:00","43640.8472222222","22.7","80.7"
"2019-06-24 20:40:00","43640.8611111111","22.9","80.9"
"2019-06-24 21:00:00","43640.8750000000","23.1","79.1"
"2019-06-24 21:20:00","43640.8888888889","23.0","79.7"
"2019-06-24 21:40:00","43640.9027777778","22.9","81.3"
"2019-06-24 22:00:00","43640.9166666667","22.8","80.8"
"2019-06-24 22:20:00","43640.9305555556","22.9","79.7"
"2019-06-24 22:40:00","43640.9444444444","22.3","83.4"
"2019-06-24 23:00:00","43640.9583333333","22.7","83.7"
"2019-06-24 23:20:00","43640.9722222222","22.7","82.3"
"2019-06-24 23:40:00","43640.9861111111","22.3","82.8"
"2019-06-25 00:00:00","43641.0000000000","21.8","85.6"
"2019-06-25 00:20:00","43641.0138888889","21.5","88.0"
"2019-06-25 00:40:00","43641.0277777778","21.0","90.1"
"2019-06-25 01:00:00","43641.0416666667","20.5","91.1"
"2019-06-25 01:20:00","43641.0555555556","20.4","91.8"
"2019-06-25 01:40:00","43641.0694444444","20.3","92.1"
"2019-06-25 02:00:00","43641.0833333333","19.9","91.5"
"2019-06-25 02:20:00","43641.0972222222","19.7","90.8"
"2019-06-25 02:40:00","43641.1111111111","19.8","90.9"
"2019-06-25 03:00:00","43641.1250000000","19.6","90.8"
"2019-06-25 03:20:00","43641.1388888889","19.4","91.0"
"2019-06-25 03:40:00","43641.1527777778","19.4","91.4"
"2019-06-25 04:00:00","43641.1666666667","19.3","92.6"
"2019-06-25 04:20:00","43641.1805555556","19.0","93.4"
"2019-06-25 04:40:00","43641.1944444444","18.7","93.5"
"2019-06-25 05:00:00","43641.2083333333","18.8","92.7"
"2019-06-25 05:20:00","43641.2222222222","20.2","91.2"
"2019-06-25 05:40:00","43641.2361111111","22.2","84.4"
"2019-06-25 06:00:00","43641.2500000000","24.8","74.9"
"2019-06-25 06:20:00","43641.2638888889","26.1","66.1"
"2019-06-25 06:40:00","43641.2777777778","28.3","59.7"
"2019-06-25 07:00:00","43641.2916666667","31.6","57.1"
"2019-06-25 07:20:00","43641.3055555556","29.7","54.0"
"2019-06-25 07:40:00","43641.3194444444","28.3","64.3"
"2019-06-25 08:00:00","43641.3333333333","29.4","61.6"
"2019-06-25 08:20:00","43641.3472222222","34.8","45.0"
"2019-06-25 08:40:00","43641.3611111111","38.7","37.3"
"2019-06-25 09:00:00","43641.3750000000","35.3","45.3"
"2019-06-25 09:20:00","43641.3888888889","38.8","38.3"
"2019-06-25 09:40:00","43641.4027777778","39.0","36.9"
"2019-06-25 10:00:00","43641.4166666667","37.5","38.6"
"2019-06-25 10:20:00","43641.4305555556","35.9","38.2"
"2019-06-25 10:40:00","43641.4444444444","36.1","39.5"
"2019-06-25 11:00:00","43641.4583333333","33.5","39.4"
"2019-06-25 11:20:00","43641.4722222222","38.1","38.2"
"2019-06-25 11:40:00","43641.4861111111","34.8","44.7"
"2019-06-25 12:00:00","43641.5000000000","31.6","53.7"
"2019-06-25 12:20:00","43641.5138888889","32.3","54.9"
"2019-06-25 12:40:00","43641.5277777778","34.9","49.6"
"2019-06-25 13:00:00","43641.5416666667","35.4","47.7"
"2019-06-25 13:20:00","43641.5555555556","36.8","45.4"
"2019-06-25 13:40:00","43641.5694444444","30.8","58.7"
"2019-06-25 14:00:00","43641.5833333333","30.8","58.9"
"2019-06-25 14:20:00","43641.5972222222","31.1","58.7"
"2019-06-25 14:40:00","43641.6111111111","30.2","58.8"
"2019-06-25 15:00:00","43641.6250000000","30.8","59.1"
"2019-06-25 15:20:00","43641.6388888889","33.2","52.8"
"2019-06-25 15:40:00","43641.6527777778","34.6","49.1"
"2019-06-25 16:00:00","43641.6666666667","33.3","52.1"
"2019-06-25 16:20:00","43641.6805555556","32.2","51.9"
"2019-06-25 16:40:00","43641.6944444444","31.4","55.1"
"2019-06-25 17:00:00","43641.7083333333","31.8","55.1"
"2019-06-25 17:20:00","43641.7222222222","30.7","57.2"
"2019-06-25 17:40:00","43641.7361111111","30.8","58.4"
"2019-06-25 18:00:00","43641.7500000000","29.1","60.2"
"2019-06-25 18:20:00","43641.7638888889","28.5","63.2"
