date,T20_x,ST_x,T60_x,H_x,T20_y,ST_y,T60_y,H_y,T20,ST,T60,H
2019-08-01,29.397222222222215,28.473611111111104,30.452777777777783,80.89027777777775,25.7,27.4,25.7,63.4,33.6,29.6,39.1,93.5
2019-08-02,29.01527777777777,28.445833333333333,29.858333333333334,83.78472222222223,25.5,27.4,25.3,70.2,34.2,29.6,39.6,94.9
2019-08-03,28.625,27.92916666666667,29.78888888888889,81.55555555555554,24.8,26.7,24.6,62.6,35.4,29.6,39.2,95.2
2019-08-04,28.711111111111116,27.974999999999998,30.122222222222213,78.66527777777782,25.4,27.0,25.4,59.7,34.6,29.3,40.9,95.8
2019-08-05,28.490277777777774,27.91111111111111,29.20833333333333,79.32777777777775,23.9,26.3,23.7,62.5,33.8,29.8,35.6,92.1
2019-08-06,29.766666666666676,28.53194444444445,30.525000000000002,81.2013888888889,26.0,27.2,26.0,57.4,38.0,30.2,41.4,93.2
2019-08-07,29.225000000000005,28.35138888888889,30.22361111111111,80.28333333333333,25.1,27.2,24.8,57.0,36.6,29.7,41.4,94.9
2019-08-08,28.80972222222222,28.0625,29.415277777777774,79.92222222222223,24.8,27.0,24.5,58.1,36.9,29.6,38.6,93.5
2019-08-09,29.204166666666666,28.29166666666667,30.256944444444443,79.85694444444442,25.3,26.9,24.9,61.3,36.0,29.9,40.3,92.4
2019-08-10,29.173611111111118,28.36666666666666,30.05555555555555,78.87361111111112,24.9,26.9,24.7,61.6,34.9,29.8,38.7,94.7
2019-08-11,29.109722222222224,28.34305555555555,29.706944444444446,80.90833333333329,25.3,27.1,24.9,63.1,35.0,29.8,38.5,93.2
2019-08-12,29.31527777777778,28.455555555555545,30.22222222222222,78.74861111111115,25.1,27.2,24.7,64.1,35.5,29.8,39.5,89.8
2019-08-13,30.265277777777776,28.802777777777774,31.53194444444444,75.2138888888889,25.8,27.3,25.7,60.9,35.9,30.3,41.2,87.9
2019-08-14,29.069444444444443,28.4013888888889,29.55555555555555,79.74722222222222,26.4,27.6,26.2,61.8,34.7,29.5,38.0,90.6
2019-08-15,28.2138888888889,28.183333333333326,28.61111111111111,85.58611111111108,26.7,27.8,26.9,73.5,31.5,28.7,33.2,93.4
2019-08-16,28.759722222222226,28.34722222222223,29.580555555555552,84.93472222222222,26.3,27.4,26.2,71.5,34.0,29.9,39.6,95.6
2019-08-17,28.71111111111111,28.070833333333336,29.5388888888889,80.13333333333333,25.0,27.0,24.8,57.8,34.3,29.3,39.4,94.2
2019-08-18,29.12777777777777,28.408333333333335,30.23611111111111,81.81111111111116,25.2,26.9,25.0,67.1,35.7,30.2,39.0,92.5
2019-08-19,28.53611111111111,28.308333333333334,29.398611111111123,83.54166666666666,24.6,26.8,24.3,68.0,34.7,30.0,38.1,92.8
2019-08-20,27.825000000000003,27.79861111111112,28.41666666666667,87.12500000000003,25.5,26.9,25.4,69.8,31.1,28.5,33.0,95.0
2019-08-21,28.704166666666666,27.998611111111106,29.424999999999997,82.6513888888889,25.0,26.9,24.6,61.3,34.6,29.2,38.8,95.5
2019-08-22,28.030555555555548,27.88194444444445,28.58055555555556,82.89027777777778,25.5,27.2,25.3,64.7,32.2,28.5,33.8,93.8
2019-08-23,25.00277777777778,26.35833333333333,25.14722222222223,86.40694444444446,23.2,25.1,22.9,74.0,27.6,27.4,28.6,93.9
2019-08-24,26.46527777777778,25.82222222222222,27.11388888888889,76.35277777777779,23.1,24.6,22.9,62.5,31.2,27.2,36.2,92.9
2019-08-25,27.02777777777777,25.49166666666667,27.54166666666668,63.14027777777778,23.7,24.4,23.6,46.2,31.4,26.2,33.3,83.1
2019-08-26,25.83333333333333,24.987499999999997,26.259722222222234,67.53333333333332,21.3,23.7,20.8,51.7,31.3,26.1,34.2,90.0
2019-08-27,24.243055555555557,24.908333333333335,24.561111111111117,85.35833333333332,21.7,23.9,21.3,70.2,30.2,26.3,33.0,92.5
2019-08-28,25.15416666666667,25.229166666666668,25.43194444444444,88.57777777777781,22.8,24.4,22.6,75.6,28.6,26.3,30.2,97.8
2019-08-29,27.161111111111115,26.106944444444448,27.898611111111116,83.80138888888885,22.6,24.4,22.4,65.6,33.6,27.8,36.5,93.5
2019-08-30,25.6986111111111,26.147222222222208,26.04861111111111,90.67777777777778,24.3,25.7,24.3,75.4,31.1,26.8,34.1,97.2
2019-08-31,26.405555555555555,26.09305555555555,26.827777777777776,81.16666666666669,23.3,25.3,23.0,62.3,31.5,27.1,33.4,95.8
2019-09-01,26.21805555555556,25.852777777777792,26.52638888888889,79.0513888888889,22.3,24.6,22.1,60.3,30.8,27.0,32.2,92.6
2019-09-02,26.70555555555555,26.072222222222226,27.0861111111111,80.6486111111111,22.2,24.5,22.0,64.0,33.0,27.7,34.8,93.2
2019-09-03,27.65694444444445,26.737500000000004,28.044444444444444,81.07222222222224,24.2,25.6,24.1,58.4,33.5,28.0,34.3,93.9
2019-09-04,27.274999999999995,26.834722222222226,27.798611111111107,83.75694444444446,23.8,25.7,23.8,71.1,32.0,28.0,33.6,94.6
2019-09-05,25.799999999999997,26.216666666666658,26.09583333333333,87.26666666666662,24.3,25.8,24.3,75.1,30.1,26.9,32.0,93.3
2019-09-06,27.55416666666666,26.783333333333335,28.180555555555557,82.58750000000003,23.7,25.4,23.7,65.5,33.3,28.4,35.3,93.0
2019-09-07,27.54166666666667,26.71111111111112,27.98472222222222,79.15138888888889,23.4,25.5,23.5,64.9,34.6,28.2,36.5,90.2
2019-09-08,28.845833333333335,27.20694444444445,29.44444444444445,74.83194444444446,24.7,26.0,24.6,58.3,34.8,28.7,36.5,89.6
2019-09-09,29.637500000000003,27.22361111111111,29.911111111111115,69.92500000000003,25.9,26.1,26.0,52.4,33.9,28.2,34.1,94.2
2019-09-10,28.52083333333334,27.36111111111112,28.852777777777785,79.20277777777783,24.6,26.3,24.6,57.5,34.4,28.4,35.2,93.8
2019-09-11,29.05972222222222,27.54861111111111,29.45555555555556,76.7763888888889,25.9,26.7,26.0,57.9,33.7,28.6,34.4,94.6
2019-09-12,26.798611111111114,25.950000000000003,27.019444444444453,68.74027777777778,23.6,25.3,23.4,54.8,29.8,26.7,30.4,79.2
2019-09-13,23.80555555555556,24.540277777777785,23.96666666666667,71.80972222222223,22.0,23.6,22.1,58.3,26.4,25.3,26.9,80.7
2019-09-14,24.76666666666666,24.312500000000004,25.17916666666666,70.96111111111112,20.5,23.0,20.2,55.8,32.1,25.9,33.8,83.3
2019-09-15,25.816666666666663,24.79444444444444,26.127777777777773,73.38888888888889,21.0,23.4,20.8,49.1,31.2,25.9,32.2,90.3
2019-09-16,27.92361111111111,24.858333333333324,28.137500000000003,62.61527777777778,23.5,24.4,23.4,42.3,33.6,25.3,34.0,91.1
2019-09-17,26.15,25.177777777777777,26.520833333333346,74.39722222222221,23.7,24.5,23.7,57.7,29.3,25.8,29.9,87.7
2019-09-18,23.263888888888886,24.46805555555555,23.427777777777766,85.01666666666667,20.7,23.4,20.6,72.7,25.1,25.4,25.8,91.7
2019-09-19,23.056944444444444,23.340277777777782,23.21388888888889,74.51111111111112,19.8,22.7,19.5,46.1,28.5,24.2,29.7,92.5
2019-09-20,22.9375,22.89999999999999,23.172222222222224,72.81805555555555,19.2,21.8,19.0,53.8,26.8,23.6,27.9,88.5
2019-09-21,23.04166666666667,23.10833333333334,23.323611111111116,73.6583333333333,20.8,22.5,20.8,54.9,27.0,23.8,28.1,90.1
2019-09-22,24.581944444444453,23.34305555555556,24.91944444444445,70.4236111111111,21.2,22.3,21.2,57.1,29.9,24.4,30.3,82.3
2019-09-23,26.173611111111104,24.77222222222222,26.515277777777783,81.44027777777778,23.0,23.5,22.9,61.4,31.3,26.3,32.6,100.0
2019-09-24,23.515277777777783,22.88472222222223,23.59027777777778,69.01805555555553,21.7,22.3,21.7,61.4,25.9,23.4,26.4,74.9
2019-09-25,23.851388888888895,22.784722222222218,24.140277777777786,69.70555555555558,19.7,21.6,19.6,47.9,29.1,24.2,30.2,89.6
2019-09-26,24.16944444444444,23.47361111111111,24.420833333333334,74.94583333333333,20.0,22.0,19.7,54.3,30.5,24.8,31.9,86.9
2019-09-27,24.420833333333334,23.79861111111111,24.71805555555555,75.98611111111109,21.1,22.8,20.9,61.4,30.3,24.7,32.3,88.3
2019-09-28,23.69027777777778,23.676388888888894,23.922222222222228,78.51527777777778,21.2,22.9,21.1,62.4,28.3,24.5,28.7,90.4
2019-09-29,24.37222222222222,23.631944444444454,24.594444444444445,75.45694444444445,21.0,22.6,20.9,54.1,29.1,24.5,30.0,92.2
2019-09-30,24.852777777777774,24.245833333333337,25.183333333333344,82.9763888888889,21.3,23.1,21.2,62.7,30.3,25.5,31.1,93.3
2019-10-01,25.09861111111111,24.46805555555556,25.436111111111117,79.09305555555555,21.7,23.4,21.7,55.2,31.0,25.7,32.2,92.5
2019-10-02,23.887499999999996,23.98611111111111,24.197222222222226,78.97499999999998,21.1,23.0,21.0,61.0,29.4,25.3,30.8,88.3
2019-10-03,24.24722222222223,23.847222222222225,24.495833333333323,77.15555555555555,21.9,23.2,21.9,58.8,29.8,24.7,31.0,89.7
2019-10-04,24.362499999999997,22.887500000000003,24.490277777777788,68.39722222222221,21.3,21.2,21.4,49.2,27.9,24.1,28.0,92.1
2019-10-05,23.675,21.805555555555554,23.791666666666664,61.776388888888896,19.6,20.7,19.4,47.2,28.5,23.0,28.9,79.6
2019-10-06,23.15833333333334,21.74583333333333,23.27916666666667,62.438888888888904,18.7,21.1,18.7,40.1,29.3,22.8,29.6,88.3
2019-10-07,20.933333333333326,21.418055555555554,20.999999999999993,77.50138888888891,18.7,20.8,18.6,52.9,25.5,22.1,25.9,87.7
2019-10-08,21.941666666666677,21.763888888888896,22.075000000000003,78.1972222222222,19.8,20.8,19.8,61.4,27.1,22.8,27.8,89.9
2019-10-09,20.751388888888886,20.548611111111104,20.944444444444446,62.561111111111146,16.7,19.3,16.5,38.4,26.4,22.0,27.2,89.3
2019-10-10,21.875,21.12638888888889,22.16388888888888,72.21250000000003,15.9,19.3,15.8,46.1,30.1,22.8,31.0,90.0
2019-10-11,23.50277777777778,22.506944444444446,23.85555555555555,81.86250000000001,19.9,21.3,19.9,68.0,27.9,23.5,29.0,92.4
2019-10-12,21.86944444444445,22.472222222222214,21.987500000000004,94.31250000000001,20.7,22.1,20.7,88.3,23.2,22.8,23.5,98.0
2019-10-13,24.275438596491227,22.856140350877197,24.749122807017546,74.64736842105266,20.3,21.8,20.4,51.4,29.7,24.1,30.8,97.3
