date,T20_mean,ST_mean,T60_mean,H_mean,T20_min,ST_min,T60_min,H_min,T20_max,ST_max,T60_max,H_max
2017-12-19,14.809722222222215,16.039583333333336,14.696527777777785,69.55555555555556,10.1,14.5,10.0,36,24.1,18.0,25.4,84
2017-12-20,15.543749999999996,16.095833333333342,15.398611111111112,68.70138888888889,10.0,14.4,10.0,33,27.5,18.5,28.3,85
2017-12-21,15.998611111111115,16.447916666666668,15.95902777777778,70.11111111111111,10.4,14.7,10.5,35,27.0,19.0,29.7,86
2017-12-22,15.347222222222221,16.296527777777786,15.028472222222213,69.3125,10.0,14.6,9.9,29,27.9,18.6,27.1,84
2017-12-23,15.35208333333333,16.07569444444445,15.147916666666667,74.74305555555556,10.0,14.4,10.2,38,25.8,18.2,25.8,98
2017-12-24,16.436111111111106,16.638888888888882,16.443055555555546,77.27777777777777,10.5,14.9,10.5,31,27.6,18.8,28.4,97
2017-12-25,15.693750000000007,17.10625,15.92222222222221,74.875,11.4,16.1,11.6,42,25.5,18.9,26.3,90
2017-12-26,14.150000000000004,16.14166666666667,14.265972222222226,76.1875,10.6,15.1,10.7,36,26.8,18.3,28.8,89
2017-12-27,12.911805555555556,15.377083333333335,12.913888888888884,77.375,10.6,14.8,10.7,46,23.2,16.7,22.5,89
2017-12-28,15.535416666666656,15.871527777777775,15.133333333333338,70.27777777777777,10.4,14.3,10.5,38,27.0,18.3,27.3,83
2017-12-29,14.947916666666664,16.00069444444445,14.807638888888896,73.375,10.4,14.7,10.6,41,26.1,18.0,25.4,89
2017-12-30,15.627777777777775,16.305555555555564,15.422916666666671,75.66666666666667,10.2,14.8,10.4,39,27.7,18.4,27.2,90
2017-12-31,12.200694444444448,15.111805555555568,12.328472222222219,86.25694444444444,10.0,14.6,10.2,70,17.2,15.8,17.9,93
2018-01-01,15.731249999999998,15.847222222222225,15.45277777777778,76.58333333333333,10.8,14.4,10.8,39,27.2,18.0,26.7,94
2018-01-02,15.434722222222218,15.932638888888887,15.204861111111107,75.02083333333333,10.7,14.6,10.8,38,25.1,17.6,27.0,90
2018-01-03,15.361111111111118,16.124999999999996,15.074305555555561,76.06944444444444,10.8,14.9,10.9,35,25.8,18.0,26.5,93
2018-01-04,15.897916666666662,16.22708333333334,15.647916666666655,72.78472222222223,10.5,14.7,10.7,32,28.5,18.5,30.5,87
2018-01-05,13.884027777777778,15.574999999999992,13.723611111111108,84.70138888888889,10.7,14.6,10.8,55,25.0,16.7,24.3,99
2018-01-06,14.861805555555552,15.685416666666665,14.622222222222222,79.27777777777777,10.6,14.5,10.6,39,25.2,17.4,26.9,99
2018-01-07,15.441666666666666,15.960416666666674,15.333333333333334,73.71527777777777,10.5,14.6,10.5,38,27.6,18.0,26.4,90
2018-01-08,12.337499999999997,15.153472222222238,12.516666666666664,91.79166666666667,10.8,14.8,10.8,85,15.7,15.7,15.8,98
2018-01-09,14.643750000000004,15.468750000000004,14.646527777777784,83.43055555555556,10.6,14.5,10.9,38,25.0,17.2,24.0,99
2018-01-10,15.378472222222221,15.744444444444436,15.247222222222222,73.95138888888889,10.4,14.4,10.5,34,27.5,17.6,25.7,90
2018-01-11,14.874999999999996,15.70694444444445,14.614583333333336,75.39583333333333,10.1,14.5,10.3,41,25.9,17.3,23.9,91
2018-01-12,15.162500000000001,15.336805555555555,14.466666666666665,71.20833333333333,10.2,14.1,10.1,44,27.3,16.9,24.8,83
2018-01-13,15.307638888888883,15.613888888888889,14.765277777777776,72.75694444444444,10.1,14.3,10.5,40,28.4,17.4,27.4,87
2018-01-14,15.836111111111116,15.971527777777778,15.175694444444442,76.21527777777777,10.3,14.6,10.5,43,29.5,18.1,28.6,95
2018-01-15,15.634027777777785,16.001388888888886,15.350000000000001,74.10416666666667,10.3,14.8,10.9,38,25.4,17.7,24.1,90
2018-01-16,15.888888888888886,15.877777777777778,15.661805555555556,77.18055555555556,10.3,14.8,10.5,46,25.1,17.4,24.4,90
2018-01-17,13.690277777777775,15.613888888888884,13.959027777777775,92.11805555555556,11.8,15.2,12.2,89,17.5,16.0,17.1,96
2018-01-18,16.625,16.361805555555563,16.51250000000001,82.40277777777777,11.5,15.0,11.9,39,26.2,18.1,25.7,98
2018-01-19,16.639583333333334,16.75833333333333,16.522916666666667,76.52777777777777,10.9,15.3,11.3,38,28.6,18.6,28.4,96
2018-01-20,16.118055555555554,16.438194444444452,15.890277777777776,72.40972222222223,10.1,15.0,10.5,35,27.4,18.2,26.1,87
2018-01-21,16.116666666666667,16.579166666666662,15.921527777777786,76.48611111111111,11.0,15.3,11.3,44,25.9,18.2,24.5,94
2018-01-22,12.87638888888889,15.634027777777769,12.928472222222219,89.27083333333333,10.9,15.0,11.1,76,19.0,16.3,18.7,96
2018-01-23,14.869444444444447,15.593055555555562,14.580555555555552,82.86805555555556,10.6,14.5,10.6,43,27.4,17.2,26.5,97
2018-01-24,15.085416666666662,15.510416666666677,14.58958333333333,75.84027777777777,10.5,14.3,10.5,51,26.6,17.1,24.8,87
2018-01-25,14.840277777777775,15.541666666666666,14.324999999999998,75.34027777777777,10.3,14.6,10.4,53,26.3,17.0,24.0,89
2018-01-26,14.774999999999997,15.784722222222213,23.837500000000006,68.14583333333333,10.5,14.3,11.0,44,25.0,18.6,46.9,84
2018-01-27,15.60416666666667,16.252083333333335,25.43472222222221,73.18055555555556,10.2,14.0,11.0,36,27.5,19.9,38.3,91
2018-01-28,12.73402777777778,15.022222222222227,12.654861111111112,75.70833333333333,10.6,14.2,10.8,48,23.2,16.4,23.5,90
2018-01-29,15.017361111111105,15.440277777777778,14.921527777777783,64.11805555555556,10.5,13.7,10.8,36,25.7,18.0,25.2,76
2018-01-30,15.95972222222222,16.355555555555547,16.08958333333333,57.791666666666664,10.4,14.3,10.8,26,27.8,19.8,30.5,70
2018-01-31,15.23263888888889,16.31597222222222,15.219444444444434,62.3125,10.5,14.6,10.9,41,25.8,19.0,24.7,72
2018-02-01,12.838194444444447,15.309027777777775,12.927083333333332,69.05555555555556,10.7,14.7,11.0,49,19.7,16.5,20.0,77
2018-02-02,14.568750000000003,15.63402777777778,14.670833333333327,68.15277777777777,10.8,14.2,11.0,32,25.6,17.9,26.1,78
2018-02-03,16.34097222222222,16.518055555555556,16.252777777777784,64.86111111111111,10.8,14.6,11.2,32,28.2,19.7,26.9,80
2018-02-04,16.14375,16.69791666666667,16.079166666666676,59.90277777777778,11.4,15.1,11.8,25,25.8,19.0,29.9,73
2018-02-05,15.930555555555555,16.279861111111117,15.765972222222217,60.8125,11.4,13.3,11.8,32,25.4,18.8,25.5,70
2018-02-06,16.42916666666666,16.838194444444447,16.52152777777778,60.708333333333336,10.8,14.7,11.0,26,28.8,20.1,28.4,82
2018-02-07,16.659027777777776,16.962500000000002,16.686111111111117,56.36805555555556,11.2,15.1,11.5,22,27.3,19.5,32.1,76
2018-02-08,17.305555555555557,16.976388888888888,16.928472222222215,58.15277777777778,11.2,15.0,11.6,25,29.3,19.4,29.8,77
