date,disease,H_mean_x,T20_max_x,T60_max_x,H_max_x,T20_max_y,H_max_y,T20_mean_z,H_mean_z,T20_min_z,T60_min_z,T20_max_z,ST_max_z,H_max_z
2018-06-19,0,76.7645833333333,34.0,35.9,99.5,32.4,98.4,22.088888888888906,89.97500000000004,19.7,19.8,26.4,23.7,99.9
2018-06-20,0,87.5333333333333,31.1,29.2,98.1,34.0,99.5,21.853472222222226,79.23472222222223,17.4,17.4,32.4,24.3,98.4
2018-06-21,0,84.4701388888889,33.2,34.0,98.8,31.1,98.1,23.75069444444444,76.7645833333333,16.0,16.5,34.0,26.1,99.5
2018-06-22,0,97.23263888888887,24.2,23.8,100.0,33.2,98.8,21.540972222222226,87.5333333333333,18.2,18.6,31.1,23.6,98.1
2018-06-23,0,86.81319444444439,29.3,28.8,100.0,24.2,100.0,23.48958333333333,84.4701388888889,18.5,18.8,33.2,25.5,98.8
2018-06-24,0,73.3298611111111,36.9,34.7,95.9,29.3,100.0,21.598611111111087,97.23263888888887,19.6,19.8,24.2,22.8,100.0
2018-06-25,0,93.41111111111107,25.8,25.5,100.0,36.9,95.9,23.662500000000005,86.81319444444439,18.9,19.4,29.3,24.2,100.0
2018-06-26,0,83.01458333333336,35.3,34.6,100.0,25.8,100.0,25.10763888888889,73.3298611111111,17.1,17.8,36.9,26.1,95.9
2018-06-27,0,74.28958333333331,37.8,36.8,98.0,35.3,100.0,20.538194444444443,93.41111111111107,18.2,18.5,25.8,23.3,100.0
2018-06-28,0,83.9861111111111,35.7,36.4,98.4,37.8,98.0,24.08958333333333,83.01458333333336,18.1,18.4,35.3,25.9,100.0
2018-06-29,0,86.0986111111112,35.1,35.2,98.3,35.7,98.4,27.4215277777778,74.28958333333331,19.7,20.0,37.8,27.8,98.0
2018-06-30,0,85.9854166666667,38.0,37.6,100.0,35.1,98.3,27.010416666666675,83.9861111111111,21.8,22.1,35.7,28.5,98.4
2018-07-01,0,88.62638888888893,33.3,33.6,100.0,38.0,100.0,27.39236111111111,86.0986111111112,23.5,23.7,35.1,28.2,98.3
2018-07-02,0,89.45972222222225,35.6,35.9,100.0,33.3,100.0,28.07083333333334,85.9854166666667,23.8,24.0,38.0,29.4,100.0
2018-07-03,0,84.79861111111113,36.3,37.1,100.0,35.6,100.0,27.66666666666667,88.62638888888893,24.6,24.7,33.3,28.5,100.0
2018-07-04,0,86.25694444444453,36.1,35.8,98.7,36.3,100.0,28.043055555555547,89.45972222222225,25.0,25.1,35.6,28.8,100.0
2018-07-05,0,85.6,35.6,34.3,100.0,36.1,98.7,28.792361111111106,84.79861111111113,24.5,24.9,36.3,30.4,100.0
2018-07-06,0,92.58333333333334,30.2,29.6,99.2,35.6,100.0,28.67083333333333,86.25694444444453,23.9,24.3,36.1,29.3,98.7
2018-07-07,0,95.45000000000006,27.6,27.4,99.9,30.2,99.2,28.42361111111111,85.6,23.7,24.0,35.6,29.1,100.0
2018-07-08,0,95.04652777777771,30.0,29.3,100.0,27.6,99.9,26.57291666666667,92.58333333333334,24.3,24.6,30.2,27.3,99.2
2018-07-09,0,90.76597222222223,32.6,31.4,100.0,30.0,100.0,25.68125,95.45000000000006,24.3,24.5,27.6,26.3,99.9
2018-07-10,0,85.44652777777776,37.6,35.4,100.0,32.6,100.0,26.15000000000001,95.04652777777771,23.7,24.0,30.0,29.4,100.0
2018-07-11,0,83.87916666666662,39.4,36.0,97.9,37.6,100.0,27.0465277777778,90.76597222222223,24.7,24.8,32.6,31.9,100.0
2018-07-12,0,83.08611111111112,38.7,35.7,98.2,39.4,97.9,28.772222222222233,85.44652777777776,23.6,24.1,37.6,29.2,100.0
2018-07-13,0,82.70902777777775,37.0,35.4,98.0,38.7,98.2,28.72916666666666,83.87916666666662,22.5,23.0,39.4,29.5,97.9
2018-07-14,0,81.83472222222224,40.3,37.7,98.9,37.0,98.0,29.384722222222234,83.08611111111112,22.7,23.3,38.7,29.5,98.2
2018-07-15,0,75.9597222222222,38.5,36.2,97.0,40.3,98.9,29.25833333333334,82.70902777777775,23.9,24.5,37.0,30.1,98.0
2018-07-16,0,79.41874999999995,38.9,36.2,95.6,38.5,97.0,29.530555555555548,81.83472222222224,25.1,25.6,40.3,29.8,98.9
2018-07-17,0,80.47083333333335,39.9,36.8,97.3,38.9,95.6,30.26388888888889,75.9597222222222,23.9,24.6,38.5,29.2,97.0
2018-07-18,0,83.17430555555559,39.2,37.0,96.6,39.9,97.3,30.35972222222223,79.41874999999995,23.8,24.5,38.9,30.0,95.6
2018-07-19,0,86.36875000000002,38.0,36.0,98.7,39.2,96.6,31.05138888888888,80.47083333333335,24.6,25.1,39.9,30.5,97.3
2018-07-20,0,83.69583333333338,38.9,36.9,97.8,38.0,98.7,30.306249999999977,83.17430555555559,25.2,25.8,39.2,30.6,96.6
2018-07-21,0,84.76180555555554,38.5,36.1,98.7,38.9,97.8,30.47083333333333,86.36875000000002,26.3,26.6,38.0,30.7,98.7
2018-07-22,0,84.70625,35.7,34.2,96.2,38.5,98.7,31.490277777777766,83.69583333333338,26.2,26.7,38.9,31.1,97.8
2018-07-23,0,82.54097222222221,33.5,37.5,97.4,35.7,96.2,30.52708333333332,84.76180555555554,26.4,26.9,38.5,30.8,98.7
2018-08-15,0,83.52986111111116,37.1,41.2,100.0,36.1,99.6,30.04166666666666,81.9638888888889,26.4,26.4,37.2,31.7,98.9
2018-08-16,0,83.47291666666666,37.7,41.0,98.9,37.1,100.0,29.243749999999995,87.34375000000004,26.3,26.3,36.1,30.3,99.6
2018-08-17,0,91.73611111111107,36.3,36.9,99.6,37.7,98.9,30.11388888888888,83.52986111111116,25.9,25.9,37.1,32.1,100.0
2018-08-18,0,87.9652777777778,34.3,35.4,100.0,36.3,99.6,30.00833333333333,83.47291666666666,26.4,26.6,37.7,32.3,98.9
2018-08-19,0,59.97500000000001,36.1,35.5,83.6,34.3,100.0,27.04444444444444,91.73611111111107,25.0,25.2,36.3,30.1,99.6
2018-08-20,0,66.1541666666667,34.8,35.1,86.4,36.1,83.6,28.088888888888878,87.9652777777778,25.4,25.4,34.3,29.8,100.0
2018-08-21,0,70.36527777777779,35.2,35.0,91.2,34.8,86.4,27.21458333333334,59.97500000000001,22.5,22.7,36.1,27.1,83.6
2018-08-22,0,81.13888888888884,32.4,32.4,100.0,35.2,91.2,25.547916666666666,66.1541666666667,19.6,19.8,34.8,27.8,86.4
2018-08-23,0,80.71111111111115,38.7,38.5,95.7,32.4,100.0,25.372916666666665,70.36527777777779,19.3,19.7,35.2,27.8,91.2
2018-08-24,0,78.65416666666665,41.8,40.5,98.8,38.7,95.7,26.24583333333334,81.13888888888884,20.5,20.9,32.4,27.3,100.0
2018-08-25,0,82.84305555555557,38.0,37.6,99.1,41.8,98.8,30.252777777777766,80.71111111111115,25.6,25.6,38.7,30.3,95.7
2018-08-26,0,91.54027777777776,34.4,34.9,100.0,38.0,99.1,31.551388888888912,78.65416666666665,26.2,26.3,41.8,31.1,98.8
2018-08-27,0,89.67430555555555,37.0,35.4,98.3,34.4,100.0,29.66944444444444,82.84305555555557,27.0,26.9,38.0,30.5,99.1
2018-08-28,1,81.92569444444443,38.3,38.9,99.5,37.0,98.3,28.347916666666652,91.54027777777776,26.9,26.9,34.4,29.5,100.0
2018-08-29,1,79.67361111111114,38.3,38.7,97.2,38.3,99.5,29.021527777777766,89.67430555555555,25.6,26.1,37.0,29.7,98.3
2018-08-30,1,82.02013888888888,38.9,36.7,97.1,38.3,97.2,30.446527777777767,81.92569444444443,24.0,24.5,38.3,30.7,99.5
2018-08-31,1,82.30069444444446,38.6,37.1,97.6,38.9,97.1,30.39027777777777,79.67361111111114,23.5,23.9,38.3,30.3,97.2
2018-09-01,1,88.80069444444445,35.9,33.1,100.0,38.6,97.6,29.050694444444442,82.02013888888888,23.7,24.3,38.9,29.6,97.1
2018-09-02,1,82.81527777777772,40.3,38.0,100.0,35.9,100.0,29.817361111111087,82.30069444444446,24.6,24.9,38.6,30.1,97.6
2018-09-03,1,85.71597222222223,32.2,30.5,95.9,40.3,100.0,28.715277777777768,88.80069444444445,24.5,25.1,35.9,29.6,100.0
2018-09-04,1,84.1111111111111,37.0,35.2,95.7,32.2,95.9,30.096527777777766,82.81527777777772,24.3,24.3,40.3,30.9,100.0
2018-09-05,1,80.6541666666667,40.3,37.5,94.7,37.0,95.7,26.145138888888887,85.71597222222223,23.8,24.1,32.2,27.5,95.9
2018-09-06,1,92.36458333333336,35.3,32.6,97.7,40.3,94.7,27.29444444444445,84.1111111111111,23.2,23.6,37.0,28.9,95.7
2018-09-07,1,84.52777777777774,38.2,35.8,99.2,35.3,97.7,28.62777777777779,80.6541666666667,22.6,23.0,40.3,29.3,94.7
2018-09-08,1,82.61527777777779,36.3,31.8,94.5,38.2,99.2,27.02638888888889,92.36458333333336,24.2,24.7,35.3,28.3,97.7
2018-09-09,1,87.62013888888886,32.8,30.6,96.4,36.3,94.5,28.219444444444445,84.52777777777774,23.6,24.3,38.2,29.0,99.2
2018-09-10,1,87.76527777777773,34.6,33.2,95.9,32.8,96.4,26.68888888888889,82.61527777777779,22.1,22.7,36.3,27.3,94.5
2018-09-11,1,86.05208333333331,38.5,36.8,98.3,34.6,95.9,26.70833333333333,87.62013888888886,22.9,23.2,32.8,27.4,96.4
2018-09-12,1,91.00416666666666,31.0,29.2,96.1,38.5,98.3,27.395138888888887,87.76527777777773,24.6,25.0,34.6,28.0,95.9
2018-09-13,1,80.18680555555551,29.9,27.6,90.2,31.0,96.1,28.28750000000001,86.05208333333331,24.5,24.9,38.5,29.3,98.3
2018-09-14,1,78.28194444444446,27.8,27.2,90.3,29.9,90.2,24.41527777777778,91.00416666666666,21.2,21.7,31.0,26.9,96.1
2018-09-15,1,78.40069444444447,32.5,30.4,90.9,27.8,90.3,23.09861111111111,80.18680555555551,19.6,20.0,29.9,24.8,90.2
2018-09-16,1,87.23194444444445,28.1,27.0,94.8,32.5,90.9,21.74791666666666,78.28194444444446,19.5,19.9,27.8,23.8,90.3
2018-09-17,1,91.56458333333336,27.7,27.5,97.2,28.1,94.8,23.42222222222223,78.40069444444447,19.4,19.7,32.5,24.4,90.9
2018-09-18,1,82.95555555555555,36.2,34.4,97.5,27.7,97.2,22.861111111111125,87.23194444444445,20.2,20.6,28.1,24.3,94.8
2018-09-19,1,67.40347222222225,33.4,32.2,88.9,36.2,97.5,23.36666666666666,91.56458333333336,21.7,22.0,27.7,24.5,97.2
2018-09-20,1,71.04236111111112,34.1,33.1,90.1,33.4,88.9,27.31875000000001,82.95555555555555,22.2,22.5,36.2,27.1,97.5
2018-09-21,1,73.22638888888889,36.0,32.9,90.8,34.1,90.1,27.230555555555554,67.40347222222225,23.4,23.4,33.4,25.9,88.9
2018-09-22,1,88.12430555555551,24.0,23.7,93.1,36.0,90.8,25.56736111111111,71.04236111111112,18.8,19.5,34.1,26.4,90.1
2018-09-23,1,89.35555555555555,24.0,23.7,93.4,24.0,93.1,24.95347222222223,73.22638888888889,18.4,19.1,36.0,29.4,90.8
2018-09-24,1,77.32430555555545,35.4,31.7,95.5,24.0,93.4,21.099305555555546,88.12430555555551,19.7,20.1,24.0,22.9,93.1
2018-09-25,1,75.6215277777778,36.5,31.5,91.8,35.4,95.5,21.232638888888886,89.35555555555555,18.9,19.4,24.0,23.0,93.4
2018-09-26,1,84.93680555555558,33.6,30.8,97.9,36.5,91.8,25.175,77.32430555555545,21.1,21.6,35.4,25.2,95.5
2018-09-27,1,88.72986111111112,24.4,23.9,94.6,33.6,97.9,25.20486111111109,75.6215277777778,19.5,20.0,36.5,25.2,91.8
2018-09-28,1,83.6215277777778,28.0,26.6,94.4,24.4,94.6,25.17222222222221,84.93680555555558,21.5,21.8,33.6,26.2,97.9
2018-09-29,1,86.10416666666666,24.3,23.3,95.8,28.0,94.4,21.679166666666664,88.72986111111112,19.8,20.1,24.4,24.0,94.6
2018-09-30,1,77.2638888888889,36.2,30.5,92.7,24.3,95.8,21.90208333333333,83.6215277777778,17.9,18.5,28.0,23.7,94.4
2018-10-01,1,85.30208333333333,21.3,21.2,92.0,36.2,92.7,19.5701388888889,86.10416666666666,16.5,17.2,24.3,22.1,95.8
2018-10-02,1,89.6215277777778,29.9,28.4,99.7,21.3,92.0,21.92777777777778,77.2638888888889,14.0,14.8,36.2,23.3,92.7
2018-10-03,1,75.2645833333333,38.9,34.4,93.5,29.9,99.7,19.828472222222207,85.30208333333333,18.6,19.1,21.3,21.6,92.0
2018-10-04,1,71.42916666666662,38.0,33.5,90.4,38.9,93.5,24.128472222222207,89.6215277777778,19.6,19.9,29.9,23.9,99.7
2018-10-05,1,76.77916666666668,39.0,34.2,91.5,38.0,90.4,25.743055555555557,75.2645833333333,17.5,18.4,38.9,26.2,93.5
2019-01-13,0,89.54374999999996,34.1,37.7,97.9,21.0,98.2,16.914583333333333,89.42430555555558,11.5,12.0,33.2,23.4,100.0
2019-01-14,0,95.81597222222223,21.8,22.6,100.0,34.1,97.9,13.452777777777778,92.42152777777777,11.3,11.1,21.0,16.0,98.2
2019-01-15,0,85.72569444444447,40.2,34.2,100.0,21.8,100.0,17.217361111111103,89.54374999999996,11.6,12.2,34.1,22.0,97.9
2019-01-16,0,85.19097222222223,40.2,34.3,98.9,40.2,100.0,14.110416666666667,95.81597222222223,11.7,12.0,21.8,16.2,100.0
2019-01-17,1,94.53194444444445,28.5,30.2,100.0,40.2,98.9,18.589583333333326,85.72569444444447,11.1,11.4,40.2,20.1,100.0
2019-01-18,1,88.19236111111111,38.8,33.0,100.0,28.5,100.0,18.46944444444444,85.19097222222223,11.0,11.0,40.2,20.4,98.9
2019-01-19,1,87.89097222222225,38.9,35.3,98.4,38.8,100.0,15.526388888888896,94.53194444444445,11.8,11.6,28.5,18.1,100.0
2019-01-20,1,85.42013888888886,38.8,33.1,97.5,38.9,98.4,17.990277777777774,88.19236111111111,11.7,12.2,38.8,19.6,100.0
2019-01-21,1,83.42430555555555,38.7,33.3,94.9,38.8,97.5,17.202777777777776,87.89097222222225,11.8,11.9,38.9,19.4,98.4
2019-01-22,0,92.1388888888888,27.1,25.9,99.1,38.7,94.9,17.887500000000006,85.42013888888886,12.2,12.2,38.8,23.2,97.5
2019-01-23,0,85.04305555555554,39.2,33.5,95.7,27.1,99.1,18.475694444444443,83.42430555555555,11.9,12.0,38.7,23.5,94.9
2019-01-24,0,89.85763888888883,30.0,31.3,97.6,39.2,95.7,14.689583333333326,92.1388888888888,12.2,11.8,27.1,17.9,99.1
2019-01-25,0,85.7958333333333,34.7,33.3,95.5,30.0,97.6,17.581250000000015,85.04305555555554,11.8,12.0,39.2,22.2,95.7
2019-01-26,0,86.32986111111109,35.1,32.4,97.8,34.7,95.5,16.031944444444445,89.85763888888883,12.1,11.8,30.0,19.6,97.6
2019-01-27,0,87.52013888888891,37.5,33.7,94.9,35.1,97.8,18.039583333333336,85.7958333333333,11.6,11.5,34.7,22.6,95.5
2019-01-28,0,87.28749999999998,33.5,31.6,97.2,37.5,94.9,18.14652777777777,86.32986111111109,12.4,12.1,35.1,22.9,97.8
2019-01-29,0,82.75833333333338,37.3,34.7,93.7,33.5,97.2,17.050694444444446,87.52013888888891,12.0,11.7,37.5,21.5,94.9
2019-01-30,0,91.15833333333332,21.9,23.2,97.6,37.3,93.7,16.963194444444447,87.28749999999998,12.2,12.0,33.5,20.7,97.2
2019-01-31,0,85.57222222222225,35.8,33.8,96.8,21.9,97.6,18.090277777777775,82.75833333333338,11.7,11.5,37.3,23.0,93.7
2019-02-01,0,89.59236111111113,30.5,31.0,100.0,35.8,96.8,14.918750000000005,91.15833333333332,12.1,11.7,21.9,17.4,97.6
2019-02-02,0,98.8,18.7,20.7,100.0,30.5,100.0,17.89236111111111,85.57222222222225,12.0,11.4,35.8,22.4,96.8
2019-02-03,0,84.55694444444441,34.9,31.9,98.8,18.7,100.0,16.242361111111105,89.59236111111113,10.8,10.3,30.5,20.4,100.0
2019-02-04,0,85.74930555555554,35.0,35.1,95.4,34.9,98.8,12.843055555555553,98.8,11.4,11.1,18.7,15.7,100.0
2019-02-05,0,90.23611111111113,29.1,33.2,96.2,35.0,95.4,17.34513888888889,84.55694444444441,11.2,11.1,34.9,21.8,98.8
2019-02-06,0,90.84305555555555,35.2,35.3,100.0,29.1,96.2,17.770138888888887,85.74930555555554,11.1,11.0,35.0,21.3,95.4
2019-02-07,0,87.66180555555552,29.9,33.3,99.5,35.2,100.0,16.65625,90.23611111111113,11.0,10.8,29.1,19.4,96.2
2019-02-08,0,94.06944444444441,28.4,30.9,98.7,29.9,99.5,17.918055555555547,90.84305555555555,12.0,11.9,35.2,21.2,100.0
2019-02-09,0,90.10486111111112,29.3,33.6,96.8,28.4,98.7,17.31874999999999,87.66180555555552,11.7,11.5,29.9,21.4,99.5
2019-02-10,0,93.07569444444445,21.2,22.9,100.0,29.3,96.8,14.33888888888889,94.06944444444441,11.8,11.4,28.4,17.9,98.7
2019-02-11,0,98.22152777777781,17.6,18.9,100.0,21.2,100.0,17.740972222222222,90.10486111111112,11.7,11.2,29.3,20.1,96.8
2019-02-12,0,88.83888888888893,29.6,33.8,95.8,17.6,100.0,14.993055555555555,93.07569444444445,11.3,11.2,21.2,17.7,100.0
2019-02-13,1,91.7375,20.7,22.7,96.6,29.6,95.8,12.806249999999995,98.22152777777781,10.9,10.9,17.6,15.5,100.0
2019-02-14,1,84.50833333333334,30.7,35.8,95.2,20.7,96.6,16.14722222222223,88.83888888888893,11.2,11.1,29.6,19.4,95.8
2019-02-15,1,85.35277777777776,32.3,34.9,95.5,30.7,95.2,13.792361111111116,91.7375,11.4,11.2,20.7,16.4,96.6
2019-02-16,1,88.05902777777777,23.6,30.4,94.7,32.3,95.5,17.254861111111108,84.50833333333334,11.2,11.3,30.7,20.3,95.2
2019-02-17,1,92.07361111111106,24.7,34.5,97.3,23.6,94.7,17.31458333333334,85.35277777777776,11.6,11.3,32.3,21.1,95.5
2019-02-18,1,88.41250000000002,28.4,33.0,97.4,24.7,97.3,15.419444444444444,88.05902777777777,11.5,11.0,23.6,18.3,94.7
2019-02-19,1,83.33263888888888,31.2,36.9,95.3,28.4,97.4,13.356944444444444,92.07361111111106,10.8,10.5,24.7,16.2,97.3
2019-02-20,1,84.02916666666667,31.1,34.3,94.5,31.2,95.3,16.561111111111124,88.41250000000002,11.6,11.6,28.4,18.6,97.4
2019-02-21,1,96.89583333333336,17.2,17.8,100.0,31.1,94.5,17.849305555555556,83.33263888888888,11.8,11.5,31.2,21.4,95.3
2019-02-22,1,91.4104166666666,32.0,34.1,100.0,17.2,100.0,17.516666666666666,84.02916666666667,11.5,11.1,31.1,20.9,94.5
2019-02-23,1,84.64027777777775,31.5,35.2,96.3,32.0,100.0,14.13819444444445,96.89583333333336,12.5,12.0,17.2,16.2,100.0
2019-02-24,1,85.34305555555548,28.5,31.7,94.8,31.5,96.3,18.252083333333328,91.4104166666666,12.8,12.5,32.0,19.6,100.0
2019-02-25,1,86.9784722222222,33.0,38.8,98.7,28.5,94.8,18.182638888888885,84.64027777777775,12.5,12.3,31.5,21.2,96.3
2019-02-26,1,86.8145833333333,28.7,32.7,96.3,33.0,98.7,17.58333333333333,85.34305555555548,11.9,11.4,28.5,20.0,94.8
2019-02-27,1,84.38125000000002,34.5,38.0,98.2,28.7,96.3,18.82083333333334,86.9784722222222,13.1,12.6,33.0,21.2,98.7
2019-02-28,1,82.25625000000005,32.6,38.6,96.8,34.5,98.2,18.3201388888889,86.8145833333333,12.3,11.9,28.7,20.7,96.3
2019-03-01,1,88.1125,28.1,33.8,95.0,32.6,96.8,19.980555555555558,84.38125000000002,12.9,12.3,34.5,22.0,98.2
2019-03-02,1,97.65416666666668,18.0,18.4,100.0,28.1,95.0,20.163888888888884,82.25625000000005,13.3,12.7,32.6,22.7,96.8
2019-03-03,1,83.01458333333333,33.2,38.6,99.5,18.0,100.0,18.14444444444443,88.1125,12.8,12.2,28.1,20.5,95.0
2019-03-04,1,80.4611111111111,29.1,37.5,93.8,33.2,99.5,15.052777777777786,97.65416666666668,13.2,12.7,18.0,18.1,100.0
2019-03-05,1,92.46875,21.3,22.9,97.4,29.1,93.8,19.755555555555546,83.01458333333333,12.3,12.0,33.2,21.9,99.5
