date,disease,T20_mean_x,ST_mean_x,T60_mean_x,H_mean_x,T20_min_x,ST_min_x,T60_min_x,H_min_x,T20_max_x,ST_max_x,T60_max_x,H_max_x,housa_x,T20_mean_y,ST_mean_y,T60_mean_y,H_mean_y,T20_min_y,ST_min_y,T60_min_y,H_min_y,T20_max_y,ST_max_y,T60_max_y,H_max_y,housa_y,T20_mean_z,ST_mean_z,T60_mean_z,H_mean_z,T20_min_z,ST_min_z,T60_min_z,H_min_z,T20_max_z,ST_max_z,T60_max_z,H_max_z,housa_z,days
2018-12-11,1,14.675,15.84166667,14.95902778,88.41319444,11.8,14.1,12.2,75.1,21.9,17.4,23.2,93.8,1.3060486490601837,15.35208333,16.44444444,15.74861111,86.22847222,12.1,15.3,12.5,66.3,23.0,18.4,24.3,93.5,1.6188755226679206,15.48472222,16.82777778,15.87569444,87.4125,12.2,15.7,12.4,62.6,23.2,18.8,24.8,97.1,1.4896911722630088,64.0
2018-12-12,1,14.92708333,15.88819444,15.16319444,88.78958333,11.6,14.8,12.0,62.9,22.3,17.3,23.5,95.6,1.2774460580179967,14.675,15.84166667,14.95902778,88.41319444,11.8,14.1,12.2,75.1,21.9,17.4,23.2,93.8,1.3060486490601837,15.35208333,16.44444444,15.74861111,86.22847222,12.1,15.3,12.5,66.3,23.0,18.4,24.3,93.5,1.6188755226679206,65.0
2018-12-13,1,15.69375,16.41319444,16.0625,93.46180556,12.9,15.4,12.8,71.3,22.1,18.0,23.4,100.0,0.7814658301669324,14.92708333,15.88819444,15.16319444,88.78958333,11.6,14.8,12.0,62.9,22.3,17.3,23.5,95.6,1.2774460580179967,14.675,15.84166667,14.95902778,88.41319444,11.8,14.1,12.2,75.1,21.9,17.4,23.2,93.8,1.3060486490601837,66.0
2018-12-14,1,15.62847222,16.54375,16.08958333,89.29444444,12.3,15.4,12.5,61.5,24.0,18.1,23.9,98.4,1.2813968401749096,15.69375,16.41319444,16.0625,93.46180556,12.9,15.4,12.8,71.3,22.1,18.0,23.4,100.0,0.7814658301669324,14.92708333,15.88819444,15.16319444,88.78958333,11.6,14.8,12.0,62.9,22.3,17.3,23.5,95.6,1.2774460580179967,67.0
2018-12-15,1,15.68888889,16.44444444,16.09305556,86.525,12.6,15.3,12.8,61.8,25.1,18.0,23.9,93.9,1.6131805739094822,15.62847222,16.54375,16.08958333,89.29444444,12.3,15.4,12.5,61.5,24.0,18.1,23.9,98.4,1.2813968401749096,15.69375,16.41319444,16.0625,93.46180556,12.9,15.4,12.8,71.3,22.1,18.0,23.4,100.0,0.7814658301669324,68.0
2018-12-16,1,15.56180556,16.38819444,15.90347222,84.19097222,12.3,15.4,12.6,59.9,25.2,18.0,24.1,92.1,1.8737041005578448,15.68888889,16.44444444,16.09305556,86.525,12.6,15.3,12.8,61.8,25.1,18.0,23.9,93.9,1.6131805739094822,15.62847222,16.54375,16.08958333,89.29444444,12.3,15.4,12.5,61.5,24.0,18.1,23.9,98.4,1.2813968401749096,69.0
2018-12-17,1,15.29305556,16.16944444,15.47777778,88.73472222,12.0,15.2,12.3,69.8,22.5,17.7,23.5,96.0,1.3053586528238208,15.56180556,16.38819444,15.90347222,84.19097222,12.3,15.4,12.6,59.9,25.2,18.0,24.1,92.1,1.8737041005578448,15.68888889,16.44444444,16.09305556,86.525,12.6,15.3,12.8,61.8,25.1,18.0,23.9,93.9,1.6131805739094822,70.0
2018-12-18,1,16.16319444,16.56875,16.41319444,88.34722222,13.0,15.5,13.0,55.0,26.6,18.2,25.3,96.7,1.418828920980254,15.29305556,16.16944444,15.47777778,88.73472222,12.0,15.2,12.3,69.8,22.5,17.7,23.5,96.0,1.3053586528238208,15.56180556,16.38819444,15.90347222,84.19097222,12.3,15.4,12.6,59.9,25.2,18.0,24.1,92.1,1.8737041005578448,71.0
2018-12-19,1,15.34583333,16.27222222,15.54652778,89.65902778,12.7,14.6,12.9,66.3,23.0,17.6,22.7,97.5,1.2026391109796863,16.16319444,16.56875,16.41319444,88.34722222,13.0,15.5,13.0,55.0,26.6,18.2,25.3,96.7,1.418828920980254,15.29305556,16.16944444,15.47777778,88.73472222,12.0,15.2,12.3,69.8,22.5,17.7,23.5,96.0,1.3053586528238208,72.0
2018-12-20,1,15.30972222,16.22361111,15.43819444,87.95902778,12.3,15.2,12.4,59.2,23.7,17.5,23.7,95.3,1.3923101639614388,15.34583333,16.27222222,15.54652778,89.65902778,12.7,14.6,12.9,66.3,23.0,17.6,22.7,97.5,1.2026391109796863,16.16319444,16.56875,16.41319444,88.34722222,13.0,15.5,13.0,55.0,26.6,18.2,25.3,96.7,1.418828920980254,73.0
2018-12-21,1,15.17638889,15.86944444,15.40763889,92.28194444,12.4,13.8,12.6,77.9,21.8,17.0,23.1,98.3,0.8909985532748768,15.30972222,16.22361111,15.43819444,87.95902778,12.3,15.2,12.4,59.2,23.7,17.5,23.7,95.3,1.3923101639614388,15.34583333,16.27222222,15.54652778,89.65902778,12.7,14.6,12.9,66.3,23.0,17.6,22.7,97.5,1.2026391109796863,74.0
2019-01-09,0,15.58125,15.78,15.8625,85.31875,12.4,15.2,12.6,53.8,23.2,17.4,22.9,94.7,1.7362656989758538,15.17638889,15.86944444,15.40763889,92.28194444,12.4,13.8,12.6,77.9,21.8,17.0,23.1,98.3,0.8909985532748768,15.30972222,16.22361111,15.43819444,87.95902778,12.3,15.2,12.4,59.2,23.7,17.5,23.7,95.3,1.3923101639614388,93.0
2019-01-10,0,16.91458333,16.72361111,17.57986111,89.42430556,11.5,13.3,12.0,54.4,33.2,23.4,32.4,100.0,1.369115645468363,15.58125,15.78,15.8625,85.31875,12.4,15.2,12.6,53.8,23.2,17.4,22.9,94.7,1.7362656989758538,15.17638889,15.86944444,15.40763889,92.28194444,12.4,13.8,12.6,77.9,21.8,17.0,23.1,98.3,0.8909985532748768,94.0
2019-01-11,0,13.45277778,15.31597222,13.81736111,92.42152778,11.3,14.7,11.1,75.4,21.0,16.0,21.6,98.2,0.8035760259997773,16.91458333,16.72361111,17.57986111,89.42430556,11.5,13.3,12.0,54.4,33.2,23.4,32.4,100.0,1.369115645468363,15.58125,15.78,15.8625,85.31875,12.4,15.2,12.6,53.8,23.2,17.4,22.9,94.7,1.7362656989758538,95.0
2019-01-12,0,17.21736111,16.54444444,18.31805556,89.54375,11.6,14.5,12.2,58.9,34.1,22.0,37.7,97.9,1.4068369602057549,13.45277778,15.31597222,13.81736111,92.42152778,11.3,14.7,11.1,75.4,21.0,16.0,21.6,98.2,0.8035760259997773,16.91458333,16.72361111,17.57986111,89.42430556,11.5,13.3,12.0,54.4,33.2,23.4,32.4,100.0,1.369115645468363,96.0
2019-01-13,0,14.11041667,15.08055556,14.29513889,95.81597222,11.7,11.8,12.0,84.7,21.8,16.2,22.6,100.0,0.4551739877796495,17.21736111,16.54444444,18.31805556,89.54375,11.6,14.5,12.2,58.9,34.1,22.0,37.7,97.9,1.4068369602057549,13.45277778,15.31597222,13.81736111,92.42152778,11.3,14.7,11.1,75.4,21.0,16.0,21.6,98.2,0.8035760259997773,97.0
2019-01-14,0,18.58958333,16.59236111,18.61388889,85.72569444,11.1,14.4,11.4,41.7,40.2,20.1,34.2,100.0,1.950318254167704,14.11041667,15.08055556,14.29513889,95.81597222,11.7,11.8,12.0,84.7,21.8,16.2,22.6,100.0,0.4551739877796495,17.21736111,16.54444444,18.31805556,89.54375,11.6,14.5,12.2,58.9,34.1,22.0,37.7,97.9,1.4068369602057549,98.0
2019-01-15,0,18.46944444,17.06944444,18.48472222,85.19097222,11.0,14.9,11.0,41.1,40.2,20.4,34.3,98.9,2.0098376314836583,18.58958333,16.59236111,18.61388889,85.72569444,11.1,14.4,11.4,41.7,40.2,20.1,34.2,100.0,1.950318254167704,14.11041667,15.08055556,14.29513889,95.81597222,11.7,11.8,12.0,84.7,21.8,16.2,22.6,100.0,0.4551739877796495,99.0
2019-01-16,0,15.52638889,16.43958333,15.67361111,94.53194444,11.8,15.4,11.6,70.6,28.5,18.1,30.2,100.0,0.6402307433438261,18.46944444,17.06944444,18.48472222,85.19097222,11.0,14.9,11.0,41.1,40.2,20.4,34.3,98.9,2.0098376314836583,18.58958333,16.59236111,18.61388889,85.72569444,11.1,14.4,11.4,41.7,40.2,20.1,34.2,100.0,1.950318254167704,100.0
