date,disease,T20_mean_x,ST_mean_x,T60_mean_x,ST_min_x,T20_max_x,ST_max_x,T60_max_x,T20_mean_y,ST_mean_y,T60_mean_y,T20_max_y,ST_max_y,T60_max_y,T20_mean_z,ST_mean_z,T60_mean_z,ST_max_z,T60_max_z
2016/8/9,0,31.90194175,29.14466019,32.50097087,26.4,39.1,31.9,41.4,29.5625,28.91111111,30.17916667,39.4,32.9,44.9,30.18263889,28.89444444,30.59513889,31.4,41.1
2016/8/10,0,32.53106796,28.86893204,32.59417476,26.1,38.5,32.7,40.5,31.42986111,28.97569444,31.69097222,39.1,31.9,41.4,29.5625,28.91111111,30.17916667,32.9,44.9
2016/8/11,0,30.5,27.85339806,31.0407767,25.7,37.2,30.5,40.2,31.48541667,28.64652778,31.36736111,38.5,32.7,40.5,31.42986111,28.97569444,31.69097222,31.9,41.4
2016/8/12,0,29.3368932,27.45631068,30.25339806,24.7,37.3,30.2,40.2,29.27708333,27.66666667,29.56805556,37.2,30.5,40.2,31.48541667,28.64652778,31.36736111,32.7,40.5
2016/8/13,0,29.13786408,27.61553398,30.01747573,25.9,36.5,30.3,40,28.66111111,27.50416667,29.26527778,37.3,30.2,40.2,29.27708333,27.66666667,29.56805556,30.5,40.2
2016/8/14,0,29.74563107,27.68058252,30.71747573,25.8,37.3,30.9,41.8,28.46180556,27.48819444,29.05,36.5,30.3,40,28.66111111,27.50416667,29.26527778,30.2,40.2
2016/8/15,0,27.48446602,26.95145631,27.70485437,26.1,32.9,27.7,33.5,29.00694444,27.70694444,29.65277778,37.3,30.9,41.8,28.46180556,27.48819444,29.05,30.3,40
2016/8/16,0,29.87378641,27.52135922,30.15339806,25.4,37.7,30.4,41.5,26.96944444,26.79027778,27.15694444,32.9,27.7,33.5,29.00694444,27.70694444,29.65277778,30.9,41.8
2016/8/17,0,30.29514563,28.09805825,30.56601942,26.3,37.8,29.9,41.2,29.07986111,27.62638889,29.26527778,37.7,30.4,41.5,26.96944444,26.79027778,27.15694444,27.7,33.5
2016/8/18,0,31.43980583,28.24854369,31.30582524,26.8,36.7,30,36.9,29.2875,28.01736111,29.44583333,37.8,29.9,41.2,29.07986111,27.62638889,29.26527778,30.4,41.5
2016/8/19,0,31.81553398,29.32912621,31.8631068,27.6,39.9,32.1,42.1,30.64722222,28.32986111,30.48125,36.7,30,36.9,29.2875,28.01736111,29.44583333,29.9,41.2
2016/8/20,0,31.13398058,28.77475728,30.54466019,27.2,39.5,30.4,39.8,30.79583333,29.22777778,30.8,39.9,32.1,42.1,30.64722222,28.32986111,30.48125,30,36.9
2016/8/21,0,30.75048544,28.43106796,30.28446602,26.7,39,30.2,37.7,30.17083333,28.72013889,29.78819444,39.5,30.4,39.8,30.79583333,29.22777778,30.8,32.1,42.1
2016/8/22,0,30.65533981,29.69902913,30.5407767,26,38.5,38.3,39.9,30.14513889,28.34027778,29.7375,39,30.2,37.7,30.17083333,28.72013889,29.78819444,30.4,39.8
2016/8/23,0,29.84271845,27.97184466,29.32038835,26.8,35.5,29.4,34.4,30.05625,29.29791667,29.91875,38.5,38.3,39.9,30.14513889,28.34027778,29.7375,30.2,37.7
2016/8/24,0,31.06990291,28.84174757,30.85242718,26.6,39.1,36.7,38.7,29.58194444,28.03541667,29.13402778,35.5,29.4,34.4,30.05625,29.29791667,29.91875,38.3,39.9
2016/8/25,0,29.66699029,27.67669903,29.49126214,26.5,36,29,35.8,30.10347222,28.62708333,29.94444444,39.1,36.7,38.7,29.58194444,28.03541667,29.13402778,29.4,34.4
2016/8/26,0,30.58932039,27.75048544,30.27378641,26.4,36.7,29,36,29.01805556,27.62013889,28.89930556,36,29,35.8,30.10347222,28.62708333,29.94444444,36.7,38.7
2016/8/27,0,30.80582524,27.69223301,30.30776699,25.6,39.4,29.6,37.4,29.49583333,27.64166667,29.23680556,36.7,29,36,29.01805556,27.62013889,28.89930556,29,35.8
2016/8/28,0,29.36990291,27.66019417,29.1407767,26,38.2,30.2,36.9,29.63680556,27.67708333,29.31180556,39.4,29.6,37.4,29.49583333,27.64166667,29.23680556,29,36
2016/8/29,0,29.27572816,27.25048544,28.8592233,25.9,38.1,29.6,36.5,28.40555556,27.59513889,28.35208333,38.2,30.2,36.9,29.63680556,27.67708333,29.31180556,29.6,37.4
2016/8/30,0,30.94757282,26.91165049,29.8631068,25.9,38.3,28.5,35.6,28.71041667,27.11111111,28.36736111,38.1,29.6,36.5,28.40555556,27.59513889,28.35208333,30.2,36.9
2016/8/31,0,26.84854369,26.14368932,27.28834951,24.5,35,28.6,35.5,29.84375,27.04513889,29.08611111,38.3,28.5,35.6,28.71041667,27.11111111,28.36736111,29.6,36.5
2016/9/1,0,28.29805825,25.60485437,27.94854369,22.9,38,31.9,36.8,26.09305556,25.72361111,26.40972222,35,28.6,35.5,29.84375,27.04513889,29.08611111,28.5,35.6
2016/9/2,0,29.96893204,27.12621359,29.41553398,24.7,39.1,30.1,38.5,27.71111111,25.79166667,27.43680556,38,31.9,36.8,26.09305556,25.72361111,26.40972222,28.6,35.5
2016/9/3,0,29.65339806,27.03786408,29.35825243,24.4,38.3,30.3,39.3,28.49513889,27.075,28.2375,39.1,30.1,38.5,27.71111111,25.79166667,27.43680556,31.9,36.8
2016/9/4,0,30.61262136,27.68640777,30.16407767,26.1,38.7,30.4,38.7,28.85555556,27.13611111,28.70416667,38.3,30.3,39.3,28.49513889,27.075,28.2375,30.1,38.5
2016/9/5,0,30.10485437,27.95048544,29.99805825,26.4,37.2,30.5,38.4,29.88680556,27.675,29.57986111,38.7,30.4,38.7,28.85555556,27.13611111,28.70416667,30.3,39.3
2016/9/6,0,26.54757282,26.72135922,26.66407767,25.4,33.2,28.2,32.2,29.20486111,27.92013889,29.27847222,37.2,30.5,38.4,29.88680556,27.675,29.57986111,30.4,38.7
2016/9/7,0,28.46504854,27.25436893,28.17475728,26.1,38.1,29.2,36.1,26.32013889,26.82986111,26.56736111,33.2,28.2,32.2,29.20486111,27.92013889,29.27847222,30.5,38.4
2016/9/8,0,29.1961165,27.6184466,29.07961165,26.1,35.8,29.1,34.5,27.75694444,27.29722222,27.73819444,38.1,29.2,36.1,26.32013889,26.82986111,26.56736111,28.2,32.2
2016/9/9,0,27.23203883,27.3038835,27.45436893,26.8,32.3,28.4,32.5,28.425,27.6125,28.4875,35.8,29.1,34.5,27.75694444,27.29722222,27.73819444,29.2,36.1
2016/9/10,0,27.92815534,25.89708738,27.55242718,24.2,36.2,28.5,35.1,26.40694444,26.95972222,26.67777778,32.3,28.4,32.5,28.425,27.6125,28.4875,29.1,34.5
2016/9/11,0,27.3631068,25.59029126,27.1592233,23.2,36.6,28.6,36.4,26.82638889,25.81805556,26.64444444,36.2,28.5,35.1,26.40694444,26.95972222,26.67777778,28.4,32.5
2016/9/12,0,27.48349515,26.20582524,27.28834951,24.5,36.5,28.2,35.5,26.45,25.77569444,26.425,36.6,28.6,36.4,26.82638889,25.81805556,26.64444444,28.5,35.1
2016/9/13,0,27.4407767,26.36990291,27.24757282,25.4,34.7,27.6,32.7,26.74861111,26.24097222,26.75347222,36.5,28.2,35.5,26.45,25.77569444,26.425,28.6,36.4
2016/9/14,0,26.91650485,25.98349515,26.56213592,24.8,32.5,27.4,30.6,26.84444444,26.30555556,26.81180556,34.7,27.6,32.7,26.74861111,26.24097222,26.75347222,28.2,35.5
2016/9/15,0,27.40970874,26.49417476,27.38058252,25.4,36.1,28.1,34.7,26.48194444,26.14513889,26.39236111,32.5,27.4,30.6,26.84444444,26.30555556,26.81180556,27.6,32.7
2016/9/19,0,25.74271845,25.97184466,25.9407767,25.7,28.2,26.3,27.7,27.23541667,26.11736111,26.96597222,36.8,28.1,34.5,25.93263889,25.53819444,25.83194444,26.9,31.4
2016/9/20,0,28.45436893,26.39902913,27.87961165,24.5,38,29.1,35.8,25.46805556,25.93333333,25.75486111,28.2,26.3,27.7,27.23541667,26.11736111,26.96597222,28.1,34.5
2016/9/21,1,24.27669903,24.97378641,24.25825243,24.3,29.5,26,27.5,27.59513889,26.48125,27.36111111,38,29.1,35.8,25.46805556,25.93333333,25.75486111,26.3,27.7
2016/9/22,1,24.90582524,24.09126214,24.38543689,22.7,34.6,25.6,29.7,23.71180556,24.81180556,23.91736111,29.5,26,27.5,27.59513889,26.48125,27.36111111,29.1,35.8
2016/9/23,1,23.00194175,22.91650485,23.10776699,20.4,29.6,28.7,29.3,24.07291667,23.47986111,23.72777778,34.6,25.6,29.7,23.71180556,24.81180556,23.91736111,26,27.5
2016/9/24,1,24.26990291,24,24.17475728,23.4,30.2,24.9,28.2,22.79791667,23.10972222,23.00416667,29.6,28.7,29.3,24.07291667,23.47986111,23.72777778,25.6,29.7
2016/9/25,1,22.77087379,23.56601942,22.91650485,23,26.7,23.9,24.9,23.87222222,24.03125,23.95902778,30.2,24.9,28.2,22.79791667,23.10972222,23.00416667,28.7,29.3
2016/9/26,1,25.89514563,23.46019417,24.68058252,21.6,38.3,26.2,32,22.16319444,23.36736111,22.48194444,26.7,23.9,24.9,23.87222222,24.03125,23.95902778,24.9,28.2
2016/9/27,1,27.37864078,24.67184466,26.38349515,22.9,39.1,27.4,34.7,24.81944444,23.65138889,24.20277778,38.3,26.2,32,22.16319444,23.36736111,22.48194444,23.9,24.9
2016/9/28,1,29.02718447,25.84563107,27.7368932,23.8,41.4,30.9,36.3,26.43611111,24.88541667,25.93958333,39.1,27.4,34.7,24.81944444,23.65138889,24.20277778,26.2,32
2016/9/29,1,26.58349515,25.88543689,26.34466019,25.1,33.4,26.9,30.5,27.87708333,26.00347222,27.16319444,41.4,30.9,36.3,26.43611111,24.88541667,25.93958333,27.4,34.7
2016/9/30,1,28.06213592,26.02815534,27.00679612,24.9,41.2,27.6,32.9,25.99791667,25.82361111,25.99583333,33.4,26.9,30.5,27.87708333,26.00347222,27.16319444,30.9,36.3
2016/10/1,1,23.6592233,23.47961165,23.47087379,22.4,32.3,24.6,28.3,26.55833333,25.62152778,25.94305556,41.2,27.6,32.9,25.99791667,25.82361111,25.99583333,26.9,30.5
2016/10/2,1,25.57087379,23.96407767,24.89320388,22.8,33.7,26,30.6,23.1625,23.37777778,23.13333333,32.3,24.6,28.3,26.55833333,25.62152778,25.94305556,27.6,32.9
2016/10/3,1,26.83980583,26.0368932,26.79708738,23.7,37.6,33.1,34.5,25.00763889,24.09652778,24.64375,33.7,26,30.6,23.1625,23.37777778,23.13333333,24.6,28.3
2016/10/4,1,25.12038835,24.63980583,24.87087379,23.3,29.8,27.7,28,26.07291667,25.48472222,26.04305556,37.6,33.1,34.5,25.00763889,24.09652778,24.64375,26,30.6
2016/10/5,1,27.35533981,24.72427184,25.9592233,22.8,39.6,27.4,33.3,24.10208333,24.36597222,24.12222222,29.8,27.7,28,26.07291667,25.48472222,26.04305556,33.1,34.5
2016/10/6,1,24.53398058,23.75145631,24.0961165,22.2,32.6,25.6,29.8,25.81805556,24.61388889,25.06388889,39.6,27.4,33.3,24.10208333,24.36597222,24.12222222,27.7,28
2016/10/7,1,27.08932039,24.52524272,25.60291262,22.8,40.2,31.8,33.1,24.46736111,23.95069444,24.23888889,32.6,25.6,29.8,25.81805556,24.61388889,25.06388889,27.4,33.3
2016/10/8,1,24.96019417,22.69708738,23.56504854,20.9,37.7,25.2,31.4,25.24513889,24.02013889,24.40763889,40.2,31.8,33.1,24.46736111,23.95069444,24.23888889,25.6,29.8
2016/10/9,1,25.91456311,23.5184466,24.72621359,22.1,40.6,25.7,32.2,23.95138889,22.71319444,23.12986111,37.7,25.2,31.4,25.24513889,24.02013889,24.40763889,31.8,33.1
2016/10/10,1,23.97864078,23.66893204,23.60291262,22.1,31.2,24.3,26.6,25.32013889,23.79861111,24.62083333,40.6,25.7,32.2,23.95138889,22.71319444,23.12986111,25.2,31.4
2016/10/11,1,21.85825243,20.72912621,20.66213592,19.3,34.8,22.6,27.7,22.14652778,22.88611111,22.14305556,31.2,24.3,26.6,25.32013889,23.79861111,24.62083333,25.7,32.2
2016/10/12,1,21.96601942,21.42912621,21.48349515,19.2,36.3,30.7,33.3,20.90694444,20.78680556,20.28888889,34.8,22.6,27.7,22.14652778,22.88611111,22.14305556,24.3,26.6
2016/10/13,0,21.92524272,22.12621359,22.40097087,15.2,31.3,33.8,33.8,21.17430556,20.75486111,20.80208333,36.3,30.7,33.3,20.90694444,20.78680556,20.28888889,22.6,27.7
2016/10/14,0,18.91747573,19.03009709,18.22524272,17.5,33.1,23.3,25.1,20.40625,21.55972222,21.06458333,31.3,33.8,33.8,21.17430556,20.75486111,20.80208333,30.7,33.3
2016/10/15,0,20.42427184,19.31941748,19.33592233,17.7,31.6,21.2,25.6,18.23125,19.10138889,17.98263889,33.1,23.3,25.1,20.40625,21.55972222,21.06458333,33.8,33.8
2016/10/16,0,22.03203883,19.52912621,20.07378641,16.9,37.7,31.7,30.8,18.89236111,19.19166667,18.4125,31.6,21.2,25.6,18.23125,19.10138889,17.98263889,23.3,25.1
2016/10/17,0,22.03009709,19.3,20.59417476,17.4,36.8,22,30.4,20.22430556,19.52986111,19.10555556,37.7,31.7,30.8,18.89236111,19.19166667,18.4125,21.2,25.6
2016/10/18,0,20.48834951,20.30679612,20.20970874,19.8,26.1,21,23.1,21.39027778,19.64027778,20.45069444,36.8,22,30.4,20.22430556,19.52986111,19.10555556,31.7,30.8
2016/10/19,0,24.4184466,21.1184466,22.65242718,19.3,38.2,23.9,30.8,20.025,20.3625,20.00069444,26.1,21,23.1,21.39027778,19.64027778,20.45069444,22,30.4
2016/10/20,0,23.6223301,21.7961165,22.59417476,20.3,33.8,23.7,29.9,23.29444444,21.36597222,22.19444444,38.2,23.9,30.8,20.025,20.3625,20.00069444,21,23.1
2016/10/21,0,24.59708738,22.07572816,22.99417476,20.7,35.2,23.8,29.3,22.89027778,21.90625,22.31527778,33.8,23.7,29.9,23.29444444,21.36597222,22.19444444,23.9,30.8
2016/10/22,0,20.50873786,20.06893204,19.79320388,18.7,30.1,21.7,26.2,22.85416667,21.85486111,21.91875,35.2,23.8,29.3,22.89027778,21.90625,22.31527778,23.7,29.9
2016/10/23,0,20.34466019,19.8368932,19.80194175,18.7,30.2,21.1,25.9,19.52777778,20.02708333,19.21527778,30.1,21.7,26.2,22.85416667,21.85486111,21.91875,23.8,29.3
2016/10/24,0,21.01165049,20.11456311,20.20776699,19.1,28,21.3,24.4,19.75138889,19.93402778,19.51944444,30.2,21.1,25.9,19.52777778,20.02708333,19.21527778,21.7,26.2
2016/10/25,0,18.97378641,18.79029126,18.47572816,17.8,29.1,20,24.7,19.54652778,19.86180556,19.21736111,28,21.3,24.4,19.75138889,19.93402778,19.51944444,21.1,25.9
2016/10/26,0,15.75533981,16.93106796,15.65048544,16.1,22.2,18,19.1,17.25277778,18.44375,17.16388889,29.1,20,24.7,19.54652778,19.86180556,19.21736111,21.3,24.4
2016/10/27,0,22.18640777,19.45145631,21.11456311,17.6,33.4,22.2,29.2,15.94375,17.16944444,15.99513889,22.2,18,19.1,17.25277778,18.44375,17.16388889,20,24.7
2016/10/28,0,22.77281553,20.20582524,20.90582524,18.6,34.8,22.4,28.3,21.6125,19.84236111,20.96041667,33.4,22.2,29.2,15.94375,17.16944444,15.99513889,18,19.1
2016/10/29,0,17.0368932,18.06116505,17.09514563,17.4,20.2,18.8,19,20.34513889,19.7625,19.25833333,34.8,22.4,28.3,21.6125,19.84236111,20.96041667,22.2,29.2
2016/10/30,0,22.97184466,19.79320388,20.84271845,18.6,35.7,21.9,27.8,17.41805556,18.30833333,17.54375,20.2,19,19,20.34513889,19.7625,19.25833333,22.4,28.3
2016/10/31,0,18.7776699,17.77961165,17.51456311,16.5,33,19.6,25.6,20.59236111,19.34861111,19.25555556,35.7,21.9,27.8,17.41805556,18.30833333,17.54375,19,19
2016/11/1,0,18.22718447,16.94368932,17.04854369,15.2,32.1,19.4,25.9,16.79930556,17.50486111,16.21458333,33,19.6,25.6,20.59236111,19.34861111,19.25555556,21.9,27.8
2016/11/2,0,19.1776699,17.73592233,17.69126214,16.5,33.7,19.9,25.9,17.44791667,17.19513889,16.78958333,32.1,19.4,25.9,16.79930556,17.50486111,16.21458333,19.6,25.6
2016/11/3,0,15.92038835,16.17281553,15.2223301,15.2,26.5,17.6,20.2,17.30138889,17.45347222,16.49444444,33.7,19.9,25.9,17.44791667,17.19513889,16.78958333,19.4,25.9
2016/11/4,0,17.7,16.60485437,16.25728155,15,31.1,18.6,24,15.53263889,16.33402778,15.21319444,26.5,17.6,20.2,17.30138889,17.45347222,16.49444444,19.9,25.9
2016/11/5,0,17.08543689,15.30485437,15.18932039,13.4,32,18,23.8,15.64930556,16.23472222,14.92152778,31.1,18.6,24,15.53263889,16.33402778,15.21319444,17.6,20.2
2016/11/6,0,16.80582524,15.13592233,15.37961165,12.9,29.9,18,24.7,15.025,15.23680556,13.98194444,32,18,23.8,15.64930556,16.23472222,14.92152778,18.6,24
2016/11/7,0,18.25533981,15.68058252,16.41067961,13.9,31.5,18.5,25.4,15.18888889,15.20416667,14.37638889,29.9,18,24.7,15.025,15.23680556,13.98194444,18,23.8
2016/11/8,0,17.49805825,15.76116505,16.12038835,13.7,29.3,18.3,23.8,16.3125,15.68472222,15.3,31.5,18.5,25.4,15.18888889,15.20416667,14.37638889,18,24.7
2016/11/9,0,16.6,16.2223301,16.12524272,15,24.7,17.6,21.4,16.45416667,15.94375,15.64652778,29.3,18.3,23.8,16.3125,15.68472222,15.3,18.5,25.4
2016/11/10,0,15.24951456,15.33592233,13.87184466,13.8,27.5,16.9,20.7,16.18472222,16.37430556,15.95972222,24.7,17.6,21.4,16.45416667,15.94375,15.64652778,18.3,23.8
2016/11/19,0,17.79514563,15.06116505,15.94757282,13.2,31.7,18,24.4,14.08194444,14.59791667,13.08472222,28,16.7,21.1,15.21666667,15.36736111,13.82986111,18,23.7
2016/11/20,0,16.60873786,16.06796117,16.1,15.5,24.4,17.2,20.3,16.63819444,15.375,15.51319444,31.7,18,24.4,14.08194444,14.59791667,13.08472222,16.7,21.1
2016/11/21,0,19.78932039,16.94174757,18.09223301,15.5,30.7,18.9,24.6,16.19097222,16.21944444,15.96875,24.4,17.2,20.3,16.63819444,15.375,15.51319444,18,24.4
2016/11/22,0,16.99320388,16.69029126,16.46796117,15.8,24,17.7,20.6,18.55555556,17.09583333,17.51319444,30.7,18.9,24.6,16.19097222,16.21944444,15.96875,17.2,20.3
2016/11/23,0,19.76407767,17.54174757,18.2368932,16.6,28.9,18.9,22.9,16.81527778,16.85069444,16.53958333,24,17.7,20.6,18.55555556,17.09583333,17.51319444,18.9,24.6
2016/11/24,0,15.99805825,16.0038835,15.03495146,15.3,23.7,16.8,18.8,17.95694444,17.34652778,17.02569444,28.9,18.9,22.9,16.81527778,16.85069444,16.53958333,17.7,20.6
2016/11/25,0,14.30679612,14.74757282,13.59805825,13.9,26.8,16.5,21.5,14.89652778,15.79375,14.29583333,23.7,16.8,18.8,17.95694444,17.34652778,17.02569444,18.9,22.9
2016/11/26,0,13.76601942,13.3961165,12.39320388,11.6,27.3,15.8,21.4,12.66111111,14.51041667,12.40763889,26.8,16.5,21.5,14.89652778,15.79375,14.29583333,16.8,18.8
2016/11/27,0,16.41262136,14.57961165,14.99223301,13.4,28.5,16.7,22.9,13.07847222,13.57430556,12.25833333,27.3,15.8,21.4,12.66111111,14.51041667,12.40763889,16.5,21.5
2016/11/28,0,17.52330097,16.00873786,16.6815534,15.3,27.9,17.2,22.7,15.87708333,14.82638889,14.88680556,28.5,16.7,22.9,13.07847222,13.57430556,12.25833333,15.8,21.4
2016/11/29,0,16.93495146,16.1184466,15.77475728,15.6,27.9,16.9,21.1,16.84305556,16.09375,16.31041667,27.9,17.2,22.7,15.87708333,14.82638889,14.88680556,16.7,22.9
2016/11/30,0,17.05339806,15.5038835,15.36796117,14.7,27,17,20.6,15.86111111,15.9125,15.10694444,27.9,16.9,21.1,16.84305556,16.09375,16.31041667,17.2,22.7
2016/12/1,0,16.58834951,15.5407767,15.64951456,14.7,25.6,16.9,21,16.00833333,15.45416667,14.83680556,27,17,20.6,15.86111111,15.9125,15.10694444,16.9,21.1
2016/12/2,0,17.33786408,15.96699029,16.49223301,15.2,27.5,17.1,22.7,15.72013889,15.57152778,15.15208333,25.6,16.9,21,16.00833333,15.45416667,14.83680556,17,20.6
2016/12/3,0,15.72038835,15.48058252,14.59223301,15.1,23.1,16.2,18.1,16.41458333,15.98472222,15.90763889,27.5,17.1,22.7,15.72013889,15.57152778,15.15208333,16.9,21
2016/12/4,0,17.6631068,15.56893204,16.06990291,14.6,28.3,17.5,23.3,15.06597222,15.36597222,14.26597222,23.1,16.2,18.1,16.41458333,15.98472222,15.90763889,17.1,22.7
2016/12/5,0,18.01553398,15.90485437,16.60970874,14.8,29.7,17.8,23.9,16.42708333,15.57847222,15.34375,28.3,17.5,23.3,15.06597222,15.36597222,14.26597222,16.2,18.1
2016/12/6,0,17.61650485,16.3038835,16.36796117,15.4,25.7,17.4,20.5,16.99583333,16.04513889,16.13819444,29.7,17.8,23.9,16.42708333,15.57847222,15.34375,17.5,23.3
2016/12/7,0,16.2961165,15.84466019,15.27184466,15.3,26,16.8,20.3,16.56041667,16.25069444,15.74166667,25.7,17.4,20.5,16.99583333,16.04513889,16.13819444,17.8,23.9
2016/12/8,0,16.00485437,15.08932039,14.53106796,14.4,23.8,16.2,18.3,15.39027778,15.64027778,14.64930556,26,16.8,20.3,16.56041667,16.25069444,15.74166667,17.4,20.5
2016/12/9,0,16.40776699,15.14271845,14.91456311,14.5,25.7,16.6,20.3,15.17916667,15.05,14.13194444,23.8,16.2,18.3,15.39027778,15.64027778,14.64930556,16.8,20.3
2016/12/10,0,17.68932039,15.13203883,16.21650485,14.1,27.3,16.6,22.6,15.42638889,15.10138889,14.375,25.7,16.6,20.3,15.17916667,15.05,14.13194444,16.2,18.3
2016/12/11,0,16.04271845,15.24466019,14.67087379,14.6,25.8,16.3,20.4,16.51736111,15.20625,15.51944444,27.3,16.6,22.6,15.42638889,15.10138889,14.375,16.6,20.3
2016/12/12,0,16.1223301,14.88640777,14.45436893,14.2,24.9,16.2,19,15.15694444,15.10486111,14.12152778,25.8,16.3,20.4,16.51736111,15.20625,15.51944444,16.6,22.6
2016/12/13,0,15.82621359,14.83398058,14.62524272,14.1,25.2,16.2,20.2,15.20972222,14.80208333,13.94791667,24.9,16.2,19,15.15694444,15.10486111,14.12152778,16.3,20.4
2016/12/14,0,14.58640777,14.83592233,14.18543689,14.5,18.6,15.4,16.8,15.07222222,14.84583333,14.24513889,25.2,16.2,20.2,15.20972222,14.80208333,13.94791667,16.2,19
2016/12/15,0,16.89514563,15.42815534,15.56213592,14.7,27.1,17,21.7,14.28541667,14.85902778,14.04652778,18.6,15.4,16.8,15.07222222,14.84583333,14.24513889,16.2,20.2
2016/12/16,0,14.90776699,14.5184466,13.44174757,14.2,20.7,15.1,16.5,15.8,15.29722222,14.79305556,27.1,17,21.7,14.28541667,14.85902778,14.04652778,15.4,16.8
2016/12/17,0,15.35825243,14.52621359,13.9038835,14.1,23.3,15.5,17.8,14.38888889,14.45972222,13.27152778,20.7,15.1,16.5,15.8,15.29722222,14.79305556,17,21.7
2016/12/18,0,15.84271845,14.01650485,14.12135922,12.5,25.9,15.2,19.6,14.27847222,14.37708333,13.16041667,23.3,15.5,17.8,14.38888889,14.45972222,13.27152778,15.1,16.5
2016/12/19,0,17.17475728,14.91747573,15.64660194,13.9,27.7,17,22.5,14.96597222,14.07569444,13.72708333,25.9,15.2,19.6,14.27847222,14.37708333,13.16041667,15.5,17.8
2016/12/20,0,17.58834951,15.58737864,16.22038835,14.5,26.9,17.5,23,16.03402778,15,14.99652778,27.7,17,22.5,14.96597222,14.07569444,13.72708333,15.2,19.6
2016/12/21,0,16.03398058,15.43592233,15.46504854,14.7,21.4,16.7,19.5,16.31527778,15.575,15.40486111,26.9,17.5,23,16.03402778,15,14.99652778,17,22.5
2016/12/22,0,17.85533981,15.83009709,16.51553398,14.7,28.7,17.8,23.7,15.26041667,15.46180556,14.91527778,21.4,16.7,19.5,16.31527778,15.575,15.40486111,17.5,23
2016/12/23,0,15.29223301,15.53203883,15.0815534,15,21.2,16.3,19.2,16.53402778,15.83472222,15.6625,28.7,17.8,23.7,15.26041667,15.46180556,14.91527778,16.7,19.5
2016/12/24,0,16.16407767,16.20097087,15.74466019,15.6,22.7,16.7,19.4,15.73125,15.74375,15.52708333,21.2,16.4,19.2,16.53402778,15.83472222,15.6625,17.8,23.7
2016/12/25,0,16.44951456,15.63980583,15.18543689,14.9,25.9,17,20.4,15.36041667,16.02013889,15.10277778,22.7,16.7,19.4,15.73125,15.74375,15.52708333,16.4,19.2
2016/12/26,0,16.78252427,15.68543689,15.78058252,14.8,24.3,17.2,21.7,15.52916667,15.59027778,14.66944444,25.9,17,20.4,15.36041667,16.02013889,15.10277778,16.7,19.4
2016/12/27,0,17.09029126,15.77864078,16.12815534,14.8,26.9,17.5,22.9,15.67916667,15.65347222,15.00138889,24.3,17.2,21.7,15.52916667,15.59027778,14.66944444,17,20.4
2016/12/28,0,16.48446602,15.96601942,16.08640777,15.3,25.4,17.5,22.4,16.06111111,15.84444444,15.44652778,26.9,17.5,22.9,15.67916667,15.65347222,15.00138889,17.2,21.7
2016/12/29,0,18.13300971,16.07184466,16.39223301,14.8,33,18.6,26.4,15.63194444,15.98611111,15.38472222,25.4,17.5,22.4,16.06111111,15.84444444,15.44652778,17.5,22.9
2016/12/30,0,18.64757282,16.34951456,17.2631068,15.1,34.2,19.1,27.9,16.68680556,16.04861111,15.45,33,18.6,26.4,15.63194444,15.98611111,15.38472222,17.5,22.4
2016/12/31,0,18.62524272,16.38058252,16.79029126,15,33.9,19.1,27.4,17.12708333,16.37430556,16.17916667,34.2,19.1,27.9,16.68680556,16.04861111,15.45,18.6,26.4
2017/1/1,0,19,16.32038835,17.20873786,15,34.9,19.4,28.2,17.01041667,16.34652778,15.73472222,33.9,19.1,27.4,17.12708333,16.37430556,16.17916667,19.1,27.9
2017/1/2,0,19.12718447,16.40194175,17.53980583,15,35.1,19.2,28.7,17.36805556,16.14097222,16.12569444,34.9,19.4,28.2,17.01041667,16.34652778,15.73472222,19.1,27.4
2017/1/3,0,19.24757282,16.76213592,17.73786408,15.3,35.9,19.7,29.2,17.46319444,16.46180556,16.39027778,35.1,19.2,28.7,17.36805556,16.14097222,16.12569444,19.4,28.2
2017/1/4,0,17.92524272,16.73980583,17.08640777,15.7,33.5,18.9,28.6,17.60763889,16.78958333,16.6,35.9,19.7,29.2,17.46319444,16.46180556,16.39027778,19.2,28.7
2017/1/5,0,18.20291262,16.67961165,17.12135922,15.5,29.8,19.1,25.9,16.61875,16.71388889,16.07708333,33.5,18.9,28.6,17.60763889,16.78958333,16.6,19.7,29.2
2017/1/6,0,17.61067961,16.40679612,16.26019417,15.2,32.3,18.5,26.2,16.81944444,16.66597222,16.10069444,29.8,19.1,25.9,16.61875,16.71388889,16.07708333,18.9,28.6
2017/1/7,0,15.80873786,15.82524272,15.32912621,14.9,22.4,17.4,21.1,16.21597222,16.31597222,15.27916667,32.3,18.5,26.2,16.81944444,16.66597222,16.10069444,19.1,25.9
2017/1/8,0,18.92038835,16.33106796,17.4184466,14.8,36.5,19.5,30.3,14.99097222,15.81041667,14.67222222,22.4,17.4,21.1,16.21597222,16.31597222,15.27916667,18.5,26.2
2017/1/9,0,13.68446602,15.50485437,13.60776699,15.2,15.6,15.9,15.3,17.34166667,16.39444444,16.31944444,36.5,19.5,30.3,14.99097222,15.81041667,14.67222222,17.4,21.1
