date,disease,T20_mean_x,ST_mean_x,T60_mean_x,H_mean_x,T20_min_x,ST_min_x,T60_min_x,H_min_x,T20_max_x,ST_max_x,T60_max_x,H_max_x
2018-06-01,0.0,19.71944444444444,21.234722222222214,19.79513888888888,91.42708333333331,17.8,20.5,17.7,76.4,24.9,22.0,24.8,99.2
2018-06-02,0.0,24.72013888888889,22.99861111111111,25.76874999999999,64.98055555555558,15.9,19.5,15.9,30.1,36.4,26.9,40.5,96.3
2018-06-03,0.0,24.278472222222234,23.38055555555555,24.88541666666667,72.48749999999997,16.5,20.5,16.5,34.6,33.7,26.9,39.3,100.0
2018-06-04,0.0,25.087499999999995,24.29791666666668,25.56111111111112,70.14374999999995,17.1,21.2,17.0,32.5,33.9,27.9,39.0,97.5
2018-06-05,0.0,25.69027777777778,24.543055555555558,26.097916666666674,68.44166666666663,17.3,21.6,17.3,33.7,34.9,27.6,39.3,93.3
2018-06-06,0.0,24.516666666666666,24.00972222222221,24.57083333333334,75.97916666666667,18.0,22.1,18.0,39.7,33.4,26.6,35.9,96.0
2018-06-07,0.0,21.21944444444445,22.65833333333336,21.28472222222224,93.57777777777778,17.9,21.6,18.0,83.6,26.7,23.5,26.4,100.0
2018-06-08,0.0,23.92777777777779,23.698611111111106,24.3125,85.01875000000003,19.6,22.2,19.6,46.0,33.1,26.2,37.8,100.0
2018-06-09,0.0,24.12986111111113,24.03402777777778,24.8590277777778,83.61527777777775,18.6,21.8,18.6,42.1,34.2,26.5,40.5,100.0
2018-06-10,0.0,26.33888888888889,24.90138888888889,26.290972222222234,79.6416666666667,19.7,23.4,19.8,38.6,36.6,27.5,40.7,100.0
2018-06-11,0.0,23.92638888888887,23.734027777777786,23.421527777777786,84.43472222222223,19.4,22.6,19.4,64.3,31.0,24.9,29.4,96.3
2018-06-12,0.0,26.447916666666657,24.423611111111107,25.68611111111112,82.44861111111112,22.1,23.0,21.6,59.0,36.1,26.2,34.7,94.9
2018-06-13,0.0,27.342361111111106,25.290277777777785,26.922916666666666,71.05624999999998,20.1,23.3,20.1,48.0,36.6,28.0,36.9,95.1
2018-06-14,0.0,24.938194444444427,23.7625,24.07083333333333,69.6006944444444,18.2,22.1,18.2,47.7,35.5,25.8,33.6,89.1
2018-06-15,0.0,24.43333333333333,23.544444444444466,24.386805555555547,76.89583333333337,16.7,21.1,17.0,47.0,33.5,25.8,33.5,93.1
2018-06-16,0.0,22.651388888888906,23.49375000000001,22.477083333333336,90.2465277777778,19.8,22.7,19.9,74.3,28.1,24.4,26.5,98.2
2018-06-17,0.0,22.38888888888889,22.7375,22.334722222222233,80.75277777777772,17.1,21.3,17.3,54.7,32.5,24.6,30.6,95.9
2018-06-18,0.0,24.21041666666665,23.45625,24.26666666666668,77.06180555555554,16.1,20.7,16.6,48.8,34.6,26.1,35.1,98.1
2018-06-19,0.0,22.09652777777779,22.80694444444444,21.738888888888887,87.97361111111117,18.3,21.8,18.6,68.0,31.9,24.2,29.1,95.5
2018-06-20,0.0,23.91597222222222,23.340277777777786,23.90763888888889,84.15347222222226,18.7,21.7,19.0,54.1,34.9,25.5,35.1,97.6
2018-06-21,0.0,21.852083333333308,22.83402777777775,21.82638888888889,97.41319444444444,19.7,22.3,19.9,92.2,24.6,23.3,24.0,100.0
2018-06-22,0.0,24.041666666666675,23.32847222222223,23.65208333333333,87.02638888888889,18.9,21.4,19.0,66.7,30.6,24.5,30.0,100.0
2018-06-23,0.0,25.78749999999999,23.63958333333333,25.15416666666666,73.47152777777774,16.9,21.1,17.0,44.7,37.2,26.1,34.8,94.4
2018-06-24,0.0,20.813888888888897,22.19722222222221,20.888888888888886,92.81666666666668,18.4,21.0,18.8,73.7,25.9,24.0,25.7,100.0
2018-06-25,0.0,24.69444444444445,23.634027777777767,24.92083333333334,82.00972222222222,18.4,20.7,18.6,45.5,34.7,27.4,36.4,100.0
2018-06-26,0.0,27.88541666666665,25.461805555555557,27.834027777777766,73.56597222222223,19.6,21.8,19.7,41.1,38.2,29.9,39.3,96.4
2018-06-27,0.0,27.347916666666666,26.25486111111111,27.418055555555572,83.85902777777777,22.0,23.9,22.1,53.8,36.4,29.4,39.0,97.4
2018-06-28,0.0,27.60694444444445,26.392361111111107,27.66180555555555,85.44027777777777,23.5,24.5,23.6,52.5,35.4,28.4,39.2,97.5
2018-06-29,0.0,28.443750000000005,27.054861111111126,28.245833333333348,85.7666666666667,24.0,25.5,24.0,58.7,38.9,29.9,38.9,100.0
2018-06-30,0.0,28.076388888888868,27.253472222222207,27.98541666666665,88.27569444444444,24.6,25.9,24.7,70.0,34.8,29.1,34.5,99.9
2018-07-01,0.0,28.40416666666668,27.5972222222222,28.36944444444445,89.30694444444444,25.1,26.2,25.2,61.1,36.8,29.8,38.4,100.0
2018-07-02,0.0,29.202083333333324,28.068055555555553,29.30555555555555,85.34583333333336,24.6,26.4,25.0,62.8,36.9,30.4,37.6,100.0
2018-07-03,0.0,28.93333333333333,27.77638888888889,28.60972222222223,86.3472222222222,24.1,25.6,24.3,66.2,37.2,29.7,36.3,98.3
2018-07-04,0.0,28.777777777777796,27.67361111111111,28.50833333333333,85.6847222222222,23.8,25.9,24.0,65.0,37.0,29.6,35.7,99.9
2018-07-05,0.0,26.80555555555555,26.98541666666664,26.58958333333334,92.24166666666667,24.4,26.0,24.6,82.6,31.2,27.7,29.9,99.5
2018-07-06,0.0,25.785416666666652,26.0777777777778,25.67152777777777,93.95069444444442,24.4,25.6,24.5,88.0,27.9,26.5,27.4,98.8
2018-07-07,0.0,26.08680555555555,26.323611111111106,26.15763888888889,93.44166666666663,23.9,25.3,24.2,79.3,30.0,29.4,30.5,100.0
2018-07-08,0.0,27.277083333333348,26.797916666666666,27.151388888888878,89.9055555555556,24.7,24.8,24.7,62.0,33.3,32.2,34.0,100.0
2018-07-09,0.0,29.288194444444446,27.397222222222233,28.610416666666666,86.49444444444447,23.5,25.9,24.0,62.6,40.0,29.6,36.6,100.0
2018-07-10,0.0,29.47291666666667,27.58750000000001,28.60625,85.09374999999999,22.5,25.4,22.9,65.5,40.7,29.9,36.7,97.3
2018-07-11,0.0,30.20347222222223,27.743055555555557,28.81736111111111,83.25972222222225,22.7,25.8,23.2,63.6,41.4,29.8,36.8,97.2
2018-07-12,0.0,29.787500000000005,27.774305555555557,28.77916666666665,83.71180555555549,24.0,26.4,24.5,58.7,39.1,29.2,36.7,99.3
2018-07-13,0.0,30.45347222222223,28.23472222222223,29.315972222222214,83.97708333333334,25.2,26.9,25.5,56.8,42.6,30.2,38.0,99.2
2018-07-14,0.0,31.902777777777786,28.567361111111087,30.071527777777767,80.7215277777778,24.0,26.6,24.6,60.6,44.0,30.7,38.2,96.2
2018-07-15,0.0,31.393750000000026,28.759027777777767,29.86805555555555,82.90763888888887,24.0,26.9,24.5,62.5,41.4,30.7,37.3,97.3
2018-07-16,0.0,32.013888888888864,29.147916666666674,30.39861111111113,83.55208333333333,24.6,27.2,25.0,66.8,42.5,31.2,37.0,97.7
2018-07-17,0.0,30.831944444444428,29.112500000000008,29.963194444444426,85.03819444444446,25.0,27.6,25.5,64.6,41.8,31.0,37.6,96.8
2018-07-18,0.0,30.84861111111111,29.32638888888889,30.13194444444445,86.80624999999998,26.4,28.1,26.6,70.5,40.0,31.0,36.6,99.0
2018-07-19,0.0,32.211805555555564,29.83125,31.06875,85.4423611111111,26.3,28.2,26.6,68.6,41.2,31.6,37.5,99.4
2018-07-20,0.0,31.17222222222221,29.69513888888887,30.272916666666674,86.27986111111109,26.5,28.6,26.9,66.9,41.2,31.2,36.6,98.2
2018-07-21,0.0,30.177777777777766,29.01805555555555,29.209027777777766,87.27013888888884,25.5,28.0,26.0,69.9,39.7,30.0,34.7,97.0
2018-07-22,0.0,29.584027777777766,28.3,28.804166666666674,85.24166666666666,25.0,28.3,25.4,64.6,35.1,28.3,32.4,98.8
2018-08-14,0.0,30.87291666666665,30.49236111111113,30.749305555555573,82.46527777777777,26.0,28.0,25.9,57.1,40.9,34.1,39.0,99.1
2018-08-15,0.0,30.50694444444445,30.540277777777767,30.49375000000001,82.37569444444443,26.6,28.8,26.6,58.6,38.7,33.4,39.0,97.0
2018-08-16,0.0,27.417361111111088,28.74444444444445,27.43333333333333,90.16805555555551,25.3,27.7,25.4,61.5,37.6,31.0,37.8,98.0
2018-08-17,0.0,28.325694444444466,28.62777777777779,28.27638888888889,86.6458333333333,25.5,27.4,25.5,63.4,35.7,30.6,36.1,100.0
2018-08-18,0.0,28.75833333333333,28.07847222222221,28.81319444444444,63.01180555555558,22.2,25.6,22.1,26.7,40.0,31.3,41.9,83.6
2018-08-19,0.0,26.211805555555554,26.670833333333324,26.33402777777778,65.82083333333334,19.7,24.1,19.7,40.5,37.0,29.4,40.6,86.4
2018-08-20,0.0,26.28958333333334,26.37083333333333,26.26597222222221,70.52152777777775,19.4,23.9,19.5,33.9,38.3,29.6,39.8,91.8
2018-08-21,0.0,26.888194444444427,26.55416666666666,26.67361111111111,82.4826388888889,20.7,24.3,20.9,54.6,37.5,28.7,37.6,100.0
2018-08-22,0.0,30.776388888888878,28.98749999999998,30.57777777777776,83.57083333333334,25.4,26.8,25.5,52.0,41.0,31.7,43.5,100.0
2018-08-23,0.0,32.13472222222221,29.802777777777766,31.493055555555586,80.01527777777774,26.2,27.9,26.1,46.0,43.8,32.3,43.3,99.7
2018-08-24,0.0,30.193055555555574,29.33958333333332,29.95902777777778,84.72847222222228,26.6,27.9,26.2,58.8,42.3,31.5,40.4,99.2
2018-08-25,0.0,28.62083333333332,28.965972222222238,28.64305555555553,90.26875000000004,26.9,28.3,26.9,67.0,35.8,30.1,36.5,100.0
2018-08-26,0.0,29.521527777777766,28.842361111111106,29.10833333333334,88.66180555555556,25.8,27.9,26.0,67.3,39.0,30.2,36.7,99.7
2018-08-27,1.0,31.240972222222208,29.324305555555558,30.573611111111106,82.70833333333339,24.2,27.2,24.4,58.5,41.0,31.7,39.6,100.0
2018-08-28,1.0,31.10833333333332,29.19583333333335,30.065277777777766,81.16597222222221,23.6,27.1,23.8,54.3,41.8,31.2,39.8,99.4
2018-08-29,1.0,29.834722222222233,28.78541666666668,28.8361111111111,85.25277777777784,23.8,27.2,24.1,62.3,41.5,30.4,37.2,99.1
2018-08-30,1.0,30.372916666666683,28.95069444444445,29.45416666666667,83.85277777777782,24.6,27.3,24.7,61.6,40.9,30.5,37.9,98.9
2018-08-31,1.0,29.225000000000005,28.686805555555548,28.454861111111125,90.18194444444444,24.6,27.4,24.8,66.9,38.0,30.1,33.8,100.0
2018-09-01,1.0,30.89097222222221,29.01319444444444,29.70000000000001,84.9986111111111,24.4,27.2,24.6,55.6,43.1,31.4,39.2,100.0
2018-09-02,1.0,26.80555555555555,27.534027777777766,26.309027777777768,89.43055555555553,23.8,26.8,24.2,73.9,36.6,28.1,31.1,98.0
2018-09-03,1.0,27.99722222222221,27.4013888888889,27.113888888888887,87.51527777777778,23.2,26.2,23.6,70.5,41.0,29.3,35.2,97.5
2018-09-04,1.0,28.83888888888889,27.559722222222234,28.123611111111106,83.73680555555555,22.7,25.9,23.2,59.4,42.3,29.6,38.2,96.1
2018-09-05,1.0,27.00000000000001,27.480555555555554,26.8798611111111,94.45694444444445,24.1,26.7,24.6,81.7,35.6,28.4,32.1,99.4
2018-09-06,1.0,28.738888888888887,27.722222222222207,28.08055555555555,86.79722222222219,23.9,26.8,24.5,60.4,40.1,29.3,36.1,100.0
2018-09-07,1.0,26.80416666666666,26.950000000000035,26.59236111111112,86.7909722222223,22.1,25.7,22.6,69.1,35.2,28.0,32.7,97.4
2018-09-08,1.0,26.74722222222222,26.95555555555553,26.742361111111112,89.81736111111107,22.8,25.9,23.3,80.8,31.9,27.8,30.5,97.5
2018-09-09,1.0,27.62291666666666,27.363194444444428,27.44444444444445,89.67916666666662,24.8,26.8,25.1,72.5,34.6,28.3,33.1,97.6
2018-09-10,1.0,28.21250000000001,27.670833333333345,28.199305555555572,87.65347222222222,24.6,26.6,25.0,61.5,37.0,29.4,37.2,99.2
2018-09-11,1.0,24.57638888888889,26.402777777777786,24.71597222222221,93.18958333333332,20.9,25.0,21.6,84.5,31.9,27.3,29.1,98.3
2018-09-12,1.0,23.450694444444466,24.687500000000025,23.34583333333333,85.31111111111113,19.6,23.8,20.2,71.0,31.0,25.4,28.6,94.0
