date,disease,T20_mean_x,ST_mean_x,T60_mean_x,H_mean_x,T20_min_x,ST_min_x,T60_min_x,H_min_x,T20_max_x,ST_max_x,T60_max_x,H_max_x
2016-12-13,0,15.681651376146787,14.851376146788983,14.558715596330268,81.4862385321101,11.9,14.1,12.0,64.0,25.2,16.2,20.2,91.0
2016-12-14,0,14.535779816513765,14.845871559633036,14.164220183486233,88.3302752293578,12.6,14.5,12.9,79.0,18.6,15.4,16.8,96.0
2016-12-15,0,16.68623853211009,15.42935779816514,15.429357798165135,84.97247706422019,12.6,14.7,12.9,63.0,27.1,17.0,21.7,98.0
2016-12-16,0,14.786238532110081,14.517431192660553,13.39816513761468,78.25688073394495,11.9,14.2,12.1,54.0,20.7,15.1,16.5,88.0
2016-12-17,0,15.151376146788989,14.519266055045874,13.756880733944952,81.75229357798165,11.2,14.1,11.1,57.0,23.3,15.5,17.8,100.0
2016-12-18,0,15.677981651376147,14.044036697247712,14.055963302752293,85.59633027522936,11.3,12.5,11.3,62.0,25.9,15.2,19.6,99.0
2016-12-19,0,16.957798165137618,14.961467889908256,15.533027522935773,84.09174311926606,12.1,13.9,12.2,68.0,27.7,17.0,22.5,92.0
2016-12-20,0,17.355963302752286,15.621100917431198,16.08532110091743,84.8256880733945,12.4,14.5,12.7,66.0,26.9,17.5,23.0,93.0
2016-12-21,0,15.910091743119269,15.474311926605495,15.38899082568807,88.74311926605505,12.5,14.7,12.8,83.0,21.4,16.7,19.5,93.0
2016-12-22,0,17.604587155963305,15.867889908256883,16.36238532110093,85.16513761467891,12.5,14.7,12.7,66.0,28.7,17.8,23.7,94.0
2016-12-23,0,15.3348623853211,15.568807339449547,15.13669724770642,92.55045871559629,12.6,15.0,13.0,88.0,21.2,16.3,19.2,96.0
2016-12-24,0,16.022935779816507,16.18623853211009,15.639449541284401,91.9816513761468,13.2,15.6,13.6,78.0,22.7,16.7,19.4,100.0
2016-12-25,0,16.279816513761457,15.653211009174314,15.097247706422026,83.68807339449542,12.7,14.9,12.9,62.0,25.9,17.0,20.4,94.0
2016-12-26,0,16.581651376146787,15.710091743119257,15.650458715596333,83.31192660550458,12.7,14.8,12.9,61.0,24.3,17.2,21.7,92.0
2016-12-27,0,16.88440366972477,15.822018348623848,15.995412844036698,84.04587155963304,12.3,14.8,12.5,65.0,26.9,17.5,22.9,91.0
2016-12-28,0,16.333944954128434,16.00366972477063,15.977064220183491,92.21100917431193,13.1,15.3,13.5,83.0,25.4,17.5,22.4,99.0
2016-12-29,0,17.860550458715593,16.108256880733936,16.230275229357797,84.77064220183486,12.1,14.8,12.2,71.0,33.0,18.6,26.4,92.0
2016-12-30,0,18.3605504587156,16.39908256880734,17.0697247706422,86.11926605504587,12.3,15.1,12.5,78.0,34.2,19.1,27.9,92.0
2016-12-31,0,18.333027522935765,16.420183486238535,16.61284403669724,84.70642201834863,12.0,15.0,12.3,73.0,33.9,19.1,27.4,90.0
2017-01-01,0,18.700000000000006,16.295412844036704,17.02018348623853,87.1651376146789,12.1,15.0,12.3,81.0,34.9,19.4,28.2,94.0
2017-01-02,0,18.82660550458716,16.462385321100918,17.34587155963303,91.58715596330276,12.4,15.0,12.6,80.0,35.1,19.2,28.7,99.0
2017-01-03,0,18.944954128440372,16.8183486238532,17.541284403669714,94.29357798165138,12.3,15.3,12.6,70.0,35.9,19.7,29.2,100.0
2017-01-04,0,17.686238532110092,16.778899082568813,16.909174311926602,94.69724770642202,12.7,15.7,13.1,75.0,33.5,18.9,28.6,100.0
2017-01-05,0,17.959633027522933,16.722018348623855,16.953211009174314,91.33944954128441,12.5,15.5,12.7,70.0,29.8,19.1,25.9,100.0
2017-01-06,0,17.364220183486236,16.43119266055047,16.10183486238532,89.03669724770643,12.2,15.2,12.3,59.0,32.3,18.5,26.2,99.0
2017-01-07,0,15.664220183486234,15.857798165137615,15.226605504587159,93.8256880733945,11.8,14.9,11.9,87.0,22.4,17.4,21.1,100.0
2017-01-08,0,18.61467889908257,16.391743119266046,17.217431192660552,91.44036697247708,11.9,14.8,12.1,70.0,36.5,19.5,30.3,100.0
2017-01-09,0,13.672477064220185,15.488073394495409,13.599082568807342,98.57798165137615,12.7,15.2,13.0,94.0,15.6,15.9,15.3,100.0
2017-01-10,0,17.727522935779806,15.905504587155953,16.253211009174315,91.25688073394495,12.7,14.8,12.8,68.0,30.5,18.1,25.4,100.0
2017-01-15,0,14.526605504587154,15.767889908256874,14.188990825688071,96.40366972477064,12.8,15.4,12.7,89.0,22.6,16.7,20.1,100.0
2017-01-16,0,17.651376146788994,16.18256880733944,16.297247706422016,86.85321100917429,12.4,14.8,12.5,55.0,29.8,18.6,24.2,99.0
2017-01-17,0,17.937614678899084,16.596330275229352,16.546788990825693,86.22018348623855,12.7,15.2,12.9,63.0,28.2,18.8,22.8,97.0
2017-01-18,0,19.084403669724765,16.831192660550457,17.378899082568815,83.61467889908256,12.8,15.4,13.2,58.0,30.1,19.1,24.2,96.0
2017-01-19,0,19.863302752293574,17.359633027522946,18.00733944954128,85.0183486238532,12.6,15.6,13.2,61.0,34.1,20.4,26.8,96.0
2017-01-20,0,18.065137614678907,17.430275229357804,17.466972477064225,94.93577981651377,13.1,16.1,13.9,80.0,28.8,20.0,25.1,100.0
2017-01-21,0,16.76146788990826,16.853211009174306,16.121100917431193,94.93577981651377,12.8,15.9,13.4,78.0,30.5,18.6,25.7,100.0
2017-01-22,0,19.670642201834863,17.331192660550453,17.993577981651374,85.9449541284404,13.0,15.7,13.5,57.0,32.0,20.1,25.5,100.0
2017-01-23,0,17.61743119266055,17.225688073394494,16.83669724770642,89.31192660550457,12.6,15.9,13.3,65.0,32.6,19.5,24.9,99.0
2017-01-24,0,18.059633027522928,16.997247706422016,16.940366972477054,87.55963302752295,12.7,15.7,13.3,55.0,31.2,19.6,25.3,99.0
2017-01-25,0,19.240366972477066,16.841284403669732,17.118348623853215,86.62385321100918,12.5,15.6,12.6,68.0,33.5,19.4,25.8,96.0
2017-01-26,0,20.087155963302752,17.333027522935776,18.047706422018358,83.78899082568806,12.6,15.6,13.2,54.0,33.7,20.3,26.6,100.0
2017-01-27,0,19.877064220183488,17.61192660550458,18.19082568807339,84.0091743119266,12.5,15.8,13.0,56.0,34.2,20.6,27.3,100.0
2017-01-28,0,18.82568807339449,17.65596330275229,17.732110091743113,89.30275229357798,12.5,15.9,13.3,66.0,31.6,19.9,25.6,99.0
2017-01-29,0,20.99174311926605,17.994495412844035,18.908256880733944,85.45871559633028,12.9,16.2,13.7,53.0,33.2,20.9,27.2,100.0
2017-01-30,0,19.27431192660551,17.982568807339444,17.99174311926605,90.91743119266054,12.6,16.2,13.3,67.0,32.2,20.6,25.7,100.0
2017-01-31,0,17.152293577981652,17.344036697247716,16.680733944954135,97.27522935779815,13.5,16.5,14.1,74.0,29.2,19.3,23.9,100.0
2017-02-01,0,20.363302752293574,17.827522935779808,18.499082568807346,86.47706422018352,13.1,16.1,13.7,57.0,34.5,20.8,26.9,100.0
2017-02-02,0,18.969724770642205,17.447706422018353,17.248623853211008,90.45871559633028,12.4,16.0,13.3,70.0,31.9,19.5,24.5,100.0
2017-02-03,0,20.011926605504588,17.656880733944952,18.02477064220184,87.50458715596329,12.7,15.9,13.4,60.0,33.4,20.3,25.4,100.0
2017-02-04,0,20.515596330275237,18.069724770642207,18.75779816513761,84.63302752293578,13.0,16.3,13.8,52.0,34.8,21.0,27.5,100.0
2017-02-05,0,21.378899082568804,18.298165137614678,19.25688073394496,82.05504587155963,12.8,16.3,13.7,49.0,34.7,21.4,27.6,98.0
2017-02-06,0,14.140366972477064,16.635779816513743,14.522935779816505,97.26605504587157,12.6,16.3,13.5,88.0,15.3,17.4,15.4,100.0
2017-02-07,0,19.158715596330268,17.224770642201822,17.695412844036692,90.92660550458716,13.0,15.8,13.7,59.0,32.9,19.9,25.6,100.0
2017-02-08,0,19.939449541284407,17.50091743119266,17.543119266055044,89.41284403669725,12.8,16.0,13.6,68.0,33.8,20.2,24.8,100.0
2017-02-09,0,20.30366972477065,17.813761467889908,18.54770642201835,84.45871559633028,12.6,15.9,13.0,57.0,34.2,20.8,26.7,100.0
2017-02-10,0,16.04128440366972,17.206422018348622,15.996330275229349,97.75229357798165,12.9,16.4,13.5,89.0,21.7,18.3,19.8,100.0
2017-02-11,0,19.865137614678908,17.353211009174313,17.699082568807327,86.71559633027523,12.5,15.7,13.2,52.0,36.0,19.9,25.8,100.0
2017-02-12,0,18.79908256880734,17.119266055045866,16.95871559633028,89.07339449541284,12.3,15.8,13.2,56.0,35.0,19.4,23.8,100.0
2017-02-13,0,20.880733944954134,17.57155963302752,18.310091743119266,84.06422018348623,12.2,15.7,13.1,54.0,36.4,20.5,26.0,100.0
