date,disease,T20_mean_x,H_min_x,H_mean_y,H_max_y,H_max_z,H_mean_a,H_max_a,T20_mean_b,ST_min_b,H_max_b
2016-08-27,0,30.1256880733945,58.0,82.13194444444444,98.0,97.0,81.33333333333333,99.0,29.552777777777766,26.5,98.0
2016-08-28,0,29.36513761467889,57.0,81.30555555555556,99.0,98.0,83.7986111111111,97.0,30.03263888888888,26.2,99.0
2016-08-29,0,29.346788990825672,53.0,83.3125,98.0,99.0,82.13194444444444,98.0,28.79444444444445,26.2,97.0
2016-08-30,0,30.65871559633027,58.0,78.22222222222223,93.0,98.0,81.30555555555556,99.0,29.190972222222204,26.2,98.0
2016-08-31,0,27.3834862385321,48.0,76.78472222222223,89.0,93.0,83.3125,98.0,29.10000000000001,25.4,99.0
2016-09-01,0,28.55504587155964,45.0,72.13194444444444,90.0,89.0,78.22222222222223,93.0,28.466666666666665,25.8,98.0
2016-09-02,0,30.06513761467889,57.0,72.375,93.0,90.0,76.78472222222223,89.0,28.749305555555548,25.8,93.0
2016-09-03,0,29.981651376146804,57.0,81.47222222222223,97.0,93.0,72.13194444444444,90.0,29.6527777777778,26.0,89.0
2016-09-04,0,30.65412844036698,58.0,79.08333333333333,95.0,97.0,72.375,93.0,26.43055555555555,23.8,90.0
2016-09-05,0,30.294495412844032,63.0,78.5138888888889,98.0,95.0,81.47222222222223,97.0,27.80069444444446,22.8,93.0
2016-09-06,0,26.66697247706421,77.0,82.1875,96.0,98.0,79.08333333333333,95.0,28.58819444444444,24.5,97.0
2016-09-07,0,28.5348623853211,67.0,92.4375,100.0,96.0,78.5138888888889,98.0,29.063194444444452,24.3,95.0
2016-09-08,0,28.93119266055045,71.0,91.90972222222223,100.0,100.0,82.1875,96.0,29.886805555555558,25.8,98.0
2016-09-09,0,27.165137614678912,78.0,89.10416666666669,100.0,100.0,92.4375,100.0,29.32083333333333,26.2,96.0
2016-09-10,0,28.577981651376138,58.0,92.95138888888887,100.0,100.0,91.90972222222223,100.0,26.37083333333333,25.4,100.0
2016-09-11,0,27.936697247706427,60.0,76.4861111111111,90.0,100.0,89.10416666666669,100.0,27.81666666666667,26.0,100.0
2016-09-12,0,27.535779816513767,65.0,83.59722222222223,100.0,90.0,92.95138888888887,100.0,28.222222222222207,26.0,100.0
2016-09-13,0,27.5137614678899,74.0,87.28472222222223,100.0,100.0,76.4861111111111,90.0,26.283333333333346,25.1,100.0
2016-09-14,0,27.11743119266056,85.0,87.56944444444444,100.0,100.0,83.59722222222223,100.0,27.260416666666657,24.2,90.0
2016-09-15,0,27.10183486238532,70.0,94.88888888888887,100.0,100.0,87.28472222222223,100.0,26.830555555555573,23.1,100.0
2016-09-21,1,23.921100917431197,79.0,87.86111111111109,100.0,100.0,88.90277777777777,100.0,25.548611111111132,24.5,100.0
2016-09-22,1,24.351376146788983,61.0,92.13194444444444,100.0,100.0,97.46527777777777,100.0,26.823611111111106,24.1,100.0
2016-09-23,1,23.066972477064233,79.0,86.77777777777777,100.0,100.0,87.86111111111109,100.0,25.309027777777786,25.2,100.0
2016-09-24,1,24.06697247706422,80.0,96.32638888888887,100.0,100.0,92.13194444444444,100.0,27.23333333333333,24.3,100.0
2016-09-25,1,22.68990825688073,89.0,97.68055555555556,100.0,100.0,86.77777777777777,100.0,23.45277777777777,23.4,100.0
2016-09-26,1,25.64403669724771,62.0,98.57638888888887,100.0,100.0,96.32638888888887,100.0,23.66875,20.6,100.0
2016-09-27,1,26.85045871559633,62.0,86.11805555555556,100.0,100.0,97.68055555555556,100.0,22.84930555555555,20.4,100.0
2016-09-28,1,28.05779816513763,48.0,88.03472222222223,100.0,100.0,98.57638888888887,100.0,23.722222222222207,23.2,100.0
2016-09-29,1,26.161467889908266,81.0,86.14583333333331,100.0,100.0,86.11805555555556,100.0,22.18541666666667,22.3,100.0
2016-09-30,1,27.17522935779817,58.0,95.88194444444444,100.0,100.0,88.03472222222223,100.0,24.697222222222226,21.5,100.0
2016-10-01,1,23.23669724770641,69.0,84.6736111111111,100.0,100.0,86.14583333333331,100.0,26.053472222222204,22.6,100.0
2016-10-02,1,24.949541284403683,71.0,78.2986111111111,86.0,100.0,95.88194444444444,100.0,27.23541666666668,23.5,100.0
2016-10-03,1,26.344036697247706,56.0,86.14583333333331,98.0,86.0,84.6736111111111,100.0,25.74861111111112,24.7,100.0
2016-10-04,1,24.54220183486239,76.0,85.86805555555556,99.0,98.0,78.2986111111111,86.0,25.9625,23.2,100.0
2016-10-05,1,26.593577981651386,60.0,93.63194444444444,100.0,99.0,86.14583333333331,98.0,22.86805555555557,21.9,86.0
2016-10-06,1,23.98165137614679,65.0,85.92361111111109,100.0,100.0,85.86805555555556,99.0,24.55694444444445,22.5,98.0
2016-10-07,1,27.13486238532111,39.0,89.98611111111109,100.0,100.0,93.63194444444444,100.0,25.77291666666666,23.4,99.0
2016-10-08,1,24.17522935779817,50.0,73.49305555555556,100.0,100.0,85.92361111111109,100.0,23.790972222222226,23.0,100.0
2016-10-09,1,24.794495412844032,65.0,74.03472222222223,94.0,100.0,89.98611111111109,100.0,25.31250000000001,22.7,100.0
2016-10-10,1,23.44770642201836,61.0,86.79166666666669,100.0,94.0,73.49305555555556,100.0,24.077777777777786,22.1,100.0
2016-10-11,1,21.015596330275226,53.0,83.97222222222223,100.0,100.0,74.03472222222223,94.0,25.30416666666667,21.5,100.0
2016-10-12,1,21.708256880733934,42.0,80.34722222222223,100.0,100.0,86.79166666666669,100.0,23.362500000000008,20.7,94.0
2016-10-13,1,22.902752293577986,26.0,82.19444444444444,100.0,100.0,83.97222222222223,100.0,24.480555555555547,21.8,100.0
2016-10-14,1,18.32018348623853,53.0,74.25694444444444,100.0,100.0,80.34722222222223,100.0,21.84305555555556,19.9,100.0
2016-10-15,1,19.549541284403674,58.0,86.77083333333331,100.0,100.0,82.19444444444444,100.0,20.38125,19.2,100.0
2016-10-16,1,20.663302752293575,33.0,86.59722222222223,100.0,100.0,74.25694444444444,100.0,21.004166666666666,18.1,100.0
2016-10-17,1,21.45321100917432,43.0,79.83333333333333,100.0,100.0,86.77083333333331,100.0,21.252777777777773,15.1,100.0
2016-10-18,1,19.959633027522933,77.0,74.19444444444444,98.0,100.0,86.59722222222223,100.0,17.915972222222212,17.5,100.0
2016-10-19,1,23.53853211009174,54.0,94.5625,100.0,98.0,79.83333333333333,100.0,18.294444444444448,17.8,100.0
2016-10-20,1,22.56238532110093,61.0,88.04861111111109,100.0,100.0,74.19444444444444,98.0,19.24791666666666,16.8,100.0
2016-10-21,1,23.55871559633028,49.0,90.91666666666669,100.0,100.0,94.5625,100.0,20.997222222222234,17.2,98.0
2016-10-22,1,19.55229357798164,54.0,84.66666666666667,100.0,100.0,88.04861111111109,100.0,19.681250000000013,19.6,100.0
2016-10-23,1,19.886238532110085,59.0,83.08333333333333,100.0,100.0,90.91666666666669,100.0,22.677777777777766,19.1,100.0
2016-10-24,1,20.496330275229358,65.0,91.38888888888887,100.0,100.0,84.66666666666667,100.0,22.16597222222221,19.8,100.0
2016-10-25,1,18.10733944954128,48.0,89.25,100.0,100.0,83.08333333333333,100.0,22.29375,20.2,100.0
2016-10-26,1,15.50091743119266,77.0,83.40972222222223,100.0,100.0,91.38888888888887,100.0,18.93194444444445,18.5,100.0
2016-10-27,1,21.657798165137613,63.0,93.61111111111113,100.0,100.0,89.25,100.0,19.472916666666656,18.5,100.0
2016-10-28,1,21.243119266055047,46.0,90.61805555555556,100.0,100.0,83.40972222222223,100.0,19.418055555555554,18.7,100.0
2016-10-29,1,16.93394495412844,87.0,80.84722222222223,100.0,100.0,93.61111111111113,100.0,16.769444444444446,16.6,100.0
2016-10-30,1,21.466972477064225,48.0,98.93055555555556,100.0,100.0,90.61805555555556,100.0,15.759027777777774,16.0,100.0
2016-10-31,1,17.52385321100918,40.0,81.60416666666667,100.0,100.0,80.84722222222223,100.0,21.251388888888886,17.6,100.0
2016-11-01,1,17.088073394495414,53.0,79.27777777777777,99.0,100.0,98.93055555555556,100.0,19.44097222222221,15.8,100.0
2016-11-02,1,18.411926605504586,56.0,86.75694444444444,100.0,99.0,81.60416666666667,100.0,17.299305555555566,15.8,100.0
2016-11-03,1,15.591743119266052,65.0,85.83333333333333,100.0,100.0,79.27777777777777,99.0,19.843750000000004,17.7,100.0
2016-11-04,1,17.447706422018346,51.0,90.29861111111113,100.0,100.0,86.75694444444444,100.0,16.15069444444445,15.8,99.0
2016-11-05,1,16.19724770642202,41.0,83.18055555555556,100.0,100.0,85.83333333333333,100.0,16.78055555555557,15.1,100.0
2016-11-06,1,15.728440366972473,45.0,82.65277777777777,100.0,100.0,90.29861111111113,100.0,16.984027777777786,16.0,100.0
2016-11-07,1,17.409174311926606,52.0,85.39583333333333,100.0,100.0,83.18055555555556,100.0,15.402083333333335,15.1,100.0
2016-11-08,1,16.161467889908266,54.0,87.82638888888891,100.0,100.0,82.65277777777777,100.0,15.86597222222222,14.6,100.0
2016-11-09,1,16.171559633027524,72.0,87.36805555555556,100.0,100.0,85.39583333333333,100.0,14.600694444444445,13.5,100.0
2016-11-10,1,15.367889908256881,51.0,96.53472222222223,100.0,100.0,87.82638888888891,100.0,14.43819444444444,12.7,100.0
2016-11-21,1,18.739449541284404,70.0,99.47916666666669,100.0,100.0,89.71527777777777,100.0,14.979861111111116,13.7,100.0
2016-11-22,1,16.696330275229347,77.0,94.25,100.0,100.0,91.20833333333331,100.0,14.131944444444445,13.0,100.0
2016-11-23,1,19.033027522935786,62.0,96.80555555555556,100.0,100.0,99.47916666666669,100.0,15.865277777777786,13.8,100.0
2016-11-24,1,16.069724770642207,58.0,93.625,100.0,100.0,94.25,100.0,16.07708333333333,15.4,100.0
2016-11-25,1,14.253211009174313,73.0,93.03472222222223,100.0,100.0,96.80555555555556,100.0,18.009027777777764,15.4,100.0
2016-11-26,1,12.695412844036687,57.0,97.8125,100.0,100.0,93.625,100.0,16.588888888888878,15.9,100.0
2016-11-27,1,14.965137614678895,48.0,87.90277777777777,100.0,100.0,93.03472222222223,100.0,17.829166666666676,16.4,100.0
2016-11-28,1,16.937614678899084,77.0,83.2638888888889,100.0,100.0,97.8125,100.0,15.315972222222221,15.4,100.0
2016-11-29,1,16.826605504587153,62.0,96.27083333333331,100.0,100.0,87.90277777777777,100.0,12.957638888888884,12.9,100.0
2016-11-30,1,16.723853211009175,56.0,89.0,100.0,100.0,83.2638888888889,100.0,12.374999999999995,11.8,100.0
2016-12-01,1,15.923853211009169,61.0,83.34722222222223,93.0,100.0,96.27083333333331,100.0,14.895138888888884,13.1,100.0
2016-12-02,1,16.469724770642205,69.0,89.36111111111109,100.0,93.0,89.0,100.0,16.493055555555557,15.2,100.0
2016-12-03,1,15.85229357798166,49.0,94.29166666666669,100.0,100.0,83.34722222222223,93.0,16.077777777777776,15.4,100.0
2016-12-04,1,16.506422018348626,50.0,84.36805555555556,100.0,100.0,89.36111111111109,100.0,16.124305555555562,15.2,93.0
2016-12-05,1,17.0,67.0,80.84722222222223,93.0,100.0,94.29166666666669,100.0,15.340277777777768,15.2,100.0
2016-12-06,1,17.01559633027523,57.0,88.24305555555556,100.0,93.0,84.36805555555556,100.0,16.013194444444434,15.2,100.0
2016-12-07,1,16.12385321100917,52.0,90.98611111111113,100.0,100.0,80.84722222222223,93.0,15.411111111111113,15.2,100.0
2016-12-08,1,16.126605504587154,48.0,84.55555555555556,99.0,100.0,88.24305555555556,100.0,15.80972222222223,15.0,93.0
2016-12-09,1,15.80091743119266,48.0,78.44444444444444,90.0,99.0,90.98611111111113,100.0,16.380555555555542,14.9,100.0
2016-12-10,1,16.500000000000004,56.0,76.30555555555556,90.0,90.0,84.55555555555556,99.0,16.389583333333327,15.5,100.0
2016-12-11,1,16.079816513761468,50.0,82.65277777777777,95.0,90.0,78.44444444444444,90.0,15.702777777777774,15.5,99.0
2016-12-12,1,16.05596330275229,55.0,79.81944444444444,94.0,95.0,76.30555555555556,90.0,15.499305555555553,15.1,90.0
2016-12-13,1,15.831192660550457,60.0,76.81944444444444,88.0,94.0,82.65277777777777,95.0,15.168749999999996,14.8,90.0
2016-12-14,1,14.869724770642204,82.0,78.72916666666667,89.0,88.0,79.81944444444444,94.0,15.966666666666667,14.7,95.0
2016-12-15,1,15.878899082568813,51.0,89.93055555555556,98.0,89.0,76.81944444444444,88.0,15.613888888888884,15.2,94.0
2016-12-16,1,15.477064220183482,48.0,81.34027777777777,100.0,98.0,78.72916666666667,89.0,15.643749999999995,15.1,88.0
2016-12-17,1,15.567889908256873,49.0,75.09722222222223,87.0,100.0,89.93055555555556,98.0,15.392361111111116,15.0,89.0
2016-12-18,1,15.486238532110093,54.0,79.6111111111111,97.0,87.0,81.34027777777777,100.0,14.670138888888893,15.0,98.0
2016-12-19,1,16.518348623853207,59.0,76.9375,87.0,97.0,75.09722222222223,87.0,15.560416666666674,15.2,100.0
2016-12-20,1,16.674311926605508,59.0,80.30555555555556,88.0,87.0,79.6111111111111,97.0,15.097916666666665,14.8,87.0
2016-12-21,1,15.864220183486239,75.0,81.74305555555556,95.0,88.0,76.9375,87.0,14.986111111111102,14.8,97.0
2016-12-22,0,16.844954128440367,57.0,85.2986111111111,91.0,95.0,80.30555555555556,88.0,14.978472222222221,14.4,87.0
2016-12-23,0,15.488990825688074,85.0,80.4375,91.0,91.0,81.74305555555556,95.0,15.882638888888884,14.5,88.0
2016-12-24,0,16.06880733944954,63.0,93.72222222222223,100.0,91.0,85.2986111111111,91.0,15.956249999999995,15.1,95.0
2016-12-25,0,16.411926605504586,53.0,89.39583333333331,100.0,100.0,80.4375,91.0,15.393055555555556,15.1,91.0
2016-12-26,0,16.465137614678902,51.0,79.38194444444444,87.0,100.0,93.72222222222223,100.0,16.112499999999994,15.2,91.0
2016-12-27,0,16.26605504587156,62.0,77.8888888888889,87.0,87.0,89.39583333333331,100.0,15.884027777777774,15.2,100.0
2016-12-28,0,16.213761467889906,80.0,82.00694444444444,92.0,87.0,79.38194444444444,87.0,15.658333333333326,15.7,100.0
2016-12-29,0,17.633944954128445,64.0,90.91666666666669,100.0,92.0,77.8888888888889,87.0,15.86319444444445,15.5,87.0
2016-12-30,0,17.549541284403674,65.0,79.56944444444444,85.0,100.0,82.00694444444444,92.0,15.713194444444447,15.2,87.0
2016-12-31,0,17.92935779816514,73.0,81.9513888888889,89.0,85.0,90.91666666666669,100.0,15.66875,15.0,92.0
2017-01-01,0,18.224770642201843,67.0,80.77083333333333,87.0,89.0,79.56944444444444,85.0,15.744444444444444,15.3,100.0
2017-01-02,0,17.96788990825688,64.0,80.34722222222223,88.0,87.0,81.9513888888889,89.0,16.6625,15.3,85.0
2017-01-03,0,18.065137614678896,51.0,80.25,88.0,88.0,80.77083333333333,87.0,16.72708333333334,15.5,89.0
2017-01-04,0,17.526605504587152,58.0,80.24305555555556,90.0,88.0,80.34722222222223,88.0,16.95138888888889,15.5,87.0
2017-01-05,0,17.6256880733945,66.0,85.125,93.0,90.0,80.25,88.0,17.22083333333334,15.3,88.0
2017-01-06,0,17.356880733944962,56.0,82.30555555555556,90.0,93.0,80.24305555555556,90.0,16.985416666666666,15.5,88.0
2017-01-07,0,15.937614678899093,74.0,80.50694444444444,87.0,90.0,85.125,93.0,17.097222222222214,15.5,90.0
2017-01-08,0,17.933027522935785,49.0,81.52083333333333,90.0,87.0,82.30555555555556,90.0,16.7236111111111,15.8,93.0
2017-01-09,0,14.284403669724774,80.0,80.90972222222223,94.0,90.0,80.50694444444444,87.0,16.847916666666666,15.7,90.0
2017-01-10,0,17.700000000000006,70.0,86.5,91.0,94.0,81.52083333333333,90.0,16.586111111111116,15.9,87.0
2017-01-19,0,18.787155963302745,60.0,91.45138888888887,100.0,100.0,93.04166666666669,100.0,13.813194444444447,13.7,100.0
2017-01-20,0,16.983486238532127,66.0,91.89583333333331,100.0,100.0,93.58333333333331,100.0,15.492361111111116,13.5,100.0
2017-01-21,0,16.246788990825685,73.0,96.53472222222223,100.0,100.0,91.45138888888887,100.0,16.053472222222226,13.7,100.0
2017-01-22,0,18.57247706422018,56.0,97.29166666666669,100.0,100.0,91.89583333333331,100.0,16.953472222222214,13.5,100.0
2017-01-23,0,17.012844036697246,67.0,90.77083333333331,100.0,100.0,96.53472222222223,100.0,17.524999999999995,13.9,100.0
2017-01-24,0,17.294495412844046,52.0,94.98611111111113,100.0,100.0,97.29166666666669,100.0,16.138888888888896,14.6,100.0
2017-01-25,0,18.045871559633028,64.0,92.64583333333331,100.0,100.0,90.77083333333331,100.0,15.61458333333333,14.1,100.0
2017-01-26,0,18.77614678899083,62.0,91.47222222222223,100.0,100.0,94.98611111111113,100.0,17.349305555555542,14.0,100.0
2017-01-27,0,18.706422018348626,60.0,90.45138888888887,100.0,100.0,92.64583333333331,100.0,16.154861111111103,14.1,100.0
2017-01-28,0,18.21651376146789,64.0,91.33333333333331,100.0,100.0,91.47222222222223,100.0,16.30069444444446,14.1,100.0
2017-01-29,0,19.80366972477065,54.0,95.36111111111113,100.0,100.0,90.45138888888887,100.0,16.865972222222222,6.4,100.0
2017-01-30,0,18.55412844036697,66.0,90.72916666666669,100.0,100.0,91.33333333333331,100.0,17.44861111111112,11.9,100.0
2017-01-31,0,16.17155963302753,66.0,95.88194444444444,100.0,100.0,95.36111111111113,100.0,17.38958333333334,12.2,100.0
2017-02-01,0,19.13394495412844,61.0,96.99305555555556,100.0,100.0,90.72916666666669,100.0,17.120138888888892,12.6,100.0
2017-02-02,0,17.866055045871562,65.0,90.20138888888887,100.0,100.0,95.88194444444444,100.0,18.29513888888889,12.9,100.0
2017-02-03,0,18.58256880733945,60.0,93.625,100.0,100.0,96.99305555555556,100.0,17.420138888888893,13.1,100.0
2017-02-04,0,19.32568807339449,52.0,90.20833333333331,100.0,100.0,90.20138888888887,100.0,15.52291666666667,13.5,100.0
2017-02-05,1,19.67339449541285,53.0,89.00694444444444,100.0,100.0,93.625,100.0,17.698611111111106,12.3,100.0
2017-02-06,1,13.467889908256874,98.0,87.98611111111109,100.0,100.0,90.20833333333331,100.0,16.76388888888889,12.1,100.0
2017-02-07,1,17.595412844036698,60.0,99.97916666666669,100.0,100.0,89.00694444444444,100.0,17.286805555555567,12.6,100.0
2017-02-08,1,18.189908256880734,59.0,93.57638888888887,100.0,100.0,87.98611111111109,100.0,17.831249999999994,14.2,100.0
2017-02-09,1,18.75229357798165,63.0,91.23611111111113,100.0,100.0,99.97916666666669,100.0,18.16736111111112,12.5,100.0
2017-02-10,1,15.090825688073387,93.0,90.77083333333331,100.0,100.0,93.57638888888887,100.0,13.49375,14.8,100.0
2017-02-11,1,18.206422018348626,57.0,99.21527777777777,100.0,100.0,91.23611111111113,100.0,16.519444444444453,14.6,100.0
2017-02-12,1,17.442201834862384,60.0,89.1875,100.0,100.0,90.77083333333331,100.0,16.926388888888887,12.4,100.0
2017-02-13,1,18.851376146788994,56.0,91.88888888888887,100.0,100.0,99.21527777777777,100.0,17.392361111111104,14.3,100.0
2017-02-14,1,19.46605504587156,42.0,87.24305555555556,100.0,100.0,89.1875,100.0,14.647916666666665,14.1,100.0
2017-02-15,1,19.22293577981652,50.0,84.80555555555556,100.0,100.0,91.88888888888887,100.0,16.974305555555542,14.0,100.0
2017-02-16,1,19.689908256880727,42.0,83.3611111111111,100.0,100.0,87.24305555555556,100.0,16.384722222222226,12.1,100.0
2017-02-17,1,19.849541284403664,47.0,80.20833333333333,100.0,100.0,84.80555555555556,100.0,17.42986111111111,13.9,100.0
2017-02-18,1,14.831192660550457,90.0,84.13194444444444,100.0,100.0,83.3611111111111,100.0,17.893749999999994,14.0,100.0
2017-02-19,1,19.827522935779818,39.0,98.30555555555556,100.0,100.0,80.20833333333333,100.0,17.735416666666673,13.0,100.0
2017-02-20,1,19.82477064220183,40.0,87.51388888888891,100.0,100.0,84.13194444444444,100.0,18.14375,12.9,100.0
2017-02-21,1,17.62385321100917,76.0,83.38194444444444,100.0,100.0,98.30555555555556,100.0,18.28541666666666,13.1,100.0
2017-02-22,1,19.055963302752293,37.0,95.40972222222223,100.0,100.0,87.51388888888891,100.0,14.42847222222222,14.9,100.0
2017-02-23,1,18.956880733944963,47.0,82.125,100.0,100.0,83.38194444444444,100.0,18.302777777777788,14.7,100.0
2017-02-24,1,16.792660550458724,92.0,88.59722222222223,100.0,100.0,95.40972222222223,100.0,18.22916666666667,14.9,100.0
2017-02-25,1,19.977981651376137,36.0,98.77083333333331,100.0,100.0,82.125,100.0,16.61319444444444,15.2,100.0
2017-02-26,1,20.249541284403666,46.0,81.9513888888889,100.0,100.0,88.59722222222223,100.0,17.59166666666667,13.8,100.0
2017-02-27,1,19.703669724770645,42.0,85.1875,100.0,100.0,98.77083333333331,100.0,17.802777777777774,13.2,100.0
2017-02-28,1,21.195412844036703,42.0,84.06944444444444,100.0,100.0,81.9513888888889,100.0,16.020138888888898,15.5,100.0
2017-03-01,1,20.180733944954127,45.0,82.85416666666667,100.0,100.0,85.1875,100.0,18.322916666666668,14.8,100.0
2017-03-02,1,19.178899082568808,57.0,84.61805555555556,100.0,100.0,84.06944444444444,100.0,18.599305555555546,13.6,100.0
2017-03-03,1,15.205504587155962,89.0,89.5625,100.0,100.0,82.85416666666667,100.0,18.254861111111108,14.7,100.0
2017-03-04,0,20.297247706422016,27.0,97.71527777777777,100.0,100.0,84.61805555555556,100.0,19.48750000000001,15.2,100.0
2017-03-05,0,20.250458715596327,39.0,78.7986111111111,100.0,100.0,89.5625,100.0,18.56180555555555,15.8,100.0
2017-03-06,0,19.74403669724771,47.0,81.68055555555556,100.0,100.0,97.71527777777777,100.0,17.901388888888896,15.5,100.0
2017-03-07,0,15.481651376146786,87.0,88.35416666666669,100.0,100.0,78.7986111111111,100.0,14.74861111111111,15.7,100.0
2017-03-08,0,18.85779816513761,44.0,97.44444444444444,100.0,100.0,81.68055555555556,100.0,18.60972222222221,15.1,100.0
2017-03-09,0,18.65229357798165,31.0,84.52083333333333,100.0,100.0,88.35416666666669,100.0,18.702083333333327,15.1,100.0
2017-03-10,0,20.564220183486235,43.0,84.10416666666667,100.0,100.0,97.44444444444444,100.0,18.609722222222224,15.5,100.0
2017-05-17,0,20.07064220183486,30.0,84.52777777777777,100.0,100.0,92.52777777777777,100.0,21.68333333333333,16.2,100.0
2017-05-18,0,20.00550458715596,44.0,65.95833333333333,100.0,100.0,81.5138888888889,100.0,18.240972222222226,17.0,100.0
2017-05-19,0,22.64678899082569,23.0,81.89583333333333,100.0,100.0,84.52777777777777,100.0,21.715277777777786,17.3,100.0
2017-05-20,0,23.69908256880734,21.0,74.0763888888889,100.0,100.0,65.95833333333333,100.0,21.413888888888884,19.2,100.0
2017-05-21,0,24.374311926605486,27.0,78.27083333333333,100.0,100.0,81.89583333333333,100.0,19.39444444444445,16.8,100.0
2017-05-22,0,26.06146788990825,29.0,70.7361111111111,100.0,100.0,74.0763888888889,100.0,19.40555555555555,16.7,100.0
2017-05-23,0,24.84220183486239,34.0,69.34027777777777,98.0,100.0,78.27083333333333,100.0,21.534722222222232,17.2,100.0
2017-05-24,0,24.779816513761467,33.0,74.2986111111111,100.0,98.0,70.7361111111111,100.0,22.51597222222221,18.0,100.0
2017-05-25,0,23.834862385321106,44.0,77.02777777777777,100.0,100.0,69.34027777777777,98.0,23.346527777777766,18.0,100.0
2017-05-26,0,21.757798165137615,71.0,76.2986111111111,100.0,100.0,74.2986111111111,100.0,24.82569444444445,18.9,98.0
2017-05-27,0,23.20275229357799,58.0,90.25694444444444,100.0,100.0,77.02777777777777,100.0,23.690277777777766,19.9,100.0
2017-05-28,0,23.56146788990825,25.0,91.47916666666669,100.0,100.0,76.2986111111111,100.0,23.7375,19.6,100.0
2017-05-29,0,23.647706422018338,26.0,59.1875,97.0,100.0,90.25694444444444,100.0,23.23125000000001,20.3,100.0
2017-05-30,0,24.049541284403663,33.0,60.41666666666666,94.0,97.0,91.47916666666669,100.0,21.40694444444445,19.7,100.0
2017-05-31,0,24.54587155963303,34.0,69.95833333333333,100.0,94.0,59.1875,97.0,22.31944444444445,20.4,100.0
2017-06-01,0,25.19816513761468,58.0,73.65972222222223,100.0,100.0,60.41666666666666,94.0,22.28611111111111,16.4,97.0
2017-06-02,0,25.15137614678898,46.0,85.95138888888891,100.0,100.0,69.95833333333333,100.0,22.761111111111088,13.3,94.0
2017-06-03,0,23.13944954128441,24.0,82.15277777777777,100.0,100.0,73.65972222222223,100.0,23.01597222222221,18.2,100.0
2017-06-04,0,22.6,36.0,67.97916666666667,100.0,100.0,85.95138888888891,100.0,23.9625,19.6,100.0
2017-06-05,0,23.394495412844023,29.0,58.88888888888889,93.0,100.0,82.15277777777777,100.0,24.46875000000001,22.3,100.0
2017-06-06,0,21.81743119266055,33.0,55.97916666666666,85.0,93.0,67.97916666666667,100.0,24.30694444444444,22.0,100.0
2017-06-07,0,23.373394495412835,44.0,68.79166666666667,96.0,85.0,58.88888888888889,93.0,21.84861111111111,19.8,100.0
2017-06-08,0,21.82018348623853,63.0,78.875,100.0,96.0,55.97916666666666,85.0,21.722222222222207,18.4,93.0
2017-06-09,0,20.79449541284404,73.0,87.71527777777777,100.0,100.0,68.79166666666667,96.0,22.405555555555548,18.4,85.0
2017-06-10,0,24.16697247706421,53.0,92.54861111111113,100.0,100.0,78.875,100.0,21.202777777777776,17.4,96.0
2017-06-11,0,25.59266055045873,41.0,81.15972222222223,100.0,100.0,87.71527777777777,100.0,22.55694444444444,19.2,100.0
2017-06-12,0,23.690825688073392,31.0,73.6736111111111,100.0,100.0,92.54861111111113,100.0,21.01319444444444,19.1,100.0
2017-06-13,0,24.17339449541285,31.0,67.34027777777777,85.0,100.0,81.15972222222223,100.0,20.65,18.8,100.0
2017-06-14,0,22.605504587155966,38.0,61.40972222222222,100.0,85.0,73.6736111111111,100.0,23.197916666666657,19.4,100.0
2017-06-15,0,23.171559633027524,30.0,79.7013888888889,100.0,100.0,67.34027777777777,85.0,24.95555555555556,19.2,100.0
2017-06-16,0,24.36513761467889,35.0,79.38194444444444,100.0,100.0,61.40972222222222,100.0,22.75555555555555,19.9,85.0
2017-06-17,0,26.022018348623853,34.0,74.6111111111111,100.0,100.0,79.7013888888889,100.0,22.899305555555557,18.4,100.0
2017-06-18,0,24.78348623853211,41.0,71.59722222222223,100.0,100.0,79.38194444444444,100.0,21.879861111111122,17.7,100.0
2017-06-19,0,22.105504587155952,72.0,68.77083333333333,88.0,100.0,74.6111111111111,100.0,22.199305555555558,18.8,100.0
2017-06-20,0,26.33211009174312,37.0,85.16666666666667,98.0,88.0,71.59722222222223,100.0,23.418749999999985,18.3,100.0
2017-06-21,0,25.46788990825688,53.0,74.3125,100.0,98.0,68.77083333333333,88.0,24.69375,18.8,100.0
2017-06-22,0,22.477981651376147,80.0,88.28472222222223,100.0,100.0,85.16666666666667,98.0,24.040972222222234,19.0,88.0
2017-06-23,0,24.47798165137616,46.0,95.41666666666669,100.0,100.0,74.3125,100.0,21.61041666666665,20.8,98.0
2017-06-24,0,26.45596330275229,51.0,77.04166666666667,97.0,100.0,88.28472222222223,100.0,25.26388888888889,20.2,100.0
2017-06-25,0,25.904587155963306,56.0,82.8611111111111,100.0,97.0,95.41666666666669,100.0,24.93263888888889,19.7,100.0
2017-06-26,0,23.338532110091748,76.0,82.2361111111111,100.0,100.0,77.04166666666667,97.0,22.417361111111106,21.8,100.0
2017-06-27,0,25.228440366972475,60.0,94.13888888888887,100.0,100.0,82.8611111111111,100.0,23.759722222222234,21.3,97.0
2017-06-28,0,25.074311926605496,65.0,84.50694444444444,100.0,100.0,82.2361111111111,100.0,25.336805555555557,21.1,100.0
2017-06-29,0,24.881651376146802,66.0,90.78472222222223,100.0,100.0,94.13888888888887,100.0,25.19236111111111,22.3,100.0
