Date/Time	T20	ST	T60	H
2018/8/11 0:00	28	28.9	27.8	91.6
2018/8/11 0:10	27.9	28.9	27.8	91.2
2018/8/11 0:20	27.9	28.9	27.7	91.4
2018/8/11 0:30	27.9	28.9	27.7	92
2018/8/11 0:40	27.9	28.9	27.7	92.2
2018/8/11 0:50	27.8	28.9	27.7	91.9
2018/8/11 1:00	27.7	28.8	27.6	92.5
2018/8/11 1:10	27.6	28.8	27.5	93.1
2018/8/11 1:20	27.4	28.8	27.3	93.3
2018/8/11 1:30	27.3	28.8	27.2	94.3
2018/8/11 1:40	27.2	28.8	27.1	94.5
2018/8/11 1:50	27.2	28.7	27.1	95.4
2018/8/11 2:00	27.2	28.7	27.1	96.2
2018/8/11 2:10	27.1	28.7	27	96.5
2018/8/11 2:20	27.2	28.7	27.1	96.7
2018/8/11 2:30	27.2	28.7	27.1	97.2
2018/8/11 2:40	27	28.6	26.9	96.5
2018/8/11 2:50	26.9	28.6	26.8	96.4
2018/8/11 3:00	26.9	28.6	26.8	97
2018/8/11 3:10	26.9	28.6	26.8	96.7
2018/8/11 3:20	26.9	28.5	26.8	96.7
2018/8/11 3:30	26.7	28.5	26.6	97.1
2018/8/11 3:40	26.7	28.5	26.7	96.6
2018/8/11 3:50	26.7	28.5	26.6	96.2
2018/8/11 4:00	26.7	28.5	26.7	96.1
2018/8/11 4:10	26.8	28.4	26.7	96.2
2018/8/11 4:20	26.7	28.4	26.7	96.5
2018/8/11 4:30	26.8	28.4	26.7	97.2
2018/8/11 4:40	26.8	28.4	26.7	96.8
2018/8/11 4:50	26.7	28.4	26.7	96.6
2018/8/11 5:00	26.5	28.3	26.5	95.6
2018/8/11 5:10	26.5	28.3	26.5	95.9
2018/8/11 5:20	26.5	28.3	26.4	95.7
2018/8/11 5:30	26.6	28.3	26.5	95.9
2018/8/11 5:40	26.9	28.3	26.9	95.9
2018/8/11 5:50	27.4	28.3	27.3	93.5
2018/8/11 6:00	27.7	28.3	27.6	91.3
2018/8/11 6:10	28.4	28.3	28.3	89.2
2018/8/11 6:20	29.5	28.3	29.5	83.6
2018/8/11 6:30	30.4	28.4	30.5	79
2018/8/11 6:40	32	28.5	32.5	72.6
2018/8/11 6:50	33.1	28.6	34.1	68.4
2018/8/11 7:00	34.4	28.8	34.8	68.4
2018/8/11 7:10	35.2	28.9	35.7	65.1
2018/8/11 7:20	34.8	29.1	36.7	64.7
2018/8/11 7:30	33	29.3	34.7	67.2
2018/8/11 7:40	33.9	29.5	35.5	68
2018/8/11 7:50	33.6	29.7	34.8	71.9
2018/8/11 8:00	34.5	29.9	35.4	70.2
2018/8/11 8:10	33.2	30.1	33.6	72.2
2018/8/11 8:20	33.8	30.2	33.3	74
2018/8/11 8:30	34.2	30.3	33.9	72.5
2018/8/11 8:40	32.1	30.4	32.5	74
2018/8/11 8:50	33.5	30.5	35	71.1
2018/8/11 9:00	35.9	30.7	35.7	69.6
2018/8/11 9:10	34.5	31	37.2	62.3
2018/8/11 9:20	33.5	31.2	34.1	70.2
2018/8/11 9:30	34.8	31.3	34.5	68.9
2018/8/11 9:40	35.3	31.4	35.2	68.4
2018/8/11 9:50	34.7	31.4	35	67
2018/8/11 10:00	35.8	31.6	35.7	65.3
2018/8/11 10:10	36.8	31.8	37.5	60.2
2018/8/11 10:20	35.9	32.1	36.2	62.8
2018/8/11 10:30	35.6	32.3	35.7	65.7
2018/8/11 10:40	36.2	32.5	36.3	60.3
2018/8/11 10:50	36.2	32.7	36.5	63.1
2018/8/11 11:00	36.8	32.8	36.7	62.3
2018/8/11 11:10	36.2	33	36.4	60.6
2018/8/11 11:20	34.5	33	34.9	65.2
2018/8/11 11:30	36.1	33	36	62.4
2018/8/11 11:40	37.6	33	37.2	62.3
2018/8/11 11:50	38.9	33.1	38.9	51.6
2018/8/11 12:00	37.9	33.3	38.3	55.2
2018/8/11 12:10	35.6	33.3	35.6	62.7
2018/8/11 12:20	36	33.3	35.7	62.8
2018/8/11 12:30	36.9	33.3	37.3	61.8
2018/8/11 12:40	39	33.4	38.8	53
2018/8/11 12:50	37.5	33.6	37.6	52.6
2018/8/11 13:00	39.2	33.8	38.2	49.9
2018/8/11 13:10	39.9	34	39.4	51.9
2018/8/11 13:20	37.7	34.1	37.7	52.6
2018/8/11 13:30	38.1	34.1	37	51.5
2018/8/11 13:40	39	34.1	38.4	51.1
2018/8/11 13:50	37.3	34.1	36.8	59.9
2018/8/11 14:00	38.6	34.1	37.6	58.1
2018/8/11 14:10	35.1	34.2	35.3	62.5
2018/8/11 14:20	34.7	34	35.2	64.6
2018/8/11 14:30	32.9	33.9	33.2	69.2
2018/8/11 14:40	32.6	31.2	31.9	74.6
2018/8/11 14:50	32.4	31.4	32.3	74
2018/8/11 15:00	32.6	31.8	32.7	70.5
2018/8/11 15:10	31.9	31.9	31.8	71.5
2018/8/11 15:20	31.5	31.9	31.5	72.1
2018/8/11 15:30	32	31.9	31.9	71.6
2018/8/11 15:40	31.3	31.9	31.3	73.1
2018/8/11 15:50	30.8	31.8	30.9	72.8
2018/8/11 16:00	30.2	31.7	30.2	74.6
2018/8/11 16:10	30.4	31.6	30.3	73.8
2018/8/11 16:20	31.8	31.6	31.6	71.3
2018/8/11 16:30	31.6	31.5	31.7	71.3
2018/8/11 16:40	31.2	31.5	31.2	71.4
2018/8/11 16:50	30.8	31.4	31	73.9
2018/8/11 17:00	29.7	31.3	29.7	77.3
2018/8/11 17:10	30	31.3	30	78.6
2018/8/11 17:20	29.8	31.2	29.8	79
2018/8/11 17:30	30.2	31.1	30.2	77.3
2018/8/11 17:40	30.2	31.1	30.1	78.1
2018/8/11 17:50	29.5	31	29.6	80.3
2018/8/11 18:00	29	30.9	29.2	82
2018/8/11 18:10	28.9	30.8	29	82.7
2018/8/11 18:20	28.4	30.8	28.4	84.1
2018/8/11 18:30	28.2	30.7	28.1	85.8
2018/8/11 18:40	28.1	30.6	28	86.6
2018/8/11 18:50	27.7	30.5	27.7	88.6
2018/8/11 19:00	27.6	30.4	27.6	89.8
2018/8/11 19:10	27.4	30.3	27.5	90.5
2018/8/11 19:20	27.4	30.2	27.4	90.6
2018/8/11 19:30	27.3	30.2	27.3	90.7
2018/8/11 19:40	27.3	30.1	27.3	91.6
2018/8/11 19:50	27.3	30	27.2	92.8
2018/8/11 20:00	27.2	29.9	27.2	93.6
2018/8/11 20:10	27.3	29.9	27.2	93.2
2018/8/11 20:20	27.3	29.8	27.2	92.7
2018/8/11 20:30	27.3	29.8	27.3	92.8
2018/8/11 20:40	27.3	29.7	27.2	93
2018/8/11 20:50	27.3	29.7	27.3	92.7
2018/8/11 21:00	27.3	29.6	27.3	92.8
2018/8/11 21:10	27.2	29.6	27.2	93.2
2018/8/11 21:20	27.4	29.6	27.3	93.5
2018/8/11 21:30	27.4	29.5	27.3	93.8
2018/8/11 21:40	27.5	29.5	27.4	94.2
2018/8/11 21:50	27.4	29.5	27.4	94.3
2018/8/11 22:00	27.4	29.4	27.3	94.5
2018/8/11 22:10	27.3	29.4	27.2	94.9
2018/8/11 22:20	27.3	29.4	27.2	95.2
2018/8/11 22:30	27.5	29.4	27.4	96
2018/8/11 22:40	27.6	29.3	27.5	95.6
2018/8/11 22:50	27.4	29.3	27.4	94.7
2018/8/11 23:00	27.3	29.3	27.3	94.7
2018/8/11 23:10	27.3	29.3	27.3	95.2
2018/8/11 23:20	27.2	29.3	27.2	95.8
2018/8/11 23:30	27.2	29.2	27.2	96.1
2018/8/11 23:40	27.2	29.2	27.1	96.3
2018/8/11 23:50	27.1	29.2	27.1	96.5
2018/8/12 0:00	27.1	29.1	27	96.8
2018/8/12 0:10	27	29.1	27	96.5
2018/8/12 0:20	27.2	29.1	27.1	96.8
2018/8/12 0:30	27.4	29.1	27.2	97.2
2018/8/12 0:40	27.4	29.1	27.3	97
2018/8/12 0:50	27.6	29	27.5	97
2018/8/12 1:00	27.7	29	27.5	96.8
2018/8/12 1:10	27.7	29	27.6	96.7
2018/8/12 1:20	27.8	29	27.6	96.4
2018/8/12 1:30	27.7	29	27.6	96.4
2018/8/12 1:40	27.6	29	27.5	96
2018/8/12 1:50	27.5	29	27.4	96.1
2018/8/12 2:00	27.3	29	27.3	96.1
2018/8/12 2:10	27.2	29	27.2	96.4
2018/8/12 2:20	26.9	29	26.9	96.4
2018/8/12 2:30	26.9	28.9	26.9	96.6
2018/8/12 2:40	26.9	28.9	26.8	96.7
2018/8/12 2:50	26.8	28.9	26.8	96.9
2018/8/12 3:00	26.7	28.8	26.7	97
2018/8/12 3:10	26.7	28.8	26.7	97.1
2018/8/12 3:20	26.7	28.8	26.6	96.5
2018/8/12 3:30	26.5	28.8	26.5	96.1
2018/8/12 3:40	26.4	28.7	26.4	95.6
2018/8/12 3:50	26.5	28.7	26.4	95.6
2018/8/12 4:00	26.5	28.7	26.4	96.3
2018/8/12 4:10	26.4	28.6	26.4	96.7
2018/8/12 4:20	26.5	28.6	26.4	96.4
2018/8/12 4:30	26.4	28.6	26.4	96.7
2018/8/12 4:40	26.4	28.5	26.4	96.9
2018/8/12 4:50	26.4	28.5	26.3	96.7
2018/8/12 5:00	26.5	28.5	26.4	96.7
2018/8/12 5:10	26.5	28.5	26.5	96.8
