date,T20_mean_x,ST_mean_x,T60_mean_x,H_mean_x,T20_min_x,ST_min_x,T60_min_x,H_min_x,T20_max_x,ST_max_x,T60_max_x,H_max_x,T20_mean_y,ST_mean_y,T60_mean_y,H_mean_y,T20_min_y,ST_min_y,T60_min_y,H_min_y,T20_max_y,ST_max_y,T60_max_y,H_max_y,T20_mean_z,ST_mean_z,T60_mean_z,H_mean_z,T20_min_z,ST_min_z,T60_min_z,H_min_z,T20_max_z,ST_max_z,T60_max_z,H_max_z,T20_mean_a,ST_mean_a,T60_mean_a,H_mean_a,T20_min_a,ST_min_a,T60_min_a,H_min_a,T20_max_a,ST_max_a,T60_max_a,H_max_a,T20_mean_b,ST_mean_b,T60_mean_b,H_mean_b,T20_min_b,ST_min_b,T60_min_b,H_min_b,T20_max_b,ST_max_b,T60_max_b,H_max_b
2018-08-26,30.358715596330274,28.83577981651374,29.38348623853211,89.14678899082568,26.8,27.9,27.1,77.0,39.1,30.3,33.3,97.0,28.69513888888884,28.950000000000003,28.607638888888875,92.32638888888889,26.9,28.2,27.4,77.0,36.4,30.1,34.0,100.0,30.334722222222215,29.420138888888896,29.587500000000002,87.95833333333333,26.6,27.8,26.7,74.0,43.4,31.8,37.7,99.0,32.150694444444454,29.820833333333326,30.699999999999996,83.84027777777777,26.3,27.9,26.7,58.0,43.8,32.3,38.1,100.0,30.899305555555568,28.959722222222197,29.888888888888875,86.67361111111111,25.4,26.8,25.8,64.0,41.9,31.6,37.7,100.0
2018-08-27,32.190825688073375,29.32201834862385,30.480733944954128,83.06422018348624,24.3,27.1,25.1,62.0,39.9,31.7,36.2,100.0,29.51180555555554,28.85694444444443,28.941666666666677,90.63194444444444,25.9,27.9,26.7,77.0,39.1,30.3,33.3,99.0,28.69513888888884,28.950000000000003,28.607638888888875,92.32638888888889,26.9,28.2,27.4,77.0,36.4,30.1,34.0,100.0,30.334722222222215,29.420138888888896,29.587500000000002,87.95833333333333,26.6,27.8,26.7,74.0,43.4,31.8,37.7,99.0,32.150694444444454,29.820833333333326,30.699999999999996,83.84027777777777,26.3,27.9,26.7,58.0,43.8,32.3,38.1,100.0
2018-08-28,31.85137614678898,29.12935779816513,30.022935779816496,81.41284403669725,23.7,27.0,24.6,63.0,39.7,31.2,35.6,99.0,30.927083333333307,29.295138888888882,29.820138888888884,84.8125,24.3,27.1,25.1,62.0,39.9,31.7,36.2,100.0,29.51180555555554,28.85694444444443,28.941666666666677,90.63194444444444,25.9,27.9,26.7,77.0,39.1,30.3,33.3,99.0,28.69513888888884,28.950000000000003,28.607638888888875,92.32638888888889,26.9,28.2,27.4,77.0,36.4,30.1,34.0,100.0,30.334722222222215,29.420138888888896,29.587500000000002,87.95833333333333,26.6,27.8,26.7,74.0,43.4,31.8,37.7,99.0
2018-08-29,30.4302752293578,28.80917431192661,29.09357798165138,84.75229357798165,23.9,27.1,24.9,66.0,39.3,30.5,35.2,98.0,30.774999999999977,29.135416666666668,29.539583333333308,82.36805555555556,23.7,27.0,24.6,63.0,39.7,31.2,35.6,99.0,30.927083333333307,29.295138888888882,29.820138888888884,84.8125,24.3,27.1,25.1,62.0,39.9,31.7,36.2,100.0,29.51180555555554,28.85694444444443,28.941666666666677,90.63194444444444,25.9,27.9,26.7,77.0,39.1,30.3,33.3,99.0,28.69513888888884,28.950000000000003,28.607638888888875,92.32638888888889,26.9,28.2,27.4,77.0,36.4,30.1,34.0,100.0
2018-08-30,31.47981651376147,29.022935779816518,29.838532110091762,82.74311926605505,24.6,27.3,25.7,66.0,39.6,30.6,34.6,96.0,29.620138888888885,28.781250000000014,28.752777777777787,85.82638888888889,23.9,27.1,24.9,66.0,39.3,30.5,35.2,98.0,30.774999999999977,29.135416666666668,29.539583333333308,82.36805555555556,23.7,27.0,24.6,63.0,39.7,31.2,35.6,99.0,30.927083333333307,29.295138888888882,29.820138888888884,84.8125,24.3,27.1,25.1,62.0,39.9,31.7,36.2,100.0,29.51180555555554,28.85694444444443,28.941666666666677,90.63194444444444,25.9,27.9,26.7,77.0,39.1,30.3,33.3,99.0
2018-08-31,30.387155963302742,28.922018348623837,29.237614678899064,87.1559633027523,24.7,27.4,25.6,64.0,40.9,30.3,32.8,100.0,30.32222222222222,29.000000000000007,29.27986111111113,84.48611111111111,24.6,27.3,25.7,66.0,39.6,30.6,34.6,96.0,29.620138888888885,28.781250000000014,28.752777777777787,85.82638888888889,23.9,27.1,24.9,66.0,39.3,30.5,35.2,98.0,30.774999999999977,29.135416666666668,29.539583333333308,82.36805555555556,23.7,27.0,24.6,63.0,39.7,31.2,35.6,99.0,30.927083333333307,29.295138888888882,29.820138888888884,84.8125,24.3,27.1,25.1,62.0,39.9,31.7,36.2,100.0
2018-09-01,32.510091743119276,29.181651376146785,30.499082568807324,85.5045871559633,24.5,27.2,25.8,63.0,41.6,31.5,35.7,100.0,29.33194444444444,28.770833333333314,28.690277777777762,90.27777777777777,24.7,27.4,25.6,64.0,40.9,30.3,32.8,100.0,30.32222222222222,29.000000000000007,29.27986111111113,84.48611111111111,24.6,27.3,25.7,66.0,39.6,30.6,34.6,96.0,29.620138888888885,28.781250000000014,28.752777777777787,85.82638888888889,23.9,27.1,24.9,66.0,39.3,30.5,35.2,98.0,30.774999999999977,29.135416666666668,29.539583333333308,82.36805555555556,23.7,27.0,24.6,63.0,39.7,31.2,35.6,99.0
2018-09-02,27.532110091743128,27.746788990825678,27.070642201834872,88.60550458715596,24.0,27.0,25.0,80.0,36.3,28.4,30.2,95.0,30.839583333333344,29.095138888888883,29.577083333333317,86.16666666666667,24.5,27.2,25.8,63.0,41.6,31.5,35.7,100.0,29.33194444444444,28.770833333333314,28.690277777777762,90.27777777777777,24.7,27.4,25.6,64.0,40.9,30.3,32.8,100.0,30.32222222222222,29.000000000000007,29.27986111111113,84.48611111111111,24.6,27.3,25.7,66.0,39.6,30.6,34.6,96.0,29.620138888888885,28.781250000000014,28.752777777777787,85.82638888888889,23.9,27.1,24.9,66.0,39.3,30.5,35.2,98.0
2018-09-03,29.209174311926617,27.604587155963305,27.786238532110094,86.22935779816514,23.3,26.2,24.3,64.0,39.8,29.6,33.9,96.0,26.850694444444454,27.634027777777767,26.71944444444446,89.4375,24.0,26.9,25.0,80.0,36.3,28.4,30.2,95.0,30.839583333333344,29.095138888888883,29.577083333333317,86.16666666666667,24.5,27.2,25.8,63.0,41.6,31.5,35.7,100.0,29.33194444444444,28.770833333333314,28.690277777777762,90.27777777777777,24.7,27.4,25.6,64.0,40.9,30.3,32.8,100.0,30.32222222222222,29.000000000000007,29.27986111111113,84.48611111111111,24.6,27.3,25.7,66.0,39.6,30.6,34.6,96.0
2018-09-04,30.302752293577985,27.63119266055047,28.561467889908258,82.88073394495413,22.8,25.9,23.8,65.0,43.1,30.0,35.6,95.0,28.106944444444448,27.509027777777778,27.268055555555552,87.19444444444444,23.3,26.2,24.3,64.0,39.8,29.6,33.9,96.0,26.850694444444454,27.634027777777767,26.71944444444446,89.4375,24.0,26.9,25.0,80.0,36.3,28.4,30.2,95.0,30.839583333333344,29.095138888888883,29.577083333333317,86.16666666666667,24.5,27.2,25.8,63.0,41.6,31.5,35.7,100.0,29.33194444444444,28.770833333333314,28.690277777777762,90.27777777777777,24.7,27.4,25.6,64.0,40.9,30.3,32.8,100.0
2018-09-05,27.358715596330295,27.603669724770647,27.339449541284395,94.61467889908256,24.3,26.8,25.2,88.0,35.2,28.8,31.4,99.0,29.16805555555556,27.73055555555557,28.09791666666666,84.06944444444444,22.8,25.9,23.8,65.0,43.1,30.0,35.6,95.0,28.106944444444448,27.509027777777778,27.268055555555552,87.19444444444444,23.3,26.2,24.3,64.0,39.8,29.6,33.9,96.0,26.850694444444454,27.634027777777767,26.71944444444446,89.4375,24.0,26.9,25.0,80.0,36.3,28.4,30.2,95.0,30.839583333333344,29.095138888888883,29.577083333333317,86.16666666666667,24.5,27.2,25.8,63.0,41.6,31.5,35.7,100.0
2018-09-06,29.56788990825688,27.99633027522936,28.792660550458724,87.30275229357798,24.2,26.8,25.1,68.0,38.9,29.7,34.2,100.0,27.072916666666682,27.610416666666687,27.225000000000005,95.26388888888889,24.3,26.8,25.2,88.0,35.2,28.8,31.4,100.0,29.16805555555556,27.73055555555557,28.09791666666666,84.06944444444444,22.8,25.9,23.8,65.0,43.1,30.0,35.6,95.0,28.106944444444448,27.509027777777778,27.268055555555552,87.19444444444444,23.3,26.2,24.3,64.0,39.8,29.6,33.9,96.0,26.850694444444454,27.634027777777767,26.71944444444446,89.4375,24.0,26.9,25.0,80.0,36.3,28.4,30.2,95.0
2018-09-07,27.577064220183484,27.088073394495414,26.990825688073393,86.18348623853211,22.3,25.7,23.3,73.0,35.5,28.4,32.0,97.0,28.437500000000004,27.90208333333333,28.06597222222225,87.88194444444444,24.2,26.8,25.1,68.0,38.9,29.7,34.2,100.0,27.072916666666682,27.610416666666687,27.225000000000005,95.26388888888889,24.3,26.8,25.2,88.0,35.2,28.8,31.4,100.0,29.16805555555556,27.73055555555557,28.09791666666666,84.06944444444444,22.8,25.9,23.8,65.0,43.1,30.0,35.6,95.0,28.106944444444448,27.509027777777778,27.268055555555552,87.19444444444444,23.3,26.2,24.3,64.0,39.8,29.6,33.9,96.0
2018-09-08,27.089908256880733,27.02568807339451,27.050458715596328,90.04587155963303,23.1,26.0,24.0,81.0,32.4,28.0,30.0,98.0,27.070833333333333,27.112499999999997,26.773611111111112,87.3125,22.3,25.7,23.3,73.0,35.5,28.4,32.0,97.0,28.437500000000004,27.90208333333333,28.06597222222225,87.88194444444444,24.2,26.8,25.1,68.0,38.9,29.7,34.2,100.0,27.072916666666682,27.610416666666687,27.225000000000005,95.26388888888889,24.3,26.8,25.2,88.0,35.2,28.8,31.4,100.0,29.16805555555556,27.73055555555557,28.09791666666666,84.06944444444444,22.8,25.9,23.8,65.0,43.1,30.0,35.6,95.0
2018-09-09,28.33761467889909,27.532110091743128,28.044954128440363,88.69724770642202,25.9,26.9,26.4,74.0,34.3,28.6,32.2,96.0,26.91944444444446,27.100000000000005,26.99375,90.22916666666667,23.1,26.0,24.0,81.0,32.4,28.0,30.0,98.0,27.070833333333333,27.112499999999997,26.773611111111112,87.3125,22.3,25.7,23.3,73.0,35.5,28.4,32.0,97.0,28.437500000000004,27.90208333333333,28.06597222222225,87.88194444444444,24.2,26.8,25.1,68.0,38.9,29.7,34.2,100.0,27.072916666666682,27.610416666666687,27.225000000000005,95.26388888888889,24.3,26.8,25.2,88.0,35.2,28.8,31.4,100.0
2018-09-10,29.268807339449527,27.83669724770643,28.6348623853211,87.13761467889908,24.8,26.7,25.5,67.0,37.7,29.8,34.8,99.0,27.67569444444446,27.50277777777778,27.61458333333333,90.22222222222223,25.0,26.9,25.7,74.0,34.3,28.6,32.2,97.0,26.91944444444446,27.100000000000005,26.99375,90.22916666666667,23.1,26.0,24.0,81.0,32.4,28.0,30.0,98.0,27.070833333333333,27.112499999999997,26.773611111111112,87.3125,22.3,25.7,23.3,73.0,35.5,28.4,32.0,97.0,28.437500000000004,27.90208333333333,28.06597222222225,87.88194444444444,24.2,26.8,25.1,68.0,38.9,29.7,34.2,100.0
2018-09-11,25.477981651376137,26.836697247706404,25.770642201834868,93.55963302752293,23.2,26.0,23.8,87.0,32.0,27.4,28.6,98.0,28.49444444444443,27.814583333333342,28.174999999999997,88.22222222222223,24.8,26.7,25.5,67.0,37.7,29.8,34.8,99.0,27.67569444444446,27.50277777777778,27.61458333333333,90.22222222222223,25.0,26.9,25.7,74.0,34.3,28.6,32.2,97.0,26.91944444444446,27.100000000000005,26.99375,90.22916666666667,23.1,26.0,24.0,81.0,32.4,28.0,30.0,98.0,27.070833333333333,27.112499999999997,26.773611111111112,87.3125,22.3,25.7,23.3,73.0,35.5,28.4,32.0,97.0
2018-09-12,23.69357798165137,24.747706422018354,23.670642201834866,86.55963302752293,19.7,23.7,20.3,76.0,30.2,25.6,28.1,94.0,24.723611111111108,26.497222222222213,25.156250000000014,93.23611111111111,21.3,24.9,22.2,87.0,32.0,27.4,28.6,98.0,28.49444444444443,27.814583333333342,28.174999999999997,88.22222222222223,24.8,26.7,25.5,67.0,37.7,29.8,34.8,99.0,27.67569444444446,27.50277777777778,27.61458333333333,90.22222222222223,25.0,26.9,25.7,74.0,34.3,28.6,32.2,97.0,26.91944444444446,27.100000000000005,26.99375,90.22916666666667,23.1,26.0,24.0,81.0,32.4,28.0,30.0,98.0
2018-09-13,22.88256880733945,24.00550458715596,22.76605504587155,84.21100917431193,19.8,23.3,20.5,74.0,30.1,24.7,26.2,100.0,23.418055555555547,24.74583333333334,23.543749999999996,85.56944444444444,19.7,23.7,20.3,76.0,30.2,25.6,28.1,94.0,24.723611111111108,26.497222222222213,25.156250000000014,93.23611111111111,21.3,24.9,22.2,87.0,32.0,27.4,28.6,98.0,28.49444444444443,27.814583333333342,28.174999999999997,88.22222222222223,24.8,26.7,25.5,67.0,37.7,29.8,34.8,99.0,27.67569444444446,27.50277777777778,27.61458333333333,90.22222222222223,25.0,26.9,25.7,74.0,34.3,28.6,32.2,97.0
2018-09-14,24.295412844036687,23.785321100917447,23.795412844036697,83.34862385321101,19.4,22.4,20.0,70.0,36.3,25.6,31.1,94.0,22.15694444444444,23.795833333333334,22.22430555555555,84.84027777777777,19.6,22.7,20.2,74.0,30.1,24.7,26.2,100.0,23.418055555555547,24.74583333333334,23.543749999999996,85.56944444444444,19.7,23.7,20.3,76.0,30.2,25.6,28.1,94.0,24.723611111111108,26.497222222222213,25.156250000000014,93.23611111111111,21.3,24.9,22.2,87.0,32.0,27.4,28.6,98.0,28.49444444444443,27.814583333333342,28.174999999999997,88.22222222222223,24.8,26.7,25.5,67.0,37.7,29.8,34.8,99.0
2018-09-15,23.3788990825688,24.011926605504602,23.402752293577983,89.87155963302752,20.4,23.2,20.8,82.0,28.5,25.0,26.6,95.0,23.91041666666666,23.958333333333346,23.690277777777784,84.59722222222223,19.4,22.4,20.0,70.0,36.3,25.6,31.1,94.0,22.15694444444444,23.795833333333334,22.22430555555555,84.84027777777777,19.6,22.7,20.2,74.0,30.1,24.7,26.2,100.0,23.418055555555547,24.74583333333334,23.543749999999996,85.56944444444444,19.7,23.7,20.3,76.0,30.2,25.6,28.1,94.0,24.723611111111108,26.497222222222213,25.156250000000014,93.23611111111111,21.3,24.9,22.2,87.0,32.0,27.4,28.6,98.0
2018-09-16,24.081651376146798,24.39633027522935,24.10550458715597,94.02752293577981,22.0,23.8,22.6,83.0,29.2,25.1,27.0,100.0,23.172916666666666,24.07569444444445,23.352083333333336,90.96527777777777,20.4,23.2,20.8,82.0,28.5,25.0,26.6,99.0,23.91041666666666,23.958333333333346,23.690277777777784,84.59722222222223,19.4,22.4,20.0,70.0,36.3,25.6,31.1,94.0,22.15694444444444,23.795833333333334,22.22430555555555,84.84027777777777,19.6,22.7,20.2,74.0,30.1,24.7,26.2,100.0,23.418055555555547,24.74583333333334,23.543749999999996,85.56944444444444,19.7,23.7,20.3,76.0,30.2,25.6,28.1,94.0
2018-09-17,28.52110091743118,25.825688073394495,27.45412844036698,85.36697247706422,22.5,24.1,23.1,67.0,39.5,28.1,33.8,100.0,23.809722222222234,24.397222222222236,23.963888888888892,94.97222222222223,22.0,23.8,22.6,83.0,29.2,25.1,27.0,100.0,23.172916666666666,24.07569444444445,23.352083333333336,90.96527777777777,20.4,23.2,20.8,82.0,28.5,25.0,26.6,99.0,23.91041666666666,23.958333333333346,23.690277777777784,84.59722222222223,19.4,22.4,20.0,70.0,36.3,25.6,31.1,94.0,22.15694444444444,23.795833333333334,22.22430555555555,84.84027777777777,19.6,22.7,20.2,74.0,30.1,24.7,26.2,100.0
2018-09-18,29.191743119266064,26.666972477064224,27.966055045871556,76.4770642201835,23.3,25.3,24.0,57.0,40.1,28.4,33.7,95.0,27.78333333333333,25.996527777777775,27.11111111111112,86.46527777777777,22.5,24.1,23.1,67.0,39.5,28.1,33.8,100.0,23.809722222222234,24.397222222222236,23.963888888888892,94.97222222222223,22.0,23.8,22.6,83.0,29.2,25.1,27.0,100.0,23.172916666666666,24.07569444444445,23.352083333333336,90.96527777777777,20.4,23.2,20.8,82.0,28.5,25.0,26.6,99.0,23.91041666666666,23.958333333333346,23.690277777777784,84.59722222222223,19.4,22.4,20.0,70.0,36.3,25.6,31.1,94.0
2018-09-19,26.96238532110093,25.36972477064222,25.899999999999995,77.26605504587155,19.3,23.4,20.2,63.0,37.3,27.4,31.7,93.0,27.991666666666678,26.483333333333334,27.202083333333338,75.5625,22.4,25.0,23.2,57.0,40.1,28.4,33.7,95.0,27.78333333333333,25.996527777777775,27.11111111111112,86.46527777777777,22.5,24.1,23.1,67.0,39.5,28.1,33.8,100.0,23.809722222222234,24.397222222222236,23.963888888888892,94.97222222222223,22.0,23.8,22.6,83.0,29.2,25.1,27.0,100.0,23.172916666666666,24.07569444444445,23.352083333333336,90.96527777777777,20.4,23.2,20.8,82.0,28.5,25.0,26.6,99.0
2018-09-20,26.77706422018349,24.82293577981649,25.298165137614678,75.88990825688073,18.5,22.7,19.3,53.0,39.3,29.2,32.1,91.0,25.847916666666674,25.36458333333335,25.265277777777772,78.03472222222223,19.3,23.4,20.2,63.0,37.3,27.4,31.7,93.0,27.991666666666678,26.483333333333334,27.202083333333338,75.5625,22.4,25.0,23.2,57.0,40.1,28.4,33.7,95.0,27.78333333333333,25.996527777777775,27.11111111111112,86.46527777777777,22.5,24.1,23.1,67.0,39.5,28.1,33.8,100.0,23.809722222222234,24.397222222222236,23.963888888888892,94.97222222222223,22.0,23.8,22.6,83.0,29.2,25.1,27.0,100.0
2018-09-21,21.649541284403675,21.636697247706422,21.646788990825687,90.26605504587155,20.4,20.6,20.5,85.0,24.3,23.9,24.0,97.0,25.672916666666662,24.166666666666647,24.558333333333323,79.52083333333333,18.5,21.4,19.3,53.0,39.3,29.2,32.1,94.0,25.847916666666674,25.36458333333335,25.265277777777772,78.03472222222223,19.3,23.4,20.2,63.0,37.3,27.4,31.7,93.0,27.991666666666678,26.483333333333334,27.202083333333338,75.5625,22.4,25.0,23.2,57.0,40.1,28.4,33.7,95.0,27.78333333333333,25.996527777777775,27.11111111111112,86.46527777777777,22.5,24.1,23.1,67.0,39.5,28.1,33.8,100.0
2018-09-22,21.50550458715596,22.848623853210995,21.713761467889906,92.0091743119266,19.2,22.2,19.7,88.0,25.3,23.6,24.2,96.0,21.285416666666677,21.941666666666656,21.3986111111111,90.67361111111111,19.8,20.6,20.4,85.0,24.3,23.9,24.0,97.0,25.672916666666662,24.166666666666647,24.558333333333323,79.52083333333333,18.5,21.4,19.3,53.0,39.3,29.2,32.1,94.0,25.847916666666674,25.36458333333335,25.265277777777772,78.03472222222223,19.3,23.4,20.2,63.0,37.3,27.4,31.7,93.0,27.991666666666678,26.483333333333334,27.202083333333338,75.5625,22.4,25.0,23.2,57.0,40.1,28.4,33.7,95.0
2018-09-23,26.718348623853213,24.710091743119257,26.053211009174305,85.01834862385321,21.5,23.2,22.1,61.0,36.1,27.1,32.9,100.0,21.55763888888889,22.96041666666667,21.851388888888888,92.51388888888889,19.2,22.2,19.7,88.0,25.3,23.6,24.2,96.0,21.285416666666677,21.941666666666656,21.3986111111111,90.67361111111111,19.8,20.6,20.4,85.0,24.3,23.9,24.0,97.0,25.672916666666662,24.166666666666647,24.558333333333323,79.52083333333333,18.5,21.4,19.3,53.0,39.3,29.2,32.1,94.0,25.847916666666674,25.36458333333335,25.265277777777772,78.03472222222223,19.3,23.4,20.2,63.0,37.3,27.4,31.7,93.0
2018-09-24,25.83577981651376,24.418348623853195,25.056880733944944,79.5045871559633,19.4,22.7,20.2,63.0,35.6,26.7,31.3,92.0,25.573611111111116,24.666666666666657,25.25833333333333,83.15277777777777,20.8,23.2,21.6,61.0,36.1,27.1,32.9,100.0,21.55763888888889,22.96041666666667,21.851388888888888,92.51388888888889,19.2,22.2,19.7,88.0,25.3,23.6,24.2,96.0,21.285416666666677,21.941666666666656,21.3986111111111,90.67361111111111,19.8,20.6,20.4,85.0,24.3,23.9,24.0,97.0,25.672916666666662,24.166666666666647,24.558333333333323,79.52083333333333,18.5,21.4,19.3,53.0,39.3,29.2,32.1,94.0
