date,T20_mean,ST_mean,T60_mean,H_mean,T20_min,ST_min,T60_min,H_min,T20_max,ST_max,T60_max,H_max
2017-10-31,15.222916666666666,15.581944444444446,15.32916666666666,56.548611111111114,7.7,11.8,8.5,23,27.2,20.5,28.1,74
2017-11-01,16.3048611111111,16.812499999999993,16.29513888888889,60.56944444444444,9.3,13.8,10.3,31,28.9,21.9,27.6,79
2017-11-02,15.72291666666666,16.208333333333332,15.576388888888893,58.93055555555556,7.3,12.3,8.0,29,27.9,20.8,26.6,75
2017-11-03,17.219444444444438,16.79861111111111,17.150000000000002,58.861111111111114,8.8,13.3,9.5,26,28.8,19.3,27.5,77
2017-11-04,16.745833333333334,18.138194444444444,16.861111111111107,52.145833333333336,9.3,16.6,10.2,27,26.9,19.7,26.1,72
2017-11-05,14.895833333333334,16.445138888888895,14.474305555555564,50.24305555555556,7.9,14.9,8.8,22,29.6,18.3,26.0,70
2017-11-06,16.805555555555557,17.069444444444443,16.22708333333334,60.604166666666664,9.5,15.3,10.3,30,29.9,19.3,27.8,79
2017-11-07,18.594444444444434,17.853472222222216,18.12291666666666,59.03472222222222,11.9,16.2,12.0,32,31.2,19.7,29.3,74
2017-11-08,17.530555555555555,18.509722222222237,17.406250000000007,73.39583333333333,14.3,18.1,14.7,62,21.7,19.0,20.5,79
2017-11-09,15.726388888888888,17.715972222222224,16.04166666666667,46.236111111111114,8.9,16.4,9.9,17,24.5,18.9,24.7,78
2017-11-10,14.616666666666667,16.56458333333334,14.42291666666666,61.3125,8.1,15.4,8.7,36,26.5,18.2,24.2,88
2017-11-11,15.321527777777776,16.748611111111106,15.025000000000006,61.0625,8.8,15.5,9.7,29,26.5,18.2,22.6,89
2017-11-12,12.570138888888888,15.16458333333333,12.306944444444444,57.65277777777778,6.3,13.9,7.0,35,23.1,16.3,20.4,73
2017-11-13,14.056250000000007,15.282638888888894,13.876388888888885,68.44444444444444,5.2,13.2,5.6,35,27.6,17.4,26.0,91
2017-11-14,13.827083333333329,15.931250000000002,13.72013888888889,75.63194444444444,10.3,15.1,10.6,67,19.9,16.5,18.4,83
2017-11-15,14.840277777777775,16.05277777777778,14.634027777777776,65.61805555555556,9.0,14.7,9.5,32,27.3,17.7,25.4,84
2017-11-16,11.07916666666667,14.835416666666665,11.311111111111112,58.9375,6.5,13.7,6.9,30,20.4,15.8,20.3,75
2017-11-17,12.242361111111112,14.305555555555555,12.31249999999999,62.166666666666664,5.8,12.7,6.2,30,23.4,16.2,23.7,78
2017-11-18,11.248611111111106,13.986111111111109,11.239583333333336,77.84722222222223,9.1,13.2,9.4,73,13.9,14.4,13.3,81
2017-11-19,11.745833333333328,13.320833333333335,10.959027777777784,61.826388888888886,6.8,12.0,7.2,36,23.7,15.4,19.7,76
2017-11-20,10.734027777777776,12.710416666666667,10.31875,66.5,6.0,11.4,6.0,42,23.3,14.4,20.0,76
2017-11-21,11.811111111111112,12.840972222222225,10.77986111111111,60.395833333333336,5.9,11.2,6.1,30,24.7,15.2,20.2,75
2017-11-22,12.704166666666666,13.49861111111111,12.38750000000001,72.6875,7.6,12.0,7.8,52,23.2,14.9,19.6,81
2017-11-23,14.829166666666671,14.844444444444441,13.96736111111111,65.92361111111111,9.5,13.7,9.6,38,25.2,16.7,21.5,83
2017-11-24,13.302083333333334,13.877083333333331,12.177777777777779,60.59027777777778,6.9,12.1,7.0,34,27.7,16.2,22.4,74
2017-11-25,12.773611111111116,13.379861111111115,11.366666666666667,65.28472222222223,5.7,11.5,5.8,38,26.1,15.6,20.9,78
2017-11-26,12.919444444444444,13.493750000000002,12.352777777777774,71.35416666666667,6.2,11.4,6.3,46,25.5,15.4,22.7,80
2017-11-27,14.445138888888879,14.468749999999996,13.360416666666662,68.04861111111111,9.0,12.9,8.9,31,26.9,16.3,23.7,85
2017-11-28,14.072222222222223,14.356250000000001,13.096527777777773,67.60416666666667,8.5,12.7,8.4,42,24.9,16.4,21.5,79
2017-11-29,14.137500000000008,14.39652777777777,13.628472222222232,69.38194444444444,8.4,12.7,8.5,50,22.5,16.1,20.7,80
2017-11-30,15.578472222222214,15.477083333333338,15.096527777777775,70.72222222222223,12.3,14.5,12.4,48,23.1,16.7,20.9,82
2017-12-01,14.013194444444446,14.910416666666666,13.202777777777772,64.20138888888889,9.5,13.9,9.6,34,24.4,16.3,21.0,80
2017-12-02,12.52777777777777,13.88888888888889,11.583333333333336,64.59027777777777,7.0,12.6,7.3,34,24.6,15.7,20.7,79
2017-12-03,12.742361111111114,13.568750000000005,11.902083333333328,66.43055555555556,6.4,11.9,6.6,36,25.3,15.7,21.8,83
2017-12-04,10.648611111111112,12.884722222222234,10.18888888888889,88.08333333333333,5.7,11.5,6.0,68,19.7,13.9,16.2,99
2017-12-05,11.371527777777775,12.96666666666667,10.66597222222222,68.77777777777777,7.3,11.9,7.3,38,22.2,14.5,19.4,96
2017-12-06,12.538194444444441,12.825694444444443,11.565972222222213,58.43055555555556,5.3,10.9,5.3,36,27.1,15.0,22.9,71
2017-12-07,15.668750000000003,13.552500000000006,13.440000000000001,59.9,12.1,13.1,11.1,37,24.4,15.2,20.1,80
