"Date/Time","Date/Time","No.1","No.2"
"Date/Time","Date/Time","TR-72 temp","TR-72 hum"
"","","°C","%"
"2017-12-19 00:00:00","43088.0000000000","10.4","100"
"2017-12-19 00:10:00","43088.0069444444","10.6","100"
"2017-12-19 00:20:00","43088.0138888889","10.7","100"
"2017-12-19 00:30:00","43088.0208333333","10.5","100"
"2017-12-19 00:40:00","43088.0277777778","10.4","100"
"2017-12-19 00:50:00","43088.0347222222","10.7","100"
"2017-12-19 01:00:00","43088.0416666667","10.6","100"
"2017-12-19 01:10:00","43088.0486111111","10.5","100"
"2017-12-19 01:20:00","43088.0555555556","10.8","100"
"2017-12-19 01:30:00","43088.0625000000","10.5","100"
"2017-12-19 01:40:00","43088.0694444444","10.6","100"
"2017-12-19 01:50:00","43088.0763888889","10.7","100"
"2017-12-19 02:00:00","43088.0833333333","10.3","100"
"2017-12-19 02:10:00","43088.0902777778","10.6","100"
"2017-12-19 02:20:00","43088.0972222222","10.7","100"
"2017-12-19 02:30:00","43088.1041666667","10.3","100"
"2017-12-19 02:40:00","43088.1111111111","10.6","100"
"2017-12-19 02:50:00","43088.1180555556","10.4","100"
"2017-12-19 03:00:00","43088.1250000000","10.4","100"
"2017-12-19 03:10:00","43088.1319444444","10.4","100"
"2017-12-19 03:20:00","43088.1388888889","10.2","100"
"2017-12-19 03:30:00","43088.1458333333","10.4","100"
"2017-12-19 03:40:00","43088.1527777778","10.5","100"
"2017-12-19 03:50:00","43088.1597222222","10.1","100"
"2017-12-19 04:00:00","43088.1666666667","10.6","100"
"2017-12-19 04:10:00","43088.1736111111","10.5","100"
"2017-12-19 04:20:00","43088.1805555556","10.4","100"
"2017-12-19 04:30:00","43088.1875000000","10.5","100"
"2017-12-19 04:40:00","43088.1944444444","10.3","100"
"2017-12-19 04:50:00","43088.2013888889","10.6","100"
"2017-12-19 05:00:00","43088.2083333333","10.5","100"
"2017-12-19 05:10:00","43088.2152777778","10.2","100"
"2017-12-19 05:20:00","43088.2222222222","10.5","100"
"2017-12-19 05:30:00","43088.2291666667","10.4","100"
"2017-12-19 05:40:00","43088.2361111111","10.5","100"
"2017-12-19 05:50:00","43088.2430555556","10.4","100"
"2017-12-19 06:00:00","43088.2500000000","10.1","100"
"2017-12-19 06:10:00","43088.2569444444","10.4","100"
"2017-12-19 06:20:00","43088.2638888889","10.2","100"
"2017-12-19 06:30:00","43088.2708333333","10.3","100"
"2017-12-19 06:40:00","43088.2777777778","10.3","100"
"2017-12-19 06:50:00","43088.2847222222","10.0","100"
"2017-12-19 07:00:00","43088.2916666667","10.5","100"
"2017-12-19 07:10:00","43088.2986111111","10.4","100"
"2017-12-19 07:20:00","43088.3055555556","10.2","100"
"2017-12-19 07:30:00","43088.3125000000","10.4","100"
"2017-12-19 07:40:00","43088.3194444444","10.4","100"
"2017-12-19 07:50:00","43088.3263888889","10.0","100"
"2017-12-19 08:00:00","43088.3333333333","9.8","100"
"2017-12-19 08:10:00","43088.3402777778","9.7","100"
"2017-12-19 08:20:00","43088.3472222222","9.9","100"
"2017-12-19 08:30:00","43088.3541666667","10.3","100"
"2017-12-19 08:40:00","43088.3611111111","10.7","100"
"2017-12-19 08:50:00","43088.3680555556","11.0","100"
"2017-12-19 09:00:00","43088.3750000000","11.5","100"
"2017-12-19 09:10:00","43088.3819444444","12.7","100"
"2017-12-19 09:20:00","43088.3888888889","-4.5","100"
"2017-12-19 09:30:00","43088.3958333333","-4.9","100"
"2017-12-19 09:40:00","43088.4027777778","-4.6","100"
"2017-12-19 09:50:00","43088.4097222222","-4.5","100"
"2017-12-19 10:00:00","43088.4166666667","-5.4","100"
"2017-12-19 10:10:00","43088.4236111111","-4.8","100"
"2017-12-19 10:20:00","43088.4305555556","-4.4","100"
"2017-12-19 10:30:00","43088.4375000000","-4.1","100"
"2017-12-19 10:40:00","43088.4444444444","-3.6","100"
"2017-12-19 10:50:00","43088.4513888889","-3.3","100"
"2017-12-19 11:00:00","43088.4583333333","-3.0","100"
"2017-12-19 11:10:00","43088.4652777778","-3.2","100"
"2017-12-19 11:20:00","43088.4722222222","-2.8","100"
"2017-12-19 11:30:00","43088.4791666667","-2.5","100"
"2017-12-19 11:40:00","43088.4861111111","-1.9","100"
"2017-12-19 11:50:00","43088.4930555556","-1.4","100"
"2017-12-19 12:00:00","43088.5000000000","-0.9","100"
"2017-12-19 12:10:00","43088.5069444444","-0.1","100"
"2017-12-19 12:20:00","43088.5138888889","0.5","100"
"2017-12-19 12:30:00","43088.5208333333","2.4","100"
"2017-12-19 12:40:00","43088.5277777778","3.6","100"
"2017-12-19 12:50:00","43088.5347222222","4.9","100"
"2017-12-19 13:00:00","43088.5416666667","5.6","100"
"2017-12-19 13:10:00","43088.5486111111","6.7","100"
"2017-12-19 13:20:00","43088.5555555556","8.1","100"
"2017-12-19 13:30:00","43088.5625000000","7.3","100"
"2017-12-19 13:40:00","43088.5694444444","6.9","100"
"2017-12-19 13:50:00","43088.5763888889","6.3","100"
"2017-12-19 14:00:00","43088.5833333333","6.0","100"
"2017-12-19 14:10:00","43088.5902777778","6.2","100"
"2017-12-19 14:20:00","43088.5972222222","7.2","100"
"2017-12-19 14:30:00","43088.6041666667","8.1","100"
"2017-12-19 14:40:00","43088.6111111111","10.6","100"
"2017-12-19 14:50:00","43088.6180555556","10.7","100"
"2017-12-19 15:00:00","43088.6250000000","10.1","100"
"2017-12-19 15:10:00","43088.6319444444","10.0","100"
"2017-12-19 15:20:00","43088.6388888889","9.9","100"
"2017-12-19 15:30:00","43088.6458333333","10.1","100"
"2017-12-19 15:40:00","43088.6527777778","10.5","100"
"2017-12-19 15:50:00","43088.6597222222","10.5","100"
"2017-12-19 16:00:00","43088.6666666667","10.8","100"
"2017-12-19 16:10:00","43088.6736111111","11.3","100"
"2017-12-19 16:20:00","43088.6805555556","11.6","100"
"2017-12-19 16:30:00","43088.6875000000","11.2","100"
"2017-12-19 16:40:00","43088.6944444444","10.7","100"
"2017-12-19 16:50:00","43088.7013888889","10.8","100"
"2017-12-19 17:00:00","43088.7083333333","11.0","100"
"2017-12-19 17:10:00","43088.7152777778","10.9","100"
"2017-12-19 17:20:00","43088.7222222222","10.7","100"
"2017-12-19 17:30:00","43088.7291666667","10.5","100"
"2017-12-19 17:40:00","43088.7361111111","10.3","100"
"2017-12-19 17:50:00","43088.7430555556","10.2","100"
"2017-12-19 18:00:00","43088.7500000000","10.2","100"
"2017-12-19 18:10:00","43088.7569444444","10.1","100"
"2017-12-19 18:20:00","43088.7638888889","10.0","100"
"2017-12-19 18:30:00","43088.7708333333","10.0","100"
"2017-12-19 18:40:00","43088.7777777778","10.0","100"
"2017-12-19 18:50:00","43088.7847222222","10.4","100"
"2017-12-19 19:00:00","43088.7916666667","10.7","100"
"2017-12-19 19:10:00","43088.7986111111","10.5","100"
"2017-12-19 19:20:00","43088.8055555556","10.2","100"
"2017-12-19 19:30:00","43088.8125000000","10.1","100"
"2017-12-19 19:40:00","43088.8194444444","10.5","100"
"2017-12-19 19:50:00","43088.8263888889","10.6","100"
"2017-12-19 20:00:00","43088.8333333333","10.3","100"
"2017-12-19 20:10:00","43088.8402777778","10.2","100"
"2017-12-19 20:20:00","43088.8472222222","10.6","100"
"2017-12-19 20:30:00","43088.8541666667","10.8","100"
"2017-12-19 20:40:00","43088.8611111111","10.3","100"
"2017-12-19 20:50:00","43088.8680555556","10.5","100"
"2017-12-19 21:00:00","43088.8750000000","10.8","100"
"2017-12-19 21:10:00","43088.8819444444","10.4","100"
"2017-12-19 21:20:00","43088.8888888889","10.2","100"
"2017-12-19 21:30:00","43088.8958333333","10.6","100"
"2017-12-19 21:40:00","43088.9027777778","10.6","100"
"2017-12-19 21:50:00","43088.9097222222","10.2","100"
"2017-12-19 22:00:00","43088.9166666667","10.6","100"
"2017-12-19 22:10:00","43088.9236111111","10.7","100"
"2017-12-19 22:20:00","43088.9305555556","10.4","100"
"2017-12-19 22:30:00","43088.9375000000","10.4","100"
"2017-12-19 22:40:00","43088.9444444444","10.7","100"
"2017-12-19 22:50:00","43088.9513888889","10.5","100"
"2017-12-19 23:00:00","43088.9583333333","10.2","100"
"2017-12-19 23:10:00","43088.9652777778","10.8","100"
"2017-12-19 23:20:00","43088.9722222222","10.6","100"
"2017-12-19 23:30:00","43088.9791666667","10.3","100"
"2017-12-19 23:40:00","43088.9861111111","10.9","100"
"2017-12-19 23:50:00","43088.9930555556","10.7","100"
"2017-12-20 00:00:00","43089.0000000000","10.3","100"
"2017-12-20 00:10:00","43089.0069444444","10.8","100"
"2017-12-20 00:20:00","43089.0138888889","10.7","100"
"2017-12-20 00:30:00","43089.0208333333","10.3","100"
"2017-12-20 00:40:00","43089.0277777778","10.8","100"
"2017-12-20 00:50:00","43089.0347222222","9.8","100"
"2017-12-20 01:00:00","43089.0416666667","10.4","100"
"2017-12-20 01:10:00","43089.0486111111","10.6","100"
"2017-12-20 01:20:00","43089.0555555556","10.5","100"
"2017-12-20 01:30:00","43089.0625000000","10.7","100"
"2017-12-20 01:40:00","43089.0694444444","10.8","100"
"2017-12-20 01:50:00","43089.0763888889","10.4","100"
"2017-12-20 02:00:00","43089.0833333333","10.8","100"
"2017-12-20 02:10:00","43089.0902777778","10.7","100"
"2017-12-20 02:20:00","43089.0972222222","10.3","100"
"2017-12-20 02:30:00","43089.1041666667","11.0","100"
"2017-12-20 02:40:00","43089.1111111111","10.5","100"
"2017-12-20 02:50:00","43089.1180555556","10.7","100"
"2017-12-20 03:00:00","43089.1250000000","10.8","100"
"2017-12-20 03:10:00","43089.1319444444","10.3","100"
"2017-12-20 03:20:00","43089.1388888889","10.9","100"
"2017-12-20 03:30:00","43089.1458333333","10.3","100"
"2017-12-20 03:40:00","43089.1527777778","10.1","100"
"2017-12-20 03:50:00","43089.1597222222","10.3","100"
"2017-12-20 04:00:00","43089.1666666667","9.9","100"
"2017-12-20 04:10:00","43089.1736111111","10.4","100"
"2017-12-20 04:20:00","43089.1805555556","10.3","100"
"2017-12-20 04:30:00","43089.1875000000","10.3","100"
"2017-12-20 04:40:00","43089.1944444444","10.6","100"
"2017-12-20 04:50:00","43089.2013888889","10.3","100"
"2017-12-20 05:00:00","43089.2083333333","10.7","100"
"2017-12-20 05:10:00","43089.2152777778","10.5","100"
"2017-12-20 05:20:00","43089.2222222222","10.4","100"
"2017-12-20 05:30:00","43089.2291666667","10.8","100"
"2017-12-20 05:40:00","43089.2361111111","10.3","100"
"2017-12-20 05:50:00","43089.2430555556","10.6","100"
"2017-12-20 06:00:00","43089.2500000000","10.4","100"
"2017-12-20 06:10:00","43089.2569444444","10.4","100"
"2017-12-20 06:20:00","43089.2638888889","10.6","100"
"2017-12-20 06:30:00","43089.2708333333","10.3","100"
"2017-12-20 06:40:00","43089.2777777778","10.7","100"
"2017-12-20 06:50:00","43089.2847222222","10.5","100"
"2017-12-20 07:00:00","43089.2916666667","10.4","100"
"2017-12-20 07:10:00","43089.2986111111","10.5","100"
"2017-12-20 07:20:00","43089.3055555556","10.3","100"
"2017-12-20 07:30:00","43089.3125000000","10.6","100"
"2017-12-20 07:40:00","43089.3194444444","10.6","100"
"2017-12-20 07:50:00","43089.3263888889","10.4","100"
"2017-12-20 08:00:00","43089.3333333333","10.4","100"
"2017-12-20 08:10:00","43089.3402777778","10.5","100"
"2017-12-20 08:20:00","43089.3472222222","10.5","100"
"2017-12-20 08:30:00","43089.3541666667","10.5","100"
"2017-12-20 08:40:00","43089.3611111111","10.9","100"
"2017-12-20 08:50:00","43089.3680555556","11.5","100"
"2017-12-20 09:00:00","43089.3750000000","12.1","100"
"2017-12-20 09:10:00","43089.3819444444","12.9","100"
"2017-12-20 09:20:00","43089.3888888889","13.6","100"
"2017-12-20 09:30:00","43089.3958333333","14.2","100"
"2017-12-20 09:40:00","43089.4027777778","15.0","100"
"2017-12-20 09:50:00","43089.4097222222","15.8","100"
"2017-12-20 10:00:00","43089.4166666667","16.7","100"
"2017-12-20 10:10:00","43089.4236111111","17.8","100"
"2017-12-20 10:20:00","43089.4305555556","17.8","99"
"2017-12-20 10:30:00","43089.4375000000","17.8","98"
"2017-12-20 10:40:00","43089.4444444444","17.9","100"
"2017-12-20 10:50:00","43089.4513888889","18.3","90"
"2017-12-20 11:00:00","43089.4583333333","18.4","89"
"2017-12-20 11:10:00","43089.4652777778","17.8","99"
"2017-12-20 11:20:00","43089.4722222222","16.8","100"
"2017-12-20 11:30:00","43089.4791666667","17.3","100"
"2017-12-20 11:40:00","43089.4861111111","17.6","100"
"2017-12-20 11:50:00","43089.4930555556","18.9","100"
"2017-12-20 12:00:00","43089.5000000000","19.0","100"
"2017-12-20 12:10:00","43089.5069444444","19.2","96"
"2017-12-20 12:20:00","43089.5138888889","19.3","89"
"2017-12-20 12:30:00","43089.5208333333","19.5","92"
"2017-12-20 12:40:00","43089.5277777778","20.0","87"
"2017-12-20 12:50:00","43089.5347222222","20.1","84"
"2017-12-20 13:00:00","43089.5416666667","21.2","84"
"2017-12-20 13:10:00","43089.5486111111","23.3","78"
"2017-12-20 13:20:00","43089.5555555556","23.5","73"
"2017-12-20 13:30:00","43089.5625000000","22.2","76"
"2017-12-20 13:40:00","43089.5694444444","21.6","83"
"2017-12-20 13:50:00","43089.5763888889","21.6","81"
"2017-12-20 14:00:00","43089.5833333333","21.3","83"
"2017-12-20 14:10:00","43089.5902777778","21.2","83"
"2017-12-20 14:20:00","43089.5972222222","21.1","85"
"2017-12-20 14:30:00","43089.6041666667","20.4","86"
"2017-12-20 14:40:00","43089.6111111111","20.1","90"
"2017-12-20 14:50:00","43089.6180555556","20.2","98"
"2017-12-20 15:00:00","43089.6250000000","20.1","99"
"2017-12-20 15:10:00","43089.6319444444","19.8","99"
"2017-12-20 15:20:00","43089.6388888889","19.4","100"
"2017-12-20 15:30:00","43089.6458333333","18.9","100"
"2017-12-20 15:40:00","43089.6527777778","18.3","100"
"2017-12-20 15:50:00","43089.6597222222","18.0","100"
"2017-12-20 16:00:00","43089.6666666667","17.7","100"
"2017-12-20 16:10:00","43089.6736111111","17.3","100"
