"Date/Time","Date/Time","No.1","No.2"
"Date/Time","Date/Time","TR-72 temp","TR-72 hum"
"","","°C","%"
"2016-11-16 00:00:00","42690.0000000000","11.8","83"
"2016-11-16 00:10:00","42690.0069444444","11.6","84"
"2016-11-16 00:20:00","42690.0138888889","11.6","83"
"2016-11-16 00:30:00","42690.0208333333","11.5","83"
"2016-11-16 00:40:00","42690.0277777778","11.3","84"
"2016-11-16 00:50:00","42690.0347222222","11.3","84"
"2016-11-16 01:00:00","42690.0416666667","11.1","85"
"2016-11-16 01:10:00","42690.0486111111","11.1","86"
"2016-11-16 01:20:00","42690.0555555556","10.9","87"
"2016-11-16 01:30:00","42690.0625000000","10.9","87"
"2016-11-16 01:40:00","42690.0694444444","10.9","87"
"2016-11-16 01:50:00","42690.0763888889","10.6","86"
"2016-11-16 02:00:00","42690.0833333333","10.7","86"
"2016-11-16 02:10:00","42690.0902777778","10.5","85"
"2016-11-16 02:20:00","42690.0972222222","10.5","87"
"2016-11-16 02:30:00","42690.1041666667","10.3","86"
"2016-11-16 02:40:00","42690.1111111111","10.3","87"
"2016-11-16 02:50:00","42690.1180555556","10.1","87"
"2016-11-16 03:00:00","42690.1250000000","10.0","88"
"2016-11-16 03:10:00","42690.1319444444","9.8","89"
"2016-11-16 03:20:00","42690.1388888889","10.0","91"
"2016-11-16 03:30:00","42690.1458333333","9.7","90"
"2016-11-16 03:40:00","42690.1527777778","9.8","90"
"2016-11-16 03:50:00","42690.1597222222","9.8","89"
"2016-11-16 04:00:00","42690.1666666667","9.5","89"
"2016-11-16 04:10:00","42690.1736111111","9.4","90"
"2016-11-16 04:20:00","42690.1805555556","9.5","90"
"2016-11-16 04:30:00","42690.1875000000","9.3","90"
"2016-11-16 04:40:00","42690.1944444444","9.1","90"
"2016-11-16 04:50:00","42690.2013888889","9.1","89"
"2016-11-16 05:00:00","42690.2083333333","9.2","90"
"2016-11-16 05:10:00","42690.2152777778","9.2","88"
"2016-11-16 05:20:00","42690.2222222222","9.2","88"
"2016-11-16 05:30:00","42690.2291666667","9.2","88"
"2016-11-16 05:40:00","42690.2361111111","8.9","86"
"2016-11-16 05:50:00","42690.2430555556","8.8","87"
"2016-11-16 06:00:00","42690.2500000000","8.8","88"
"2016-11-16 06:10:00","42690.2569444444","8.6","88"
"2016-11-16 06:20:00","42690.2638888889","8.5","88"
"2016-11-16 06:30:00","42690.2708333333","8.6","89"
"2016-11-16 06:40:00","42690.2777777778","8.8","91"
"2016-11-16 06:50:00","42690.2847222222","8.8","91"
"2016-11-16 07:00:00","42690.2916666667","8.8","89"
"2016-11-16 07:10:00","42690.2986111111","9.2","90"
"2016-11-16 07:20:00","42690.3055555556","9.2","90"
"2016-11-16 07:30:00","42690.3125000000","9.6","91"
"2016-11-16 07:40:00","42690.3194444444","9.9","91"
"2016-11-16 07:50:00","42690.3263888889","10.4","92"
"2016-11-16 08:00:00","42690.3333333333","10.8","90"
"2016-11-16 08:10:00","42690.3402777778","11.6","89"
"2016-11-16 08:20:00","42690.3472222222","12.0","86"
"2016-11-16 08:30:00","42690.3541666667","12.5","84"
"2016-11-16 08:40:00","42690.3611111111","13.0","82"
"2016-11-16 08:50:00","42690.3680555556","13.4","81"
"2016-11-16 09:00:00","42690.3750000000","13.8","78"
"2016-11-16 09:10:00","42690.3819444444","14.1","76"
"2016-11-16 09:20:00","42690.3888888889","14.6","77"
"2016-11-16 09:30:00","42690.3958333333","15.2","77"
"2016-11-16 09:40:00","42690.4027777778","16.1","76"
"2016-11-16 09:50:00","42690.4097222222","17.1","74"
"2016-11-16 10:00:00","42690.4166666667","17.4","67"
"2016-11-16 10:10:00","42690.4236111111","17.9","67"
"2016-11-16 10:20:00","42690.4305555556","19.1","69"
"2016-11-16 10:30:00","42690.4375000000","19.5","65"
"2016-11-16 10:40:00","42690.4444444444","19.8","63"
"2016-11-16 10:50:00","42690.4513888889","20.3","67"
"2016-11-16 11:00:00","42690.4583333333","20.7","65"
"2016-11-16 11:10:00","42690.4652777778","20.1","62"
"2016-11-16 11:20:00","42690.4722222222","20.3","62"
"2016-11-16 11:30:00","42690.4791666667","21.0","59"
"2016-11-16 11:40:00","42690.4861111111","21.5","57"
"2016-11-16 11:50:00","42690.4930555556","21.7","55"
"2016-11-16 12:00:00","42690.5000000000","21.7","56"
"2016-11-16 12:10:00","42690.5069444444","22.3","58"
"2016-11-16 12:20:00","42690.5138888889","23.1","60"
"2016-11-16 12:30:00","42690.5208333333","23.1","58"
"2016-11-16 12:40:00","42690.5277777778","23.3","61"
"2016-11-16 12:50:00","42690.5347222222","23.7","60"
"2016-11-16 13:00:00","42690.5416666667","23.7","59"
"2016-11-16 13:10:00","42690.5486111111","23.7","62"
"2016-11-16 13:20:00","42690.5555555556","23.6","63"
"2016-11-16 13:30:00","42690.5625000000","23.4","65"
"2016-11-16 13:40:00","42690.5694444444","23.3","64"
"2016-11-16 13:50:00","42690.5763888889","23.0","66"
"2016-11-16 14:00:00","42690.5833333333","22.7","66"
"2016-11-16 14:10:00","42690.5902777778","22.2","64"
"2016-11-16 14:20:00","42690.5972222222","21.9","67"
"2016-11-16 14:30:00","42690.6041666667","21.1","68"
"2016-11-16 14:40:00","42690.6111111111","20.3","72"
"2016-11-16 14:50:00","42690.6180555556","20.1","75"
"2016-11-16 15:00:00","42690.6250000000","19.6","72"
"2016-11-16 15:10:00","42690.6319444444","19.0","74"
"2016-11-16 15:20:00","42690.6388888889","18.6","76"
"2016-11-16 15:30:00","42690.6458333333","18.3","77"
"2016-11-16 15:40:00","42690.6527777778","17.8","75"
"2016-11-16 15:50:00","42690.6597222222","17.0","69"
"2016-11-16 16:00:00","42690.6666666667","16.4","78"
"2016-11-16 16:10:00","42690.6736111111","15.9","79"
"2016-11-16 16:20:00","42690.6805555556","15.4","80"
"2016-11-16 16:30:00","42690.6875000000","15.1","84"
"2016-11-16 16:40:00","42690.6944444444","14.8","84"
"2016-11-16 16:50:00","42690.7013888889","14.2","85"
"2016-11-16 17:00:00","42690.7083333333","13.7","85"
"2016-11-16 17:10:00","42690.7152777778","13.3","85"
"2016-11-16 17:20:00","42690.7222222222","12.8","86"
"2016-11-16 17:30:00","42690.7291666667","12.7","87"
"2016-11-16 17:40:00","42690.7361111111","12.6","87"
"2016-11-16 17:50:00","42690.7430555556","12.4","88"
"2016-11-16 18:00:00","42690.7500000000","12.2","88"
"2016-11-16 18:10:00","42690.7569444444","12.1","88"
"2016-11-16 18:20:00","42690.7638888889","12.0","89"
"2016-11-16 18:30:00","42690.7708333333","11.9","89"
"2016-11-16 18:40:00","42690.7777777778","11.9","90"
"2016-11-16 18:50:00","42690.7847222222","11.7","89"
"2016-11-16 19:00:00","42690.7916666667","11.5","88"
"2016-11-16 19:10:00","42690.7986111111","11.4","88"
"2016-11-16 19:20:00","42690.8055555556","11.3","89"
"2016-11-16 19:30:00","42690.8125000000","11.4","90"
"2016-11-16 19:40:00","42690.8194444444","11.6","91"
"2016-11-16 19:50:00","42690.8263888889","11.7","91"
"2016-11-16 20:00:00","42690.8333333333","11.8","92"
"2016-11-16 20:10:00","42690.8402777778","12.0","93"
"2016-11-16 20:20:00","42690.8472222222","12.0","92"
"2016-11-16 20:30:00","42690.8541666667","12.1","93"
"2016-11-16 20:40:00","42690.8611111111","12.2","94"
"2016-11-16 20:50:00","42690.8680555556","12.2","93"
"2016-11-16 21:00:00","42690.8750000000","12.2","93"
"2016-11-16 21:10:00","42690.8819444444","12.1","92"
"2016-11-16 21:20:00","42690.8888888889","12.0","92"
"2016-11-16 21:30:00","42690.8958333333","12.0","93"
"2016-11-16 21:40:00","42690.9027777778","12.0","93"
"2016-11-16 21:50:00","42690.9097222222","12.0","93"
"2016-11-16 22:00:00","42690.9166666667","12.1","93"
"2016-11-16 22:10:00","42690.9236111111","12.1","94"
"2016-11-16 22:20:00","42690.9305555556","12.1","94"
"2016-11-16 22:30:00","42690.9375000000","12.2","94"
"2016-11-16 22:40:00","42690.9444444444","12.2","94"
"2016-11-16 22:50:00","42690.9513888889","12.1","94"
"2016-11-16 23:00:00","42690.9583333333","12.1","94"
"2016-11-16 23:10:00","42690.9652777778","11.8","92"
"2016-11-16 23:20:00","42690.9722222222","11.5","91"
"2016-11-16 23:30:00","42690.9791666667","11.3","91"
"2016-11-16 23:40:00","42690.9861111111","11.0","90"
"2016-11-16 23:50:00","42690.9930555556","10.7","91"
"2016-11-17 00:00:00","42691.0000000000","10.6","91"
"2016-11-17 00:10:00","42691.0069444444","10.6","92"
"2016-11-17 00:20:00","42691.0138888889","10.5","92"
"2016-11-17 00:30:00","42691.0208333333","10.5","92"
"2016-11-17 00:40:00","42691.0277777778","10.3","91"
"2016-11-17 00:50:00","42691.0347222222","10.3","92"
"2016-11-17 01:00:00","42691.0416666667","10.3","92"
"2016-11-17 01:10:00","42691.0486111111","10.3","93"
"2016-11-17 01:20:00","42691.0555555556","10.3","92"
"2016-11-17 01:30:00","42691.0625000000","10.2","92"
"2016-11-17 01:40:00","42691.0694444444","10.3","93"
"2016-11-17 01:50:00","42691.0763888889","10.1","92"
"2016-11-17 02:00:00","42691.0833333333","9.9","91"
"2016-11-17 02:10:00","42691.0902777778","9.6","92"
"2016-11-17 02:20:00","42691.0972222222","9.6","92"
"2016-11-17 02:30:00","42691.1041666667","10.0","94"
"2016-11-17 02:40:00","42691.1111111111","9.8","92"
"2016-11-17 02:50:00","42691.1180555556","9.7","92"
"2016-11-17 03:00:00","42691.1250000000","9.5","92"
"2016-11-17 03:10:00","42691.1319444444","9.4","92"
"2016-11-17 03:20:00","42691.1388888889","9.2","92"
"2016-11-17 03:30:00","42691.1458333333","9.1","92"
"2016-11-17 03:40:00","42691.1527777778","9.0","92"
"2016-11-17 03:50:00","42691.1597222222","8.9","92"
"2016-11-17 04:00:00","42691.1666666667","8.8","92"
"2016-11-17 04:10:00","42691.1736111111","8.9","93"
"2016-11-17 04:20:00","42691.1805555556","8.9","92"
"2016-11-17 04:30:00","42691.1875000000","8.7","93"
"2016-11-17 04:40:00","42691.1944444444","8.6","93"
"2016-11-17 04:50:00","42691.2013888889","8.5","92"
"2016-11-17 05:00:00","42691.2083333333","8.4","92"
"2016-11-17 05:10:00","42691.2152777778","8.5","93"
"2016-11-17 05:20:00","42691.2222222222","8.6","93"
"2016-11-17 05:30:00","42691.2291666667","8.4","92"
"2016-11-17 05:40:00","42691.2361111111","8.3","92"
"2016-11-17 05:50:00","42691.2430555556","8.2","93"
"2016-11-17 06:00:00","42691.2500000000","8.3","93"
"2016-11-17 06:10:00","42691.2569444444","8.4","93"
"2016-11-17 06:20:00","42691.2638888889","8.4","92"
"2016-11-17 06:30:00","42691.2708333333","8.4","93"
"2016-11-17 06:40:00","42691.2777777778","8.4","93"
"2016-11-17 06:50:00","42691.2847222222","8.6","93"
"2016-11-17 07:00:00","42691.2916666667","9.0","94"
"2016-11-17 07:10:00","42691.2986111111","9.5","95"
"2016-11-17 07:20:00","42691.3055555556","9.9","96"
"2016-11-17 07:30:00","42691.3125000000","10.2","96"
"2016-11-17 07:40:00","42691.3194444444","10.7","98"
"2016-11-17 07:50:00","42691.3263888889","11.1","98"
"2016-11-17 08:00:00","42691.3333333333","11.6","98"
"2016-11-17 08:10:00","42691.3402777778","12.0","96"
"2016-11-17 08:20:00","42691.3472222222","12.5","94"
"2016-11-17 08:30:00","42691.3541666667","13.1","91"
"2016-11-17 08:40:00","42691.3611111111","13.8","90"
"2016-11-17 08:50:00","42691.3680555556","14.7","87"
"2016-11-17 09:00:00","42691.3750000000","15.6","83"
"2016-11-17 09:10:00","42691.3819444444","15.9","80"
"2016-11-17 09:20:00","42691.3888888889","15.4","76"
"2016-11-17 09:30:00","42691.3958333333","15.5","77"
"2016-11-17 09:40:00","42691.4027777778","15.8","75"
"2016-11-17 09:50:00","42691.4097222222","16.1","74"
"2016-11-17 10:00:00","42691.4166666667","16.6","73"
"2016-11-17 10:10:00","42691.4236111111","17.1","70"
"2016-11-17 10:20:00","42691.4305555556","17.7","68"
"2016-11-17 10:30:00","42691.4375000000","18.2","65"
"2016-11-17 10:40:00","42691.4444444444","18.2","64"
"2016-11-17 10:50:00","42691.4513888889","18.2","65"
"2016-11-17 11:00:00","42691.4583333333","18.9","63"
"2016-11-17 11:10:00","42691.4652777778","19.3","61"
"2016-11-17 11:20:00","42691.4722222222","19.6","60"
"2016-11-17 11:30:00","42691.4791666667","19.9","60"
"2016-11-17 11:40:00","42691.4861111111","20.1","59"
"2016-11-17 11:50:00","42691.4930555556","20.2","60"
"2016-11-17 12:00:00","42691.5000000000","20.2","58"
"2016-11-17 12:10:00","42691.5069444444","20.3","59"
"2016-11-17 12:20:00","42691.5138888889","20.7","59"
"2016-11-17 12:30:00","42691.5208333333","21.0","58"
"2016-11-17 12:40:00","42691.5277777778","21.1","59"
"2016-11-17 12:50:00","42691.5347222222","20.8","59"
"2016-11-17 13:00:00","42691.5416666667","20.8","59"
"2016-11-17 13:10:00","42691.5486111111","20.7","59"
"2016-11-17 13:20:00","42691.5555555556","20.9","59"
"2016-11-17 13:30:00","42691.5625000000","20.8","58"
"2016-11-17 13:40:00","42691.5694444444","20.6","62"
"2016-11-17 13:50:00","42691.5763888889","20.3","63"
"2016-11-17 14:00:00","42691.5833333333","19.7","62"
"2016-11-17 14:10:00","42691.5902777778","19.3","64"
"2016-11-17 14:20:00","42691.5972222222","19.3","66"
"2016-11-17 14:30:00","42691.6041666667","19.2","66"
"2016-11-17 14:40:00","42691.6111111111","18.7","66"
"2016-11-17 14:50:00","42691.6180555556","17.9","63"
"2016-11-17 15:00:00","42691.6250000000","17.3","69"
"2016-11-17 15:10:00","42691.6319444444","17.0","72"
"2016-11-17 15:20:00","42691.6388888889","16.8","74"
"2016-11-17 15:30:00","42691.6458333333","16.9","76"
"2016-11-17 15:40:00","42691.6527777778","16.9","78"
"2016-11-17 15:50:00","42691.6597222222","16.7","80"
"2016-11-17 16:00:00","42691.6666666667","16.4","83"
"2016-11-17 16:10:00","42691.6736111111","16.1","81"
"2016-11-17 16:20:00","42691.6805555556","15.7","82"
